strategy,trade_date,symbol,name,industry,side,price,shares,gross_amount,cost,cash_after,reason
baseline_full_dynamic_factor_industry_cap2,2026-01-06,300058,蓝色光标,广告包装,BUY,13.6,7300,99280.0,74.46000000000001,400645.54,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-06,300136,信维通信,元器件,BUY,63.5,1500,95250.0,71.4375,305324.1025,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-06,300857,协创数据,IT设备,BUY,261.1514,300,78345.42000000001,58.759065000000014,226919.92343499995,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-06,601698,中国卫通,电信运营,BUY,39.98,2500,99949.99999999999,74.96249999999999,126894.96093499997,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-06,603667,五洲新春,机械基件,BUY,74.46,1300,96797.99999999999,72.59849999999999,30024.36243499999,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-07,000792,盐湖股份,农药化肥,BUY,32.35,200,6470.0,4.8525,23549.509934999987,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-07,002131,利欧股份,互联网,BUY,6.63,1100,7293.0,5.46975,16251.040184999987,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-07,002465,海格通信,通信设备,BUY,19.98,300,5994.0,4.4955,10252.544684999986,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-08,002413,雷科防务,通信设备,BUY,16.4,300,4920.0,3.69,5328.854684999987,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-09,002195,岩山科技,软件服务,BUY,10.34,500,5170.0,3.8775,154.977184999987,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,300058,蓝色光标,广告包装,SELL,17.6,7300,128480.00000000001,96.36000000000001,128538.617185,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,300136,信维通信,元器件,SELL,81.0,1500,121500.0,91.125,249947.49218499998,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,300857,协创数据,IT设备,SELL,269.5187,300,80855.61,60.6417075,330742.4604775,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,601698,中国卫通,电信运营,SELL,39.79,2500,99475.0,74.60625,430142.8542275,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,603667,五洲新春,机械基件,SELL,89.0,1300,115700.0,86.775,545756.0792275,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,002028,思源电气,电气设备,BUY,202.45,500,101225.0,75.91875,444455.1604775,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,002156,通富微电,半导体,BUY,47.7,2200,104940.0,78.705,339436.4554775,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,300567,精测电子,电器仪表,BUY,143.03,700,100121.0,75.09075,239240.36472749998,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,300751,迈为股份,专用机械,BUY,259.0,400,103600.0,77.7,135562.6647275,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,603179,新泉股份,汽车配件,BUY,103.85,1000,103850.0,77.8875,31634.777227500002,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-21,000792,盐湖股份,农药化肥,SELL,34.69,200,6938.0,5.2035,38567.5737275,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-21,002131,利欧股份,互联网,SELL,9.36,1100,10296.0,7.722,48855.8517275,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-21,002465,海格通信,通信设备,SELL,17.52,300,5256.0,3.942,54107.909727499995,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-21,001337,四川黄金,黄金,BUY,41.0,400,16400.0,12.3,37695.60972749999,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-21,002546,新联电子,电气设备,BUY,9.7744,1800,17593.92,13.19544,20088.494287499994,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-21,601179,中国西电,电气设备,BUY,15.4,1100,16940.0,12.705,3135.7892874999925,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-22,002413,雷科防务,通信设备,SELL,13.17,300,3951.0,2.96325,7083.826037499993,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-22,600547,山东黄金,黄金,BUY,49.4,100,4940.0,3.705,2140.121037499993,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-23,002195,岩山科技,软件服务,SELL,10.12,500,5060.0,3.795,7196.326037499993,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-26,002716,湖南白银,小金属,BUY,17.43,400,6972.0,5.229,219.09703749999244,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,002028,思源电气,电气设备,SELL,185.2,500,92600.0,69.45,92749.64703749999,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,002156,通富微电,半导体,SELL,50.0,2200,110000.0,82.5,202667.1470375,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,300567,精测电子,电器仪表,SELL,131.0,700,91700.0,68.775,294298.3720375,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,300751,迈为股份,专用机械,SELL,322.0,400,128800.0,96.60000000000001,423001.77203750005,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,603179,新泉股份,汽车配件,SELL,86.27,1000,86270.0,64.7025,509207.06953750004,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,001330,博纳影业,影视音像,BUY,10.17,10000,101700.0,76.275,407430.7945375,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,002009,天奇股份,工程机械,BUY,29.81,3400,101354.0,76.0155,306000.77903750003,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,002491,通鼎互联,通信设备,BUY,8.6,11800,101480.0,76.11,204444.66903750005,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,601869,长飞光纤,通信设备,BUY,160.0,600,96000.0,72.0,108372.66903750005,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,603629,利通电子,元器件,BUY,40.0,2500,100000.0,75.0,8297.669037500047,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-04,001337,四川黄金,黄金,SELL,56.06,400,22424.0,16.818,30704.851037500048,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-04,002546,新联电子,电气设备,SELL,9.1356,1800,16444.08,12.333060000000001,47136.597977500045,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-04,601179,中国西电,电气设备,SELL,15.7,1100,17270.0,12.9525,64393.645477500046,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-04,002149,西部材料,小金属,BUY,55.39,300,16617.0,12.46275,47764.18272750005,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-04,002938,鹏鼎控股,元器件,BUY,62.46,300,18738.0,14.0535,29012.129227500045,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-05,600547,山东黄金,黄金,SELL,46.0,100,4600.0,3.45,33608.67922750005,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-05,300316,晶盛机电,专用机械,BUY,57.55,200,11510.0,8.6325,22090.04672750005,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-05,300724,捷佳伟创,专用机械,BUY,138.15,100,13815.0,10.36125,8264.685477500048,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-09,002716,湖南白银,小金属,SELL,13.4,400,5360.0,4.0200000000000005,13620.665477500048,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-09,002342,巨力索具,机械基件,BUY,19.28,700,13496.0,10.122,114.54347750004854,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,001330,博纳影业,影视音像,SELL,10.34,10000,103400.0,77.55,103436.99347750004,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,002009,天奇股份,工程机械,SELL,34.44,3400,117095.99999999999,87.82199999999999,220445.17147750003,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,002491,通鼎互联,通信设备,SELL,10.18,11800,120124.0,90.093,340479.0784775,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,601869,长飞光纤,通信设备,SELL,240.0,600,144000.0,108.0,484371.0784775,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,603629,利通电子,元器件,SELL,55.99,2500,139975.0,104.98125,624241.0972275,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,002008,大族激光,专用机械,BUY,58.6,2100,123060.0,92.295,501088.80222750007,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,300008,天海防务,船舶,BUY,9.51,13100,124581.0,93.43575,376414.36647750007,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,605289,罗曼股份,建筑工程,BUY,100.24,1200,120288.0,90.21600000000001,256036.15047750005,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,688309,恒誉环保,环境保护,BUY,37.01,3300,122133.0,91.59975,133811.55072750006,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,688702,盛科通信-U,半导体,BUY,200.62,600,120372.0,90.279,13349.271727500061,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-26,002149,西部材料,小金属,SELL,48.1,300,14430.0,10.8225,27768.44922750006,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-26,002938,鹏鼎控股,元器件,SELL,58.95,300,17685.0,13.26375,45440.18547750006,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-26,300395,菲利华,玻璃,BUY,123.02,100,12302.0,9.2265,33128.958977500064,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-26,603256,宏和科技,玻璃,BUY,81.58,200,16316.0,12.237,16800.721977500063,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-27,300316,晶盛机电,专用机械,SELL,54.91,200,10982.0,8.2365,27774.485477500064,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-27,300724,捷佳伟创,专用机械,SELL,120.85,100,12085.0,9.06375,39850.42172750006,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-27,000657,中钨高新,小金属,BUY,60.6,300,18180.0,13.635,21656.786727500064,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-27,300442,润泽科技,软件服务,BUY,97.89,200,19578.0,14.6835,2064.1032275000653,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-03,002342,巨力索具,机械基件,SELL,15.33,700,10731.0,8.04825,12787.054977500065,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-03,600498,烽火通信,通信设备,BUY,58.41,200,11682.0,8.7615,1096.293477500065,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-11,002008,大族激光,专用机械,SELL,73.27,2100,153867.0,115.40025,154847.89322750006,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-11,300008,天海防务,船舶,SELL,9.0,13100,117900.0,88.425,272659.46822750004,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-11,605289,罗曼股份,建筑工程,SELL,133.31,1200,159972.0,119.979,432511.48922750005,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-11,688309,恒誉环保,环境保护,SELL,56.37,3300,186021.0,139.51575,618392.9734775,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-11,688702,盛科通信-U,半导体,SELL,205.7,600,123420.0,92.565,741720.4084775001,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-11,000988,华工科技,专用机械,BUY,122.99,1200,147588.0,110.691,594021.7174775001,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-11,002015,协鑫能科,新型电力,BUY,18.01,8200,147682.0,110.7615,446228.95597750007,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-11,002384,东山精密,元器件,BUY,109.33,1300,142129.0,106.59675,303993.35922750004,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-11,002506,协鑫集成,电气设备,BUY,6.0,24700,148200.0,111.15,155682.20922750005,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-11,688158,优刻得-W,软件服务,BUY,51.48,2800,144144.0,108.108,11430.10122750004,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-12,300395,菲利华,玻璃,SELL,113.72,100,11372.0,8.529,22793.572227500037,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-12,603256,宏和科技,玻璃,SELL,71.99,200,14397.999999999998,10.798499999999999,37180.77372750003,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-12,001267,汇绿生态,建筑工程,BUY,47.99,300,14397.0,10.79775,22772.975977500035,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-12,002281,光迅科技,通信设备,BUY,91.54,200,18308.0,13.731,4451.244977500035,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-13,000657,中钨高新,小金属,SELL,59.7,300,17910.0,13.432500000000001,22347.812477500036,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-13,300442,润泽科技,软件服务,SELL,87.92,200,17584.0,13.188,39918.62447750004,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-13,600989,宝丰能源,化工原料,BUY,34.8962,500,17448.1,13.086075,22457.43840250004,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-13,601868,中国能建,建筑工程,BUY,3.8,5200,19760.0,14.82,2682.6184025000402,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-18,600498,烽火通信,通信设备,SELL,47.75,200,9550.0,7.1625000000000005,12225.45590250004,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-24,000862,银星能源,新型电力,BUY,8.48,1400,11872.0,8.904,344.55190250003943,rebalance_unlocked
