strategy,trade_date,symbol,shares,raw_open,raw_close,prev_raw_close
vls_mom_contrarian_v1_frozen,2025-02-05,000417,8100,5.55,5.42,5.57
vls_mom_contrarian_v1_frozen,2025-02-05,000526,1000,43.0,45.81,42.14
vls_mom_contrarian_v1_frozen,2025-02-05,002532,4900,9.14,8.98,9.13
vls_mom_contrarian_v1_frozen,2025-02-05,600004,4800,9.44,9.25,9.38
vls_mom_contrarian_v1_frozen,2025-02-05,600369,10400,4.39,4.35,4.36
vls_mom_contrarian_v1_frozen,2025-02-05,600611,7400,6.17,6.27,6.11
vls_mom_contrarian_v1_frozen,2025-02-05,600612,800,52.27,50.88,51.64
vls_mom_contrarian_v1_frozen,2025-02-05,603839,8200,5.5,5.51,5.5
vls_mom_contrarian_v1_frozen,2025-02-05,605069,5300,8.4,8.52,8.48
vls_mom_contrarian_v1_frozen,2025-02-05,605155,4200,10.63,10.56,10.59
vls_mom_contrarian_v1_frozen,2025-02-06,000417,8100,5.4,5.44,5.42
vls_mom_contrarian_v1_frozen,2025-02-06,000526,1000,45.34,45.7,45.81
vls_mom_contrarian_v1_frozen,2025-02-06,002532,4900,8.98,8.69,8.98
vls_mom_contrarian_v1_frozen,2025-02-06,600004,4800,9.23,9.3,9.25
vls_mom_contrarian_v1_frozen,2025-02-06,600369,10400,4.35,4.44,4.35
vls_mom_contrarian_v1_frozen,2025-02-06,600611,7400,6.2,6.59,6.27
vls_mom_contrarian_v1_frozen,2025-02-06,600612,800,51.01,50.51,50.88
vls_mom_contrarian_v1_frozen,2025-02-06,603839,8200,5.47,5.58,5.51
vls_mom_contrarian_v1_frozen,2025-02-06,605069,5300,7.67,8.29,8.52
vls_mom_contrarian_v1_frozen,2025-02-06,605155,4200,10.57,10.63,10.56
vls_mom_contrarian_v1_frozen,2025-02-07,000417,8100,5.48,5.51,5.44
vls_mom_contrarian_v1_frozen,2025-02-07,000526,1000,45.5,44.74,45.7
vls_mom_contrarian_v1_frozen,2025-02-07,002532,4900,8.69,8.94,8.69
vls_mom_contrarian_v1_frozen,2025-02-07,600004,4800,9.28,9.31,9.3
vls_mom_contrarian_v1_frozen,2025-02-07,600369,10400,4.42,4.53,4.44
vls_mom_contrarian_v1_frozen,2025-02-07,600611,7400,6.66,6.78,6.59
vls_mom_contrarian_v1_frozen,2025-02-07,600612,800,50.59,51.17,50.51
vls_mom_contrarian_v1_frozen,2025-02-07,603839,8200,5.55,5.6,5.58
vls_mom_contrarian_v1_frozen,2025-02-07,605069,5300,8.08,8.19,8.29
vls_mom_contrarian_v1_frozen,2025-02-07,605155,4200,10.63,10.68,10.63
vls_mom_contrarian_v1_frozen,2025-02-10,000417,8100,5.51,5.74,5.51
vls_mom_contrarian_v1_frozen,2025-02-10,000526,1000,44.7,47.78,44.74
vls_mom_contrarian_v1_frozen,2025-02-10,002532,4900,8.96,8.83,8.94
vls_mom_contrarian_v1_frozen,2025-02-10,600004,4800,9.32,9.33,9.31
vls_mom_contrarian_v1_frozen,2025-02-10,600369,10400,4.55,4.55,4.53
vls_mom_contrarian_v1_frozen,2025-02-10,600611,7400,6.75,6.96,6.78
vls_mom_contrarian_v1_frozen,2025-02-10,600612,800,51.36,50.99,51.17
vls_mom_contrarian_v1_frozen,2025-02-10,603839,8200,5.6,5.74,5.6
vls_mom_contrarian_v1_frozen,2025-02-10,605069,5300,8.19,9.01,8.19
vls_mom_contrarian_v1_frozen,2025-02-10,605155,4200,10.63,10.72,10.68
vls_mom_contrarian_v1_frozen,2025-02-11,000417,8100,5.8,5.71,5.74
vls_mom_contrarian_v1_frozen,2025-02-11,000526,1000,48.0,47.03,47.78
vls_mom_contrarian_v1_frozen,2025-02-11,002532,4900,8.88,9.02,8.83
vls_mom_contrarian_v1_frozen,2025-02-11,600004,4800,9.34,9.28,9.33
vls_mom_contrarian_v1_frozen,2025-02-11,600369,10400,4.56,4.53,4.55
vls_mom_contrarian_v1_frozen,2025-02-11,600611,7400,6.91,6.74,6.96
vls_mom_contrarian_v1_frozen,2025-02-11,600612,800,51.05,53.19,50.99
vls_mom_contrarian_v1_frozen,2025-02-11,603839,8200,5.76,5.71,5.74
vls_mom_contrarian_v1_frozen,2025-02-11,605069,5300,9.0,8.69,9.01
vls_mom_contrarian_v1_frozen,2025-02-11,605155,4200,10.73,10.72,10.72
vls_mom_contrarian_v1_frozen,2025-02-12,000417,8100,5.71,5.7,5.71
vls_mom_contrarian_v1_frozen,2025-02-12,000526,1000,46.93,49.0,47.03
vls_mom_contrarian_v1_frozen,2025-02-12,002532,4900,8.97,8.79,9.02
vls_mom_contrarian_v1_frozen,2025-02-12,600004,4800,9.27,9.26,9.28
vls_mom_contrarian_v1_frozen,2025-02-12,600369,10400,4.53,4.61,4.53
vls_mom_contrarian_v1_frozen,2025-02-12,600611,7400,6.79,7.41,6.74
vls_mom_contrarian_v1_frozen,2025-02-12,600612,800,52.66,52.09,53.19
vls_mom_contrarian_v1_frozen,2025-02-12,603839,8200,5.71,5.69,5.71
