order_id,execution_date,execution_sequence,signal_date,symbol,side,reference_open_price_exact,fill_price_exact,gross_notional_exact,price_impact_cost_exact,commission_exact,total_fee_exact,cash_delta_exact,cash_before_exact,cash_after_exact,reference_open_price,fill_price,shares_filled,gross_notional,price_impact_cost,commission,total_fee,cash_delta,cash_before,cash_after,shares_before,shares_after,risk_state,target_exposure,scenario
16,2023-12-28,1,2023-12-27,000568,SELL,171.0,189.7854,18978.5400,1878.5400,28.46781000,28.46781000,18950.07219000,302630.25724,321580.32943,171.0,189.7854,100,18978.54,1878.54,28.46781,28.46781,18950.07,302630.26,321580.33,100,0,True,0.4,c0.0015_s0.0
17,2023-12-28,2,2023-12-27,002558,SELL,10.82,11.2783,13533.9600,549.9600,20.30094000,20.30094000,13513.65906000,321580.32943,335093.98848999996,10.82,11.2783,1200,13533.96,549.96,20.30094,20.30094,13513.66,321580.33,335093.99,1200,0,True,0.4,c0.0015_s0.0
18,2023-12-28,3,2023-12-27,601398,SELL,4.83,5.5182,64562.9400,8051.9400,96.84441000,96.84441000,64466.09559000,335093.98848999996,399560.08407999994,4.83,5.5182,11700,64562.94,8051.94,96.84441,96.84441,64466.1,335093.99,399560.08,11700,0,True,0.4,c0.0015_s0.0
19,2023-12-28,4,2023-12-27,002786,BUY,17.71,17.71,12397.00,0.00,18.595500,18.595500,-12415.595500,399560.08407999994,387144.48857999995,17.71,17.71,700,12397.0,0.0,18.5955,18.5955,-12415.6,399560.08,387144.49,0,700,True,0.4,c0.0015_s0.0
20,2023-12-28,5,2023-12-27,002855,BUY,38.6,38.6,15440.0,0.0,23.16000,23.16000,-15463.16000,387144.48857999995,371681.32858,38.6,38.6,400,15440.0,0.0,23.16,23.16,-15463.16,387144.49,371681.33,0,400,True,0.4,c0.0015_s0.0
21,2023-12-28,6,2023-12-27,300735,BUY,22.45,23.1901,48699.2100,1554.2100,73.04881500,73.04881500,-48772.25881500,371681.32858,322909.06976499996,22.45,23.1901,2100,48699.21,1554.21,73.048815,73.048815,-48772.26,371681.33,322909.07,0,2100,True,0.4,c0.0015_s0.0
22,2023-12-28,7,2023-12-27,600938,BUY,20.55,22.4879,26985.4800,2325.4800,40.47822000,40.47822000,-27025.95822000,322909.06976499996,295883.111545,20.55,22.4879,1200,26985.48,2325.48,40.47822,40.47822,-27025.96,322909.07,295883.11,1700,2900,True,0.4,c0.0015_s0.0
23,2023-12-29,1,2023-12-28,600938,SELL,20.5,22.4331,65055.9900,5605.9900,97.58398500,97.58398500,64958.40601500,295883.111545,360841.51756,20.5,22.4331,2900,65055.99,5605.99,97.583985,97.583985,64958.41,295883.11,360841.52,2900,0,True,0.4,c0.0015_s0.0
24,2023-12-29,2,2023-12-28,600941,BUY,97.26,108.4756,65085.3600,6729.3600,97.62804000,97.62804000,-65182.98804000,360841.51756,295658.52952,97.26,108.4756,600,65085.36,6729.36,97.62804,97.62804,-65182.99,360841.52,295658.53,0,600,True,0.4,c0.0015_s0.0
25,2024-01-03,1,2024-01-02,300750,SELL,156.1,167.0236,50107.0800,3277.0800,75.16062000,75.16062000,50031.91938000,295658.52952,345690.44889999996,156.1,167.0236,300,50107.08,3277.08,75.16062,75.16062,50031.92,295658.53,345690.45,300,0,True,0.4,c0.0015_s0.0
26,2024-01-03,2,2024-01-02,002241,BUY,20.75,21.4145,53536.2500,1661.2500,80.30437500,80.30437500,-53616.55437500,345690.44889999996,292073.89452499995,20.75,21.4145,2500,53536.25,1661.25,80.304375,80.304375,-53616.55,345690.45,292073.89,0,2500,True,0.4,c0.0015_s0.0
27,2024-01-12,1,2024-01-11,002786,SELL,16.3,16.3,11410.0,0.0,17.11500,17.11500,11392.88500,292073.89452499995,303466.77952499996,16.3,16.3,700,11410.0,0.0,17.115,17.115,11392.89,292073.89,303466.78,700,0,True,0.4,c0.0015_s0.0
28,2024-01-12,2,2024-01-11,002855,SELL,33.85,33.85,13540.00,0.00,20.310000,20.310000,13519.690000,303466.77952499996,316986.46952499996,33.85,33.85,400,13540.0,0.0,20.31,20.31,13519.69,303466.78,316986.47,400,0,True,0.4,c0.0015_s0.0
29,2024-01-12,3,2024-01-11,300735,SELL,20.17,20.8349,43753.2900,1396.2900,65.62993500,65.62993500,43687.66006500,316986.46952499996,360674.12958999997,20.17,20.8349,2100,43753.29,1396.29,65.629935,65.629935,43687.66,316986.47,360674.13,2100,0,True,0.4,c0.0015_s0.0
30,2024-01-12,4,2024-01-11,002415,BUY,30.73,33.4914,16745.7000,1380.7000,25.11855000,25.11855000,-16770.81855000,360674.12958999997,343903.31103999994,30.73,33.4914,500,16745.7,1380.7,25.11855,25.11855,-16770.82,360674.13,343903.31,0,500,True,0.4,c0.0015_s0.0
31,2024-01-12,5,2024-01-11,601398,BUY,4.77,5.4497,34333.1100,4282.1100,51.49966500,51.49966500,-34384.60966500,343903.31103999994,309518.70137499995,4.77,5.4497,6300,34333.11,4282.11,51.499665,51.499665,-34384.61,343903.31,309518.7,0,6300,True,0.4,c0.0015_s0.0
32,2024-01-12,6,2024-01-11,601857,BUY,7.26,8.0641,24998.7100,2492.7100,37.49806500,37.49806500,-25036.20806500,309518.70137499995,284482.49330999993,7.26,8.0641,3100,24998.71,2492.71,37.498065,37.498065,-25036.21,309518.7,284482.49,0,3100,True,0.4,c0.0015_s0.0
33,2024-01-15,1,2024-01-12,600941,SELL,95.19,106.1669,63700.1400,6586.1400,95.55021000,95.55021000,63604.58979000,284482.49330999993,348087.08309999993,95.19,106.1669,600,63700.14,6586.14,95.55021,95.55021,63604.59,284482.49,348087.08,600,0,True,0.4,c0.0015_s0.0
34,2024-01-15,2,2024-01-12,000158,BUY,9.23,9.25,64750.00,140.00,97.125000,97.125000,-64847.125000,348087.08309999993,283239.95809999993,9.23,9.25,7000,64750.0,140.0,97.125,97.125,-64847.12,348087.08,283239.96,0,7000,True,0.4,c0.0015_s0.0
35,2024-01-17,1,2024-01-16,002241,SELL,18.89,19.4949,48737.2500,1512.2500,73.10587500,73.10587500,48664.14412500,283239.95809999993,331904.1022249999,18.89,19.4949,2500,48737.25,1512.25,73.105875,73.105875,48664.14,283239.96,331904.1,2500,0,True,0.4,c0.0015_s0.0
36,2024-01-17,2,2024-01-16,000338,BUY,14.92,16.3714,47477.0600,4209.0600,71.21559000,71.21559000,-47548.27559000,331904.1022249999,284355.82663499995,14.92,16.3714,2900,47477.06,4209.06,71.21559,71.21559,-47548.28,331904.1,284355.83,0,2900,True,0.4,c0.0015_s0.0
37,2024-01-26,1,2024-01-25,002415,SELL,32.08,34.9627,17481.3500,1441.3500,26.22202500,26.22202500,17455.12797500,284355.82663499995,301810.95460999996,32.08,34.9627,500,17481.35,1441.35,26.222025,26.222025,17455.13,284355.83,301810.95,500,0,True,0.4,c0.0015_s0.0
38,2024-01-26,2,2024-01-25,601398,SELL,5.01,5.7239,36060.5700,4497.5700,54.09085500,54.09085500,36006.47914500,301810.95460999996,337817.43375499995,5.01,5.7239,6300,36060.57,4497.57,54.090855,54.090855,36006.48,301810.95,337817.43,6300,0,True,0.4,c0.0015_s0.0
39,2024-01-26,3,2024-01-25,601857,SELL,8.05,8.9416,27718.9600,2763.9600,41.57844000,41.57844000,27677.38156000,337817.43375499995,365494.81531499996,8.05,8.9416,3100,27718.96,2763.96,41.57844,41.57844,27677.38,337817.43,365494.82,3100,0,True,0.4,c0.0015_s0.0
40,2024-01-26,4,2024-01-25,300059,BUY,13.25,13.3985,24117.3000,267.3000,36.17595000,36.17595000,-24153.47595000,365494.81531499996,341341.33936499996,13.25,13.3985,1800,24117.3,267.3,36.17595,36.17595,-24153.48,365494.82,341341.34,0,1800,True,0.4,c0.0015_s0.0
41,2024-01-26,5,2024-01-25,600030,BUY,20.4,21.8385,32757.7500,2157.7500,49.13662500,49.13662500,-32806.88662500,341341.33936499996,308534.45274,20.4,21.8385,1500,32757.75,2157.75,49.136625,49.136625,-32806.89,341341.34,308534.45,0,1500,True,0.4,c0.0015_s0.0
42,2024-01-26,6,2024-01-25,601099,BUY,3.45,3.45,20010.00,0.00,30.015000,30.015000,-20040.015000,308534.45274,288494.43773999996,3.45,3.45,5800,20010.0,0.0,30.015,30.015,-20040.01,308534.45,288494.44,0,5800,True,0.4,c0.0015_s0.0
43,2024-01-29,1,2024-01-26,000158,SELL,9.09,9.1097,63767.9000,137.9000,95.65185000,95.65185000,63672.24815000,288494.43773999996,352166.68588999996,9.09,9.1097,7000,63767.9,137.9,95.65185,95.65185,63672.25,288494.44,352166.69,7000,0,True,0.4,c0.0015_s0.0
44,2024-01-29,2,2024-01-26,000002,BUY,10.41,10.41,65583.00,0.00,98.374500,98.374500,-65681.374500,352166.68588999996,286485.31138999993,10.41,10.41,6300,65583.0,0.0,98.3745,98.3745,-65681.37,352166.69,286485.31,0,6300,True,0.4,c0.0015_s0.0
45,2024-01-31,1,2024-01-30,000338,SELL,14.91,16.3604,47445.1600,4206.1600,71.16774000,71.16774000,47373.99226000,286485.31138999993,333859.3036499999,14.91,16.3604,2900,47445.16,4206.16,71.16774,71.16774,47373.99,286485.31,333859.3,2900,0,True,0.4,c0.0015_s0.0
46,2024-01-31,2,2024-01-30,601857,BUY,8.34,9.2637,51876.7200,5172.7200,77.81508000,77.81508000,-51954.53508000,333859.3036499999,281904.7685699999,8.34,9.2637,5600,51876.72,5172.72,77.81508,77.81508,-51954.54,333859.3,281904.77,0,5600,True,0.4,c0.0015_s0.0
47,2024-02-19,1,2024-02-08,300059,SELL,13.35,13.4996,24299.2800,269.2800,36.44892000,36.44892000,24262.83108000,281904.7685699999,306167.5996499999,13.35,13.4996,1800,24299.28,269.28,36.44892,36.44892,24262.83,281904.77,306167.6,1800,0,True,0.4,c0.0015_s0.0
48,2024-02-19,2,2024-02-08,600030,SELL,21.12,22.6092,33913.8000,2233.8000,50.87070000,50.87070000,33862.92930000,306167.5996499999,340030.5289499999,21.12,22.6092,1500,33913.8,2233.8,50.8707,50.8707,33862.93,306167.6,340030.53,1500,0,True,0.4,c0.0015_s0.0
49,2024-02-19,3,2024-02-08,601099,SELL,3.29,3.29,19082.00,0.00,28.623000,28.623000,19053.377000,340030.5289499999,359083.90594999987,3.29,3.29,5800,19082.0,0.0,28.623,28.623,19053.38,340030.53,359083.91,5800,0,True,0.4,c0.0015_s0.0
50,2024-02-19,4,2024-02-08,000895,BUY,28.34,32.4796,42223.4800,5381.4800,63.33522000,63.33522000,-42286.81522000,359083.90594999987,316797.0907299999,28.34,32.4796,1300,42223.48,5381.48,63.33522,63.33522,-42286.82,359083.91,316797.09,0,1300,True,0.4,c0.0015_s0.0
51,2024-02-19,5,2024-02-08,002340,BUY,5.18,5.3046,13791.9600,323.9600,20.68794000,20.68794000,-13812.64794000,316797.0907299999,302984.4427899999,5.18,5.3046,2600,13791.96,323.96,20.68794,20.68794,-13812.65,316797.09,302984.44,0,2600,True,0.4,c0.0015_s0.0
52,2024-02-19,6,2024-02-08,600111,BUY,18.34,18.4888,14791.0400,119.0400,22.18656000,22.18656000,-14813.22656000,302984.4427899999,288171.2162299999,18.34,18.4888,800,14791.04,119.04,22.18656,22.18656,-14813.23,302984.44,288171.22,0,800,True,0.4,c0.0015_s0.0
53,2024-02-20,1,2024-02-19,000002,SELL,9.9,9.9,62370.0,0.0,93.55500,93.55500,62276.44500,288171.2162299999,350447.6612299999,9.9,9.9,6300,62370.0,0.0,93.555,93.555,62276.44,288171.22,350447.66,6300,0,True,0.4,c0.0015_s0.0
54,2024-02-20,2,2024-02-19,002463,BUY,26.39,27.3644,62938.1200,2241.1200,94.40718000,94.40718000,-63032.52718000,350447.6612299999,287415.13404999994,26.39,27.3644,2300,62938.12,2241.12,94.40718,94.40718,-63032.53,350447.66,287415.13,0,2300,True,0.4,c0.0015_s0.0
55,2024-02-22,1,2024-02-21,601857,SELL,8.63,9.5858,53680.4800,5352.4800,80.52072000,80.52072000,53599.95928000,287415.1340499999,341015.0933299999,8.63,9.5858,5600,53680.48,5352.48,80.52072,80.52072,53599.96,287415.13,341015.09,5600,0,True,0.4,c0.0015_s0.0
56,2024-02-22,2,2024-02-21,600839,BUY,4.75,4.8196,56871.2800,821.2800,85.30692000,85.30692000,-56956.58692000,341015.0933299999,284058.5064099999,4.75,4.8196,11800,56871.28,821.28,85.30692,85.30692,-56956.59,341015.09,284058.51,0,11800,True,0.4,c0.0015_s0.0
57,2024-03-04,1,2024-03-01,000895,SELL,29.01,33.2475,43221.7500,5508.7500,64.83262500,64.83262500,43156.91737500,284058.50640999986,327215.4237849999,29.01,33.2475,1300,43221.75,5508.75,64.832625,64.832625,43156.92,284058.51,327215.42,1300,0,True,0.4,c0.0015_s0.0
58,2024-03-04,2,2024-03-01,002340,SELL,5.42,5.5504,14431.0400,339.0400,21.64656000,21.64656000,14409.39344000,327215.4237849999,341624.8172249999,5.42,5.5504,2600,14431.04,339.04,21.64656,21.64656,14409.39,327215.42,341624.82,2600,0,True,0.4,c0.0015_s0.0
59,2024-03-04,3,2024-03-01,600111,SELL,19.1,19.2549,15403.9200,123.9200,23.10588000,23.10588000,15380.81412000,341624.8172249999,357005.6313449999,19.1,19.2549,800,15403.92,123.92,23.10588,23.10588,15380.81,341624.82,357005.63,800,0,True,0.4,c0.0015_s0.0
60,2024-03-04,4,2024-03-01,002281,BUY,34.45,34.8717,20923.0200,253.0200,31.38453000,31.38453000,-20954.40453000,357005.6313449999,336051.2268149999,34.45,34.8717,600,20923.02,253.02,31.38453,31.38453,-20954.4,357005.63,336051.23,0,600,True,0.4,c0.0015_s0.0
61,2024-03-04,5,2024-03-01,300045,BUY,22.97,22.97,18376.00,0.00,27.564000,27.564000,-18403.564000,336051.2268149999,317647.6628149999,22.97,22.97,800,18376.0,0.0,27.564,27.564,-18403.56,336051.23,317647.66,0,800,True,0.4,c0.0015_s0.0
62,2024-03-04,6,2024-03-01,603220,BUY,34.8,45.7577,22878.8500,5478.8500,34.31827500,34.31827500,-22913.16827500,317647.6628149999,294734.49453999987,34.8,45.7577,500,22878.85,5478.85,34.318275,34.318275,-22913.17,317647.66,294734.49,0,500,True,0.4,c0.0015_s0.0
63,2024-03-05,1,2024-03-04,002463,SELL,27.75,28.7746,66181.5800,2356.5800,99.27237000,99.27237000,66082.30763000,294734.49453999987,360816.80216999986,27.75,28.7746,2300,66181.58,2356.58,99.27237,99.27237,66082.31,294734.49,360816.8,2300,0,True,0.4,c0.0015_s0.0
64,2024-03-05,2,2024-03-04,000938,BUY,24.89,25.1671,62917.7500,692.7500,94.37662500,94.37662500,-63012.12662500,360816.80216999986,297804.6755449999,24.89,25.1671,2500,62917.75,692.75,94.376625,94.376625,-63012.13,360816.8,297804.68,0,2500,True,0.4,c0.0015_s0.0
65,2024-03-07,1,2024-03-06,600839,SELL,5.55,5.6313,66449.3400,959.3400,99.67401000,99.67401000,66349.66599000,297804.6755449999,364154.3415349999,5.55,5.6313,11800,66449.34,959.34,99.67401,99.67401,66349.67,297804.68,364154.34,11800,0,True,0.4,c0.0015_s0.0
66,2024-03-07,2,2024-03-06,002456,BUY,9.6,9.6,70080.0,0.0,105.12000,105.12000,-70185.12000,364154.3415349999,293969.2215349999,9.6,9.6,7300,70080.0,0.0,105.12,105.12,-70185.12,364154.34,293969.22,0,7300,True,0.4,c0.0015_s0.0
67,2024-03-18,1,2024-03-15,002281,SELL,39.8,40.2872,24172.3200,292.3200,36.25848000,36.25848000,24136.06152000,293969.2215349999,318105.2830549999,39.8,40.2872,600,24172.32,292.32,36.25848,36.25848,24136.06,293969.22,318105.28,600,0,False,0.6,c0.0015_s0.0
68,2024-03-18,2,2024-03-15,300045,SELL,24.91,24.91,19928.00,0.00,29.892000,29.892000,19898.108000,318105.2830549999,338003.3910549999,24.91,24.91,800,19928.0,0.0,29.892,29.892,19898.11,318105.28,338003.39,800,0,False,0.6,c0.0015_s0.0
69,2024-03-18,3,2024-03-15,603220,SELL,36.46,47.9404,23970.2000,5740.2000,35.95530000,35.95530000,23934.24470000,338003.3910549999,361937.6357549999,36.46,47.9404,500,23970.2,5740.2,35.9553,35.9553,23934.24,338003.39,361937.64,500,0,False,0.6,c0.0015_s0.0
70,2024-03-18,4,2024-03-15,601138,BUY,23.45,24.7117,27182.8700,1387.8700,40.77430500,40.77430500,-27223.64430500,361937.6357549999,334713.99144999986,23.45,24.7117,1100,27182.87,1387.87,40.774305,40.774305,-27223.64,361937.64,334713.99,0,1100,False,0.6,c0.0015_s0.0
71,2024-03-18,5,2024-03-15,601225,BUY,24.53,27.5986,60716.9200,6750.9200,91.07538000,91.07538000,-60807.99538000,334713.99144999986,273905.9960699999,24.53,27.5986,2200,60716.92,6750.92,91.07538,91.07538,-60808.0,334713.99,273906.0,0,2200,False,0.6,c0.0015_s0.0
72,2024-03-18,6,2024-03-15,601899,BUY,15.97,16.6277,74824.6500,2959.6500,112.23697500,112.23697500,-74936.88697500,273905.9960699999,198969.10909499988,15.97,16.6277,4500,74824.65,2959.65,112.236975,112.236975,-74936.89,273906.0,198969.11,0,4500,False,0.6,c0.0015_s0.0
73,2024-03-19,1,2024-03-18,000938,SELL,23.6,23.8627,59656.7500,656.7500,89.48512500,89.48512500,59567.26487500,198969.10909499985,258536.37396999984,23.6,23.8627,2500,59656.75,656.75,89.485125,89.485125,59567.26,198969.11,258536.37,2500,0,False,0.6,c0.0015_s0.0
74,2024-03-19,2,2024-03-18,603993,BUY,7.75,8.2467,59376.2400,3576.2400,89.06436000,89.06436000,-59465.30436000,258536.37396999984,199071.06960999983,7.75,8.2467,7200,59376.24,3576.24,89.06436,89.06436,-59465.3,258536.37,199071.07,0,7200,False,0.6,c0.0015_s0.0
75,2024-03-21,1,2024-03-20,002456,SELL,10.41,10.41,75993.00,0.00,113.989500,113.989500,75879.010500,199071.06960999983,274950.08010999986,10.41,10.41,7300,75993.0,0.0,113.9895,113.9895,75879.01,199071.07,274950.08,7300,0,False,0.6,c0.0015_s0.0
76,2024-03-21,2,2024-03-20,300496,BUY,64.0,64.7924,71271.6400,871.6400,106.90746000,106.90746000,-71378.54746000,274950.08010999986,203571.53264999986,64.0,64.7924,1100,71271.64,871.64,106.90746,106.90746,-71378.55,274950.08,203571.53,0,1100,False,0.6,c0.0015_s0.0
77,2024-04-01,1,2024-03-29,601138,SELL,22.9,24.1321,26545.3100,1355.3100,39.81796500,39.81796500,26505.49203500,203571.53264999986,230077.02468499987,22.9,24.1321,1100,26545.31,1355.31,39.817965,39.817965,26505.49,203571.53,230077.02,1100,0,False,0.6,c0.0015_s0.0
78,2024-04-01,2,2024-03-29,601225,SELL,24.7,27.7899,61137.7800,6797.7800,91.70667000,91.70667000,61046.07333000,230077.02468499987,291123.0980149999,24.7,27.7899,2200,61137.78,6797.78,91.70667,91.70667,61046.07,230077.02,291123.1,2200,0,False,0.6,c0.0015_s0.0
79,2024-04-01,3,2024-03-29,601899,SELL,17.24,17.95,80775.00,3195.00,121.162500,121.162500,80653.837500,291123.0980149999,371776.9355149999,17.24,17.95,4500,80775.0,3195.0,121.1625,121.1625,80653.84,291123.1,371776.94,4500,0,False,0.6,c0.0015_s0.0
80,2024-04-01,4,2024-03-29,000977,BUY,42.38,42.679,34143.200,239.200,51.2148000,51.2148000,-34194.4148000,371776.9355149999,337582.5207149999,42.38,42.679,800,34143.2,239.2,51.2148,51.2148,-34194.41,371776.94,337582.52,0,800,False,0.6,c0.0015_s0.0
81,2024-04-01,5,2024-03-29,300975,BUY,14.11,14.1603,16992.3600,60.3600,25.48854000,25.48854000,-17017.84854000,337582.5207149999,320564.6721749999,14.11,14.1603,1200,16992.36,60.36,25.48854,25.48854,-17017.85,337582.52,320564.67,0,1200,False,0.6,c0.0015_s0.0
82,2024-04-01,6,2024-03-29,601166,BUY,15.8,18.6145,120994.2500,18294.2500,181.49137500,181.49137500,-121175.74137500,320564.6721749999,199388.93079999991,15.8,18.6145,6500,120994.25,18294.25,181.491375,181.491375,-121175.74,320564.67,199388.93,0,6500,False,0.6,c0.0015_s0.0
83,2024-04-02,1,2024-04-01,603993,SELL,8.22,8.7469,62977.6800,3793.6800,94.46652000,94.46652000,62883.21348000,199388.93079999991,262272.1442799999,8.22,8.7469,7200,62977.68,3793.68,94.46652,94.46652,62883.21,199388.93,262272.14,7200,0,False,0.6,c0.0015_s0.0
84,2024-04-02,2,2024-04-01,600309,BUY,84.5,89.345,62541.500,3391.500,93.8122500,93.8122500,-62635.3122500,262272.1442799999,199636.83202999987,84.5,89.345,700,62541.5,3391.5,93.81225,93.81225,-62635.31,262272.14,199636.83,0,700,False,0.6,c0.0015_s0.0
85,2024-04-08,1,2024-04-03,300496,SELL,50.71,51.3378,56471.5800,690.5800,84.70737000,84.70737000,56386.87263000,199636.83202999987,256023.70465999987,50.71,51.3378,1100,56471.58,690.58,84.70737,84.70737,56386.87,199636.83,256023.7,1100,0,False,0.6,c0.0015_s0.0
86,2024-04-08,2,2024-04-03,601857,BUY,10.05,11.1631,62513.3600,6233.3600,93.77004000,93.77004000,-62607.13004000,256023.70465999987,193416.57461999988,10.05,11.1631,5600,62513.36,6233.36,93.77004,93.77004,-62607.13,256023.7,193416.57,0,5600,False,0.6,c0.0015_s0.0
87,2024-04-17,1,2024-04-16,000977,SELL,37.2,37.4625,29970.0000,210.0000,44.95500000,44.95500000,29925.04500000,193416.57461999985,223341.61961999984,37.2,37.4625,800,29970.0,210.0,44.955,44.955,29925.04,193416.57,223341.62,800,0,False,0.6,c0.0015_s0.0
88,2024-04-17,2,2024-04-16,300975,SELL,8.75,8.7812,10537.4400,37.4400,15.80616000,15.80616000,10521.63384000,223341.61961999984,233863.25345999983,8.75,8.7812,1200,10537.44,37.44,15.80616,15.80616,10521.63,223341.62,233863.25,1200,0,False,0.6,c0.0015_s0.0
89,2024-04-17,3,2024-04-16,601166,SELL,15.91,18.7441,121836.6500,18421.6500,182.75497500,182.75497500,121653.89502500,233863.25345999983,355517.14848499984,15.91,18.7441,6500,121836.65,18421.65,182.754975,182.754975,121653.9,233863.25,355517.15,6500,0,False,0.6,c0.0015_s0.0
90,2024-04-17,4,2024-04-16,300760,BUY,265.76,282.0832,28208.3200,1632.3200,42.31248000,42.31248000,-28250.63248000,355517.14848499984,327266.51600499987,265.76,282.0832,100,28208.32,1632.32,42.31248,42.31248,-28250.63,355517.15,327266.52,0,100,False,0.6,c0.0015_s0.0
91,2024-04-17,5,2024-04-16,600019,BUY,6.97,7.5527,58155.7900,4486.7900,87.23368500,87.23368500,-58243.02368500,327266.51600499987,269023.49231999984,6.97,7.5527,7700,58155.79,4486.79,87.233685,87.233685,-58243.02,327266.52,269023.49,0,7700,False,0.6,c0.0015_s0.0
92,2024-04-17,6,2024-04-16,601658,BUY,4.76,5.3798,53260.0200,6136.0200,79.89003000,79.89003000,-53339.91003000,269023.49231999984,215683.58228999985,4.76,5.3798,9900,53260.02,6136.02,79.89003,79.89003,-53339.91,269023.49,215683.58,0,9900,False,0.6,c0.0015_s0.0
