strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,locked_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_ratio,position_cap_skipped,hard_stop_loss_count
baseline_full_dynamic_factor_industry_cap2,2026-01-30,2026-01-29,1804.1602275000623,607102.0,608906.1602275,1.217812320455,5,0.997037047175174,4.0,493886.0,5.0,1.0,602780.4177275001,5.0,1.0,4.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-02-02,2026-01-30,23050.72797750005,544957.0,568007.7279775001,1.1360154559550002,5,0.9594182845723304,4.0,485644.0,5.0,1.0,583684.9284775001,5.0,1.0,4.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-02-03,2026-02-02,2566.1387275000016,593641.0,596207.1387275,1.192414277455,5,0.9956958939925191,2.0,186474.0,5.0,5.0,576536.0029775,5.0,1.0,2.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-02-04,2026-02-03,2566.1387275000016,582395.0,584961.1387275,1.169922277455,5,0.9956131466560629,5.0,594535.0,5.0,0.0,597101.1387275,5.0,1.0,5.0,
baseline_full_dynamic_factor_industry_cap2,2026-02-05,2026-02-04,5020.51697750001,553475.0,558495.5169775,1.1169910339550002,5,0.9910106405067127,4.0,433643.0,5.0,1.0,553849.8419775,5.0,1.0,4.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-02-06,2026-02-05,12.875352500021108,577740.0,577752.8753525,1.155505750705,5,0.9999777147755566,4.0,448571.0,5.0,2.0,552591.5169775,5.0,1.0,4.0,
baseline_full_dynamic_factor_industry_cap2,2026-02-09,2026-02-06,12.875352500021108,608043.0,608055.8753525,1.216111750705,5,0.9999788253793411,5.0,590098.0,5.0,0.0,590110.8753525,5.0,1.0,4.0,
baseline_full_dynamic_factor_industry_cap2,2026-02-10,2026-02-09,12.875352500021108,623417.0,623429.8753525,1.246859750705,5,0.9999793475529342,5.0,602530.0,5.0,0.0,602542.8753525,5.0,1.0,5.0,
baseline_full_dynamic_factor_industry_cap2,2026-02-11,2026-02-10,12.875352500021108,615711.0,615723.8753525,1.2314477507050001,5,0.9999790890803242,5.0,608155.0,5.0,0.0,608167.8753525,5.0,1.0,5.0,
baseline_full_dynamic_factor_industry_cap2,2026-02-12,2026-02-11,4021.2776025000057,629812.0,633833.2776025,1.2676665552050002,5,0.9936556224726624,3.0,410703.0,5.0,2.0,609116.9628525,5.0,1.0,3.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-02-13,2026-02-12,2640.888102500001,588074.0,590714.8881025,1.181429776205,5,0.9955293354616758,4.0,523468.0,5.0,1.0,616392.5501025,5.0,1.0,4.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-02-24,2026-02-13,567.8451024999958,622131.0,622698.8451024999,1.245397690205,5,0.9990880903233305,4.0,517706.0,5.0,2.0,618746.8881025,5.0,1.0,4.0,
baseline_full_dynamic_factor_industry_cap2,2026-02-25,2026-02-24,4653.735102499981,617723.0,622376.7351025,1.2447534702049998,5,0.9925226396810389,2.0,188535.0,5.0,5.0,622143.3041025,5.0,1.0,2.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-02-26,2026-02-25,311.05560249998234,638910.0,639221.0556025,1.278442111205,5,0.9995133833596787,4.0,484345.0,5.0,1.0,615281.9516024999,5.0,1.0,4.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-02-27,2026-02-26,311.05560249998234,646580.0,646891.0556025,1.2937821112049999,5,0.999519153032329,5.0,625517.0,5.0,0.0,625828.0556025,5.0,1.0,5.0,
baseline_full_dynamic_factor_industry_cap2,2026-03-02,2026-02-27,311.05560249998234,662425.0,662736.0556025,1.3254721112049999,5,0.9995306493439274,5.0,649379.0,5.0,0.0,649690.0556025,5.0,1.0,5.0,
baseline_full_dynamic_factor_industry_cap2,2026-03-03,2026-03-02,311.05560249998234,634161.0,634472.0556025,1.268944111205,5,0.9995097410520238,5.0,671174.0,5.0,0.0,671485.0556025,5.0,1.0,5.0,
baseline_full_dynamic_factor_industry_cap2,2026-03-04,2026-03-03,221.32960249998723,635434.0,635655.3296025,1.2713106592049999,5,0.9996518087834828,4.0,501477.0,5.0,1.0,620227.1596025,5.0,1.0,4.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-03-05,2026-03-04,531.8221024999802,632973.0,633504.8221025,1.267009644205,5,0.9991605082014451,4.0,530558.0,5.0,1.0,639939.3981025,5.0,1.0,4.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-03-06,2026-03-05,3310.515852499986,644695.0,648005.5158525,1.296011031705,5,0.9948912227264844,4.0,523628.0,5.0,2.0,623159.8221025,5.0,1.0,3.0,
baseline_full_dynamic_factor_industry_cap2,2026-03-09,2026-03-06,23.95160249999026,661931.0,661954.9516024999,1.323909903205,5,0.9999638168693474,4.0,549546.0,5.0,2.0,655000.5158525,5.0,1.0,3.0,
baseline_full_dynamic_factor_industry_cap2,2026-03-10,2026-03-09,744.3006024999922,671101.0,671845.3006025,1.343690601205,5,0.9988921547835008,4.0,553813.0,5.0,1.0,652630.8006025,5.0,1.0,3.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-03-11,2026-03-10,5998.023352500022,659687.0,665685.0233525,1.331370046705,5,0.99098969761661,3.0,314990.0,5.0,4.0,671477.3006025,5.0,1.0,2.0,
baseline_full_dynamic_factor_industry_cap2,2026-03-12,2026-03-11,5998.023352500022,646415.0,652413.0233525,1.3048260467050001,5,0.990806401561884,5.0,659205.0,5.0,0.0,665203.0233525,5.0,1.0,4.0,
baseline_full_dynamic_factor_industry_cap2,2026-03-13,2026-03-12,2034.586102500034,637799.0,639833.5861025001,1.2796671722050001,5,0.9968201323802122,3.0,390655.0,5.0,2.0,646964.1491025,5.0,1.0,3.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-03-16,2026-03-13,2390.4006825000397,643233.33,645623.7306824999,1.2912474613649998,5,0.9962975328060307,4.0,542434.0,5.0,1.0,640396.5861025001,5.0,1.0,3.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-03-17,2026-03-13,117557.96018250004,500032.95999999996,617590.9201825,1.2351818403650001,4,0.8096507634086308,,,,,,,,,1.0
baseline_full_dynamic_factor_industry_cap2,2026-03-18,2026-03-17,1427.9279325000389,614348.29,615776.2179325001,1.231552435865,5,0.9976810927559132,4.0,510344.55,5.0,1.0,627902.5101825,5.0,1.0,3.0,
baseline_full_dynamic_factor_industry_cap2,2026-03-19,2026-03-18,20823.56793250004,591220.11,612043.6779325,1.224087355865,5,0.9659769903957792,3.0,375528.89,5.0,2.0,602887.2429325001,5.0,1.0,2.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-03-20,2026-03-19,32173.026682500044,593467.85,625640.8766825,1.251281753365,5,0.9485758877311541,4.0,497000.52,5.0,2.0,628605.0879325,5.0,1.0,4.0,
baseline_full_dynamic_factor_industry_cap2,2026-03-23,2026-03-20,34489.66593250005,555157.52,589647.1859325,1.1792943718650002,5,0.941507961446545,3.0,378458.19,5.0,2.0,600029.0616825001,5.0,1.0,2.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-03-24,2026-03-23,34489.66593250005,575126.5800000001,609616.2459325001,1.2192324918650002,5,0.9434239717812263,5.0,561502.5,5.0,0.0,595992.1659325,5.0,1.0,5.0,
baseline_full_dynamic_factor_industry_cap2,2026-03-25,2026-03-24,3.4655325000640005,651899.65,651903.1155325001,1.3038062310650003,5,0.9999946839761653,4.0,422036.26,5.0,2.0,638765.9259325,5.0,1.0,4.0,
baseline_full_dynamic_factor_industry_cap2,2026-03-26,2026-03-25,3.4655325000640005,662168.8200000001,662172.2855325001,1.3243445710650004,5,0.9999947664186862,5.0,637837.1799999999,5.0,0.0,637840.6455325,5.0,1.0,3.0,
baseline_full_dynamic_factor_industry_cap2,2026-03-27,2026-03-26,3.4655325000640005,647805.78,647809.2455325001,1.2956184910650002,5,0.9999946503812288,5.0,637872.88,5.0,0.0,637876.3455325001,5.0,1.0,5.0,
baseline_full_dynamic_factor_industry_cap2,2026-03-30,2026-03-27,3920.0933650000516,619395.0,623315.0933650001,1.2466301867300003,5,0.9937108961314618,4.0,524789.0,5.0,2.0,637675.3555325001,5.0,1.0,4.0,
baseline_full_dynamic_factor_industry_cap2,2026-03-31,2026-03-30,7844.861365000077,574634.0,582478.861365,1.16495772273,5,0.9865319380919402,4.0,403525.0,5.0,1.0,608893.8933650001,5.0,1.0,4.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-04-01,2026-03-31,2639.487865000061,614990.0,617629.487865,1.23525897573,5,0.9957264218809821,3.0,305806.0,5.0,2.0,593298.967865,5.0,1.0,3.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-04-02,2026-04-01,2639.487865000061,613020.0,615659.487865,1.23131897573,5,0.9957127471970694,5.0,606982.0,5.0,0.0,609621.487865,5.0,1.0,4.0,
baseline_full_dynamic_factor_industry_cap2,2026-04-03,2026-04-02,692.3953650000622,624017.0,624709.395365,1.24941879073,5,0.9988916520703272,4.0,507937.0,5.0,2.0,617078.487865,5.0,1.0,3.0,
baseline_full_dynamic_factor_industry_cap2,2026-04-07,2026-04-03,2048.5566150000523,633908.0,635956.556615,1.2719131132300001,5,0.9967787790004025,3.0,416838.0,5.0,4.0,624255.395365,5.0,1.0,3.0,
baseline_full_dynamic_factor_industry_cap2,2026-04-08,2026-04-03,2048.5566150000523,627985.0,630033.556615,1.26006711323,5,0.9967484960229637,,,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-09,2026-04-08,2048.5566150000523,619032.0,621080.556615,1.2421611132300001,5,0.9967016249451359,5.0,626971.0,5.0,0.0,629019.556615,5.0,1.0,5.0,
baseline_full_dynamic_factor_industry_cap2,2026-04-10,2026-04-09,4638.533115000057,593538.0,598176.533115,1.19635306623,5,0.992245544821284,4.0,507975.0,5.0,1.0,604666.521115,5.0,1.0,4.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-04-13,2026-04-09,4638.533115000057,582696.0,587334.533115,1.17466906623,5,0.9921024001595837,,,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-14,2026-04-13,4638.533115000057,589432.0,594070.533115,1.18814106623,5,0.9921919488403541,5.0,584692.0,5.0,0.0,589330.533115,5.0,1.0,5.0,
baseline_full_dynamic_factor_industry_cap2,2026-04-15,2026-04-14,4638.533115000057,590020.0,594658.533115,1.1893170662299999,5,0.9921996694629067,5.0,591245.0,5.0,0.0,595883.533115,5.0,1.0,5.0,
baseline_full_dynamic_factor_industry_cap2,2026-04-16,2026-04-14,4638.533115000057,592986.0,597624.533115,1.19524906623,5,0.992238382365559,,,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-17,2026-04-14,4638.533115000057,600913.0,605551.533115,1.21110306623,5,0.9923399861756784,,,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-20,2026-04-14,4638.533115000057,600654.0,605292.533115,1.21058506623,5,0.9923367085149244,,,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-21,2026-04-14,4638.533115000057,594562.0,599200.533115,1.19840106623,5,0.9922587967489178,,,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-22,2026-04-14,4638.533115000057,597005.0,601643.533115,1.20328706623,5,0.9922902302448361,,,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-23,2026-04-22,120805.25986500006,461604.0,582409.259865,1.16481851973,5,0.7925766841464674,1.0,111732.0,5.0,8.0,600288.533115,5.0,1.0,1.0,
baseline_full_dynamic_factor_industry_cap2,2026-04-24,2026-04-23,51842.541115000044,514716.0,566558.541115,1.13311708223,5,0.9084957028218607,1.0,88400.0,5.0,5.0,570641.583865,5.0,1.0,1.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-04-27,2026-04-24,51842.541115000044,509417.0,561259.541115,1.12251908223,5,0.9076317865135808,5.0,515631.0,5.0,0.0,567473.541115,5.0,1.0,3.0,
baseline_full_dynamic_factor_industry_cap2,2026-04-28,2026-04-27,2997.5391150000505,544565.0,547562.539115,1.0951250782300002,5,0.9945256680271721,4.0,409138.0,5.0,1.0,557244.289115,5.0,1.0,3.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-04-29,2026-04-28,29558.187865000058,525952.0,555510.1878650001,1.1110203757300001,5,0.9467909166911925,4.0,434460.0,5.0,1.0,540295.352865,5.0,1.0,4.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-04-30,2026-04-29,29558.187865000058,525786.0,555344.1878650001,1.1106883757300001,5,0.9467750117658826,5.0,528740.0,5.0,0.0,558298.1878650001,5.0,1.0,4.0,
baseline_full_dynamic_factor_industry_cap2,2026-05-06,2026-04-30,29558.187865000058,580309.0,609867.1878650001,1.21973437573,5,0.9515334019387462,5.0,553903.0,5.0,0.0,583461.1878650001,5.0,1.0,5.0,
baseline_full_dynamic_factor_industry_cap2,2026-05-07,2026-05-06,29558.187865000058,588344.0,617902.1878650001,1.2358043757300001,5,0.9521636458884687,5.0,588830.0,5.0,0.0,618388.1878650001,5.0,1.0,5.0,
baseline_full_dynamic_factor_industry_cap2,2026-05-08,2026-05-07,29558.187865000058,583995.0,613553.1878650001,1.2271063757300003,5,0.9518245712847575,5.0,577802.0,5.0,0.0,607360.1878650001,5.0,1.0,4.0,
baseline_full_dynamic_factor_industry_cap2,2026-05-11,2026-05-08,29558.187865000058,616099.0,645657.1878650001,1.2913143757300003,5,0.9542199972051106,5.0,607401.0,5.0,0.0,636959.1878650001,5.0,1.0,5.0,
baseline_full_dynamic_factor_industry_cap2,2026-05-12,2026-05-11,8.165365000051679,641830.0,641838.165365,1.28367633073,5,0.9999872781560203,4.0,522645.0,5.0,2.0,641521.1878650001,5.0,1.0,3.0,
baseline_full_dynamic_factor_industry_cap2,2026-05-13,2026-05-12,3193.300365000061,647737.0,650930.300365,1.30186060073,5,0.9950942514686911,3.0,388504.0,5.0,4.0,624190.165365,5.0,1.0,2.0,
baseline_full_dynamic_factor_industry_cap2,2026-05-14,2026-05-13,3193.300365000061,631756.0,634949.300365,1.2698986007300002,5,0.9949707789847719,5.0,646904.0,5.0,0.0,650097.300365,5.0,1.0,4.0,
baseline_full_dynamic_factor_industry_cap2,2026-05-15,2026-05-14,3954.050365000061,598424.0,602378.050365,1.20475610073,5,0.9934359321980538,4.0,468240.0,5.0,2.0,631433.300365,5.0,1.0,4.0,
baseline_full_dynamic_factor_industry_cap2,2026-05-18,2026-05-15,14209.754865000054,601835.0,616044.754865,1.23208950973,5,0.9769338919732967,3.0,334284.0,5.0,3.0,603646.810365,5.0,1.0,3.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-05-19,2026-05-18,14209.754865000054,625025.0,639234.754865,1.27846950973,5,0.9777706785232587,5.0,592871.0,5.0,0.0,607080.754865,5.0,1.0,4.0,
baseline_full_dynamic_factor_industry_cap2,2026-05-20,2026-05-19,7569.283615000051,654905.0,662474.2836150001,1.32494856723,5,0.9885742227250002,4.0,518136.0,5.0,1.0,636675.448865,5.0,1.0,3.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-05-21,2026-05-20,7569.283615000051,619402.0,626971.2836150001,1.2539425672300002,5,0.9879272243995658,5.0,650589.0,5.0,0.0,658158.2836150001,5.0,1.0,2.0,
baseline_full_dynamic_factor_industry_cap2,2026-05-22,2026-05-21,7569.283615000051,634373.0,641942.2836150001,1.28388456723,5,0.9882087785643675,5.0,626079.0,5.0,0.0,633648.2836150001,5.0,1.0,5.0,
baseline_full_dynamic_factor_industry_cap2,2026-05-25,2026-05-22,7569.283615000051,666530.0,674099.2836150001,1.34819856723,5,0.9887712629296856,5.0,632295.0,5.0,0.0,639864.2836150001,5.0,1.0,4.0,
baseline_full_dynamic_factor_industry_cap2,2026-05-26,2026-05-25,11097.250365000058,644372.13,655469.3803650001,1.3109387607300003,5,0.9830697654269974,4.0,546724.1799999999,5.0,2.0,663493.463615,5.0,1.0,4.0,
baseline_full_dynamic_factor_industry_cap2,2026-05-27,2026-05-26,2359.0378650000785,634279.0,636638.0378650001,1.2732760757300001,5,0.9962945383016836,4.0,523350.0,5.0,2.0,655647.2503650001,5.0,1.0,4.0,
baseline_full_dynamic_factor_industry_cap2,2026-05-28,2026-05-27,2359.0378650000785,631477.0,633836.0378650001,1.2676720757300002,5,0.9962781575611475,5.0,621992.0,5.0,0.0,624351.0378650001,5.0,1.0,5.0,
baseline_full_dynamic_factor_industry_cap2,2026-05-29,2026-05-28,614.5910175000827,525479.0,526093.5910175,1.0521871820350002,5,0.998831783872692,4.0,498880.0,5.0,1.0,562751.9985175001,5.0,1.0,4.0,1.0
