order_id,execution_date,execution_sequence,signal_date,symbol,side,reference_open_price,fill_price,shares_filled,gross_notional,price_impact_cost,commission,stamp_tax,transfer_fee,total_fee,cash_delta,cash_before,cash_after,shares_before,shares_after,market_value_before,market_value_after,equity_before,equity_after,risk_state,target_exposure,scenario
11,2023-12-14,6,2023-12-13,000568,BUY,176.0,195.3347,200,39066.9400,3866.9400,58.600410,0,0,58.600410,-39125.540410,487691.19288,448565.65247,0,200,0,35200.0,487691.19288,483765.65247,True,0.6000,c0.0015_s0.0
12,2023-12-14,7,2023-12-13,002558,BUY,14.45,15.0621,1800,27111.7800,1101.7800,40.667670,0,0,40.667670,-27152.447670,448565.65247,421413.20479999995,0,1800,35200.0,61210.00,483765.65247,482623.20479999995,True,0.6000,c0.0015_s0.0
13,2023-12-14,8,2023-12-13,600938,BUY,19.45,21.2841,2600,55338.6600,4768.6600,83.007990,0,0,83.007990,-55421.667990,421413.20479999995,365991.53680999996,0,2600,61210.00,111780.00,482623.20479999995,477771.53680999996,True,0.6000,c0.0015_s0.0
14,2023-12-14,9,2023-12-13,601398,BUY,4.79,5.4725,17600,96316.0000,12012.0000,144.474000,0,0,144.474000,-96460.474000,365991.53680999996,269531.06281,0,17600,111780.00,196084.00,477771.53680999996,465615.06281,True,0.6000,c0.0015_s0.0
15,2023-12-19,1,2023-12-18,300750,BUY,146.31,156.5485,400,62619.4000,4095.4000,93.929100,0,0,93.929100,-62713.329100,269531.06281,206817.73370999997,0,400,194090.00,252614.00,463621.06281,459431.73370999997,True,0.6000,c0.0015_s0.0
16,2023-12-28,1,2023-12-27,000568,SELL,171.0,189.7854,200,37957.0800,3757.0800,56.935620,0,0,56.935620,37900.144380,206817.73370999997,244717.87808999995,200,0,253802.00,219602.00,460619.73370999997,464319.87808999995,True,0.6000,c0.0015_s0.0
17,2023-12-28,2,2023-12-27,002558,SELL,10.82,11.2783,1800,20300.9400,824.9400,30.451410,0,0,30.451410,20270.488590,244717.87808999995,264988.36668,1800,0,219602.00,200126.00,464319.87808999995,465114.36668,True,0.6000,c0.0015_s0.0
18,2023-12-28,3,2023-12-27,601398,SELL,4.83,5.5182,17600,97120.3200,12112.3200,145.680480,0,0,145.680480,96974.639520,264988.36668,361963.00619999995,17600,0,200126.00,115118.00,465114.36668,477081.00619999995,True,0.6000,c0.0015_s0.0
19,2023-12-28,4,2023-12-27,002786,BUY,17.71,17.71,1100,19481.00,0.00,29.221500,0,0,29.221500,-19510.221500,361963.00619999995,342452.78469999996,0,1100,115118.00,134599.00,477081.00619999995,477051.78469999996,True,0.6000,c0.0015_s0.0
20,2023-12-28,5,2023-12-27,002855,BUY,38.6,38.6,600,23160.0,0.0,34.740000,0,0,34.740000,-23194.740000,342452.78469999996,319258.04469999997,0,600,134599.00,157759.00,477051.78469999996,477017.04469999997,True,0.6000,c0.0015_s0.0
21,2023-12-28,6,2023-12-27,300735,BUY,22.45,23.1901,3200,74208.3200,2368.3200,111.312480,0,0,111.312480,-74319.632480,319258.04469999997,244938.41221999997,0,3200,157759.00,229599.00,477017.04469999997,474537.41221999997,True,0.6000,c0.0015_s0.0
22,2023-12-28,7,2023-12-27,600938,BUY,20.55,22.4879,2000,44975.8000,3875.8000,67.463700,0,0,67.463700,-45043.263700,244938.41221999997,199895.14851999996,2600,4600,229599.00,270699.00,474537.41221999997,470594.14851999996,True,0.6000,c0.0015_s0.0
23,2023-12-29,1,2023-12-28,600938,SELL,20.5,22.4331,4600,103192.2600,8892.2600,154.788390,0,0,154.788390,103037.471610,199895.14852000002,302932.62013,4600,0,273172.00,178872.00,473067.14852000002,481804.62013,True,0.6000,c0.0015_s0.0
24,2023-12-29,2,2023-12-28,600941,BUY,97.26,108.4756,900,97628.0400,10094.0400,146.442060,0,0,146.442060,-97774.482060,302932.62013,205158.13807,0,900,178872.00,266406.00,481804.62013,471564.13807,True,0.6000,c0.0015_s0.0
25,2024-01-03,1,2024-01-02,300750,SELL,156.1,167.0236,400,66809.4400,4369.4400,100.214160,0,0,100.214160,66709.225840,205158.13807,271867.36390999996,400,0,260314.00,197874.00,465472.13807,469741.36390999996,True,0.6000,c0.0015_s0.0
26,2024-01-03,2,2024-01-02,002241,BUY,20.75,21.4145,3600,77092.2000,2392.2000,115.638300,0,0,115.638300,-77207.838300,271867.36390999996,194659.52560999995,0,3600,197874.00,272574.00,469741.36390999996,467233.52560999995,True,0.6000,c0.0015_s0.0
27,2024-01-12,1,2024-01-11,002786,SELL,16.3,16.3,1100,17930.0,0.0,26.895000,0,0,26.895000,17903.105000,194659.52560999995,212562.63060999996,1100,0,256702.00,238772.00,451361.52560999995,451334.63060999996,True,0.6000,c0.0015_s0.0
28,2024-01-12,2,2024-01-11,002855,SELL,33.85,33.85,600,20310.00,0.00,30.465000,0,0,30.465000,20279.535000,212562.63060999996,232842.16560999997,600,0,238772.00,218462.00,451334.63060999996,451304.16560999997,True,0.6000,c0.0015_s0.0
29,2024-01-12,3,2024-01-11,300735,SELL,20.17,20.8349,3200,66671.6800,2127.6800,100.007520,0,0,100.007520,66571.672480,232842.16560999997,299413.83809,3200,0,218462.00,153918.00,451304.16560999997,453331.83809,True,0.6000,c0.0015_s0.0
30,2024-01-12,4,2024-01-11,002415,BUY,30.73,33.4914,700,23443.9800,1932.9800,35.165970,0,0,35.165970,-23479.145970,299413.83809,275934.69211999996,0,700,153918.00,175429.00,453331.83809,451363.69211999996,True,0.6000,c0.0015_s0.0
31,2024-01-12,5,2024-01-11,601398,BUY,4.77,5.4497,9300,50682.2100,6321.2100,76.023315,0,0,76.023315,-50758.233315,275934.69211999996,225176.45880499997,0,9300,175429.00,219790.00,451363.69211999996,444966.45880499997,True,0.6000,c0.0015_s0.0
32,2024-01-12,6,2024-01-11,601857,BUY,7.26,8.0641,4600,37094.8600,3698.8600,55.642290,0,0,55.642290,-37150.502290,225176.45880499997,188025.95651499997,0,4600,219790.00,253186.00,444966.45880499997,441211.95651499997,True,0.6000,c0.0015_s0.0
33,2024-01-15,1,2024-01-12,600941,SELL,95.19,106.1669,900,95550.2100,9879.2100,143.325315,0,0,143.325315,95406.884685,188025.95651499997,283432.84119999997,900,0,250311.00,164640.00,438336.95651499997,448072.84119999997,True,0.6000,c0.0015_s0.0
34,2024-01-15,2,2024-01-12,000158,BUY,9.23,9.25,10600,98050.00,212.00,147.075000,0,0,147.075000,-98197.075000,283432.84119999997,185235.76619999995,0,10600,164640.00,262478.00,448072.84119999997,447713.76619999995,True,0.6000,c0.0015_s0.0
35,2024-01-17,1,2024-01-16,002241,SELL,18.89,19.4949,3600,70181.6400,2177.6400,105.272460,0,0,105.272460,70076.367540,185235.76619999995,255312.13373999996,3600,0,265539.00,197535.00,450774.76619999995,452847.13373999996,True,0.6000,c0.0015_s0.0
36,2024-01-17,2,2024-01-16,000338,BUY,14.92,16.3714,4200,68759.8800,6095.8800,103.139820,0,0,103.139820,-68863.019820,255312.13373999996,186449.11391999997,0,4200,197535.00,260199.00,452847.13373999996,446648.11391999997,True,0.6000,c0.0015_s0.0
37,2024-01-26,1,2024-01-25,002415,SELL,32.08,34.9627,700,24473.8900,2017.8900,36.710835,0,0,36.710835,24437.179165,186449.11391999997,210886.29308499998,700,0,267379.00,244923.00,453828.11391999997,455809.29308499998,True,0.6000,c0.0015_s0.0
38,2024-01-26,2,2024-01-25,601398,SELL,5.01,5.7239,9300,53232.2700,6639.2700,79.848405,0,0,79.848405,53152.421595,210886.29308499998,264038.71468,9300,0,244923.00,198330.00,455809.29308499998,462368.71468,True,0.6000,c0.0015_s0.0
39,2024-01-26,3,2024-01-25,601857,SELL,8.05,8.9416,4600,41131.3600,4101.3600,61.697040,0,0,61.697040,41069.662960,264038.71468,305108.37763999996,4600,0,198330.00,161300.00,462368.71468,466408.37763999996,True,0.6000,c0.0015_s0.0
40,2024-01-26,4,2024-01-25,300059,BUY,13.25,13.3985,2700,36175.9500,400.9500,54.263925,0,0,54.263925,-36230.213925,305108.37763999996,268878.163715,0,2700,161300.00,197075.00,466408.37763999996,465953.163715,True,0.6000,c0.0015_s0.0
41,2024-01-26,5,2024-01-25,600030,BUY,20.4,21.8385,2200,48044.7000,3164.7000,72.067050,0,0,72.067050,-48116.767050,268878.163715,220761.39666499998,0,2200,197075.00,241955.00,465953.163715,462716.39666499998,True,0.6000,c0.0015_s0.0
42,2024-01-26,6,2024-01-25,601099,BUY,3.45,3.45,8600,29670.00,0.00,44.505000,0,0,44.505000,-29714.505000,220761.39666499998,191046.89166499997,0,8600,241955.00,271625.00,462716.39666499998,462671.89166499997,True,0.6000,c0.0015_s0.0
43,2024-01-29,1,2024-01-26,000158,SELL,9.09,9.1097,10600,96562.8200,208.8200,144.844230,0,0,144.844230,96417.975770,191046.89166499997,287464.86743499996,10600,0,270446.00,174092.00,461492.89166499997,461556.86743499996,True,0.6000,c0.0015_s0.0
44,2024-01-29,2,2024-01-26,000002,BUY,10.41,10.41,9500,98895.00,0.00,148.342500,0,0,148.342500,-99043.342500,287464.86743499996,188421.52493499996,0,9500,174092.00,272987.00,461556.86743499996,461408.52493499996,True,0.6000,c0.0015_s0.0
45,2024-01-31,1,2024-01-30,000338,SELL,14.91,16.3604,4200,68713.6800,6091.6800,103.070520,0,0,103.070520,68610.609480,188421.52493499996,257032.13441499998,4200,0,262219.00,199597.00,450640.52493499996,456629.13441499998,True,0.6000,c0.0015_s0.0
46,2024-01-31,2,2024-01-30,601857,BUY,8.34,9.2637,7800,72256.8600,7204.8600,108.385290,0,0,108.385290,-72365.245290,257032.13441499998,184666.889125,0,7800,199597.00,264649.00,456629.13441499998,449315.889125,True,0.6000,c0.0015_s0.0
47,2024-02-19,1,2024-02-08,300059,SELL,13.35,13.4996,2700,36448.9200,403.9200,54.673380,0,0,54.673380,36394.246620,184666.889125,221061.13574499998,2700,0,271242.00,235197.00,455908.889125,456258.13574499998,True,0.6000,c0.0015_s0.0
48,2024-02-19,2,2024-02-08,600030,SELL,21.12,22.6092,2200,49740.2400,3276.2400,74.610360,0,0,74.610360,49665.629640,221061.13574499998,270726.765385,2200,0,235197.00,188733.00,456258.13574499998,459459.765385,True,0.6000,c0.0015_s0.0
49,2024-02-19,3,2024-02-08,601099,SELL,3.29,3.29,8600,28294.00,0.00,42.441000,0,0,42.441000,28251.559000,270726.765385,298978.324385,8600,0,188733.00,160439.00,459459.765385,459417.324385,True,0.6000,c0.0015_s0.0
50,2024-02-19,4,2024-02-08,000895,BUY,28.34,32.4796,2000,64959.2000,8279.2000,97.438800,0,0,97.438800,-65056.638800,298978.324385,233921.68558499997,0,2000,160439.00,217119.00,459417.324385,451040.68558499997,True,0.6000,c0.0015_s0.0
51,2024-02-19,5,2024-02-08,002340,BUY,5.18,5.3046,4000,21218.4000,498.4000,31.827600,0,0,31.827600,-21250.227600,233921.68558499997,212671.457985,0,4000,217119.00,237839.00,451040.68558499997,450510.457985,True,0.6000,c0.0015_s0.0
52,2024-02-19,6,2024-02-08,600111,BUY,18.34,18.4888,1300,24035.4400,193.4400,36.053160,0,0,36.053160,-24071.493160,212671.457985,188599.96482499997,0,1300,237839.00,261681.00,450510.457985,450280.96482499997,True,0.6000,c0.0015_s0.0
53,2024-02-20,1,2024-02-19,000002,SELL,9.9,9.9,9500,94050.0,0.0,141.075000,0,0,141.075000,93908.925000,188599.96482499997,282508.88982499996,9500,0,263420.00,169370.00,452019.96482499997,451878.88982499996,True,0.6000,c0.0015_s0.0
54,2024-02-20,2,2024-02-19,002463,BUY,26.39,27.3644,3400,93038.9600,3312.9600,139.558440,0,0,139.558440,-93178.518440,282508.88982499996,189330.37138499995,0,3400,169370.00,259096.00,451878.88982499996,448426.37138499995,True,0.6000,c0.0015_s0.0
55,2024-02-22,1,2024-02-21,601857,SELL,8.63,9.5858,7800,74769.2400,7455.2400,112.153860,0,0,112.153860,74657.086140,189330.37138499995,263987.457525,7800,0,256438.00,189124.00,445768.37138499995,453111.457525,True,0.6000,c0.0015_s0.0
56,2024-02-22,2,2024-02-21,600839,BUY,4.75,4.8196,16100,77595.5600,1120.5600,116.393340,0,0,116.393340,-77711.953340,263987.457525,186275.50418499997,0,16100,189124.00,265599.00,453111.457525,451874.50418499997,True,0.6000,c0.0015_s0.0
57,2024-03-04,1,2024-03-01,000895,SELL,29.01,33.2475,2000,66495.0000,8475.0000,99.742500,0,0,99.742500,66395.257500,186275.50418499997,252670.76168499998,2000,0,284505.00,226485.00,470780.50418499997,479155.76168499998,True,0.6000,c0.0015_s0.0
58,2024-03-04,2,2024-03-01,002340,SELL,5.42,5.5504,4000,22201.6000,521.6000,33.302400,0,0,33.302400,22168.297600,252670.76168499998,274839.05928499997,4000,0,226485.00,204805.00,479155.76168499998,479644.05928499997,True,0.6000,c0.0015_s0.0
59,2024-03-04,3,2024-03-01,600111,SELL,19.1,19.2549,1300,25031.3700,201.3700,37.547055,0,0,37.547055,24993.822945,274839.05928499997,299832.88223,1300,0,204805.00,179975.00,479644.05928499997,479807.88223,True,0.6000,c0.0015_s0.0
60,2024-03-04,4,2024-03-01,002281,BUY,34.45,34.8717,1000,34871.7000,421.7000,52.307550,0,0,52.307550,-34924.007550,299832.88223,264908.87468,0,1000,179975.00,214425.00,479807.88223,479333.87468,True,0.6000,c0.0015_s0.0
61,2024-03-04,5,2024-03-01,300045,BUY,22.97,22.97,1300,29861.00,0.00,44.791500,0,0,44.791500,-29905.791500,264908.87468,235003.08318000002,0,1300,214425.00,244286.00,479333.87468,479289.08318000002,True,0.6000,c0.0015_s0.0
62,2024-03-04,6,2024-03-01,603220,BUY,34.8,45.7577,800,36606.1600,8766.1600,54.909240,0,0,54.909240,-36661.069240,235003.08318000002,198342.01394000003,0,800,244286.00,272126.00,479289.08318000002,470468.01394000003,True,0.6000,c0.0015_s0.0
63,2024-03-05,1,2024-03-04,002463,SELL,27.75,28.7746,3400,97833.6400,3483.6400,146.750460,0,0,146.750460,97686.889540,198342.01394,296028.90348,3400,0,282503.00,188153.00,480845.01394,484181.90348,True,0.6000,c0.0015_s0.0
64,2024-03-05,2,2024-03-04,000938,BUY,24.89,25.1671,3800,95634.9800,1052.9800,143.452470,0,0,143.452470,-95778.432470,296028.90348,200250.47100999998,0,3800,188153.00,282735.00,484181.90348,482985.47100999998,True,0.6000,c0.0015_s0.0
65,2024-03-07,1,2024-03-06,600839,SELL,5.55,5.6313,16100,90663.9300,1308.9300,135.995895,0,0,135.995895,90527.934105,200250.47100999998,290778.405115,16100,0,277779.00,188424.00,478029.47100999998,479202.405115,True,0.6000,c0.0015_s0.0
66,2024-03-07,2,2024-03-06,002456,BUY,9.6,9.6,9900,95040.0,0.0,142.560000,0,0,142.560000,-95182.560000,290778.405115,195595.84511499997,0,9900,188424.00,283464.00,479202.405115,479059.84511499997,True,0.6000,c0.0015_s0.0
67,2024-03-18,1,2024-03-15,002281,SELL,39.8,40.2872,1000,40287.2000,487.2000,60.430800,0,0,60.430800,40226.769200,195595.84511499997,235822.61431499998,1000,0,287239.00,247439.00,482834.84511499997,483261.61431499998,False,0.6000,c0.0015_s0.0
68,2024-03-18,2,2024-03-15,300045,SELL,24.91,24.91,1300,32383.00,0.00,48.574500,0,0,48.574500,32334.425500,235822.61431499998,268157.03981499997,1300,0,247439.00,215056.00,483261.61431499998,483213.03981499997,False,0.6000,c0.0015_s0.0
69,2024-03-18,3,2024-03-15,603220,SELL,36.46,47.9404,800,38352.3200,9184.3200,57.528480,0,0,57.528480,38294.791520,268157.03981499997,306451.831335,800,0,215056.00,185888.00,483213.03981499997,492339.831335,False,0.6000,c0.0015_s0.0
70,2024-03-18,4,2024-03-15,601138,BUY,23.45,24.7117,700,17298.1900,883.1900,25.947285,0,0,25.947285,-17324.137285,306451.831335,289127.69405,0,700,185888.00,202303.00,492339.831335,491430.69405,False,0.6000,c0.0015_s0.0
71,2024-03-18,5,2024-03-15,601225,BUY,24.53,27.5986,1400,38638.0400,4296.0400,57.957060,0,0,57.957060,-38695.997060,289127.69405,250431.69699,0,1400,202303.00,236645.00,491430.69405,487076.69699,False,0.6000,c0.0015_s0.0
72,2024-03-18,6,2024-03-15,601899,BUY,15.97,16.6277,2900,48220.3300,1907.3300,72.330495,0,0,72.330495,-48292.660495,250431.69699,202139.036495,0,2900,236645.00,282958.00,487076.69699,485097.036495,False,0.6000,c0.0015_s0.0
73,2024-03-19,1,2024-03-18,000938,SELL,23.6,23.8627,3800,90678.2600,998.2600,136.017390,0,0,136.017390,90542.242610,202139.036495,292681.279105,3800,0,290118.00,200438.00,492257.036495,493119.279105,False,0.6000,c0.0015_s0.0
74,2024-03-19,2,2024-03-18,603993,BUY,7.75,8.2467,11200,92363.0400,5563.0400,138.544560,0,0,138.544560,-92501.584560,292681.279105,200179.69454500003,0,11200,200438.00,287238.00,493119.279105,487417.69454500003,False,0.6000,c0.0015_s0.0
75,2024-03-21,1,2024-03-20,002456,SELL,10.41,10.41,9900,103059.00,0.00,154.588500,0,0,154.588500,102904.411500,200179.69454500003,303084.106045,9900,0,288638.00,185579.00,488817.69454500003,488663.106045,False,0.6000,c0.0015_s0.0
76,2024-03-21,2,2024-03-20,300496,BUY,64.0,64.7924,1500,97188.6000,1188.6000,145.782900,0,0,145.782900,-97334.382900,303084.106045,205749.72314500003,0,1500,185579.00,281579.00,488663.106045,487328.72314500003,False,0.6000,c0.0015_s0.0
77,2024-04-01,1,2024-03-29,601138,SELL,22.9,24.1321,700,16892.4700,862.4700,25.338705,0,0,25.338705,16867.131295,205749.723145,222616.85444,700,0,272231.00,256201.00,477980.723145,478817.85444,False,0.6000,c0.0015_s0.0
78,2024-04-01,2,2024-03-29,601225,SELL,24.7,27.7899,1400,38905.8600,4325.8600,58.358790,0,0,58.358790,38847.501210,222616.85444,261464.35564999998,1400,0,256201.00,221621.00,478817.85444,483085.35564999998,False,0.6000,c0.0015_s0.0
79,2024-04-01,3,2024-03-29,601899,SELL,17.24,17.95,2900,52055.00,2059.00,78.082500,0,0,78.082500,51976.917500,261464.35564999998,313441.27314999996,2900,0,221621.00,171625.00,483085.35564999998,485066.27314999996,False,0.6000,c0.0015_s0.0
80,2024-04-01,4,2024-03-29,000977,BUY,42.38,42.679,500,21339.500,149.500,32.009250,0,0,32.009250,-21371.509250,313441.27314999996,292069.76389999996,0,500,171625.00,192815.00,485066.27314999996,484884.76389999996,False,0.6000,c0.0015_s0.0
81,2024-04-01,5,2024-03-29,300975,BUY,14.11,14.1603,800,11328.2400,40.2400,16.992360,0,0,16.992360,-11345.232360,292069.76389999996,280724.53153999994,0,800,192815.00,204103.00,484884.76389999996,484827.53153999994,False,0.6000,c0.0015_s0.0
82,2024-04-01,6,2024-03-29,601166,BUY,15.8,18.6145,4300,80042.3500,12102.3500,120.063525,0,0,120.063525,-80162.413525,280724.53153999994,200562.11801499996,0,4300,204103.00,272043.00,484827.53153999994,472605.11801499996,False,0.6000,c0.0015_s0.0
83,2024-04-02,1,2024-04-01,603993,SELL,8.22,8.7469,11200,97965.2800,5901.2800,146.947920,0,0,146.947920,97818.332080,200562.11801499996,298380.450095,11200,0,271804.00,179740.00,472366.11801499996,478120.450095,False,0.6000,c0.0015_s0.0
84,2024-04-02,2,2024-04-01,600309,BUY,84.5,89.345,1100,98279.500,5329.500,147.419250,0,0,147.419250,-98426.919250,298380.450095,199953.53084499997,0,1100,179740.00,272690.00,478120.450095,472643.53084499997,False,0.6000,c0.0015_s0.0
85,2024-04-08,1,2024-04-03,300496,SELL,50.71,51.3378,1500,77006.7000,941.7000,115.510050,0,0,115.510050,76891.189950,199953.53084499997,276844.720795,1500,0,264345.00,188280.00,464298.53084499997,465124.720795,False,0.6000,c0.0015_s0.0
86,2024-04-08,2,2024-04-03,601857,BUY,10.05,11.1631,7500,83723.2500,8348.2500,125.584875,0,0,125.584875,-83848.834875,276844.720795,192995.88591999997,0,7500,188280.00,263655.00,465124.720795,456650.88591999997,False,0.6000,c0.0015_s0.0
87,2024-04-17,1,2024-04-16,000977,SELL,37.2,37.4625,500,18731.2500,131.2500,28.096875,0,0,28.096875,18703.153125,192995.88591999997,211699.03904499998,500,0,270283.00,251683.00,463278.88591999997,463382.03904499998,False,0.6000,c0.0015_s0.0
88,2024-04-17,2,2024-04-16,300975,SELL,8.75,8.7812,800,7024.9600,24.9600,10.537440,0,0,10.537440,7014.422560,211699.03904499998,218713.461605,800,0,251683.00,244683.00,463382.03904499998,463396.461605,False,0.6000,c0.0015_s0.0
89,2024-04-17,3,2024-04-16,601166,SELL,15.91,18.7441,4300,80599.6300,12186.6300,120.899445,0,0,120.899445,80478.730555,218713.461605,299192.19216,4300,0,244683.00,176270.00,463396.461605,475462.19216,False,0.6000,c0.0015_s0.0
90,2024-04-17,4,2024-04-16,300760,BUY,265.76,282.0832,100,28208.3200,1632.3200,42.312480,0,0,42.312480,-28250.632480,299192.19216,270941.55967999995,0,100,176270.00,202846.00,475462.19216,473787.55967999995,False,0.6000,c0.0015_s0.0
91,2024-04-17,5,2024-04-16,600019,BUY,6.97,7.5527,4900,37008.2300,2855.2300,55.512345,0,0,55.512345,-37063.742345,270941.55967999995,233877.81733499994,0,4900,202846.00,236999.00,473787.55967999995,470876.81733499994,False,0.6000,c0.0015_s0.0
92,2024-04-17,6,2024-04-16,601658,BUY,4.76,5.3798,6300,33892.7400,3904.7400,50.839110,0,0,50.839110,-33943.579110,233877.81733499994,199934.23822499995,0,6300,236999.00,266987.00,470876.81733499994,466921.23822499995,False,0.6000,c0.0015_s0.0
93,2024-04-18,1,2024-04-17,600309,SELL,86.87,91.8509,1100,101035.9900,5478.9900,151.553985,0,0,151.553985,100884.436015,199934.23822499998,300818.67423999996,1100,0,269079.00,173522.00,469013.23822499998,474340.67423999996,False,0.6000,c0.0015_s0.0
94,2024-04-18,2,2024-04-17,601668,BUY,5.34,5.8785,17700,104049.4500,9531.4500,156.074175,0,0,156.074175,-104205.524175,300818.67423999996,196613.15006499997,0,17700,173522.00,268040.00,474340.67423999996,464653.15006499997,False,0.6000,c0.0015_s0.0
95,2024-04-22,1,2024-04-19,601857,SELL,10.8,11.9961,100,1199.6100,119.6100,1.799415,0,0,1.799415,1197.810585,196613.15006499997,197810.96064999996,7500,7400,270303.00,269223.00,466916.15006499997,467033.96064999996,False,0.6000,c0.0015_s0.0
96,2024-04-23,1,2024-04-22,601857,SELL,10.54,11.7073,7400,86634.0200,8638.0200,129.951030,0,0,129.951030,86504.068970,197810.96064999996,284315.0296199999,7400,0,266957.00,188961.00,464767.96064999996,473276.0296199999,False,0.6000,c0.0015_s0.0
97,2024-04-23,2,2024-04-22,002415,BUY,32.9,35.8564,2400,86055.3600,7095.3600,129.083040,0,0,129.083040,-86184.443040,284315.0296199999,198130.58657999994,0,2400,188961.00,267921.00,473276.0296199999,466051.58657999994,False,0.6000,c0.0015_s0.0
98,2024-05-06,1,2024-04-30,300760,SELL,306.0,324.7948,100,32479.4800,1879.4800,48.719220,0,0,48.719220,32430.760780,198130.58658,230561.34736,100,0,271685.00,241085.00,469815.58658,471646.34736,False,0.6000,c0.0015_s0.0
99,2024-05-06,2,2024-04-30,600019,SELL,7.01,7.596,4900,37220.400,2871.400,55.830600,0,0,55.830600,37164.569400,230561.34736,267725.91676,4900,0,241085.00,206736.00,471646.34736,474461.91676,False,0.6000,c0.0015_s0.0
100,2024-05-06,3,2024-04-30,601658,SELL,4.85,5.4815,6300,34533.4500,3978.4500,51.800175,0,0,51.800175,34481.649825,267725.91676,302207.566585,6300,0,206736.00,176181.00,474461.91676,478388.566585,False,0.6000,c0.0015_s0.0
101,2024-05-06,4,2024-04-30,600570,BUY,21.04,21.4524,700,15016.6800,288.6800,22.525020,0,0,22.525020,-15039.205020,302207.566585,287168.361565,0,700,176181.00,190909.00,478388.566585,478077.361565,False,0.6000,c0.0015_s0.0
102,2024-05-06,5,2024-04-30,600887,BUY,28.82,32.9939,1400,46191.4600,5843.4600,69.287190,0,0,69.287190,-46260.747190,287168.361565,240907.61437500003,0,1400,190909.00,231257.00,478077.361565,472164.61437500003,False,0.6000,c0.0015_s0.0
103,2024-05-06,6,2024-04-30,601919,BUY,12.0,13.999,2800,39197.200,5597.200,58.795800,0,0,58.795800,-39255.995800,240907.61437500003,201651.61857500003,0,2800,231257.00,264857.00,472164.61437500003,466508.61857500003,False,0.6000,c0.0015_s0.0
104,2024-05-07,1,2024-05-06,601668,SELL,5.41,5.9555,17700,105412.3500,9655.3500,158.118525,0,0,158.118525,105254.231475,201651.61857500003,306905.85005,17700,0,265353.00,169596.00,467004.61857500003,476501.85005,False,0.6000,c0.0015_s0.0
105,2024-05-07,2,2024-05-06,601816,BUY,5.24,5.5074,19700,108495.7800,5267.7800,162.743670,0,0,162.743670,-108658.523670,306905.85005,198247.32638,0,19700,169596.00,272824.00,476501.85005,471071.32638,False,0.6000,c0.0015_s0.0
