strategy,trade_date,symbol,shares,raw_open,raw_close,prev_raw_close
vls_mom_contrarian_v1_frozen,2025-02-05,000016,10000,4.5,4.59,4.54
vls_mom_contrarian_v1_frozen,2025-02-05,000546,9800,4.64,4.68,4.61
vls_mom_contrarian_v1_frozen,2025-02-05,000559,7500,6.07,6.11,6.04
vls_mom_contrarian_v1_frozen,2025-02-05,002078,3200,14.0,13.71,13.97
vls_mom_contrarian_v1_frozen,2025-02-05,002324,4900,9.29,9.21,9.22
vls_mom_contrarian_v1_frozen,2025-02-05,003026,1500,30.85,30.87,30.27
vls_mom_contrarian_v1_frozen,2025-02-05,600749,4200,10.67,10.57,10.66
vls_mom_contrarian_v1_frozen,2025-02-05,603231,2800,16.21,15.86,16.16
vls_mom_contrarian_v1_frozen,2025-02-05,603689,5200,8.73,8.53,8.71
vls_mom_contrarian_v1_frozen,2025-02-05,920208,1400,30.66,31.24,30.66
vls_mom_contrarian_v1_frozen,2025-02-06,000016,10000,4.56,4.89,4.59
vls_mom_contrarian_v1_frozen,2025-02-06,000546,9800,4.68,4.77,4.68
vls_mom_contrarian_v1_frozen,2025-02-06,000559,7500,6.08,6.33,6.11
vls_mom_contrarian_v1_frozen,2025-02-06,002078,3200,13.69,13.58,13.71
vls_mom_contrarian_v1_frozen,2025-02-06,002324,4900,9.19,9.9,9.21
vls_mom_contrarian_v1_frozen,2025-02-06,003026,1500,30.88,31.68,30.87
vls_mom_contrarian_v1_frozen,2025-02-06,600749,4200,10.55,10.64,10.57
vls_mom_contrarian_v1_frozen,2025-02-06,603231,2800,15.89,16.02,15.86
vls_mom_contrarian_v1_frozen,2025-02-06,603689,5200,8.52,8.6,8.53
vls_mom_contrarian_v1_frozen,2025-02-06,920208,1400,31.2,32.32,31.24
vls_mom_contrarian_v1_frozen,2025-02-07,000016,10000,4.8,4.85,4.89
vls_mom_contrarian_v1_frozen,2025-02-07,000546,9800,4.77,4.84,4.77
vls_mom_contrarian_v1_frozen,2025-02-07,000559,7500,6.33,6.41,6.33
vls_mom_contrarian_v1_frozen,2025-02-07,002078,3200,13.58,13.68,13.58
vls_mom_contrarian_v1_frozen,2025-02-07,002324,4900,9.86,9.85,9.9
vls_mom_contrarian_v1_frozen,2025-02-07,003026,1500,31.77,31.84,31.68
vls_mom_contrarian_v1_frozen,2025-02-07,600749,4200,10.65,10.69,10.64
vls_mom_contrarian_v1_frozen,2025-02-07,603231,2800,15.99,16.18,16.02
vls_mom_contrarian_v1_frozen,2025-02-07,603689,5200,8.61,8.56,8.6
vls_mom_contrarian_v1_frozen,2025-02-07,920208,1400,32.22,33.49,32.32
vls_mom_contrarian_v1_frozen,2025-02-10,000016,10000,4.83,4.96,4.85
vls_mom_contrarian_v1_frozen,2025-02-10,000546,9800,4.84,4.89,4.84
vls_mom_contrarian_v1_frozen,2025-02-10,000559,7500,6.38,6.37,6.41
vls_mom_contrarian_v1_frozen,2025-02-10,002078,3200,13.67,13.8,13.68
vls_mom_contrarian_v1_frozen,2025-02-10,002324,4900,9.85,9.71,9.85
vls_mom_contrarian_v1_frozen,2025-02-10,003026,1500,31.9,32.66,31.84
vls_mom_contrarian_v1_frozen,2025-02-10,600749,4200,10.69,10.92,10.69
vls_mom_contrarian_v1_frozen,2025-02-10,603231,2800,16.17,16.22,16.18
vls_mom_contrarian_v1_frozen,2025-02-10,603689,5200,8.59,8.57,8.56
vls_mom_contrarian_v1_frozen,2025-02-10,920208,1400,33.49,33.88,33.49
vls_mom_contrarian_v1_frozen,2025-02-11,000016,10000,4.98,4.89,4.96
vls_mom_contrarian_v1_frozen,2025-02-11,000546,9800,4.89,4.82,4.89
vls_mom_contrarian_v1_frozen,2025-02-11,000559,7500,6.36,6.35,6.37
vls_mom_contrarian_v1_frozen,2025-02-11,002078,3200,13.88,14.37,13.8
vls_mom_contrarian_v1_frozen,2025-02-11,002324,4900,9.74,9.65,9.71
vls_mom_contrarian_v1_frozen,2025-02-11,003026,1500,32.62,32.14,32.66
vls_mom_contrarian_v1_frozen,2025-02-11,600749,4200,10.9,10.88,10.92
