strategy,trade_date,symbol,shares,raw_open,raw_close,prev_raw_close
vls_mom_contrarian_v1_frozen,2025-02-05,000633,9900,4.6,4.69,4.57
vls_mom_contrarian_v1_frozen,2025-02-05,002283,8200,5.55,5.58,5.48
vls_mom_contrarian_v1_frozen,2025-02-05,002546,9800,4.67,4.58,4.64
vls_mom_contrarian_v1_frozen,2025-02-05,002949,2600,17.5,18.17,17.42
vls_mom_contrarian_v1_frozen,2025-02-05,600824,9700,4.65,4.53,4.65
vls_mom_contrarian_v1_frozen,2025-02-05,600958,4600,9.8,9.74,9.74
vls_mom_contrarian_v1_frozen,2025-02-05,603301,2000,21.95,21.29,21.9
vls_mom_contrarian_v1_frozen,2025-02-05,603628,3700,12.13,12.3,12.08
vls_mom_contrarian_v1_frozen,2025-02-05,920221,3000,14.96,14.91,14.82
vls_mom_contrarian_v1_frozen,2025-02-05,920593,1000,41.52,42.52,41.38
vls_mom_contrarian_v1_frozen,2025-02-06,000633,9900,4.72,4.75,4.69
vls_mom_contrarian_v1_frozen,2025-02-06,002283,8200,5.55,5.79,5.58
vls_mom_contrarian_v1_frozen,2025-02-06,002546,9800,4.59,4.67,4.58
vls_mom_contrarian_v1_frozen,2025-02-06,002949,2600,18.06,18.27,18.17
vls_mom_contrarian_v1_frozen,2025-02-06,600824,9700,4.52,4.61,4.53
vls_mom_contrarian_v1_frozen,2025-02-06,600958,4600,9.71,9.84,9.74
vls_mom_contrarian_v1_frozen,2025-02-06,603301,2000,21.28,21.38,21.29
vls_mom_contrarian_v1_frozen,2025-02-06,603628,3700,12.35,12.62,12.3
vls_mom_contrarian_v1_frozen,2025-02-06,920221,3000,14.83,15.84,14.91
vls_mom_contrarian_v1_frozen,2025-02-06,920593,1000,42.0,47.21,42.52
vls_mom_contrarian_v1_frozen,2025-02-07,000633,9900,4.74,4.76,4.75
vls_mom_contrarian_v1_frozen,2025-02-07,002283,8200,5.79,5.76,5.79
vls_mom_contrarian_v1_frozen,2025-02-07,002546,9800,4.69,4.67,4.67
vls_mom_contrarian_v1_frozen,2025-02-07,002949,2600,18.37,17.59,18.27
vls_mom_contrarian_v1_frozen,2025-02-07,600824,9700,4.58,4.66,4.61
vls_mom_contrarian_v1_frozen,2025-02-07,600958,4600,9.81,9.99,9.84
vls_mom_contrarian_v1_frozen,2025-02-07,603301,2000,21.36,21.51,21.38
vls_mom_contrarian_v1_frozen,2025-02-07,603628,3700,12.63,12.8,12.62
vls_mom_contrarian_v1_frozen,2025-02-07,920221,3000,15.94,16.34,15.84
vls_mom_contrarian_v1_frozen,2025-02-07,920593,1000,46.5,47.2,47.21
vls_mom_contrarian_v1_frozen,2025-02-10,000633,9900,4.76,4.82,4.76
vls_mom_contrarian_v1_frozen,2025-02-10,002283,8200,5.77,5.73,5.76
vls_mom_contrarian_v1_frozen,2025-02-10,002546,9800,4.67,4.73,4.67
vls_mom_contrarian_v1_frozen,2025-02-10,002949,2600,17.48,18.01,17.59
vls_mom_contrarian_v1_frozen,2025-02-10,600824,9700,4.66,4.84,4.66
