strategy,trade_date,symbol,shares,raw_open,raw_close,prev_raw_close
vls_mom_contrarian_v1_frozen,2025-02-05,000981,22400,2.05,2.17,2.03
vls_mom_contrarian_v1_frozen,2025-02-05,002721,18100,2.52,2.54,2.5
vls_mom_contrarian_v1_frozen,2025-02-05,002846,5600,8.05,8.13,8.02
vls_mom_contrarian_v1_frozen,2025-02-05,600023,8400,5.36,5.28,5.36
vls_mom_contrarian_v1_frozen,2025-02-05,600199,4100,11.13,11.17,11.05
vls_mom_contrarian_v1_frozen,2025-02-05,600323,2000,22.94,22.28,22.73
vls_mom_contrarian_v1_frozen,2025-02-05,600518,20400,2.23,2.23,2.22
vls_mom_contrarian_v1_frozen,2025-02-05,600698,8900,5.11,5.12,5.08
vls_mom_contrarian_v1_frozen,2025-02-05,601136,2300,19.82,19.79,19.72
vls_mom_contrarian_v1_frozen,2025-02-05,920422,4900,9.38,9.1,9.25
vls_mom_contrarian_v1_frozen,2025-02-06,000981,22400,2.13,2.16,2.17
vls_mom_contrarian_v1_frozen,2025-02-06,002721,18100,2.53,2.54,2.54
vls_mom_contrarian_v1_frozen,2025-02-06,002846,5600,8.13,8.7,8.13
vls_mom_contrarian_v1_frozen,2025-02-06,600023,8400,5.3,5.32,5.28
vls_mom_contrarian_v1_frozen,2025-02-06,600199,4100,11.17,11.38,11.17
vls_mom_contrarian_v1_frozen,2025-02-06,600323,2000,22.36,22.19,22.28
vls_mom_contrarian_v1_frozen,2025-02-06,600518,20400,2.23,2.27,2.23
vls_mom_contrarian_v1_frozen,2025-02-06,600698,8900,5.08,5.26,5.12
vls_mom_contrarian_v1_frozen,2025-02-06,601136,2300,19.7,20.1,19.79
vls_mom_contrarian_v1_frozen,2025-02-06,920422,4900,9.13,9.4,9.1
vls_mom_contrarian_v1_frozen,2025-02-07,000981,22400,2.17,2.28,2.16
vls_mom_contrarian_v1_frozen,2025-02-07,002721,18100,2.54,2.53,2.54
vls_mom_contrarian_v1_frozen,2025-02-07,002846,5600,8.7,8.86,8.7
vls_mom_contrarian_v1_frozen,2025-02-07,600023,8400,5.29,5.33,5.32
vls_mom_contrarian_v1_frozen,2025-02-07,600199,4100,11.4,11.51,11.38
vls_mom_contrarian_v1_frozen,2025-02-07,600323,2000,22.17,22.26,22.19
vls_mom_contrarian_v1_frozen,2025-02-07,600518,20400,2.26,2.29,2.27
vls_mom_contrarian_v1_frozen,2025-02-07,600698,8900,5.23,5.33,5.26
vls_mom_contrarian_v1_frozen,2025-02-07,601136,2300,20.04,20.48,20.1
vls_mom_contrarian_v1_frozen,2025-02-07,920422,4900,9.43,9.83,9.4
vls_mom_contrarian_v1_frozen,2025-02-10,000981,22400,2.25,2.32,2.28
vls_mom_contrarian_v1_frozen,2025-02-10,002721,18100,2.54,2.53,2.53
vls_mom_contrarian_v1_frozen,2025-02-10,002846,5600,8.75,8.99,8.86
vls_mom_contrarian_v1_frozen,2025-02-10,600023,8400,5.32,5.3,5.33
vls_mom_contrarian_v1_frozen,2025-02-10,600199,4100,11.53,11.81,11.51
vls_mom_contrarian_v1_frozen,2025-02-10,600323,2000,22.24,22.02,22.26
vls_mom_contrarian_v1_frozen,2025-02-10,600518,20400,2.29,2.36,2.29
vls_mom_contrarian_v1_frozen,2025-02-10,600698,8900,5.86,5.86,5.33
vls_mom_contrarian_v1_frozen,2025-02-10,601136,2300,20.39,20.61,20.48
vls_mom_contrarian_v1_frozen,2025-02-10,920422,4900,9.84,10.84,9.83
vls_mom_contrarian_v1_frozen,2025-02-11,000981,22400,2.33,2.28,2.32
vls_mom_contrarian_v1_frozen,2025-02-11,002721,18100,2.54,2.63,2.53
vls_mom_contrarian_v1_frozen,2025-02-11,002846,5600,8.99,9.34,8.99
vls_mom_contrarian_v1_frozen,2025-02-11,600023,8400,5.3,5.27,5.3
vls_mom_contrarian_v1_frozen,2025-02-11,600199,4100,11.86,11.56,11.81
vls_mom_contrarian_v1_frozen,2025-02-11,600323,2000,22.01,22.06,22.02
vls_mom_contrarian_v1_frozen,2025-02-11,600518,20400,2.36,2.31,2.36
vls_mom_contrarian_v1_frozen,2025-02-11,600698,8900,6.05,5.87,5.86
vls_mom_contrarian_v1_frozen,2025-02-11,601136,2300,20.62,20.45,20.61
vls_mom_contrarian_v1_frozen,2025-02-11,920422,4900,10.97,10.89,10.84
vls_mom_contrarian_v1_frozen,2025-02-12,000981,22400,2.26,2.3,2.28
vls_mom_contrarian_v1_frozen,2025-02-12,002721,18100,2.6,2.56,2.63
vls_mom_contrarian_v1_frozen,2025-02-12,002846,5600,9.27,9.28,9.34
vls_mom_contrarian_v1_frozen,2025-02-12,600023,8400,5.28,5.28,5.27
vls_mom_contrarian_v1_frozen,2025-02-12,600199,4100,11.56,11.61,11.56
vls_mom_contrarian_v1_frozen,2025-02-12,600323,2000,22.01,21.77,22.06
vls_mom_contrarian_v1_frozen,2025-02-12,600518,20400,2.31,2.3,2.31
vls_mom_contrarian_v1_frozen,2025-02-12,600698,8900,5.77,5.89,5.87
vls_mom_contrarian_v1_frozen,2025-02-12,601136,2300,20.45,20.84,20.45
vls_mom_contrarian_v1_frozen,2025-02-12,920422,4900,10.78,11.11,10.89
vls_mom_contrarian_v1_frozen,2025-02-13,000981,22400,2.29,2.32,2.3
vls_mom_contrarian_v1_frozen,2025-02-13,002721,18100,2.56,2.55,2.56
vls_mom_contrarian_v1_frozen,2025-02-13,002846,5600,9.28,8.96,9.28
vls_mom_contrarian_v1_frozen,2025-02-13,600023,8400,5.28,5.3,5.28
vls_mom_contrarian_v1_frozen,2025-02-13,600199,4100,11.63,12.26,11.61
vls_mom_contrarian_v1_frozen,2025-02-13,600323,2000,21.8,21.49,21.77
vls_mom_contrarian_v1_frozen,2025-02-13,600518,20400,2.3,2.31,2.3
vls_mom_contrarian_v1_frozen,2025-02-13,600698,8900,5.9,5.9,5.89
vls_mom_contrarian_v1_frozen,2025-02-13,601136,2300,20.8,20.63,20.84
vls_mom_contrarian_v1_frozen,2025-02-13,920422,4900,11.19,10.88,11.11
vls_mom_contrarian_v1_frozen,2025-02-14,000981,22400,2.3,2.2,2.32
vls_mom_contrarian_v1_frozen,2025-02-14,002721,18100,2.54,2.53,2.55
vls_mom_contrarian_v1_frozen,2025-02-14,002846,5600,8.95,8.82,8.96
vls_mom_contrarian_v1_frozen,2025-02-14,600023,8400,5.32,5.31,5.3
vls_mom_contrarian_v1_frozen,2025-02-14,600199,4100,12.01,11.92,12.26
vls_mom_contrarian_v1_frozen,2025-02-14,600323,2000,21.56,21.27,21.49
vls_mom_contrarian_v1_frozen,2025-02-14,600518,20400,2.3,2.31,2.31
vls_mom_contrarian_v1_frozen,2025-02-14,600698,8900,5.83,5.69,5.9
vls_mom_contrarian_v1_frozen,2025-02-14,601136,2300,20.53,20.56,20.63
vls_mom_contrarian_v1_frozen,2025-02-14,920422,4900,10.91,10.6,10.88
vls_mom_contrarian_v1_frozen,2025-02-17,000981,22400,2.16,2.25,2.2
vls_mom_contrarian_v1_frozen,2025-02-17,002721,18100,2.52,2.57,2.53
vls_mom_contrarian_v1_frozen,2025-02-17,002846,5600,8.85,8.84,8.82
vls_mom_contrarian_v1_frozen,2025-02-17,600023,8400,5.32,5.51,5.31
vls_mom_contrarian_v1_frozen,2025-02-17,600199,4100,11.94,11.95,11.92
