strategy,event_type,mark_price_basis,order_status,event_timestamp,symbol,side,planned_shares,planned_price,planned_notional,planned_fee,signal_date,execution_date,order_id,cost_rate,lot_size,filled_shares,filled_price,filled_notional,fee,reject_reason,remaining_shares
vls_mom_contrarian_v1,order,raw,PLANNED,2022-02-08T15:00:00+08:00,002365,BUY,4700,10.5,49350.0,37.0125,2022-02-08,2022-02-09,2022-02-08:002365:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-02-09T09:30:00+08:00,002365,BUY,4700,,,,2022-02-08,2022-02-09,2022-02-08:002365:BUY,,,4700.0,9.568558999999999,44972.22729999999,33.729170475,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-02-08T15:00:00+08:00,002394,BUY,4900,10.15905,49779.345,37.334508750000005,2022-02-08,2022-02-09,2022-02-08:002394:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-02-09T09:30:00+08:00,002394,BUY,4900,,,,2022-02-08,2022-02-09,2022-02-08:002394:BUY,,,4900.0,9.244735499999999,45299.203949999996,33.974402962499994,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-02-08T15:00:00+08:00,002403,BUY,6600,7.53,49698.0,37.2735,2022-02-08,2022-02-09,2022-02-08:002403:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-02-09T09:30:00+08:00,002403,BUY,6600,,,,2022-02-08,2022-02-09,2022-02-08:002403:BUY,,,6600.0,6.886279399999999,45449.444039999995,34.087083029999995,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-02-08T15:00:00+08:00,002521,BUY,6700,7.38991,49512.397000000004,37.13429775,2022-02-08,2022-02-09,2022-02-08:002521:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-02-09T09:30:00+08:00,002521,BUY,6700,,,,2022-02-08,2022-02-09,2022-02-08:002521:BUY,,,6700.0,6.724818099999999,45056.28126999999,33.79221095249999,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-02-08T15:00:00+08:00,002566,BUY,5300,9.31,49343.0,37.00725,2022-02-08,2022-02-09,2022-02-08:002566:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-02-09T09:30:00+08:00,002566,BUY,5300,,,,2022-02-08,2022-02-09,2022-02-08:002566:BUY,,,5300.0,8.475867399999998,44922.09721999999,33.691572914999995,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-03-08T15:00:00+08:00,000705,SELL,5600,8.4437,47284.72,35.46354,2022-03-08,2022-03-09,2022-03-08:000705:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-03-09T09:30:00+08:00,000705,SELL,5600,,,,2022-03-08,2022-03-09,2022-03-08:000705:SELL,,,5600.0,8.435256299999999,47237.43527999999,35.42807645999999,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-03-08T15:00:00+08:00,002363,SELL,7500,6.3289,47466.75,35.6000625,2022-03-08,2022-03-09,2022-03-08:002363:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-03-09T09:30:00+08:00,002363,SELL,7500,,,,2022-03-08,2022-03-09,2022-03-08:002363:SELL,,,7500.0,6.3225711,47419.28325,35.5644624375,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-03-08T15:00:00+08:00,002365,SELL,4700,9.5486,44878.420000000006,33.658815000000004,2022-03-08,2022-03-09,2022-03-08:002365:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-03-09T09:30:00+08:00,002365,SELL,4700,,,,2022-03-08,2022-03-09,2022-03-08:002365:SELL,,,4700.0,9.5390514,44833.54158,33.625156185,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-03-08T15:00:00+08:00,002566,SELL,5300,8.4991,45045.23,33.7839225,2022-03-08,2022-03-09,2022-03-08:002566:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-03-09T09:30:00+08:00,002566,SELL,5300,,,,2022-03-08,2022-03-09,2022-03-08:002566:SELL,,,5300.0,8.4906009,45000.18477,33.7501385775,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-03-08T15:00:00+08:00,000419,BUY,9500,6.1163300000000005,58105.135,43.57885125,2022-03-08,2022-03-09,2022-03-08:000419:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-03-09T09:30:00+08:00,000419,BUY,9500,,,,2022-03-08,2022-03-09,2022-03-08:000419:BUY,,,9500.0,5.5993938,53194.2411,39.895680825,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-03-08T15:00:00+08:00,002029,BUY,9500,6.139540000000001,58325.63000000001,43.74422250000001,2022-03-08,2022-03-09,2022-03-08:002029:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-03-09T09:30:00+08:00,002029,BUY,9500,,,,2022-03-08,2022-03-09,2022-03-08:002029:BUY,,,9500.0,5.5973918,53175.2221,39.881416575,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-03-08T15:00:00+08:00,002582,BUY,4800,12.13597,58252.656,43.689492,2022-03-08,2022-03-09,2022-03-08:002582:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-03-09T09:30:00+08:00,002582,BUY,4800,,,,2022-03-08,2022-03-09,2022-03-08:002582:BUY,,,4800.0,11.0437327,53009.916959999995,39.75743772,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-03-08T15:00:00+08:00,002593,BUY,13700,4.25,58225.0,43.66875,2022-03-08,2022-03-09,2022-03-08:002593:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-03-09T09:30:00+08:00,002593,BUY,13700,,,,2022-03-08,2022-03-09,2022-03-08:002593:BUY,,,13700.0,3.8701662999999993,53021.27830999999,39.76595873249999,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-03-14T15:00:00+08:00,002403,SELL,6600,7.29,48114.0,36.0855,2022-03-14,2022-03-15,2022-03-14:002403:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-03-15T09:30:00+08:00,002403,SELL,6600,,,,2022-03-14,2022-03-15,2022-03-14:002403:SELL,,,6600.0,7.28271,48065.886,36.0494145,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-03-14T15:00:00+08:00,000965,BUY,20400,3.3484000000000003,68307.36,51.23052,2022-03-14,2022-03-15,2022-03-14:000965:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-03-15T09:30:00+08:00,000965,BUY,20400,,,,2022-03-14,2022-03-15,2022-03-14:000965:BUY,,,20400.0,3.0470439999999996,62159.69759999999,46.6197732,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-03-16T15:00:00+08:00,002094,SELL,11500,3.67,42205.0,31.653750000000002,2022-03-16,2022-03-17,2022-03-16:002094:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-03-17T09:30:00+08:00,002094,SELL,11500,,,,2022-03-16,2022-03-17,2022-03-16:002094:SELL,,,11500.0,3.66633,42162.795,31.62209625,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-03-16T15:00:00+08:00,002674,BUY,4000,12.01618,48064.72,36.04854,2022-03-16,2022-03-17,2022-03-16:002674:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-03-17T09:30:00+08:00,002674,BUY,4000,,,,2022-03-16,2022-03-17,2022-03-16:002674:BUY,,,4000.0,11.073162099999998,44292.64839999999,33.21948629999999,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-03-24T15:00:00+08:00,000635,SELL,4600,10.2,46920.0,35.19,2022-03-24,2022-03-25,2022-03-24:000635:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-03-25T09:30:00+08:00,000635,SELL,4600,,,,2022-03-24,2022-03-25,2022-03-24:000635:SELL,,,4600.0,10.1898,46873.08,35.154810000000005,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-03-24T15:00:00+08:00,002380,BUY,4000,12.63911,50556.44,37.91733,2022-03-24,2022-03-25,2022-03-24:002380:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-03-25T09:30:00+08:00,002380,BUY,4000,,,,2022-03-24,2022-03-25,2022-03-24:002380:BUY,,,4000.0,11.5015901,46006.3604,34.5047703,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-04-07T15:00:00+08:00,000419,SELL,9500,5.9064,56110.799999999996,42.083099999999995,2022-04-07,2022-04-08,2022-04-07:000419:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-04-08T09:30:00+08:00,000419,SELL,9500,,,,2022-04-07,2022-04-08,2022-04-07:000419:SELL,,,9500.0,5.9004936,56054.6892,42.0410169,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-04-07T15:00:00+08:00,002406,BUY,9300,6.47647,60231.171,45.173378250000006,2022-04-07,2022-04-08,2022-04-07:002406:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-04-08T09:30:00+08:00,002406,BUY,9300,,,,2022-04-07,2022-04-08,2022-04-07:002406:BUY,,,9300.0,5.893587699999999,54810.36560999999,41.10777420749999,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-04-08T15:00:00+08:00,002593,SELL,13700,3.6877,50521.49,37.8911175,2022-04-08,2022-04-11,2022-04-08:002593:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-04-11T09:30:00+08:00,002593,SELL,13700,,,,2022-04-08,2022-04-11,2022-04-08:002593:SELL,,,13700.0,3.6840123,50470.96851,37.8532263825,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-04-08T15:00:00+08:00,002536,BUY,7700,7.38,56826.0,42.6195,2022-04-08,2022-04-11,2022-04-08:002536:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-04-11T09:30:00+08:00,002536,BUY,7700,,,,2022-04-08,2022-04-11,2022-04-08:002536:BUY,,,7700.0,6.6857790999999995,51480.49907,38.6103743025,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-04-11T15:00:00+08:00,002029,SELL,9500,5.6333,53516.35,40.1372625,2022-04-11,2022-04-12,2022-04-11:002029:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-04-12T09:30:00+08:00,002029,SELL,9500,,,,2022-04-11,2022-04-12,2022-04-11:002029:SELL,,,9500.0,5.6276667,53462.83365,40.0971252375,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-04-11T15:00:00+08:00,002144,SELL,4300,11.3438,48778.34,36.583755,2022-04-11,2022-04-12,2022-04-11:002144:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-04-12T09:30:00+08:00,002144,SELL,4300,,,,2022-04-11,2022-04-12,2022-04-11:002144:SELL,,,4300.0,11.3324562,48729.56166,36.547171245,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-04-11T15:00:00+08:00,002403,BUY,7200,7.47923,53850.456,40.387842,2022-04-11,2022-04-12,2022-04-11:002403:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-04-12T09:30:00+08:00,002403,BUY,7200,,,,2022-04-11,2022-04-12,2022-04-11:002403:BUY,,,7200.0,6.8161093,49075.98696,36.80699022,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-04-11T15:00:00+08:00,002576,BUY,4300,12.316810000000002,52962.28300000001,39.72171225000001,2022-04-11,2022-04-12,2022-04-11:002576:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-04-12T09:30:00+08:00,002576,BUY,4300,,,,2022-04-11,2022-04-12,2022-04-11:002576:BUY,,,4300.0,11.1572461,47976.15823,35.9821186725,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-04-13T15:00:00+08:00,000965,SELL,20400,8.1375,166005.0,124.50375,2022-04-13,2022-04-14,2022-04-13:000965:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-04-14T09:30:00+08:00,000965,SELL,20400,,,,2022-04-13,2022-04-14,2022-04-13:000965:SELL,,,20400.0,8.1293625,165838.995,124.37924625,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-04-13T15:00:00+08:00,000589,BUY,16500,5.6000000000000005,92400.00000000001,69.30000000000001,2022-04-13,2022-04-14,2022-04-13:000589:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-04-14T09:30:00+08:00,000589,BUY,16500,,,,2022-04-13,2022-04-14,2022-04-13:000589:BUY,,,16500.0,5.087882799999999,83950.06619999999,62.96254964999999,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-04-15T15:00:00+08:00,002674,SELL,4000,11.4308,45723.2,34.2924,2022-04-15,2022-04-18,2022-04-15:002674:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-04-18T09:30:00+08:00,002674,SELL,4000,,,,2022-04-15,2022-04-18,2022-04-15:002674:SELL,,,4000.0,11.4193692,45677.476800000004,34.2581076,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-04-15T15:00:00+08:00,000570,BUY,17400,5.24,91176.0,68.382,2022-04-15,2022-04-18,2022-04-15:000570:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-04-18T09:30:00+08:00,000570,BUY,17400,,,,2022-04-15,2022-04-18,2022-04-15:000570:BUY,,,17400.0,4.771066299999999,83016.55361999999,62.262415215,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-04-18T15:00:00+08:00,002582,SELL,4800,11.1444,53493.119999999995,40.119839999999996,2022-04-18,2022-04-19,2022-04-18:002582:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-04-19T09:30:00+08:00,002582,SELL,4800,,,,2022-04-18,2022-04-19,2022-04-18:002582:SELL,,,4800.0,11.1332556,53439.62688,40.07972016,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-04-18T15:00:00+08:00,002666,BUY,17600,5.24887,92380.11200000001,69.28508400000001,2022-04-18,2022-04-19,2022-04-18:002666:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-04-19T09:30:00+08:00,002666,BUY,17600,,,,2022-04-18,2022-04-19,2022-04-18:002666:BUY,,,17600.0,4.755751,83701.2176,62.775913200000005,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-05-12T15:00:00+08:00,002403,SELL,7200,8.031,57823.200000000004,43.3674,2022-05-12,2022-05-13,2022-05-12:002403:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-05-13T09:30:00+08:00,002403,SELL,7200,,,,2022-05-12,2022-05-13,2022-05-12:002403:SELL,,,7200.0,8.022969,57765.3768,43.3240326,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-05-12T15:00:00+08:00,002576,SELL,4300,10.012,43051.6,32.2887,2022-05-12,2022-05-13,2022-05-12:002576:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-05-13T09:30:00+08:00,002576,SELL,4300,,,,2022-05-12,2022-05-13,2022-05-12:002576:SELL,,,4300.0,10.001988,43008.5484,32.2564113,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-05-12T15:00:00+08:00,000635,BUY,7300,8.52,62196.0,46.647,2022-05-12,2022-05-13,2022-05-12:000635:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-05-13T09:30:00+08:00,000635,BUY,7300,,,,2022-05-12,2022-05-13,2022-05-12:000635:BUY,,,7300.0,7.867859999999999,57435.378,43.0765335,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-05-12T15:00:00+08:00,002144,BUY,6200,9.99867,61991.754,46.493815500000004,2022-05-12,2022-05-13,2022-05-12:002144:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-05-13T09:30:00+08:00,002144,BUY,6200,,,,2022-05-12,2022-05-13,2022-05-12:002144:BUY,,,6200.0,9.1303212,56607.99144,42.45599358,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-05-13T15:00:00+08:00,002536,SELL,7700,5.9749,46006.729999999996,34.505047499999996,2022-05-13,2022-05-16,2022-05-13:002536:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-05-16T09:30:00+08:00,002536,SELL,7700,,,,2022-05-13,2022-05-16,2022-05-13:002536:SELL,,,7700.0,5.9689251,45960.72327,34.470542452500005,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-05-13T15:00:00+08:00,002574,BUY,10900,5.12,55808.0,41.856,2022-05-13,2022-05-16,2022-05-13:002574:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-05-16T09:30:00+08:00,002574,BUY,10900,,,,2022-05-13,2022-05-16,2022-05-13:002574:BUY,,,10900.0,4.6909863,51131.750669999994,38.348813002499995,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-05-16T15:00:00+08:00,000589,SELL,16500,4.5597,75235.05,56.4262875,2022-05-16,2022-05-17,2022-05-16:000589:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-05-17T09:30:00+08:00,000589,SELL,16500,,,,2022-05-16,2022-05-17,2022-05-16:000589:SELL,,,16500.0,4.555140300000001,75159.81495000001,56.36986121250001,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-05-16T15:00:00+08:00,002674,BUY,7400,10.799360000000002,79915.26400000001,59.936448000000006,2022-05-16,2022-05-17,2022-05-16:002674:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-05-17T09:30:00+08:00,002674,BUY,7400,,,,2022-05-16,2022-05-17,2022-05-16:002674:BUY,,,7400.0,9.746636899999999,72125.11305999999,54.09383479499999,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-05-19T15:00:00+08:00,002666,SELL,17600,4.6787,82345.12,61.75884,2022-05-19,2022-05-20,2022-05-19:002666:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-05-20T09:30:00+08:00,002666,SELL,17600,,,,2022-05-19,2022-05-20,2022-05-19:002666:SELL,,,17600.0,4.6740213,82262.77488,61.697081159999996,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-05-19T15:00:00+08:00,002582,BUY,8100,10.799470000000001,87475.70700000001,65.60678025000001,2022-05-19,2022-05-20,2022-05-19:002582:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-05-20T09:30:00+08:00,002582,BUY,8100,,,,2022-05-19,2022-05-20,2022-05-19:002582:BUY,,,8100.0,9.883473599999999,80056.13616,60.042102119999996,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-05-24T15:00:00+08:00,002406,SELL,9300,6.5981,61362.329999999994,46.0217475,2022-05-24,2022-05-25,2022-05-24:002406:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-05-25T09:30:00+08:00,002406,SELL,9300,,,,2022-05-24,2022-05-25,2022-05-24:002406:SELL,,,9300.0,6.5915019,61300.96767,45.9757257525,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-05-24T15:00:00+08:00,000850,BUY,14800,4.44829,65834.692,49.376019,2022-05-24,2022-05-25,2022-05-24:000850:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-05-25T09:30:00+08:00,000850,BUY,14800,,,,2022-05-24,2022-05-25,2022-05-24:000850:BUY,,,14800.0,4.0253213,59574.75524,44.68106643,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-05-27T15:00:00+08:00,000570,SELL,17400,4.6844,81508.56,61.13142,2022-05-27,2022-05-30,2022-05-27:000570:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-05-30T09:30:00+08:00,000570,SELL,17400,,,,2022-05-27,2022-05-30,2022-05-27:000570:SELL,,,17400.0,4.6797156,81427.05144,61.070288579999996,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-05-27T15:00:00+08:00,002029,BUY,15000,6.09,91350.0,68.5125,2022-05-27,2022-05-30,2022-05-27:002029:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-05-30T09:30:00+08:00,002029,BUY,15000,,,,2022-05-27,2022-05-30,2022-05-27:002029:BUY,,,15000.0,5.534929399999999,83023.94099999999,62.26795574999999,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-06-07T15:00:00+08:00,002380,SELL,4000,12.217,48868.0,36.651,2022-06-07,2022-06-08,2022-06-07:002380:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-06-08T09:30:00+08:00,002380,SELL,4000,,,,2022-06-07,2022-06-08,2022-06-07:002380:SELL,,,4000.0,12.204783,48819.132000000005,36.614349000000004,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-06-07T15:00:00+08:00,000548,BUY,10100,5.387030000000001,54409.00300000001,40.80675225000001,2022-06-07,2022-06-08,2022-06-07:000548:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-06-08T09:30:00+08:00,000548,BUY,10100,,,,2022-06-07,2022-06-08,2022-06-07:000548:BUY,,,10100.0,4.9021973,49512.19273,37.1341445475,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-06-10T15:00:00+08:00,000635,SELL,7300,9.69,70737.0,53.05275,2022-06-10,2022-06-13,2022-06-10:000635:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-06-13T09:30:00+08:00,000635,SELL,7300,,,,2022-06-10,2022-06-13,2022-06-10:000635:SELL,,,7300.0,9.680309999999999,70666.26299999999,52.99969725,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-06-10T15:00:00+08:00,002616,BUY,14900,5.388020000000001,80281.498,60.21112350000001,2022-06-10,2022-06-13,2022-06-10:002616:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-06-13T09:30:00+08:00,002616,BUY,14900,,,,2022-06-10,2022-06-13,2022-06-10:002616:BUY,,,14900.0,4.870465599999999,72569.93744,54.42745308,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-06-14T15:00:00+08:00,002674,SELL,7400,14.5228,107468.72,80.60154,2022-06-14,2022-06-15,2022-06-14:002674:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-06-15T09:30:00+08:00,002674,SELL,7400,,,,2022-06-14,2022-06-15,2022-06-14:002674:SELL,,,7400.0,14.5082772,107361.25128,80.52093846,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-06-14T15:00:00+08:00,002173,BUY,16000,6.028000000000001,96448.00000000001,72.33600000000001,2022-06-14,2022-06-15,2022-06-14:002173:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-06-15T09:30:00+08:00,002173,BUY,16000,,,,2022-06-14,2022-06-15,2022-06-14:002173:BUY,,,16000.0,5.48548,87767.68,65.82576,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-06-15T15:00:00+08:00,002144,SELL,6200,9.8995,61376.9,46.032675000000005,2022-06-15,2022-06-16,2022-06-15:002144:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-06-16T09:30:00+08:00,002144,SELL,6200,,,,2022-06-15,2022-06-16,2022-06-15:002144:SELL,,,6200.0,9.8896005,61315.5231,45.986642325,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-06-15T15:00:00+08:00,002295,BUY,12600,7.04913,88819.038,66.6142785,2022-06-15,2022-06-16,2022-06-15:002295:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-06-16T09:30:00+08:00,002295,BUY,12600,,,,2022-06-15,2022-06-16,2022-06-15:002295:BUY,,,12600.0,6.414708299999999,80825.32457999999,60.61899343499999,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-06-17T15:00:00+08:00,002582,SELL,8100,10.3413,83764.53,62.8233975,2022-06-17,2022-06-20,2022-06-17:002582:SELL,0.00075,100.0,,,,,,
