strategy,trade_date,symbol,shares,raw_open,raw_close,prev_raw_close
vls_mom_contrarian_v1_frozen,2025-02-05,000151,3400,13.1,13.34,13.05
vls_mom_contrarian_v1_frozen,2025-02-05,000678,7400,6.2,6.44,6.12
vls_mom_contrarian_v1_frozen,2025-02-05,001324,2600,17.34,17.66,17.34
vls_mom_contrarian_v1_frozen,2025-02-05,002009,3300,13.85,14.11,13.6
vls_mom_contrarian_v1_frozen,2025-02-05,002162,13800,3.3,3.38,3.29
vls_mom_contrarian_v1_frozen,2025-02-05,002676,7500,6.02,6.03,6.0
vls_mom_contrarian_v1_frozen,2025-02-05,600015,5900,7.6,7.41,7.6
vls_mom_contrarian_v1_frozen,2025-02-05,600110,12200,3.71,3.74,3.71
vls_mom_contrarian_v1_frozen,2025-02-05,600284,7400,6.1,6.04,6.09
vls_mom_contrarian_v1_frozen,2025-02-05,601179,6200,7.3,7.18,7.28
vls_mom_contrarian_v1_frozen,2025-02-06,000151,3400,13.35,13.49,13.34
vls_mom_contrarian_v1_frozen,2025-02-06,000678,7400,6.5,6.84,6.44
vls_mom_contrarian_v1_frozen,2025-02-06,001324,2600,17.68,17.91,17.66
vls_mom_contrarian_v1_frozen,2025-02-06,002009,3300,14.02,15.52,14.11
vls_mom_contrarian_v1_frozen,2025-02-06,002162,13800,3.38,3.46,3.38
vls_mom_contrarian_v1_frozen,2025-02-06,002676,7500,6.03,6.06,6.03
vls_mom_contrarian_v1_frozen,2025-02-06,600015,5900,7.4,7.38,7.41
vls_mom_contrarian_v1_frozen,2025-02-06,600110,12200,3.75,3.87,3.74
vls_mom_contrarian_v1_frozen,2025-02-06,600284,7400,6.05,6.06,6.04
vls_mom_contrarian_v1_frozen,2025-02-06,601179,6200,7.15,7.16,7.18
vls_mom_contrarian_v1_frozen,2025-02-07,000151,3400,13.5,13.78,13.49
vls_mom_contrarian_v1_frozen,2025-02-07,000678,7400,6.79,6.83,6.84
vls_mom_contrarian_v1_frozen,2025-02-07,001324,2600,17.92,17.98,17.91
vls_mom_contrarian_v1_frozen,2025-02-07,002009,3300,15.52,15.53,15.52
vls_mom_contrarian_v1_frozen,2025-02-07,002162,13800,3.47,3.53,3.46
vls_mom_contrarian_v1_frozen,2025-02-07,002676,7500,6.03,6.08,6.06
vls_mom_contrarian_v1_frozen,2025-02-07,600015,5900,7.37,7.34,7.38
vls_mom_contrarian_v1_frozen,2025-02-07,600110,12200,3.86,3.96,3.87
vls_mom_contrarian_v1_frozen,2025-02-07,600284,7400,6.08,6.11,6.06
vls_mom_contrarian_v1_frozen,2025-02-07,601179,6200,7.16,7.23,7.16
vls_mom_contrarian_v1_frozen,2025-02-10,000151,3400,13.8,14.1,13.78
vls_mom_contrarian_v1_frozen,2025-02-10,000678,7400,6.83,6.92,6.83
vls_mom_contrarian_v1_frozen,2025-02-10,001324,2600,18.0,18.0,17.98
vls_mom_contrarian_v1_frozen,2025-02-10,002009,3300,15.66,15.51,15.53
vls_mom_contrarian_v1_frozen,2025-02-10,002162,13800,3.57,3.67,3.53
vls_mom_contrarian_v1_frozen,2025-02-10,002676,7500,6.08,6.18,6.08
vls_mom_contrarian_v1_frozen,2025-02-10,600015,5900,7.34,7.33,7.34
vls_mom_contrarian_v1_frozen,2025-02-10,600110,12200,3.98,4.06,3.96
vls_mom_contrarian_v1_frozen,2025-02-10,600284,7400,6.13,6.18,6.11
vls_mom_contrarian_v1_frozen,2025-02-10,601179,6200,7.23,7.14,7.23
vls_mom_contrarian_v1_frozen,2025-02-11,000151,3400,14.06,13.87,14.1
vls_mom_contrarian_v1_frozen,2025-02-11,000678,7400,6.92,6.79,6.92
vls_mom_contrarian_v1_frozen,2025-02-11,001324,2600,17.99,17.81,18.0
vls_mom_contrarian_v1_frozen,2025-02-11,002009,3300,15.47,15.52,15.51
vls_mom_contrarian_v1_frozen,2025-02-11,002162,13800,3.68,3.63,3.67
vls_mom_contrarian_v1_frozen,2025-02-11,002676,7500,6.19,6.08,6.18
vls_mom_contrarian_v1_frozen,2025-02-11,600015,5900,7.35,7.35,7.33
vls_mom_contrarian_v1_frozen,2025-02-11,600110,12200,4.08,4.01,4.06
vls_mom_contrarian_v1_frozen,2025-02-11,600284,7400,6.2,6.15,6.18
vls_mom_contrarian_v1_frozen,2025-02-11,601179,6200,7.14,7.11,7.14
vls_mom_contrarian_v1_frozen,2025-02-12,000151,3400,13.86,13.97,13.87
vls_mom_contrarian_v1_frozen,2025-02-12,000678,7400,6.75,6.84,6.79
vls_mom_contrarian_v1_frozen,2025-02-12,001324,2600,17.75,17.77,17.81
vls_mom_contrarian_v1_frozen,2025-02-12,002009,3300,15.68,16.11,15.52
vls_mom_contrarian_v1_frozen,2025-02-12,002162,13800,3.63,3.65,3.63
vls_mom_contrarian_v1_frozen,2025-02-12,002676,7500,6.06,6.05,6.08
vls_mom_contrarian_v1_frozen,2025-02-12,600015,5900,7.35,7.36,7.35
vls_mom_contrarian_v1_frozen,2025-02-12,600110,12200,4.01,4.1,4.01
vls_mom_contrarian_v1_frozen,2025-02-12,600284,7400,6.13,6.15,6.15
vls_mom_contrarian_v1_frozen,2025-02-12,601179,6200,7.12,7.22,7.11
vls_mom_contrarian_v1_frozen,2025-02-13,000151,3400,13.93,13.84,13.97
vls_mom_contrarian_v1_frozen,2025-02-13,000678,7400,6.85,6.67,6.84
vls_mom_contrarian_v1_frozen,2025-02-13,001324,2600,17.78,17.4,17.77
vls_mom_contrarian_v1_frozen,2025-02-13,002009,3300,15.95,15.71,16.11
vls_mom_contrarian_v1_frozen,2025-02-13,002162,13800,3.64,3.68,3.65
vls_mom_contrarian_v1_frozen,2025-02-13,002676,7500,6.06,5.94,6.05
vls_mom_contrarian_v1_frozen,2025-02-13,600015,5900,7.35,7.35,7.36
vls_mom_contrarian_v1_frozen,2025-02-13,600110,12200,4.1,4.06,4.1
vls_mom_contrarian_v1_frozen,2025-02-13,600284,7400,6.15,6.13,6.15
vls_mom_contrarian_v1_frozen,2025-02-13,601179,6200,7.1,6.91,7.22
vls_mom_contrarian_v1_frozen,2025-02-14,000151,3400,13.95,13.94,13.84
vls_mom_contrarian_v1_frozen,2025-02-14,000678,7400,6.68,6.58,6.67
vls_mom_contrarian_v1_frozen,2025-02-14,001324,2600,17.4,17.51,17.4
vls_mom_contrarian_v1_frozen,2025-02-14,002009,3300,15.55,15.51,15.71
vls_mom_contrarian_v1_frozen,2025-02-14,002162,13800,3.68,3.69,3.68
vls_mom_contrarian_v1_frozen,2025-02-14,002676,7500,5.91,5.91,5.94
vls_mom_contrarian_v1_frozen,2025-02-14,600015,5900,7.35,7.34,7.35
vls_mom_contrarian_v1_frozen,2025-02-14,600110,12200,4.05,4.04,4.06
vls_mom_contrarian_v1_frozen,2025-02-14,600284,7400,6.13,6.1,6.13
vls_mom_contrarian_v1_frozen,2025-02-14,601179,6200,6.88,6.98,6.91
vls_mom_contrarian_v1_frozen,2025-02-17,000151,3400,14.1,14.09,13.94
vls_mom_contrarian_v1_frozen,2025-02-17,000678,7400,6.57,6.81,6.58
vls_mom_contrarian_v1_frozen,2025-02-17,001324,2600,17.49,19.26,17.51
vls_mom_contrarian_v1_frozen,2025-02-17,002009,3300,15.55,15.92,15.51
vls_mom_contrarian_v1_frozen,2025-02-17,002162,13800,3.67,3.79,3.69
vls_mom_contrarian_v1_frozen,2025-02-17,002676,7500,5.93,6.05,5.91
vls_mom_contrarian_v1_frozen,2025-02-17,600015,5900,7.34,7.34,7.34
vls_mom_contrarian_v1_frozen,2025-02-17,600110,12200,4.06,4.01,4.04
vls_mom_contrarian_v1_frozen,2025-02-17,600284,7400,6.1,6.13,6.1
vls_mom_contrarian_v1_frozen,2025-02-17,601179,6200,6.98,7.02,6.98
vls_mom_contrarian_v1_frozen,2025-02-18,000151,3400,14.09,13.71,14.09
vls_mom_contrarian_v1_frozen,2025-02-18,000678,7400,6.75,7.05,6.81
vls_mom_contrarian_v1_frozen,2025-02-18,001324,2600,21.19,18.84,19.26
vls_mom_contrarian_v1_frozen,2025-02-18,002009,3300,15.92,15.71,15.92
vls_mom_contrarian_v1_frozen,2025-02-18,002162,13800,3.8,3.64,3.79
vls_mom_contrarian_v1_frozen,2025-02-18,002676,7500,6.06,5.89,6.05
vls_mom_contrarian_v1_frozen,2025-02-18,600015,5900,7.32,7.39,7.34
vls_mom_contrarian_v1_frozen,2025-02-18,600110,12200,4.01,3.98,4.01
vls_mom_contrarian_v1_frozen,2025-02-18,600284,7400,6.1,6.07,6.13
vls_mom_contrarian_v1_frozen,2025-02-18,601179,6200,7.0,6.9,7.02
vls_mom_contrarian_v1_frozen,2025-02-19,000151,3400,13.53,13.9,13.71
vls_mom_contrarian_v1_frozen,2025-02-19,000678,7400,7.0,7.32,7.05
vls_mom_contrarian_v1_frozen,2025-02-19,001324,2600,18.0,19.01,18.84
vls_mom_contrarian_v1_frozen,2025-02-19,002009,3300,15.66,16.63,15.71
vls_mom_contrarian_v1_frozen,2025-02-19,002162,13800,3.64,3.64,3.64
