strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,locked_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_cap_skipped
baseline_full_dynamic_factor_industry_cap2,2026-01-27,2026-01-26,27250.49147750008,588664.0,615914.4914775001,1.2318289829550002,5,0.9557560475446363,5.0,565258.0,5.0,0.0,592508.4914775001,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-01-28,2026-01-27,27250.49147750008,579269.0,606519.4914775001,1.2130389829550001,5,0.95507070776717,5.0,581739.0,5.0,0.0,608989.4914775001,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-01-29,2026-01-28,27250.49147750008,549225.0,576475.4914775001,1.1529509829550002,5,0.9527291413418854,5.0,578262.0,5.0,0.0,605512.4914775001,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-01-30,2026-01-29,27250.49147750008,543011.0,570261.4914775001,1.140522982955,5,0.9522140423564349,5.0,546055.0,5.0,0.0,573305.4914775001,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-02-02,2026-01-30,27250.49147750008,527944.0,555194.4914775001,1.1103889829550002,5,0.9509172156860198,5.0,543494.0,5.0,0.0,570744.4914775001,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-02-03,2026-02-02,3833.904977499973,591370.0,595203.9049775,1.190407809955,5,0.9935586696501177,0.0,0.0,5.0,10.0,568347.4914775001,5.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-02-04,2026-02-03,3833.904977499973,581302.0,585135.9049775,1.170271809955,5,0.9934478384510562,5.0,587247.0,5.0,0.0,591080.9049775,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-02-05,2026-02-04,3833.904977499973,573812.0,577645.9049775,1.155291809955,5,0.9933628803658717,5.0,552868.0,5.0,0.0,556701.9049775,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-02-06,2026-02-05,3833.904977499973,608884.0,612717.9049775,1.225435809955,5,0.9937427893874902,5.0,567191.0,5.0,0.0,571024.9049775,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-02-09,2026-02-06,3833.904977499973,651645.0,655478.9049775,1.3109578099549999,5,0.9941509864796769,5.0,635024.0,5.0,0.0,638857.9049775,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-02-10,2026-02-09,3833.904977499973,691879.0,695712.9049775,1.3914258099549999,5,0.9944892426889451,5.0,665089.0,5.0,0.0,668922.9049775,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-02-11,2026-02-10,3833.904977499973,710330.0,714163.9049775,1.4283278099549999,5,0.9946316175449658,5.0,693710.0,5.0,0.0,697543.9049775,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-02-12,2026-02-11,3833.904977499973,719602.0,723435.9049775,1.446871809955,5,0.9947004220399882,5.0,706510.0,5.0,0.0,710343.9049775,5.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-02-13,2026-02-12,3833.904977499973,709700.0,713533.9049775,1.427067809955,5,0.9946268776427367,5.0,702455.0,5.0,0.0,706288.9049775,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-02-24,2026-02-13,3833.904977499973,719016.0,722849.9049775,1.445699809955,5,0.9946961257778414,5.0,725871.0,5.0,0.0,729704.9049775,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-02-25,2026-02-24,3824.4992274999386,724477.0,728301.4992274999,1.456602998455,5,0.9947487417895521,0.0,0.0,5.0,10.0,708627.9049775,5.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-02-26,2026-02-25,3824.4992274999386,754366.0,758190.4992274999,1.5163809984549999,5,0.9949557542182386,5.0,720388.0,5.0,0.0,724212.4992274999,5.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-02-27,2026-02-26,3824.4992274999386,792564.0,796388.4992274999,1.592776998455,5,0.9951976965624068,5.0,750342.0,5.0,0.0,754166.4992274999,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-03-02,2026-02-27,3824.4992274999386,825906.0,829730.4992274999,1.659460998455,5,0.9953906729581947,5.0,783657.0,5.0,0.0,787481.4992274999,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-03-03,2026-03-02,3824.4992274999386,784098.0,787922.4992274999,1.5758449984549998,5,0.9951460971970599,5.0,827514.0,5.0,0.0,831338.4992274999,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-03-04,2026-03-03,3824.4992274999386,798178.0,802002.4992274999,1.6040049984549998,5,0.9952313125817142,5.0,777814.0,5.0,0.0,781638.4992274999,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-03-05,2026-03-04,3824.4992274999386,801021.0,804845.4992274999,1.6096909984549999,5,0.9952481572784209,5.0,806741.0,5.0,0.0,810565.4992274999,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-03-06,2026-03-05,3824.4992274999386,815526.0,819350.4992274999,1.6387009984549998,5,0.9953322793711534,5.0,800925.0,5.0,0.0,804749.4992274999,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-03-09,2026-03-06,3824.4992274999386,816948.0,820772.4992274999,1.641544998455,5,0.9953403662633683,5.0,796788.0,5.0,0.0,800612.4992274999,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-03-10,2026-03-09,3824.4992274999386,854998.0,858822.4992274999,1.717644998455,5,0.995546810626247,5.0,826172.0,5.0,0.0,829996.4992274999,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-03-11,2026-03-10,20873.069977499894,856450.0,877323.0699774999,1.7546461399549997,5,0.976208228539989,0.0,0.0,5.0,10.0,858602.4992274999,5.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-03-12,2026-03-11,20873.069977499894,860115.0,880988.0699774999,1.7619761399549998,5,0.976307204729761,5.0,858827.0,5.0,0.0,879700.0699774999,5.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-03-13,2026-03-12,20873.069977499894,829297.0,850170.0699774999,1.7003401399549998,5,0.9754483594346572,5.0,852582.0,5.0,0.0,873455.0699774999,5.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-03-16,2026-03-13,20873.069977499894,820871.0,841744.0699774999,1.6834881399549997,5,0.9752025933748986,5.0,830024.0,5.0,0.0,850897.0699774999,5.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-03-17,2026-03-13,20873.069977499894,798231.0,819104.0699774999,1.6382081399549997,5,0.9745171941605988,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-03-18,2026-03-17,20873.069977499894,817794.0,838667.0699774999,1.6773341399549997,5,0.9751116137443433,5.0,812682.0,5.0,0.0,833555.0699774999,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-03-19,2026-03-18,20873.069977499894,824825.0,845698.0699774999,1.6913961399549997,5,0.9753185318513791,5.0,799529.0,5.0,0.0,820402.0699774999,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-03-20,2026-03-19,20873.069977499894,824676.0,845549.0699774999,1.6910981399549998,5,0.9753141825606226,5.0,833194.0,5.0,0.0,854067.0699774999,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-03-23,2026-03-20,20873.069977499894,794754.0,815627.0699774999,1.6312541399549998,5,0.9744085615279104,5.0,793685.0,5.0,0.0,814558.0699774999,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-03-24,2026-03-23,20873.069977499894,803739.0,824612.0699774999,1.6492241399549998,5,0.9746874066758816,5.0,806739.0,5.0,0.0,827612.0699774999,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-03-25,2026-03-24,2167.705227499857,862433.0,864600.7052274998,1.7292014104549998,5,0.9974928250527746,0.0,0.0,5.0,10.0,833713.0699774999,5.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-03-26,2026-03-25,2167.705227499857,833935.0,836102.7052274998,1.6722054104549997,5,0.9974073696760615,5.0,843997.0,5.0,0.0,846164.7052274998,5.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-03-27,2026-03-26,2167.705227499857,811465.0,813632.7052274998,1.6272654104549997,5,0.9973357693052742,5.0,811895.0,5.0,0.0,814062.7052274998,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-03-30,2026-03-27,2167.705227499857,775514.0,777681.7052274998,1.5553634104549996,5,0.9972126061177359,5.0,798454.0,5.0,0.0,800621.7052274998,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-03-31,2026-03-30,2167.705227499857,747820.0,749987.7052274998,1.4999754104549996,5,0.9971096789822144,5.0,764157.0,5.0,0.0,766324.7052274998,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-04-01,2026-03-31,2167.705227499857,751293.0,753460.7052274998,1.5069214104549997,5,0.997123001621106,5.0,759181.0,5.0,0.0,761348.7052274998,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-04-02,2026-04-01,2167.705227499857,731700.0,733867.7052274998,1.4677354104549996,5,0.9970461907342989,5.0,747867.0,5.0,0.0,750034.7052274998,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-04-03,2026-04-02,2167.705227499857,699123.0,701290.7052274998,1.4025814104549996,5,0.9969089776731083,5.0,729571.0,5.0,0.0,731738.7052274998,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-04-07,2026-04-03,2167.705227499857,713581.0,715748.7052274998,1.4314974104549996,5,0.9969714157892736,5.0,695411.0,5.0,0.0,697578.7052274998,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-04-08,2026-04-03,2167.705227499857,734141.0,736308.7052274998,1.4726174104549996,5,0.9970559831601745,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-09,2026-04-08,31795.88475249996,737634.9,769430.7847525,1.538861569505,5,0.9586760948709276,0.0,0.0,5.0,10.0,728528.7052274998,5.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-04-10,2026-04-09,31795.88475249996,731143.74,762939.6247525,1.525879249505,5,0.9583245073123385,5.0,744759.56,5.0,0.0,776555.4447525,5.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-04-13,2026-04-09,31795.88475249996,739065.54,770861.4247525,1.5417228495050002,5,0.9587527878143485,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-14,2026-04-13,31795.88475249996,751350.8200000001,783146.7047525,1.566293409505,5,0.959399835867855,5.0,740511.38,5.0,0.0,772307.2647525,5.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-04-15,2026-04-14,31795.88475249996,758639.46,790435.3447525,1.580870689505,5,0.9597742118143061,5.0,741436.12,5.0,0.0,773232.0047525,5.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-04-16,2026-04-14,31795.88475249996,801327.48,833123.3647525,1.6662467295049999,5,0.9618353222371266,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-17,2026-04-14,31795.88475249996,816637.26,848433.1447525,1.696866289505,5,0.962523995026414,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-20,2026-04-14,31795.88475249996,829065.02,860860.9047525,1.721721809505,5,0.9630650148276377,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-21,2026-04-14,31795.88475249996,847010.54,878806.4247525,1.757612849505,5,0.9638192395311007,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-22,2026-04-14,31795.88475249996,884321.6799999999,916117.5647524999,1.832235129505,5,0.9652927899476635,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-23,2026-04-22,113784.53214250004,768077.0,881861.5321425,1.7637230642850001,5,0.8709723374983165,0.0,0.0,5.0,10.0,916644.3647525,5.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-04-24,2026-04-23,113784.53214250004,732854.0,846638.5321425,1.6932770642850001,5,0.8656043543700316,5.0,751440.0,5.0,0.0,865224.5321425,5.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-04-27,2026-04-24,113784.53214250004,738580.0,852364.5321425,1.7047290642850002,5,0.8665071951592217,5.0,741412.0,5.0,0.0,855196.5321425,5.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-04-28,2026-04-27,113784.53214250004,719029.0,832813.5321425,1.6656270642850002,5,0.8633733389876874,5.0,735792.0,5.0,0.0,849576.5321425,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-04-29,2026-04-28,113784.53214250004,740620.0,854404.5321425,1.708809064285,5,0.8668259262890675,5.0,710414.0,5.0,0.0,824198.5321425,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-04-30,2026-04-29,113784.53214250004,763419.0,877203.5321425,1.754407064285,5,0.8702871933670965,5.0,762048.0,5.0,0.0,875832.5321425,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-05-06,2026-04-30,113784.53214250004,772940.0,886724.5321425,1.773449064285,5,0.871679954689452,5.0,787525.0,5.0,0.0,901309.5321425,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-05-07,2026-05-06,113784.53214250004,786142.0,899926.5321425,1.7998530642850001,5,0.8735624208438354,5.0,778570.0,5.0,0.0,892354.5321425,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-05-08,2026-05-07,113784.53214250004,778384.0,892168.5321425,1.784337064285,5,0.8724629618248786,5.0,774871.0,5.0,0.0,888655.5321425,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-05-11,2026-05-08,113784.53214250004,800252.0,914036.5321425,1.828073064285,5,0.8755142402505628,5.0,791767.0,5.0,0.0,905551.5321425,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-05-12,2026-05-11,48016.50939250007,874118.0,922134.5093925,1.8442690187850002,5,0.9479289529852503,0.0,0.0,5.0,10.0,916875.5321425,5.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-05-13,2026-05-12,48016.50939250007,914232.0,962248.5093925,1.9244970187850001,5,0.9500996791121926,5.0,859339.0,5.0,0.0,907355.5093925,5.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-05-14,2026-05-13,48016.50939250007,923485.0,971501.5093925,1.943003018785,5,0.950574951321974,5.0,938151.0,5.0,0.0,986167.5093925,5.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-05-15,2026-05-14,48016.50939250007,881932.0,929948.5093925,1.8598970187850001,5,0.9483664859854796,5.0,920564.0,5.0,0.0,968580.5093925,5.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-05-18,2026-05-15,48016.50939250007,900453.0,948469.5093925,1.8969390187850002,5,0.9493747464552077,5.0,879482.0,5.0,0.0,927498.5093925,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-05-19,2026-05-18,48016.50939250007,910249.0,958265.5093925,1.916531018785,5,0.9498922700213426,5.0,882424.0,5.0,0.0,930440.5093925,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-05-20,2026-05-19,48016.50939250007,938403.0,986419.5093925,1.972839018785,5,0.9513224252609606,5.0,905331.0,5.0,0.0,953347.5093925,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-05-21,2026-05-20,48016.50939250007,897690.03,945706.5393925001,1.891413078785,5,0.9492268400477121,5.0,949344.75,5.0,0.0,997361.2593925,5.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-05-22,2026-05-21,48016.50939250007,919240.0,967256.5093925,1.9345130187850001,5,0.9503580395414888,5.0,904707.0,5.0,0.0,952723.5093925,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-05-25,2026-05-22,48016.50939250007,930836.0,978852.5093925,1.957705018785,5,0.9509461242304009,5.0,915129.0,5.0,0.0,963145.5093925,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-05-26,2026-05-25,38887.56889250004,989711.0,1028598.5688925,2.0571971377850002,5,0.9621936389291592,0.0,0.0,5.0,10.0,968772.5093925,5.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-05-27,2026-05-26,38887.56889250004,977814.0,1016701.5688925,2.033403137785,5,0.9617512453188594,5.0,984480.0,5.0,0.0,1023367.5688925,5.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-05-28,2026-05-27,38887.56889250004,1024847.0,1063734.5688925001,2.1274691377850004,5,0.9634424131454262,5.0,966965.0,5.0,0.0,1005852.5688925,5.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-05-29,2026-05-28,38887.56889250004,1015411.0,1054298.5688925001,2.1085971377850004,5,0.9631152217788268,5.0,1033196.0,5.0,0.0,1072083.5688925001,5.0,5.0
