strategy,trade_date,symbol,shares,raw_open,raw_close,prev_raw_close
vls_mom_contrarian_v1_frozen,2025-02-05,000048,2800,16.04,15.97,15.97
vls_mom_contrarian_v1_frozen,2025-02-05,002460,1300,32.95,33.0,33.08
vls_mom_contrarian_v1_frozen,2025-02-05,002791,2000,22.79,22.46,22.64
vls_mom_contrarian_v1_frozen,2025-02-05,003035,10900,4.15,4.17,4.14
vls_mom_contrarian_v1_frozen,2025-02-05,600488,10700,4.26,4.25,4.22
vls_mom_contrarian_v1_frozen,2025-02-05,600496,15400,2.94,2.93,2.94
vls_mom_contrarian_v1_frozen,2025-02-05,600665,15600,2.91,2.81,2.9
vls_mom_contrarian_v1_frozen,2025-02-05,603236,500,91.0,85.95,89.66
vls_mom_contrarian_v1_frozen,2025-02-05,920082,3500,13.08,12.73,12.96
vls_mom_contrarian_v1_frozen,2025-02-05,920111,1800,24.99,24.2,24.58
vls_mom_contrarian_v1_frozen,2025-02-06,000048,2800,15.95,15.97,15.97
vls_mom_contrarian_v1_frozen,2025-02-06,002460,1300,32.95,34.66,33.0
vls_mom_contrarian_v1_frozen,2025-02-06,002791,2000,22.36,22.65,22.46
vls_mom_contrarian_v1_frozen,2025-02-06,003035,10900,4.18,4.19,4.17
vls_mom_contrarian_v1_frozen,2025-02-06,600488,10700,4.25,4.25,4.25
vls_mom_contrarian_v1_frozen,2025-02-06,600496,15400,2.93,2.93,2.93
vls_mom_contrarian_v1_frozen,2025-02-06,600665,15600,2.82,2.82,2.81
vls_mom_contrarian_v1_frozen,2025-02-06,603236,500,85.4,91.29,85.95
vls_mom_contrarian_v1_frozen,2025-02-06,920082,3500,12.76,13.11,12.73
vls_mom_contrarian_v1_frozen,2025-02-06,920111,1800,24.05,24.77,24.2
vls_mom_contrarian_v1_frozen,2025-02-07,000048,2800,15.98,15.81,15.97
vls_mom_contrarian_v1_frozen,2025-02-07,002460,1300,34.48,35.1,34.66
vls_mom_contrarian_v1_frozen,2025-02-07,002791,2000,22.65,22.81,22.65
vls_mom_contrarian_v1_frozen,2025-02-07,003035,10900,4.21,4.23,4.19
vls_mom_contrarian_v1_frozen,2025-02-07,600488,10700,4.25,4.29,4.25
vls_mom_contrarian_v1_frozen,2025-02-07,600496,15400,2.93,2.96,2.93
vls_mom_contrarian_v1_frozen,2025-02-07,600665,15600,2.82,2.86,2.82
vls_mom_contrarian_v1_frozen,2025-02-07,603236,500,90.5,90.08,91.29
vls_mom_contrarian_v1_frozen,2025-02-07,920082,3500,13.0,13.49,13.11
vls_mom_contrarian_v1_frozen,2025-02-07,920111,1800,24.77,25.97,24.77
vls_mom_contrarian_v1_frozen,2025-02-10,000048,2800,15.83,15.72,15.81
vls_mom_contrarian_v1_frozen,2025-02-10,002460,1300,35.1,35.88,35.1
vls_mom_contrarian_v1_frozen,2025-02-10,002791,2000,22.82,23.05,22.81
vls_mom_contrarian_v1_frozen,2025-02-10,003035,10900,4.25,4.29,4.23
vls_mom_contrarian_v1_frozen,2025-02-10,600488,10700,4.31,4.33,4.29
vls_mom_contrarian_v1_frozen,2025-02-10,600496,15400,2.98,2.98,2.96
vls_mom_contrarian_v1_frozen,2025-02-10,600665,15600,2.88,3.03,2.86
vls_mom_contrarian_v1_frozen,2025-02-10,603236,500,89.04,87.9,90.08
vls_mom_contrarian_v1_frozen,2025-02-10,920082,3500,13.58,13.55,13.49
vls_mom_contrarian_v1_frozen,2025-02-10,920111,1800,25.7,26.37,25.97
vls_mom_contrarian_v1_frozen,2025-02-11,000048,2800,15.77,15.3,15.72
vls_mom_contrarian_v1_frozen,2025-02-11,002460,1300,35.78,34.5,35.88
vls_mom_contrarian_v1_frozen,2025-02-11,002791,2000,23.0,22.66,23.05
vls_mom_contrarian_v1_frozen,2025-02-11,003035,10900,4.29,4.26,4.29
vls_mom_contrarian_v1_frozen,2025-02-11,600488,10700,4.34,4.32,4.33
vls_mom_contrarian_v1_frozen,2025-02-11,600496,15400,2.99,3.01,2.98
