strategy,trade_date,symbol,shares,raw_open,raw_close,prev_raw_close
vls_mom_contrarian_v1_frozen,2025-02-05,000676,5400,8.5,8.62,8.38
vls_mom_contrarian_v1_frozen,2025-02-05,000703,7400,6.17,6.07,6.13
vls_mom_contrarian_v1_frozen,2025-02-05,001356,3000,16.1,15.05,14.78
vls_mom_contrarian_v1_frozen,2025-02-05,002050,1400,31.44,32.56,30.57
vls_mom_contrarian_v1_frozen,2025-02-05,002462,3500,12.68,12.59,12.63
vls_mom_contrarian_v1_frozen,2025-02-05,600540,11600,3.9,3.99,3.89
vls_mom_contrarian_v1_frozen,2025-02-05,603056,3100,14.54,14.1,14.53
vls_mom_contrarian_v1_frozen,2025-02-05,603336,10300,4.41,4.46,4.41
vls_mom_contrarian_v1_frozen,2025-02-05,605389,1800,25.24,25.16,25.06
vls_mom_contrarian_v1_frozen,2025-02-05,920225,4000,11.13,11.16,11.24
vls_mom_contrarian_v1_frozen,2025-02-06,000676,5400,8.71,9.12,8.62
vls_mom_contrarian_v1_frozen,2025-02-06,000703,7400,6.06,6.08,6.07
vls_mom_contrarian_v1_frozen,2025-02-06,001356,3000,14.23,15.37,15.05
vls_mom_contrarian_v1_frozen,2025-02-06,002050,1400,32.5,35.22,32.56
vls_mom_contrarian_v1_frozen,2025-02-06,002462,3500,12.55,12.68,12.59
vls_mom_contrarian_v1_frozen,2025-02-06,600540,11600,4.03,4.01,3.99
vls_mom_contrarian_v1_frozen,2025-02-06,603056,3100,14.06,14.14,14.1
vls_mom_contrarian_v1_frozen,2025-02-06,603336,10300,4.44,4.5,4.46
vls_mom_contrarian_v1_frozen,2025-02-06,605389,1800,25.16,25.31,25.16
vls_mom_contrarian_v1_frozen,2025-02-06,920225,4000,11.05,11.6,11.16
vls_mom_contrarian_v1_frozen,2025-02-07,000676,5400,9.03,9.17,9.12
vls_mom_contrarian_v1_frozen,2025-02-07,000703,7400,6.16,6.32,6.08
vls_mom_contrarian_v1_frozen,2025-02-07,001356,3000,14.94,14.95,15.37
vls_mom_contrarian_v1_frozen,2025-02-07,002050,1400,34.48,35.32,35.22
vls_mom_contrarian_v1_frozen,2025-02-07,002462,3500,12.7,12.82,12.68
vls_mom_contrarian_v1_frozen,2025-02-07,600540,11600,4.0,4.05,4.01
vls_mom_contrarian_v1_frozen,2025-02-07,603056,3100,14.2,14.14,14.14
vls_mom_contrarian_v1_frozen,2025-02-07,603336,10300,4.47,4.5,4.5
vls_mom_contrarian_v1_frozen,2025-02-07,605389,1800,25.31,25.48,25.31
vls_mom_contrarian_v1_frozen,2025-02-07,920225,4000,11.53,12.08,11.6
vls_mom_contrarian_v1_frozen,2025-02-10,000676,5400,9.19,9.41,9.17
vls_mom_contrarian_v1_frozen,2025-02-10,000703,7400,6.3,6.24,6.32
vls_mom_contrarian_v1_frozen,2025-02-10,001356,3000,15.04,15.25,14.95
vls_mom_contrarian_v1_frozen,2025-02-10,002050,1400,34.87,34.14,35.32
vls_mom_contrarian_v1_frozen,2025-02-10,002462,3500,12.8,12.96,12.82
vls_mom_contrarian_v1_frozen,2025-02-10,600540,11600,4.05,4.09,4.05
vls_mom_contrarian_v1_frozen,2025-02-10,603056,3100,14.13,13.96,14.14
vls_mom_contrarian_v1_frozen,2025-02-10,603336,10300,4.51,4.64,4.5
vls_mom_contrarian_v1_frozen,2025-02-10,605389,1800,25.56,25.46,25.48
vls_mom_contrarian_v1_frozen,2025-02-10,920225,4000,12.43,12.16,12.08
vls_mom_contrarian_v1_frozen,2025-02-11,000676,5400,9.39,9.22,9.41
vls_mom_contrarian_v1_frozen,2025-02-11,000703,7400,6.25,6.22,6.24
vls_mom_contrarian_v1_frozen,2025-02-11,001356,3000,15.1,14.71,15.25
vls_mom_contrarian_v1_frozen,2025-02-11,002050,1400,33.78,33.9,34.14
vls_mom_contrarian_v1_frozen,2025-02-11,002462,3500,12.92,12.85,12.96
vls_mom_contrarian_v1_frozen,2025-02-11,600540,11600,4.1,4.05,4.09
vls_mom_contrarian_v1_frozen,2025-02-11,603056,3100,13.96,14.19,13.96
vls_mom_contrarian_v1_frozen,2025-02-11,603336,10300,4.61,4.54,4.64
vls_mom_contrarian_v1_frozen,2025-02-11,605389,1800,25.2,26.38,25.46
vls_mom_contrarian_v1_frozen,2025-02-11,920225,4000,12.2,12.5,12.16
vls_mom_contrarian_v1_frozen,2025-02-12,000676,5400,9.18,9.29,9.22
vls_mom_contrarian_v1_frozen,2025-02-12,000703,7400,6.2,6.36,6.22
vls_mom_contrarian_v1_frozen,2025-02-12,001356,3000,14.7,14.54,14.71
vls_mom_contrarian_v1_frozen,2025-02-12,002050,1400,32.21,33.23,33.9
vls_mom_contrarian_v1_frozen,2025-02-12,002462,3500,12.88,12.84,12.85
vls_mom_contrarian_v1_frozen,2025-02-12,600540,11600,4.05,4.05,4.05
vls_mom_contrarian_v1_frozen,2025-02-12,603056,3100,14.34,14.23,14.19
vls_mom_contrarian_v1_frozen,2025-02-12,603336,10300,4.54,4.51,4.54
vls_mom_contrarian_v1_frozen,2025-02-12,605389,1800,26.1,26.69,26.38
vls_mom_contrarian_v1_frozen,2025-02-12,920225,4000,12.39,12.49,12.5
vls_mom_contrarian_v1_frozen,2025-02-13,000676,5400,9.46,9.49,9.29
vls_mom_contrarian_v1_frozen,2025-02-13,000703,7400,6.36,6.28,6.36
vls_mom_contrarian_v1_frozen,2025-02-13,001356,3000,14.54,14.25,14.54
vls_mom_contrarian_v1_frozen,2025-02-13,002050,1400,33.0,32.4,33.23
vls_mom_contrarian_v1_frozen,2025-02-13,002462,3500,12.81,12.79,12.84
vls_mom_contrarian_v1_frozen,2025-02-13,600540,11600,4.04,4.05,4.05
vls_mom_contrarian_v1_frozen,2025-02-13,603056,3100,14.26,14.11,14.23
vls_mom_contrarian_v1_frozen,2025-02-13,603336,10300,4.51,4.47,4.51
vls_mom_contrarian_v1_frozen,2025-02-13,605389,1800,26.52,26.39,26.69
vls_mom_contrarian_v1_frozen,2025-02-13,920225,4000,12.5,12.04,12.49
vls_mom_contrarian_v1_frozen,2025-02-14,000676,5400,9.44,9.58,9.49
vls_mom_contrarian_v1_frozen,2025-02-14,000703,7400,6.28,6.25,6.28
vls_mom_contrarian_v1_frozen,2025-02-14,001356,3000,14.23,14.27,14.25
vls_mom_contrarian_v1_frozen,2025-02-14,002050,1400,32.31,31.97,32.4
vls_mom_contrarian_v1_frozen,2025-02-14,002462,3500,12.83,12.88,12.79
vls_mom_contrarian_v1_frozen,2025-02-14,600540,11600,4.05,4.0,4.05
vls_mom_contrarian_v1_frozen,2025-02-14,603056,3100,14.11,14.21,14.11
vls_mom_contrarian_v1_frozen,2025-02-14,603336,10300,4.47,4.4,4.47
vls_mom_contrarian_v1_frozen,2025-02-14,605389,1800,26.17,26.05,26.39
vls_mom_contrarian_v1_frozen,2025-02-14,920225,4000,12.06,11.92,12.04
vls_mom_contrarian_v1_frozen,2025-02-17,000676,5400,9.68,9.5,9.58
vls_mom_contrarian_v1_frozen,2025-02-17,000703,7400,6.25,6.18,6.25
vls_mom_contrarian_v1_frozen,2025-02-17,001356,3000,14.27,14.5,14.27
vls_mom_contrarian_v1_frozen,2025-02-17,002050,1400,32.05,33.37,31.97
vls_mom_contrarian_v1_frozen,2025-02-17,002462,3500,13.08,13.1,12.88
vls_mom_contrarian_v1_frozen,2025-02-17,600540,11600,3.98,4.09,4.0
vls_mom_contrarian_v1_frozen,2025-02-17,603056,3100,14.25,14.7,14.21
vls_mom_contrarian_v1_frozen,2025-02-17,603336,10300,4.4,4.56,4.4
vls_mom_contrarian_v1_frozen,2025-02-17,605389,1800,26.39,26.77,26.05
vls_mom_contrarian_v1_frozen,2025-02-17,920225,4000,11.93,12.02,11.92
vls_mom_contrarian_v1_frozen,2025-02-18,000676,5400,9.39,8.98,9.5
vls_mom_contrarian_v1_frozen,2025-02-18,000703,7400,6.19,6.1,6.18
vls_mom_contrarian_v1_frozen,2025-02-18,001356,3000,14.42,13.87,14.5
vls_mom_contrarian_v1_frozen,2025-02-18,002050,1400,33.06,32.67,33.37
vls_mom_contrarian_v1_frozen,2025-02-18,002462,3500,13.06,12.79,13.1
vls_mom_contrarian_v1_frozen,2025-02-18,600540,11600,4.08,3.96,4.09
vls_mom_contrarian_v1_frozen,2025-02-18,603056,3100,14.7,14.47,14.7
vls_mom_contrarian_v1_frozen,2025-02-18,603336,10300,4.56,4.32,4.56
vls_mom_contrarian_v1_frozen,2025-02-18,605389,1800,26.76,26.88,26.77
vls_mom_contrarian_v1_frozen,2025-02-18,920225,4000,12.0,11.58,12.02
vls_mom_contrarian_v1_frozen,2025-02-19,000676,5400,8.94,9.13,8.98
vls_mom_contrarian_v1_frozen,2025-02-19,000703,7400,6.09,6.13,6.1
vls_mom_contrarian_v1_frozen,2025-02-19,001356,3000,13.77,13.97,13.87
vls_mom_contrarian_v1_frozen,2025-02-19,002050,1400,32.45,34.59,32.67
vls_mom_contrarian_v1_frozen,2025-02-19,002462,3500,12.77,12.79,12.79
vls_mom_contrarian_v1_frozen,2025-02-19,600540,11600,3.96,3.97,3.96
vls_mom_contrarian_v1_frozen,2025-02-19,603056,3100,14.45,14.57,14.47
vls_mom_contrarian_v1_frozen,2025-02-19,603336,10300,4.29,4.34,4.32
vls_mom_contrarian_v1_frozen,2025-02-19,605389,1800,26.8,27.57,26.88
vls_mom_contrarian_v1_frozen,2025-02-19,920225,4000,11.5,11.85,11.58
vls_mom_contrarian_v1_frozen,2025-02-20,000676,5400,9.12,9.14,9.13
vls_mom_contrarian_v1_frozen,2025-02-20,000703,7400,6.11,6.05,6.13
vls_mom_contrarian_v1_frozen,2025-02-20,001356,3000,13.94,13.92,13.97
vls_mom_contrarian_v1_frozen,2025-02-20,002050,1400,34.45,34.03,34.59
vls_mom_contrarian_v1_frozen,2025-02-20,002462,3500,12.76,12.88,12.79
vls_mom_contrarian_v1_frozen,2025-02-20,600540,11600,3.96,4.0,3.97
vls_mom_contrarian_v1_frozen,2025-02-20,603056,3100,14.56,14.89,14.57
vls_mom_contrarian_v1_frozen,2025-02-20,603336,10300,4.34,4.41,4.34
vls_mom_contrarian_v1_frozen,2025-02-20,605389,1800,27.6,29.4,27.57
vls_mom_contrarian_v1_frozen,2025-02-20,920225,4000,11.9,12.32,11.85
vls_mom_contrarian_v1_frozen,2025-02-21,000676,5400,9.11,9.29,9.14
vls_mom_contrarian_v1_frozen,2025-02-21,000703,7400,6.07,6.04,6.05
vls_mom_contrarian_v1_frozen,2025-02-21,001356,3000,13.79,13.92,13.92
vls_mom_contrarian_v1_frozen,2025-02-21,002050,1400,33.74,34.35,34.03
vls_mom_contrarian_v1_frozen,2025-02-21,002462,3500,12.86,12.78,12.88
vls_mom_contrarian_v1_frozen,2025-02-21,600540,11600,3.98,3.93,4.0
vls_mom_contrarian_v1_frozen,2025-02-21,603056,3100,14.93,14.75,14.89
vls_mom_contrarian_v1_frozen,2025-02-21,603336,10300,4.42,4.38,4.41
vls_mom_contrarian_v1_frozen,2025-02-21,605389,1800,28.96,29.96,29.4
vls_mom_contrarian_v1_frozen,2025-02-21,920225,4000,12.15,12.3,12.32
vls_mom_contrarian_v1_frozen,2025-02-24,000676,5400,9.24,9.16,9.29
vls_mom_contrarian_v1_frozen,2025-02-24,000703,7400,6.06,6.06,6.04
vls_mom_contrarian_v1_frozen,2025-02-24,001356,3000,13.89,13.86,13.92
vls_mom_contrarian_v1_frozen,2025-02-24,002050,1400,34.3,33.57,34.35
vls_mom_contrarian_v1_frozen,2025-02-24,002462,3500,12.78,12.78,12.78
vls_mom_contrarian_v1_frozen,2025-02-24,600540,11600,4.01,4.06,3.93
vls_mom_contrarian_v1_frozen,2025-02-24,603056,3100,14.7,14.66,14.75
vls_mom_contrarian_v1_frozen,2025-02-24,603336,10300,4.52,4.44,4.38
vls_mom_contrarian_v1_frozen,2025-02-24,605389,1800,30.19,30.5,29.96
vls_mom_contrarian_v1_frozen,2025-02-24,920225,4000,12.3,12.26,12.3
vls_mom_contrarian_v1_frozen,2025-02-25,000676,5400,9.0,9.28,9.16
vls_mom_contrarian_v1_frozen,2025-02-25,000703,7400,6.04,6.03,6.06
vls_mom_contrarian_v1_frozen,2025-02-25,001356,3000,13.81,13.85,13.86
vls_mom_contrarian_v1_frozen,2025-02-25,002050,1400,32.8,34.0,33.57
vls_mom_contrarian_v1_frozen,2025-02-25,002462,3500,12.71,12.64,12.78
vls_mom_contrarian_v1_frozen,2025-02-25,600540,11600,4.01,3.95,4.06
vls_mom_contrarian_v1_frozen,2025-02-25,603056,3100,14.55,14.28,14.66
vls_mom_contrarian_v1_frozen,2025-02-25,603336,10300,4.36,4.37,4.44
vls_mom_contrarian_v1_frozen,2025-02-25,605389,1800,29.8,29.86,30.5
vls_mom_contrarian_v1_frozen,2025-02-25,920225,4000,12.27,12.03,12.26
vls_mom_contrarian_v1_frozen,2025-02-26,000676,5400,9.34,9.33,9.28
vls_mom_contrarian_v1_frozen,2025-02-26,000703,7400,6.02,6.08,6.03
vls_mom_contrarian_v1_frozen,2025-02-26,001356,3000,13.94,14.02,13.85
vls_mom_contrarian_v1_frozen,2025-02-26,002050,1400,33.7,34.72,34.0
vls_mom_contrarian_v1_frozen,2025-02-26,002462,3500,12.68,12.78,12.64
vls_mom_contrarian_v1_frozen,2025-02-26,600540,11600,3.96,3.97,3.95
vls_mom_contrarian_v1_frozen,2025-02-26,603056,3100,14.25,14.22,14.28
vls_mom_contrarian_v1_frozen,2025-02-26,603336,10300,4.41,4.42,4.37
vls_mom_contrarian_v1_frozen,2025-02-26,605389,1800,29.85,30.19,29.86
vls_mom_contrarian_v1_frozen,2025-02-26,920225,4000,12.12,12.18,12.03
vls_mom_contrarian_v1_frozen,2025-02-27,000676,5400,9.28,9.1,9.33
vls_mom_contrarian_v1_frozen,2025-02-27,000703,7400,6.07,6.21,6.08
vls_mom_contrarian_v1_frozen,2025-02-27,001356,3000,14.07,14.73,14.02
vls_mom_contrarian_v1_frozen,2025-02-27,002050,1400,34.24,32.42,34.72
vls_mom_contrarian_v1_frozen,2025-02-27,002462,3500,12.75,12.8,12.78
vls_mom_contrarian_v1_frozen,2025-02-27,600540,11600,3.97,4.0,3.97
vls_mom_contrarian_v1_frozen,2025-02-27,603056,3100,14.23,14.28,14.22
vls_mom_contrarian_v1_frozen,2025-02-27,603336,10300,4.47,4.86,4.42
vls_mom_contrarian_v1_frozen,2025-02-27,605389,1800,29.92,29.43,30.19
vls_mom_contrarian_v1_frozen,2025-02-27,920225,4000,12.61,12.74,12.18
vls_mom_contrarian_v1_frozen,2025-02-28,000676,5400,9.01,8.51,9.1
vls_mom_contrarian_v1_frozen,2025-02-28,000703,7400,6.22,6.24,6.21
vls_mom_contrarian_v1_frozen,2025-02-28,001356,3000,14.64,14.23,14.73
vls_mom_contrarian_v1_frozen,2025-02-28,002050,1400,31.83,30.32,32.42
vls_mom_contrarian_v1_frozen,2025-02-28,002462,3500,12.8,12.52,12.8
vls_mom_contrarian_v1_frozen,2025-02-28,600540,11600,4.0,3.91,4.0
