strategy,trade_date,symbol,shares,raw_open,raw_close,prev_raw_close
vls_mom_contrarian_v1_frozen,2025-02-05,000506,11600,4.01,4.11,3.91
vls_mom_contrarian_v1_frozen,2025-02-05,002378,6800,6.87,6.78,6.64
vls_mom_contrarian_v1_frozen,2025-02-05,002760,2600,16.95,17.2,16.98
vls_mom_contrarian_v1_frozen,2025-02-05,002818,3400,13.35,13.31,13.24
vls_mom_contrarian_v1_frozen,2025-02-05,002968,5000,9.1,9.16,9.03
vls_mom_contrarian_v1_frozen,2025-02-05,003006,1900,23.21,22.62,23.42
vls_mom_contrarian_v1_frozen,2025-02-05,600694,1700,26.51,24.57,26.38
vls_mom_contrarian_v1_frozen,2025-02-05,601588,26700,1.71,1.72,1.7
vls_mom_contrarian_v1_frozen,2025-02-05,601958,4300,10.7,10.63,10.51
vls_mom_contrarian_v1_frozen,2025-02-05,605133,1700,25.43,25.7,25.42
vls_mom_contrarian_v1_frozen,2025-02-06,000506,11600,4.15,4.16,4.11
vls_mom_contrarian_v1_frozen,2025-02-06,002378,6800,6.75,6.95,6.78
vls_mom_contrarian_v1_frozen,2025-02-06,002760,2600,17.07,16.94,17.2
vls_mom_contrarian_v1_frozen,2025-02-06,002818,3400,13.3,13.45,13.31
vls_mom_contrarian_v1_frozen,2025-02-06,002968,5000,9.15,9.17,9.16
vls_mom_contrarian_v1_frozen,2025-02-06,003006,1900,22.53,22.87,22.62
vls_mom_contrarian_v1_frozen,2025-02-06,600694,1700,24.55,24.84,24.57
vls_mom_contrarian_v1_frozen,2025-02-06,601588,26700,1.72,1.75,1.72
vls_mom_contrarian_v1_frozen,2025-02-06,601958,4300,10.6,10.76,10.63
vls_mom_contrarian_v1_frozen,2025-02-06,605133,1700,25.43,26.99,25.7
vls_mom_contrarian_v1_frozen,2025-02-07,000506,11600,4.13,4.2,4.16
vls_mom_contrarian_v1_frozen,2025-02-07,002378,6800,6.94,6.91,6.95
vls_mom_contrarian_v1_frozen,2025-02-07,002760,2600,16.9,16.75,16.94
vls_mom_contrarian_v1_frozen,2025-02-07,002818,3400,13.46,13.36,13.45
vls_mom_contrarian_v1_frozen,2025-02-07,002968,5000,9.14,9.18,9.17
vls_mom_contrarian_v1_frozen,2025-02-07,003006,1900,22.79,22.63,22.87
vls_mom_contrarian_v1_frozen,2025-02-07,600694,1700,24.84,24.68,24.84
vls_mom_contrarian_v1_frozen,2025-02-07,601588,26700,1.75,1.78,1.75
vls_mom_contrarian_v1_frozen,2025-02-07,601958,4300,10.7,10.71,10.76
vls_mom_contrarian_v1_frozen,2025-02-07,605133,1700,26.92,26.14,26.99
vls_mom_contrarian_v1_frozen,2025-02-10,000506,11600,4.26,4.41,4.2
vls_mom_contrarian_v1_frozen,2025-02-10,002378,6800,6.92,6.86,6.91
vls_mom_contrarian_v1_frozen,2025-02-10,002760,2600,16.83,17.09,16.75
vls_mom_contrarian_v1_frozen,2025-02-10,002818,3400,13.36,13.45,13.36
vls_mom_contrarian_v1_frozen,2025-02-10,002968,5000,9.18,9.27,9.18
