strategy,trade_date,symbol,shares,raw_open,raw_close,prev_raw_close
vls_mom_contrarian_v1_frozen,2025-02-05,000593,8300,5.44,5.47,5.43
vls_mom_contrarian_v1_frozen,2025-02-05,000783,7100,6.42,6.34,6.36
vls_mom_contrarian_v1_frozen,2025-02-05,002140,4900,9.23,9.18,9.18
vls_mom_contrarian_v1_frozen,2025-02-05,002393,2600,17.2,17.09,17.1
vls_mom_contrarian_v1_frozen,2025-02-05,002712,8200,5.61,5.68,5.49
vls_mom_contrarian_v1_frozen,2025-02-05,600328,6000,7.55,7.39,7.52
vls_mom_contrarian_v1_frozen,2025-02-05,600350,4500,10.05,9.85,10.09
vls_mom_contrarian_v1_frozen,2025-02-05,601677,3600,12.41,12.04,12.35
vls_mom_contrarian_v1_frozen,2025-02-05,603239,3300,13.8,13.92,13.77
vls_mom_contrarian_v1_frozen,2025-02-05,603959,11400,3.99,3.9,3.97
vls_mom_contrarian_v1_frozen,2025-02-06,000593,8300,5.46,5.49,5.47
vls_mom_contrarian_v1_frozen,2025-02-06,000783,7100,6.33,6.41,6.34
vls_mom_contrarian_v1_frozen,2025-02-06,002140,4900,9.13,9.23,9.18
vls_mom_contrarian_v1_frozen,2025-02-06,002393,2600,17.1,17.19,17.09
vls_mom_contrarian_v1_frozen,2025-02-06,002712,8200,5.65,5.74,5.68
vls_mom_contrarian_v1_frozen,2025-02-06,600328,6000,7.38,7.46,7.39
vls_mom_contrarian_v1_frozen,2025-02-06,600350,4500,9.8,9.65,9.85
vls_mom_contrarian_v1_frozen,2025-02-06,601677,3600,12.01,12.14,12.04
vls_mom_contrarian_v1_frozen,2025-02-06,603239,3300,13.85,14.21,13.92
vls_mom_contrarian_v1_frozen,2025-02-06,603959,11400,3.9,4.1,3.9
vls_mom_contrarian_v1_frozen,2025-02-07,000593,8300,5.49,5.51,5.49
vls_mom_contrarian_v1_frozen,2025-02-07,000783,7100,6.42,6.57,6.41
vls_mom_contrarian_v1_frozen,2025-02-07,002140,4900,9.2,9.31,9.23
vls_mom_contrarian_v1_frozen,2025-02-07,002393,2600,17.19,17.31,17.19
vls_mom_contrarian_v1_frozen,2025-02-07,002712,8200,5.7,5.75,5.74
vls_mom_contrarian_v1_frozen,2025-02-07,600328,6000,7.45,7.52,7.46
vls_mom_contrarian_v1_frozen,2025-02-07,600350,4500,9.64,9.63,9.65
vls_mom_contrarian_v1_frozen,2025-02-07,601677,3600,12.14,12.26,12.14
vls_mom_contrarian_v1_frozen,2025-02-07,603239,3300,14.27,14.12,14.21
vls_mom_contrarian_v1_frozen,2025-02-07,603959,11400,4.19,4.13,4.1
vls_mom_contrarian_v1_frozen,2025-02-10,000593,8300,5.53,5.6,5.51
vls_mom_contrarian_v1_frozen,2025-02-10,000783,7100,6.57,6.57,6.57
vls_mom_contrarian_v1_frozen,2025-02-10,002140,4900,9.34,9.47,9.31
vls_mom_contrarian_v1_frozen,2025-02-10,002393,2600,17.42,17.48,17.31
vls_mom_contrarian_v1_frozen,2025-02-10,002712,8200,5.77,6.0,5.75
vls_mom_contrarian_v1_frozen,2025-02-10,600328,6000,7.5,7.5,7.52
vls_mom_contrarian_v1_frozen,2025-02-10,600350,4500,9.62,9.61,9.63
vls_mom_contrarian_v1_frozen,2025-02-10,601677,3600,12.31,12.32,12.26
vls_mom_contrarian_v1_frozen,2025-02-10,603239,3300,14.23,14.11,14.12
vls_mom_contrarian_v1_frozen,2025-02-10,603959,11400,4.08,4.12,4.13
vls_mom_contrarian_v1_frozen,2025-02-11,000593,8300,5.61,5.57,5.6
vls_mom_contrarian_v1_frozen,2025-02-11,000783,7100,6.57,6.53,6.57
vls_mom_contrarian_v1_frozen,2025-02-11,002140,4900,9.49,9.44,9.47
vls_mom_contrarian_v1_frozen,2025-02-11,002393,2600,17.53,17.42,17.48
vls_mom_contrarian_v1_frozen,2025-02-11,002712,8200,5.96,6.23,6.0
vls_mom_contrarian_v1_frozen,2025-02-11,600328,6000,7.5,7.51,7.5
vls_mom_contrarian_v1_frozen,2025-02-11,600350,4500,9.58,9.7,9.61
vls_mom_contrarian_v1_frozen,2025-02-11,601677,3600,12.28,12.34,12.32
vls_mom_contrarian_v1_frozen,2025-02-11,603239,3300,14.1,14.12,14.11
vls_mom_contrarian_v1_frozen,2025-02-11,603959,11400,4.1,4.05,4.12
vls_mom_contrarian_v1_frozen,2025-02-12,000593,8300,5.6,5.6,5.57
vls_mom_contrarian_v1_frozen,2025-02-12,000783,7100,6.53,6.64,6.53
vls_mom_contrarian_v1_frozen,2025-02-12,002140,4900,9.38,9.57,9.44
vls_mom_contrarian_v1_frozen,2025-02-12,002393,2600,17.42,17.36,17.42
vls_mom_contrarian_v1_frozen,2025-02-12,002712,8200,6.17,6.13,6.23
vls_mom_contrarian_v1_frozen,2025-02-12,600328,6000,7.5,7.52,7.51
vls_mom_contrarian_v1_frozen,2025-02-12,600350,4500,9.7,9.65,9.7
vls_mom_contrarian_v1_frozen,2025-02-12,601677,3600,12.29,12.22,12.34
vls_mom_contrarian_v1_frozen,2025-02-12,603239,3300,14.04,13.99,14.12
vls_mom_contrarian_v1_frozen,2025-02-12,603959,11400,3.96,4.11,4.05
vls_mom_contrarian_v1_frozen,2025-02-13,000593,8300,5.61,5.52,5.6
vls_mom_contrarian_v1_frozen,2025-02-13,000783,7100,6.68,6.62,6.64
vls_mom_contrarian_v1_frozen,2025-02-13,002140,4900,9.58,9.48,9.57
vls_mom_contrarian_v1_frozen,2025-02-13,002393,2600,17.38,17.29,17.36
vls_mom_contrarian_v1_frozen,2025-02-13,002712,8200,6.32,6.3,6.13
vls_mom_contrarian_v1_frozen,2025-02-13,600328,6000,7.51,7.51,7.52
vls_mom_contrarian_v1_frozen,2025-02-13,600350,4500,9.65,9.59,9.65
vls_mom_contrarian_v1_frozen,2025-02-13,601677,3600,12.2,12.19,12.22
vls_mom_contrarian_v1_frozen,2025-02-13,603239,3300,14.0,13.75,13.99
vls_mom_contrarian_v1_frozen,2025-02-13,603959,11400,4.02,3.9,4.11
vls_mom_contrarian_v1_frozen,2025-02-14,000593,8300,5.51,5.46,5.52
vls_mom_contrarian_v1_frozen,2025-02-14,000783,7100,6.6,6.64,6.62
vls_mom_contrarian_v1_frozen,2025-02-14,002140,4900,9.47,9.15,9.48
vls_mom_contrarian_v1_frozen,2025-02-14,002393,2600,17.3,17.3,17.29
vls_mom_contrarian_v1_frozen,2025-02-14,002712,8200,6.3,6.28,6.3
vls_mom_contrarian_v1_frozen,2025-02-14,600328,6000,7.5,7.46,7.51
vls_mom_contrarian_v1_frozen,2025-02-14,600350,4500,9.56,9.67,9.59
vls_mom_contrarian_v1_frozen,2025-02-14,601677,3600,12.16,12.27,12.19
vls_mom_contrarian_v1_frozen,2025-02-14,603239,3300,13.74,13.74,13.75
vls_mom_contrarian_v1_frozen,2025-02-14,603959,11400,3.89,3.93,3.9
vls_mom_contrarian_v1_frozen,2025-02-17,000593,8300,5.46,5.56,5.46
vls_mom_contrarian_v1_frozen,2025-02-17,000783,7100,6.69,6.63,6.64
vls_mom_contrarian_v1_frozen,2025-02-17,002140,4900,10.0,9.44,9.15
vls_mom_contrarian_v1_frozen,2025-02-17,002393,2600,17.35,17.21,17.3
vls_mom_contrarian_v1_frozen,2025-02-17,002712,8200,6.37,6.41,6.28
vls_mom_contrarian_v1_frozen,2025-02-17,600328,6000,7.48,7.43,7.46
vls_mom_contrarian_v1_frozen,2025-02-17,600350,4500,9.59,10.07,9.67
vls_mom_contrarian_v1_frozen,2025-02-17,601677,3600,12.25,12.03,12.27
vls_mom_contrarian_v1_frozen,2025-02-17,603239,3300,13.78,13.87,13.74
vls_mom_contrarian_v1_frozen,2025-02-17,603959,11400,3.87,3.91,3.93
vls_mom_contrarian_v1_frozen,2025-02-18,000593,8300,5.56,5.4,5.56
vls_mom_contrarian_v1_frozen,2025-02-18,000783,7100,6.61,6.43,6.63
vls_mom_contrarian_v1_frozen,2025-02-18,002140,4900,9.9,9.48,9.44
vls_mom_contrarian_v1_frozen,2025-02-18,002393,2600,17.21,16.86,17.21
vls_mom_contrarian_v1_frozen,2025-02-18,002712,8200,6.33,6.08,6.41
vls_mom_contrarian_v1_frozen,2025-02-18,600328,6000,7.42,7.36,7.43
vls_mom_contrarian_v1_frozen,2025-02-18,600350,4500,9.99,10.39,10.07
vls_mom_contrarian_v1_frozen,2025-02-18,601677,3600,12.0,12.0,12.03
vls_mom_contrarian_v1_frozen,2025-02-18,603239,3300,13.87,14.27,13.87
vls_mom_contrarian_v1_frozen,2025-02-18,603959,11400,3.91,4.07,3.91
vls_mom_contrarian_v1_frozen,2025-02-19,000593,8300,5.42,5.45,5.4
vls_mom_contrarian_v1_frozen,2025-02-19,000783,7100,6.43,6.51,6.43
vls_mom_contrarian_v1_frozen,2025-02-19,002140,4900,9.47,9.6,9.48
vls_mom_contrarian_v1_frozen,2025-02-19,002393,2600,16.86,17.0,16.86
vls_mom_contrarian_v1_frozen,2025-02-19,002712,8200,6.14,6.14,6.08
vls_mom_contrarian_v1_frozen,2025-02-19,600328,6000,7.36,7.38,7.36
vls_mom_contrarian_v1_frozen,2025-02-19,600350,4500,10.39,10.49,10.39
vls_mom_contrarian_v1_frozen,2025-02-19,601677,3600,11.98,12.09,12.0
vls_mom_contrarian_v1_frozen,2025-02-19,603239,3300,14.2,14.35,14.27
vls_mom_contrarian_v1_frozen,2025-02-19,603959,11400,3.96,3.91,4.07
vls_mom_contrarian_v1_frozen,2025-02-20,000593,8300,5.46,5.51,5.45
vls_mom_contrarian_v1_frozen,2025-02-20,000783,7100,6.51,6.5,6.51
vls_mom_contrarian_v1_frozen,2025-02-20,002140,4900,9.54,9.4,9.6
vls_mom_contrarian_v1_frozen,2025-02-20,002393,2600,17.02,17.1,17.0
vls_mom_contrarian_v1_frozen,2025-02-20,002712,8200,6.15,6.11,6.14
vls_mom_contrarian_v1_frozen,2025-02-20,600328,6000,7.38,7.38,7.38
vls_mom_contrarian_v1_frozen,2025-02-20,600350,4500,10.5,10.27,10.49
vls_mom_contrarian_v1_frozen,2025-02-20,601677,3600,12.08,12.09,12.09
vls_mom_contrarian_v1_frozen,2025-02-20,603239,3300,14.37,14.48,14.35
vls_mom_contrarian_v1_frozen,2025-02-20,603959,11400,3.88,3.84,3.91
vls_mom_contrarian_v1_frozen,2025-02-21,000593,8300,5.49,5.42,5.51
vls_mom_contrarian_v1_frozen,2025-02-21,000783,7100,6.5,6.66,6.5
vls_mom_contrarian_v1_frozen,2025-02-21,002140,4900,9.36,9.27,9.4
vls_mom_contrarian_v1_frozen,2025-02-21,002393,2600,17.1,17.08,17.1
vls_mom_contrarian_v1_frozen,2025-02-21,002712,8200,6.08,6.11,6.11
vls_mom_contrarian_v1_frozen,2025-02-21,600328,6000,7.38,7.35,7.38
vls_mom_contrarian_v1_frozen,2025-02-21,600350,4500,10.32,10.18,10.27
vls_mom_contrarian_v1_frozen,2025-02-21,601677,3600,12.09,12.6,12.09
vls_mom_contrarian_v1_frozen,2025-02-21,603239,3300,14.47,14.32,14.48
vls_mom_contrarian_v1_frozen,2025-02-21,603959,11400,3.83,3.78,3.84
vls_mom_contrarian_v1_frozen,2025-02-24,000593,8300,5.44,5.48,5.42
vls_mom_contrarian_v1_frozen,2025-02-24,000783,7100,6.65,6.61,6.66
vls_mom_contrarian_v1_frozen,2025-02-24,002140,4900,9.22,9.42,9.27
vls_mom_contrarian_v1_frozen,2025-02-24,002393,2600,17.08,17.08,17.08
vls_mom_contrarian_v1_frozen,2025-02-24,002712,8200,6.08,6.12,6.11
vls_mom_contrarian_v1_frozen,2025-02-24,600328,6000,7.35,7.39,7.35
vls_mom_contrarian_v1_frozen,2025-02-24,600350,4500,10.16,10.18,10.18
vls_mom_contrarian_v1_frozen,2025-02-24,601677,3600,12.62,12.51,12.6
vls_mom_contrarian_v1_frozen,2025-02-24,603239,3300,14.31,14.17,14.32
vls_mom_contrarian_v1_frozen,2025-02-24,603959,11400,3.78,3.8,3.78
vls_mom_contrarian_v1_frozen,2025-02-25,000593,8300,5.46,5.42,5.48
vls_mom_contrarian_v1_frozen,2025-02-25,000783,7100,6.55,6.5,6.61
vls_mom_contrarian_v1_frozen,2025-02-25,002140,4900,9.32,9.11,9.42
vls_mom_contrarian_v1_frozen,2025-02-25,002393,2600,17.02,16.81,17.08
vls_mom_contrarian_v1_frozen,2025-02-25,002712,8200,6.03,6.01,6.12
vls_mom_contrarian_v1_frozen,2025-02-25,600328,6000,7.38,7.35,7.39
vls_mom_contrarian_v1_frozen,2025-02-25,600350,4500,10.24,10.12,10.18
vls_mom_contrarian_v1_frozen,2025-02-25,601677,3600,12.47,12.3,12.51
vls_mom_contrarian_v1_frozen,2025-02-25,603239,3300,14.07,14.14,14.17
vls_mom_contrarian_v1_frozen,2025-02-25,603959,11400,3.75,3.74,3.8
vls_mom_contrarian_v1_frozen,2025-02-26,000593,8300,5.45,5.5,5.42
vls_mom_contrarian_v1_frozen,2025-02-26,000783,7100,6.52,6.68,6.5
vls_mom_contrarian_v1_frozen,2025-02-26,002140,4900,9.09,9.21,9.11
vls_mom_contrarian_v1_frozen,2025-02-26,002393,2600,16.83,17.03,16.81
vls_mom_contrarian_v1_frozen,2025-02-26,002712,8200,6.09,6.03,6.01
vls_mom_contrarian_v1_frozen,2025-02-26,600328,6000,7.39,7.48,7.35
vls_mom_contrarian_v1_frozen,2025-02-26,600350,4500,10.1,9.97,10.12
vls_mom_contrarian_v1_frozen,2025-02-26,601677,3600,12.34,12.57,12.3
vls_mom_contrarian_v1_frozen,2025-02-26,603239,3300,14.13,14.26,14.14
vls_mom_contrarian_v1_frozen,2025-02-26,603959,11400,3.73,3.59,3.74
vls_mom_contrarian_v1_frozen,2025-02-27,000593,8300,5.51,5.53,5.5
vls_mom_contrarian_v1_frozen,2025-02-27,000783,7100,6.62,6.63,6.68
vls_mom_contrarian_v1_frozen,2025-02-27,002140,4900,9.23,9.15,9.21
vls_mom_contrarian_v1_frozen,2025-02-27,002393,2600,16.96,17.1,17.03
vls_mom_contrarian_v1_frozen,2025-02-27,002712,8200,6.02,5.95,6.03
vls_mom_contrarian_v1_frozen,2025-02-27,600328,6000,7.5,7.52,7.48
vls_mom_contrarian_v1_frozen,2025-02-27,600350,4500,10.02,10.19,9.97
vls_mom_contrarian_v1_frozen,2025-02-27,601677,3600,12.62,12.5,12.57
vls_mom_contrarian_v1_frozen,2025-02-27,603239,3300,14.29,14.4,14.26
vls_mom_contrarian_v1_frozen,2025-02-27,603959,11400,3.74,3.77,3.59
vls_mom_contrarian_v1_frozen,2025-02-28,000593,8300,5.5,5.42,5.53
vls_mom_contrarian_v1_frozen,2025-02-28,000783,7100,6.6,6.43,6.63
vls_mom_contrarian_v1_frozen,2025-02-28,002140,4900,9.15,10.07,9.15
vls_mom_contrarian_v1_frozen,2025-02-28,002393,2600,17.07,16.83,17.1
vls_mom_contrarian_v1_frozen,2025-02-28,002712,8200,5.95,5.55,5.95
vls_mom_contrarian_v1_frozen,2025-02-28,600328,6000,7.52,7.53,7.52
vls_mom_contrarian_v1_frozen,2025-02-28,600350,4500,10.19,10.18,10.19
vls_mom_contrarian_v1_frozen,2025-02-28,601677,3600,12.45,12.26,12.5
vls_mom_contrarian_v1_frozen,2025-02-28,603239,3300,14.32,14.3,14.4
vls_mom_contrarian_v1_frozen,2025-02-28,603959,11400,3.96,3.96,3.77
vls_mom_contrarian_v1_frozen,2025-03-03,000593,8300,5.43,5.48,5.42
vls_mom_contrarian_v1_frozen,2025-03-03,000783,7100,6.44,6.41,6.43
vls_mom_contrarian_v1_frozen,2025-03-03,002140,4900,10.07,10.87,10.07
vls_mom_contrarian_v1_frozen,2025-03-03,002393,2600,16.83,16.98,16.83
vls_mom_contrarian_v1_frozen,2025-03-03,002712,8200,5.63,5.57,5.55
vls_mom_contrarian_v1_frozen,2025-03-03,600328,6000,7.55,7.6,7.53
vls_mom_contrarian_v1_frozen,2025-03-03,600350,4500,10.15,10.04,10.18
vls_mom_contrarian_v1_frozen,2025-03-03,601677,3600,12.28,12.41,12.26
vls_mom_contrarian_v1_frozen,2025-03-03,603239,3300,14.32,14.28,14.3
vls_mom_contrarian_v1_frozen,2025-03-03,603959,11400,3.93,3.78,3.96
vls_mom_contrarian_v1_frozen,2025-03-04,000593,8300,5.44,5.51,5.48
vls_mom_contrarian_v1_frozen,2025-03-04,000783,7100,6.39,6.43,6.41
vls_mom_contrarian_v1_frozen,2025-03-04,002140,4900,10.3,10.36,10.87
vls_mom_contrarian_v1_frozen,2025-03-04,002393,2600,16.95,16.92,16.98
vls_mom_contrarian_v1_frozen,2025-03-04,002712,8200,5.51,5.61,5.57
vls_mom_contrarian_v1_frozen,2025-03-04,600328,6000,7.57,7.51,7.6
vls_mom_contrarian_v1_frozen,2025-03-04,600350,4500,10.06,10.16,10.04
vls_mom_contrarian_v1_frozen,2025-03-04,601677,3600,12.42,12.48,12.41
vls_mom_contrarian_v1_frozen,2025-03-04,603239,3300,14.19,14.44,14.28
vls_mom_contrarian_v1_frozen,2025-03-04,603959,11400,3.78,3.87,3.78
vls_mom_contrarian_v1_frozen,2025-03-05,000593,8300,5.51,5.45,5.51
vls_mom_contrarian_v1_frozen,2025-03-05,000783,7100,6.43,6.42,6.43
vls_mom_contrarian_v1_frozen,2025-03-05,002140,4900,10.24,10.19,10.36
vls_mom_contrarian_v1_frozen,2025-03-05,002393,2600,16.89,16.69,16.92
vls_mom_contrarian_v1_frozen,2025-03-05,002712,8200,5.6,5.68,5.61
vls_mom_contrarian_v1_frozen,2025-03-05,600328,6000,7.52,7.46,7.51
vls_mom_contrarian_v1_frozen,2025-03-05,600350,4500,10.21,10.08,10.16
vls_mom_contrarian_v1_frozen,2025-03-05,601677,3600,12.48,12.84,12.48
vls_mom_contrarian_v1_frozen,2025-03-05,603239,3300,14.44,14.88,14.44
vls_mom_contrarian_v1_frozen,2025-03-05,603959,11400,3.76,3.76,3.87
vls_mom_contrarian_v1_frozen,2025-03-06,000593,8300,5.44,5.5,5.45
vls_mom_contrarian_v1_frozen,2025-03-06,000783,7100,6.45,6.55,6.42
vls_mom_contrarian_v1_frozen,2025-03-06,002140,4900,10.25,10.21,10.19
vls_mom_contrarian_v1_frozen,2025-03-06,002393,2600,16.78,16.87,16.69
vls_mom_contrarian_v1_frozen,2025-03-06,002712,8200,5.7,6.04,5.68
vls_mom_contrarian_v1_frozen,2025-03-06,600328,6000,7.47,7.47,7.46
vls_mom_contrarian_v1_frozen,2025-03-06,600350,4500,10.05,9.9,10.08
vls_mom_contrarian_v1_frozen,2025-03-06,601677,3600,12.99,12.77,12.84
vls_mom_contrarian_v1_frozen,2025-03-06,603239,3300,14.88,14.75,14.88
vls_mom_contrarian_v1_frozen,2025-03-06,603959,11400,3.79,3.73,3.76
vls_mom_contrarian_v1_frozen,2025-03-07,000593,8300,5.49,5.45,5.5
vls_mom_contrarian_v1_frozen,2025-03-07,000783,7100,6.52,6.45,6.55
vls_mom_contrarian_v1_frozen,2025-03-07,002140,4900,10.2,10.18,10.21
vls_mom_contrarian_v1_frozen,2025-03-07,002393,2600,16.84,16.87,16.87
vls_mom_contrarian_v1_frozen,2025-03-07,002712,8200,6.02,5.88,6.04
vls_mom_contrarian_v1_frozen,2025-03-07,600328,6000,7.46,7.47,7.47
vls_mom_contrarian_v1_frozen,2025-03-07,600350,4500,9.87,9.79,9.9
vls_mom_contrarian_v1_frozen,2025-03-07,601677,3600,12.78,12.85,12.77
vls_mom_contrarian_v1_frozen,2025-03-07,603239,3300,14.73,14.97,14.75
vls_mom_contrarian_v1_frozen,2025-03-07,603959,11400,3.74,3.84,3.73
vls_mom_contrarian_v1_frozen,2025-03-10,000593,8300,5.45,5.5,5.45
vls_mom_contrarian_v1_frozen,2025-03-10,000783,7100,6.45,6.43,6.45
vls_mom_contrarian_v1_frozen,2025-03-10,002140,4900,10.3,10.23,10.18
vls_mom_contrarian_v1_frozen,2025-03-10,002393,2600,16.92,16.98,16.87
vls_mom_contrarian_v1_frozen,2025-03-10,002712,8200,5.89,5.89,5.88
vls_mom_contrarian_v1_frozen,2025-03-10,600328,6000,7.48,7.48,7.47
