strategy,trade_date,symbol,shares,raw_open,raw_close,prev_raw_close
vls_mom_contrarian_v1_frozen,2025-02-05,002012,9100,4.98,4.89,4.96
vls_mom_contrarian_v1_frozen,2025-02-05,002266,15100,3.02,3.03,3.0
vls_mom_contrarian_v1_frozen,2025-02-05,002910,6200,7.36,7.35,7.28
vls_mom_contrarian_v1_frozen,2025-02-05,002937,2700,16.98,16.83,16.72
vls_mom_contrarian_v1_frozen,2025-02-05,003006,1900,23.21,22.62,23.42
vls_mom_contrarian_v1_frozen,2025-02-05,600864,7100,6.4,6.38,6.37
vls_mom_contrarian_v1_frozen,2025-02-05,601001,3400,13.11,12.64,13.06
vls_mom_contrarian_v1_frozen,2025-02-05,601216,8600,5.27,5.23,5.23
vls_mom_contrarian_v1_frozen,2025-02-05,603081,3800,11.88,12.33,11.76
vls_mom_contrarian_v1_frozen,2025-02-05,605222,2900,15.27,15.18,15.22
vls_mom_contrarian_v1_frozen,2025-02-06,002012,9100,4.92,4.91,4.89
vls_mom_contrarian_v1_frozen,2025-02-06,002266,15100,3.03,3.05,3.03
vls_mom_contrarian_v1_frozen,2025-02-06,002910,6200,7.36,7.61,7.35
vls_mom_contrarian_v1_frozen,2025-02-06,002937,2700,16.71,17.44,16.83
vls_mom_contrarian_v1_frozen,2025-02-06,003006,1900,22.53,22.87,22.62
vls_mom_contrarian_v1_frozen,2025-02-06,600864,7100,6.35,6.55,6.38
vls_mom_contrarian_v1_frozen,2025-02-06,601001,3400,12.65,12.72,12.64
vls_mom_contrarian_v1_frozen,2025-02-06,601216,8600,5.21,5.27,5.23
vls_mom_contrarian_v1_frozen,2025-02-06,603081,3800,12.17,12.33,12.33
vls_mom_contrarian_v1_frozen,2025-02-06,605222,2900,15.14,15.26,15.18
vls_mom_contrarian_v1_frozen,2025-02-07,002012,9100,4.91,4.93,4.91
vls_mom_contrarian_v1_frozen,2025-02-07,002266,15100,3.05,3.1,3.05
vls_mom_contrarian_v1_frozen,2025-02-07,002910,6200,7.69,7.86,7.61
vls_mom_contrarian_v1_frozen,2025-02-07,002937,2700,17.6,18.3,17.44
vls_mom_contrarian_v1_frozen,2025-02-07,003006,1900,22.79,22.63,22.87
vls_mom_contrarian_v1_frozen,2025-02-07,600864,7100,6.55,6.67,6.55
vls_mom_contrarian_v1_frozen,2025-02-07,601001,3400,12.67,12.84,12.72
vls_mom_contrarian_v1_frozen,2025-02-07,601216,8600,5.26,5.32,5.27
vls_mom_contrarian_v1_frozen,2025-02-07,603081,3800,12.24,12.33,12.33
