strategy,trade_date,symbol,shares,raw_open,raw_close,prev_raw_close
vls_mom_contrarian_v1_frozen,2025-02-05,001203,5300,8.54,8.4,8.48
vls_mom_contrarian_v1_frozen,2025-02-05,600218,5900,7.67,7.72,7.63
vls_mom_contrarian_v1_frozen,2025-02-05,600241,6600,6.92,6.9,6.8
vls_mom_contrarian_v1_frozen,2025-02-05,600919,4500,9.92,9.75,9.93
vls_mom_contrarian_v1_frozen,2025-02-05,603189,2900,15.68,15.74,15.25
vls_mom_contrarian_v1_frozen,2025-02-05,603270,2200,20.51,20.69,20.31
vls_mom_contrarian_v1_frozen,2025-02-05,603508,1900,23.74,23.41,23.61
vls_mom_contrarian_v1_frozen,2025-02-05,605108,2000,21.63,20.68,21.66
vls_mom_contrarian_v1_frozen,2025-02-05,920089,3800,11.97,11.67,11.8
vls_mom_contrarian_v1_frozen,2025-02-05,920270,3900,11.7,11.3,11.4
vls_mom_contrarian_v1_frozen,2025-02-06,001203,5300,8.38,8.51,8.4
vls_mom_contrarian_v1_frozen,2025-02-06,600218,5900,7.69,7.82,7.72
vls_mom_contrarian_v1_frozen,2025-02-06,600241,6600,6.88,6.95,6.9
vls_mom_contrarian_v1_frozen,2025-02-06,600919,4500,9.73,9.68,9.75
vls_mom_contrarian_v1_frozen,2025-02-06,603189,2900,15.74,16.12,15.74
vls_mom_contrarian_v1_frozen,2025-02-06,603270,2200,20.6,21.69,20.69
vls_mom_contrarian_v1_frozen,2025-02-06,603508,1900,23.24,24.15,23.41
vls_mom_contrarian_v1_frozen,2025-02-06,605108,2000,20.5,20.86,20.68
vls_mom_contrarian_v1_frozen,2025-02-06,920089,3800,11.69,12.08,11.67
vls_mom_contrarian_v1_frozen,2025-02-06,920270,3900,11.38,12.1,11.3
vls_mom_contrarian_v1_frozen,2025-02-07,001203,5300,8.53,8.71,8.51
vls_mom_contrarian_v1_frozen,2025-02-07,600218,5900,7.84,7.96,7.82
vls_mom_contrarian_v1_frozen,2025-02-07,600241,6600,6.99,6.95,6.95
vls_mom_contrarian_v1_frozen,2025-02-07,600919,4500,9.69,9.56,9.68
vls_mom_contrarian_v1_frozen,2025-02-07,603189,2900,16.01,16.22,16.12
vls_mom_contrarian_v1_frozen,2025-02-07,603270,2200,21.77,21.83,21.69
vls_mom_contrarian_v1_frozen,2025-02-07,603508,1900,24.28,24.11,24.15
vls_mom_contrarian_v1_frozen,2025-02-07,605108,2000,20.8,21.3,20.86
