strategy,trade_date,symbol,shares,raw_open,raw_close,prev_raw_close
vls_mom_contrarian_v1_frozen,2025-02-05,000652,11900,3.83,3.83,3.82
vls_mom_contrarian_v1_frozen,2025-02-05,002116,4600,9.81,9.76,9.76
vls_mom_contrarian_v1_frozen,2025-02-05,002585,9200,4.97,4.96,4.92
vls_mom_contrarian_v1_frozen,2025-02-05,600052,10300,4.4,4.42,4.39
vls_mom_contrarian_v1_frozen,2025-02-05,600908,7800,5.86,5.74,5.83
vls_mom_contrarian_v1_frozen,2025-02-05,603678,1600,27.4,27.07,27.1
vls_mom_contrarian_v1_frozen,2025-02-05,603888,1900,23.32,23.56,23.0
vls_mom_contrarian_v1_frozen,2025-02-05,920396,2500,17.5,17.23,17.66
vls_mom_contrarian_v1_frozen,2025-02-05,920662,2300,19.15,18.45,19.52
vls_mom_contrarian_v1_frozen,2025-02-05,920833,4000,11.3,11.31,11.2
vls_mom_contrarian_v1_frozen,2025-02-06,000652,11900,3.84,3.87,3.83
vls_mom_contrarian_v1_frozen,2025-02-06,002116,4600,9.78,9.91,9.76
vls_mom_contrarian_v1_frozen,2025-02-06,002585,9200,4.96,5.06,4.96
vls_mom_contrarian_v1_frozen,2025-02-06,600052,10300,4.43,4.54,4.42
vls_mom_contrarian_v1_frozen,2025-02-06,600908,7800,5.72,5.75,5.74
vls_mom_contrarian_v1_frozen,2025-02-06,603678,1600,27.11,27.98,27.07
vls_mom_contrarian_v1_frozen,2025-02-06,603888,1900,23.36,23.65,23.56
vls_mom_contrarian_v1_frozen,2025-02-06,920396,2500,17.28,18.18,17.23
vls_mom_contrarian_v1_frozen,2025-02-06,920662,2300,18.52,19.35,18.45
vls_mom_contrarian_v1_frozen,2025-02-06,920833,4000,11.47,11.95,11.31
vls_mom_contrarian_v1_frozen,2025-02-07,000652,11900,3.88,3.93,3.87
vls_mom_contrarian_v1_frozen,2025-02-07,002116,4600,9.95,9.96,9.91
vls_mom_contrarian_v1_frozen,2025-02-07,002585,9200,5.05,5.14,5.06
vls_mom_contrarian_v1_frozen,2025-02-07,600052,10300,4.56,4.52,4.54
vls_mom_contrarian_v1_frozen,2025-02-07,600908,7800,5.76,5.76,5.75
vls_mom_contrarian_v1_frozen,2025-02-07,603678,1600,27.9,27.71,27.98
vls_mom_contrarian_v1_frozen,2025-02-07,603888,1900,23.63,23.74,23.65
vls_mom_contrarian_v1_frozen,2025-02-07,920396,2500,18.05,18.91,18.18
vls_mom_contrarian_v1_frozen,2025-02-07,920662,2300,19.18,20.77,19.35
vls_mom_contrarian_v1_frozen,2025-02-07,920833,4000,11.99,12.53,11.95
vls_mom_contrarian_v1_frozen,2025-02-10,000652,11900,3.93,4.01,3.93
vls_mom_contrarian_v1_frozen,2025-02-10,002116,4600,9.95,10.0,9.96
vls_mom_contrarian_v1_frozen,2025-02-10,002585,9200,5.14,5.15,5.14
vls_mom_contrarian_v1_frozen,2025-02-10,600052,10300,4.5,4.74,4.52
vls_mom_contrarian_v1_frozen,2025-02-10,600908,7800,5.76,5.71,5.76
vls_mom_contrarian_v1_frozen,2025-02-10,603678,1600,27.95,28.04,27.71
vls_mom_contrarian_v1_frozen,2025-02-10,603888,1900,23.81,24.3,23.74
vls_mom_contrarian_v1_frozen,2025-02-10,920396,2500,18.98,19.9,18.91
vls_mom_contrarian_v1_frozen,2025-02-10,920662,2300,20.67,21.55,20.77
vls_mom_contrarian_v1_frozen,2025-02-10,920833,4000,12.5,12.75,12.53
vls_mom_contrarian_v1_frozen,2025-02-11,000652,11900,4.0,3.99,4.01
vls_mom_contrarian_v1_frozen,2025-02-11,002116,4600,10.0,9.98,10.0
vls_mom_contrarian_v1_frozen,2025-02-11,002585,9200,5.17,5.09,5.15
vls_mom_contrarian_v1_frozen,2025-02-11,600052,10300,4.74,4.8,4.74
vls_mom_contrarian_v1_frozen,2025-02-11,600908,7800,5.72,5.79,5.71
vls_mom_contrarian_v1_frozen,2025-02-11,603678,1600,27.97,27.19,28.04
