strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,locked_count,buffer_kept_count,band_reweight_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_ratio,position_cap_skipped,cash_residual_ratio,intentional_cash_ratio,planned_cash_buffer_ratio,unexpected_cash_residual_ratio,planned_vs_filled_notional_gap,planned_vs_filled_share_gap,buy_order_shortfall_ratio,t1_not_tradable_reject_count,limit_block_reject_count,corporate_action_status,ledger_eod_equity,ledger_reconciliation_error_bps,ledger_event_count
vls_mom_contrarian_v1,2022-03-01,2022-02-28,48728.50722039251,456934.29,505662.7972203925,1.011325594440785,10,0.9036343834502931,10,0,0,450875.8499999999,10,0,499604.3572203925,10,1.0,6,0.09746935850219886,0.0,0.0,0.09746935850219886,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,505662.7972203925,0.0,20
vls_mom_contrarian_v1,2022-03-02,2022-03-01,48728.50722039251,464213.05,512941.5572203925,1.025883114440785,10,0.9050018339624301,10,0,0,456934.29,10,0,505662.7972203925,10,1.0,6,0.09677001560695189,0.0,0.0,0.09677001560695189,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,512941.5572203925,0.0,20
vls_mom_contrarian_v1,2022-03-03,2022-03-02,48728.50722039251,467494.65,516223.15722039255,1.0324463144407852,10,0.905605731670831,10,0,0,464213.05,10,0,512941.5572203925,10,1.0,7,0.09473426135130572,0.0,0.0,0.09473426135130572,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,516223.15722039255,0.0,20
vls_mom_contrarian_v1,2022-03-04,2022-03-03,48728.50722039251,465128.32999999996,513856.8372203925,1.0277136744407849,10,0.9051710443632903,10,0,0,467494.6499999999,10,0,516223.15722039255,10,1.0,7,0.09448054522007125,0.0,0.0,0.09448054522007125,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,513856.8372203925,0.0,20
vls_mom_contrarian_v1,2022-03-07,2022-03-04,48728.50722039251,466971.27,515699.77722039254,1.031399554440785,10,0.9055099316058699,10,0,0,465128.32999999996,10,0,513856.8372203925,10,1.0,6,0.0949710915638333,0.0,0.0,0.0949710915638333,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,515699.77722039254,0.0,20
vls_mom_contrarian_v1,2022-03-08,2022-03-07,48728.50722039251,447601.91000000003,496330.41722039256,0.9926608344407851,10,0.9018224442231697,10,0,0,466971.27,10,0,515699.77722039254,10,1.0,7,0.09493262914972175,0.0,0.0,0.09493262914972175,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,496330.41722039256,0.0,20
vls_mom_contrarian_v1,2022-03-09,2022-03-08,7237.236047730024,473572.14,480809.37604773004,0.9616187520954601,10,0.9849478059117308,9,9,0,398874.06999999995,10,2,496330.41722039256,10,1.0,6,0.014566872211743112,0.0,0.0,0.014566872211743112,8698.19173000002,0,0.08937263529411786,0,0,NO_ACTION_CONFIRMED,480809.37604773004,0.0,24
vls_mom_contrarian_v1,2022-03-10,2022-03-09,5041.972666177535,487019.32,492061.29266617756,0.9841225853323551,10,0.9897533645882646,9,8,0,428547.54999999993,10,2,480809.37604773004,10,1.0,5,0.010320886407773719,0.0,0.0,0.010320886407773719,3996.0777200000084,0,0.07731450915141447,0,0,NO_ACTION_CONFIRMED,492061.29266617756,0.0,28
vls_mom_contrarian_v1,2022-03-11,2022-03-10,5041.972666177535,494792.95999999996,499834.9326661775,0.999669865332355,10,0.989912724508303,10,8,0,487019.32,10,0,492061.29266617756,10,1.0,5,0.010301722874859321,0.0,0.0,0.010301722874859321,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,499834.9326661775,0.0,28
vls_mom_contrarian_v1,2022-03-14,2022-03-11,5041.972666177535,484826.88999999996,489868.8626661775,0.979737725332355,10,0.9897075053132874,10,8,0,494792.95999999996,10,0,499834.9326661775,10,1.0,6,0.010117263044373439,0.0,0.0,0.010117263044373439,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,489868.8626661775,0.0,28
vls_mom_contrarian_v1,2022-03-15,2022-03-14,4790.72690375254,463363.68,468154.40690375253,0.9363088138075051,10,0.9897667802906371,9,7,0,438773.07,10,2,489868.8626661775,10,1.0,5,0.009811963380371672,0.0,0.0,0.009811963380371672,4774.280280000006,0,0.09367920081224176,0,0,NO_ACTION_CONFIRMED,468154.40690375253,0.0,32
vls_mom_contrarian_v1,2022-03-16,2022-03-15,4790.72690375254,478171.65,482962.37690375256,0.9659247538075051,10,0.990080538085667,10,7,0,463363.67999999993,10,0,468154.40690375253,10,1.0,4,0.010125312769956128,0.0,0.0,0.010125312769956128,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,482962.37690375256,0.0,32
vls_mom_contrarian_v1,2022-03-17,2022-03-16,4790.72690375254,477030.95,481821.67690375255,0.9636433538075051,10,0.9900570540235168,10,7,0,478171.65,10,0,482962.37690375256,10,1.0,4,0.009845788275366444,0.0,0.0,0.009845788275366444,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,481821.67690375255,0.0,32
vls_mom_contrarian_v1,2022-03-18,2022-03-17,4790.72690375254,487112.81,491903.53690375254,0.9838070738075051,10,0.9902608407048517,10,7,0,477030.94999999995,10,0,481821.67690375255,10,1.0,4,0.009946796935435992,0.0,0.0,0.009946796935435992,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,491903.53690375254,0.0,32
vls_mom_contrarian_v1,2022-03-21,2022-03-18,4790.72690375254,494903.70999999996,499694.4369037525,0.999388873807505,10,0.9904126871344872,10,7,0,487112.81,10,0,491903.53690375254,10,1.0,5,0.009711693504556904,0.0,0.0,0.009711693504556904,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,499694.4369037525,0.0,32
vls_mom_contrarian_v1,2022-03-22,2022-03-21,4790.72690375254,496196.19,500986.91690375254,1.001973833807505,10,0.9904374211339476,10,7,0,494903.70999999996,10,0,499694.4369037525,10,1.0,5,0.009580670934404577,0.0,0.0,0.009580670934404577,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,500986.91690375254,0.0,32
vls_mom_contrarian_v1,2022-03-23,2022-03-22,4790.72690375254,495412.12,500202.84690375254,1.000405693807505,10,0.9904224317526238,10,7,0,496196.19,10,0,500986.91690375254,10,1.0,6,0.00954042317781481,0.0,0.0,0.00954042317781481,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,500202.84690375254,0.0,32
vls_mom_contrarian_v1,2022-03-24,2022-03-23,4790.72690375254,493846.52,498637.24690375256,0.9972744938075051,10,0.990392360511574,10,7,0,495412.12,10,0,500202.84690375254,10,1.0,6,0.009620748080883227,0.0,0.0,0.009620748080883227,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,498637.24690375256,0.0,32
vls_mom_contrarian_v1,2022-03-25,2022-03-24,4436.765294195044,506382.15,510818.91529419506,1.0216378305883902,10,0.9913144068057077,9,6,0,446788.52,10,2,498637.24690375256,10,1.0,6,0.00888700390316854,0.0,0.0,0.00888700390316854,4663.831590000002,0,0.09000000000000002,0,0,NO_ACTION_CONFIRMED,510818.91529419506,0.0,36
vls_mom_contrarian_v1,2022-03-28,2022-03-25,4436.765294195044,502588.61,507025.375294195,1.01405075058839,10,0.9912494216061264,10,6,0,506382.1500000001,10,0,510818.91529419506,10,1.0,6,0.008708114804762128,0.0,0.0,0.008708114804762128,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,507025.375294195,0.0,36
vls_mom_contrarian_v1,2022-03-29,2022-03-28,4436.765294195044,496016.83,500453.59529419505,1.0009071905883902,10,0.9911345120987954,10,6,0,502588.61000000004,10,0,507025.375294195,10,1.0,5,0.008748471446370846,0.0,0.0,0.008748471446370846,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,500453.59529419505,0.0,36
vls_mom_contrarian_v1,2022-03-30,2022-03-29,4436.765294195044,499260.91,503697.675294195,1.00739535058839,10,0.9911916105397873,10,6,0,496016.83,10,0,500453.59529419505,10,1.0,6,0.008829954844337372,0.0,0.0,0.008829954844337372,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,503697.675294195,0.0,36
vls_mom_contrarian_v1,2022-03-31,2022-03-30,4436.765294195044,506292.2,510728.96529419505,1.0214579305883902,10,0.991312877091983,10,6,0,499260.91,10,0,503697.675294195,10,1.0,6,0.00881755068732879,0.0,0.0,0.00881755068732879,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,510728.96529419505,0.0,36
vls_mom_contrarian_v1,2022-04-01,2022-03-31,4436.765294195044,504317.72,508754.485294195,1.01750897058839,10,0.991279162302364,10,6,0,506292.19999999995,10,0,510728.96529419505,10,1.0,5,0.00872388378520953,0.0,0.0,0.00872388378520953,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,508754.485294195,0.0,36
vls_mom_contrarian_v1,2022-04-06,2022-04-01,4436.765294195044,518140.05,522576.815294195,1.04515363058839,10,0.991509831350445,10,6,0,504317.72,10,0,508754.485294195,10,1.0,5,0.008725870615374155,0.0,0.0,0.008725870615374155,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,522576.815294195,0.0,36
vls_mom_contrarian_v1,2022-04-07,2022-04-06,4436.765294195044,506385.46,510822.22529419506,1.0216444505883902,10,0.9913144630861749,10,6,0,518140.05000000005,10,0,522576.815294195,10,1.0,5,0.008484320767659191,0.0,0.0,0.008484320767659191,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,510822.22529419506,0.0,36
vls_mom_contrarian_v1,2022-04-08,2022-04-07,4436.765294195044,503526.33,507963.09529419505,1.01592619058839,10,0.9912655755205495,10,7,0,506385.46,10,0,510822.22529419506,10,1.0,6,0.008692678281578974,0.0,0.0,0.008692678281578974,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,507963.09529419505,0.0,36
vls_mom_contrarian_v1,2022-04-11,2022-04-08,4436.765294195044,498871.27,503308.03529419506,1.0066160705883902,10,0.9911847914536043,10,8,0,503526.32999999996,10,0,507963.09529419505,10,1.0,6,0.008725965175357777,0.0,0.0,0.008725965175357777,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,503308.03529419506,0.0,36
vls_mom_contrarian_v1,2022-04-12,2022-04-11,4436.765294195044,511786.86,516223.625294195,1.0324472505883902,10,0.9914053424198349,10,8,0,498871.27,10,0,503308.03529419506,10,1.0,6,0.008829830603659215,0.0,0.0,0.008829830603659215,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,516223.625294195,0.0,36
vls_mom_contrarian_v1,2022-04-13,2022-04-12,4436.765294195044,505707.01,510143.77529419505,1.0202875505883902,10,0.9913029120238968,10,8,0,511786.86000000004,10,0,516223.625294195,10,1.0,7,0.00861527053241795,0.0,0.0,0.00861527053241795,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,510143.77529419505,0.0,36
vls_mom_contrarian_v1,2022-04-14,2022-04-13,5656.622181675055,509806.55,515463.17218167504,1.03092634436335,10,0.9890261370997008,9,8,0,454967.65,10,2,510143.77529419505,10,1.0,6,0.011037626610871917,0.0,0.0,0.011037626610871917,5018.748560000015,0,0.09144950000000025,0,0,NO_ACTION_CONFIRMED,515463.17218167504,0.0,40
vls_mom_contrarian_v1,2022-04-15,2022-04-14,5656.622181675055,499347.66,505004.282181675,1.01000856436335,10,0.9887988629378789,10,8,0,509806.55000000005,10,0,515463.17218167504,10,1.0,5,0.011027031536566078,0.0,0.0,0.011027031536566078,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,505004.282181675,0.0,40
vls_mom_contrarian_v1,2022-04-18,2022-04-15,5656.622181675055,507753.91,513410.532181675,1.02682106436335,10,0.9889822630680405,10,8,0,499347.66,10,0,505004.282181675,10,1.0,5,0.011218915671432647,0.0,0.0,0.011218915671432647,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,513410.532181675,0.0,40
vls_mom_contrarian_v1,2022-04-19,2022-04-18,4466.1699394125535,512589.31,517055.47993941256,1.0341109598788252,10,0.9913623003474678,9,7,0,454498.66,10,2,513410.532181675,10,1.0,4,0.008728278148307771,0.0,0.0,0.008728278148307771,5253.2964000000065,0,0.08993830508474586,0,0,NO_ACTION_CONFIRMED,517055.47993941256,0.0,44
vls_mom_contrarian_v1,2022-04-20,2022-04-19,4466.1699394125535,508167.1,512633.26993941254,1.025266539878825,10,0.991287787583626,10,7,0,512589.31000000006,10,0,517055.47993941256,10,1.0,5,0.008619054653697998,0.0,0.0,0.008619054653697998,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,512633.26993941254,0.0,44
vls_mom_contrarian_v1,2022-04-21,2022-04-20,4466.1699394125535,496191.02,500657.1899394126,1.001314379878825,10,0.9910793851977777,10,7,0,508167.1,10,0,512633.26993941254,10,1.0,6,0.00870240425837256,0.0,0.0,0.00870240425837256,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,500657.1899394126,0.0,44
vls_mom_contrarian_v1,2022-04-22,2022-04-21,4466.1699394125535,500794.18,505260.34993941255,1.0105206998788252,10,0.9911606562043744,10,7,0,496191.0199999999,10,0,500657.1899394126,10,1.0,5,0.008991103394010977,0.0,0.0,0.008991103394010977,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,505260.34993941255,0.0,44
vls_mom_contrarian_v1,2022-04-25,2022-04-22,8592.758150822563,453504.31,462097.06815082254,0.924194136301645,10,0.9814048633002407,8,5,0,394199.33,10,4,505260.34993941255,10,1.0,3,0.01735757155815262,0.0,0.0,0.01735757155815262,11563.284040000013,0,0.10423522323746391,0,0,NO_ACTION_CONFIRMED,462097.06815082254,0.0,52
vls_mom_contrarian_v1,2022-04-26,2022-04-25,8592.758150822563,440734.91000000003,449327.6681508226,0.8986553363016452,10,0.9808764098899464,10,6,0,453504.31,10,0,462097.06815082254,10,1.0,3,0.018545446547373015,0.0,0.0,0.018545446547373015,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,449327.6681508226,0.0,52
vls_mom_contrarian_v1,2022-04-27,2022-04-26,7578.306287782558,453451.75,461030.05628778256,0.9220601125755651,10,0.9835622294372668,9,5,0,390308.26999999996,10,2,449327.6681508226,10,1.0,2,0.01698578353405688,0.0,0.0,0.01698578353405688,6052.090000000011,0,0.1025517241379312,0,0,NO_ACTION_CONFIRMED,461030.05628778256,0.0,56
vls_mom_contrarian_v1,2022-04-28,2022-04-27,7578.306287782558,442555.16,450133.46628778253,0.9002669325755651,10,0.9831643126864565,10,5,0,453451.75,10,0,461030.05628778256,10,1.0,3,0.01655182964742369,0.0,0.0,0.01655182964742369,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,450133.46628778253,0.0,56
vls_mom_contrarian_v1,2022-04-29,2022-04-28,7578.306287782558,461342.52,468920.8262877826,0.9378416525755652,10,0.9838388361895198,10,5,0,442555.16000000003,10,0,450133.46628778253,10,1.0,3,0.016783222855082706,0.0,0.0,0.016783222855082706,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,468920.8262877826,0.0,56
vls_mom_contrarian_v1,2022-05-05,2022-04-29,7578.306287782558,466237.84,473816.1462877826,0.9476322925755651,10,0.9840058082715069,10,5,0,461342.52,10,0,468920.8262877826,10,1.0,3,0.01619385986457815,0.0,0.0,0.01619385986457815,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,473816.1462877826,0.0,56
vls_mom_contrarian_v1,2022-05-06,2022-05-05,7578.306287782558,465101.03,472679.3362877826,0.9453586725755652,10,0.9839673416923632,10,5,0,466237.83999999997,10,0,473816.1462877826,10,1.0,4,0.016310019782640642,0.0,0.0,0.016310019782640642,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,472679.3362877826,0.0,56
vls_mom_contrarian_v1,2022-05-09,2022-05-06,7578.306287782558,471510.65,479088.9562877826,0.9581779125755652,10,0.9841818389083669,10,5,0,465101.03,10,0,472679.3362877826,10,1.0,4,0.01608834096848869,0.0,0.0,0.01608834096848869,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,479088.9562877826,0.0,56
vls_mom_contrarian_v1,2022-05-10,2022-05-09,7578.306287782558,473464.04,481042.34628778254,0.9620846925755651,10,0.9842460724169825,10,5,0,471510.65,10,0,479088.9562877826,10,1.0,4,0.016025944204676887,0.0,0.0,0.016025944204676887,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,481042.34628778254,0.0,56
vls_mom_contrarian_v1,2022-05-11,2022-05-10,7578.306287782558,471836.44,479414.74628778256,0.9588294925755652,10,0.9841925882621194,10,5,0,473464.04,10,0,481042.34628778254,10,1.0,5,0.01575581123569623,0.0,0.0,0.01575581123569623,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,479414.74628778256,0.0,56
vls_mom_contrarian_v1,2022-05-12,2022-05-11,7578.306287782558,476558.36,484136.66628778254,0.9682733325755651,10,0.9843467623597056,10,5,0,471836.44000000006,10,0,479414.74628778256,10,1.0,5,0.01585754537683817,0.0,0.0,0.01585754537683817,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,484136.66628778254,0.0,56
vls_mom_contrarian_v1,2022-05-13,2022-05-12,7578.306287782558,481823.62,489401.92628778255,0.9788038525755651,10,0.9845151686564342,10,5,0,476558.36,10,0,484136.66628778254,10,1.0,4,0.01561575299504985,0.0,0.0,0.01561575299504985,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,489401.92628778255,0.0,56
vls_mom_contrarian_v1,2022-05-16,2022-05-13,7578.306287782558,492560.04,500138.34628778254,1.000276692575565,10,0.9848475799865545,10,5,0,481823.62000000005,10,0,489401.92628778255,10,1.0,4,0.015395561034459894,0.0,0.0,0.015395561034459894,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,500138.34628778254,0.0,56
vls_mom_contrarian_v1,2022-05-17,2022-05-16,20402.242252482603,483178.72000000003,503580.96225248266,1.0071619245049652,10,0.9594856760247155,8,4,0,363924.56,10,4,500138.34628778254,10,1.0,3,0.040197479867292114,0.0,0.0,0.040197479867292114,11466.677230000016,0,0.08484847332085284,0,0,NO_ACTION_CONFIRMED,503580.96225248266,0.0,64
vls_mom_contrarian_v1,2022-05-18,2022-05-17,20402.242252482603,495130.44,515532.6822524826,1.0310653645049652,10,0.960424929485866,10,4,0,483178.72000000003,10,0,503580.96225248266,10,1.0,3,0.04043913934472672,0.0,0.0,0.04043913934472672,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,515532.6822524826,0.0,64
vls_mom_contrarian_v1,2022-05-19,2022-05-18,20402.242252482603,503089.5,523491.7422524826,1.0469834845049653,10,0.9610266206593904,10,4,0,495130.44,10,0,515532.6822524826,10,1.0,4,0.040072440972750055,0.0,0.0,0.040072440972750055,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,523491.7422524826,0.0,64
vls_mom_contrarian_v1,2022-05-20,2022-05-19,20402.242252482603,506530.33,526932.5722524826,1.0538651445049654,10,0.9612811138903997,10,5,0,503089.50000000006,10,0,523491.7422524826,10,1.0,4,0.038936337543655775,0.0,0.0,0.038936337543655775,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,526932.5722524826,0.0,64
vls_mom_contrarian_v1,2022-05-23,2022-05-20,20402.242252482603,520227.98,540630.2222524825,1.0812604445049652,10,0.962262112969788,10,5,0,506530.32999999996,10,0,526932.5722524826,10,1.0,4,0.038597646887336086,0.0,0.0,0.038597646887336086,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,540630.2222524825,0.0,64
vls_mom_contrarian_v1,2022-05-24,2022-05-23,20402.242252482603,517314.45,537716.6922524826,1.0754333845049653,10,0.962057636397676,10,5,0,520227.98,10,0,540630.2222524825,10,1.0,5,0.03751227296649675,0.0,0.0,0.03751227296649675,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,537716.6922524826,0.0,64
vls_mom_contrarian_v1,2022-05-25,2022-05-24,20402.242252482603,534386.06,554788.3022524826,1.1095766045049653,10,0.9632251758560014,10,5,0,517314.45,10,0,537716.6922524826,10,1.0,5,0.03796131684457974,0.0,0.0,0.03796131684457974,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,554788.3022524826,0.0,64
vls_mom_contrarian_v1,2022-05-26,2022-05-25,6696.389880575109,539931.31,546627.6998805752,1.0932553997611503,10,0.9877496331012166,9,6,0,475320.88999999996,10,2,554788.3022524826,10,1.0,5,0.012048954560370032,0.0,0.0,0.012048954560370032,7060.828320000015,0,0.08980500000000019,0,0,NO_ACTION_CONFIRMED,546627.6998805752,0.0,68
vls_mom_contrarian_v1,2022-05-27,2022-05-26,6696.389880575109,541075.28,547771.6698805752,1.0955433397611503,10,0.9877752168489563,10,6,0,539931.31,10,0,546627.6998805752,10,1.0,5,0.012382883313826741,0.0,0.0,0.012382883313826741,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,547771.6698805752,0.0,68
vls_mom_contrarian_v1,2022-05-30,2022-05-27,5189.666003315113,540211.87,545401.5360033151,1.0908030720066302,10,0.9904846875911923,9,6,0,466409.28,10,2,547771.6698805752,10,1.0,4,0.009529982144738835,0.0,0.0,0.009529982144738835,7136.254320000007,0,0.08780272552783118,0,0,NO_ACTION_CONFIRMED,545401.5360033151,0.0,72
vls_mom_contrarian_v1,2022-05-31,2022-05-30,5189.666003315113,541596.49,546786.1560033151,1.0935723120066303,10,0.9905087831022488,10,6,0,540211.87,10,0,545401.5360033151,10,1.0,4,0.009534889120886288,0.0,0.0,0.009534889120886288,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,546786.1560033151,0.0,72
vls_mom_contrarian_v1,2022-06-01,2022-05-31,5189.666003315113,544098.14,549287.8060033151,1.0985756120066303,10,0.9905520094446011,10,6,0,541596.49,10,0,546786.1560033151,10,1.0,3,0.009529914419172694,0.0,0.0,0.009529914419172694,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,549287.8060033151,0.0,72
vls_mom_contrarian_v1,2022-06-02,2022-06-01,5189.666003315113,548253.13,553442.7960033151,1.1068855920066303,10,0.9906229405445471,10,6,0,544098.14,10,0,549287.8060033151,10,1.0,4,0.009472975933178498,0.0,0.0,0.009472975933178498,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,553442.7960033151,0.0,72
vls_mom_contrarian_v1,2022-06-06,2022-06-02,5189.666003315113,549266.5700000001,554456.2360033152,1.1089124720066303,10,0.9906400800165513,10,6,0,548253.1300000001,10,0,553442.7960033151,10,1.0,5,0.00939153120519866,0.0,0.0,0.00939153120519866,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,554456.2360033152,0.0,72
