strategy,trade_date,symbol,shares,raw_open,raw_close,prev_raw_close
vls_mom_contrarian_v1_frozen,2025-02-05,002169,7900,5.74,5.78,5.69
vls_mom_contrarian_v1_frozen,2025-02-05,002331,6000,7.55,7.76,7.53
vls_mom_contrarian_v1_frozen,2025-02-05,002698,2500,18.12,18.29,17.88
vls_mom_contrarian_v1_frozen,2025-02-05,002772,6300,7.26,7.13,7.21
vls_mom_contrarian_v1_frozen,2025-02-05,600030,1600,27.27,26.95,26.93
vls_mom_contrarian_v1_frozen,2025-02-05,600236,7100,6.4,6.23,6.36
vls_mom_contrarian_v1_frozen,2025-02-05,601198,4200,10.72,10.6,10.62
vls_mom_contrarian_v1_frozen,2025-02-05,603026,1300,32.97,33.05,32.61
vls_mom_contrarian_v1_frozen,2025-02-05,603150,1600,27.07,26.73,27.04
vls_mom_contrarian_v1_frozen,2025-02-05,603306,1100,38.7,34.8,38.67
vls_mom_contrarian_v1_frozen,2025-02-06,002169,7900,5.75,5.92,5.78
vls_mom_contrarian_v1_frozen,2025-02-06,002331,6000,7.7,7.94,7.76
vls_mom_contrarian_v1_frozen,2025-02-06,002698,2500,18.18,19.26,18.29
vls_mom_contrarian_v1_frozen,2025-02-06,002772,6300,7.13,7.16,7.13
vls_mom_contrarian_v1_frozen,2025-02-06,600030,1600,26.9,27.37,26.95
vls_mom_contrarian_v1_frozen,2025-02-06,600236,7100,6.23,6.27,6.23
vls_mom_contrarian_v1_frozen,2025-02-06,601198,4200,10.57,10.84,10.6
vls_mom_contrarian_v1_frozen,2025-02-06,603026,1300,33.03,34.13,33.05
vls_mom_contrarian_v1_frozen,2025-02-06,603150,1600,26.78,29.4,26.73
vls_mom_contrarian_v1_frozen,2025-02-06,603306,1100,34.6,35.65,34.8
vls_mom_contrarian_v1_frozen,2025-02-07,002169,7900,5.9,6.02,5.92
vls_mom_contrarian_v1_frozen,2025-02-07,002331,6000,7.94,7.98,7.94
vls_mom_contrarian_v1_frozen,2025-02-07,002698,2500,19.26,20.12,19.26
vls_mom_contrarian_v1_frozen,2025-02-07,002772,6300,7.16,7.25,7.16
vls_mom_contrarian_v1_frozen,2025-02-07,600030,1600,27.35,28.14,27.37
vls_mom_contrarian_v1_frozen,2025-02-07,600236,7100,6.24,6.28,6.27
vls_mom_contrarian_v1_frozen,2025-02-07,601198,4200,10.8,11.2,10.84
