bucket_type,bucket,strategy,cost_rate,periods,total_return,avg_return,win_rate,max_drawdown
index_bucket,index_neutral,liq20_bs_model_rank_score_b_bonus_0pct,0.0,25,1.3136237833856184,0.0376464060767337,0.48,-0.24995895055861495
index_bucket,index_neutral,liq_top_20_then_model_rank,0.0,25,1.3136237833856184,0.0376464060767337,0.48,-0.24995895055861495
index_bucket,index_neutral,liq20_bs_model_rank_score_b_bonus_3pct,0.0,25,1.3028544380971931,0.03681409023262413,0.56,-0.26014309075427244
index_bucket,index_neutral,liq20_bs_model_rank_score_b_bonus_5pct,0.0,25,0.4714393728997759,0.017170093308598124,0.6,-0.15903056423799322
index_bucket,index_neutral,liq20_bs_model_rank_score_b_bonus_8pct,0.0,25,0.42546848864943887,0.015886034889789225,0.6,-0.13949176040052402
index_bucket,index_neutral,baseline_b_consensus,0.0,25,0.25520575747146723,0.011339223036899562,0.52,-0.2649563124491787
index_bucket,index_neutral,liq_top_20_then_consensus,0.0,25,-0.04182585644420167,0.0027484603477182135,0.64,-0.36895705000724666
index_bucket,index_neutral,tiered_liquidity_then_bs_v2,0.0,50,-0.07570627136347663,0.002966151687091403,0.5,-0.7014902004323942
index_bucket,index_neutral,baseline_full_score,0.0,50,-0.13036511882713242,0.002553275944555865,0.46,-0.5481694938921673
index_bucket,index_neutral,liq20_bs_score_v2_b_bonus_5pct,0.0,50,-0.17612151732798698,-0.00033554548833004293,0.44,-0.6859951774288717
index_bucket,index_neutral,baseline_b_score_v2,0.0,50,-0.25155346620958896,-0.003942048027951376,0.44,-0.5992983864329524
index_bucket,index_neutral,liq20_bs_score_v2_b_bonus_3pct,0.0,50,-0.29497847456707016,-0.0031176839223201287,0.46,-0.7285910755575788
index_bucket,index_neutral,baseline_full_liquidity_detail,0.0,50,-0.38659797385928807,-0.006693533569921953,0.42,-0.7062754476830896
index_bucket,index_neutral,liq_top_20_then_liquidity_detail,0.0,50,-0.38659797385928807,-0.006693533569921953,0.42,-0.7062754476830896
index_bucket,index_neutral,liq_top_30_then_liquidity_detail,0.0,50,-0.38659797385928807,-0.006693533569921953,0.42,-0.7062754476830896
index_bucket,index_neutral,liq_top_10_then_liquidity_detail,0.0,50,-0.39211489447164183,-0.006898481519510057,0.42,-0.7089171980653417
index_bucket,index_neutral,tiered_liquidity_then_liquidity_detail,0.0,50,-0.4164664511190873,-0.007661087170372219,0.42,-0.7205778215547889
