trade_date,cash,gross_market_value,equity,nav,position_count,position_ratio,risk_state
2023-05-26,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-05-29,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-05-30,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-05-31,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-06-01,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-06-02,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-06-05,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-06-06,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-06-07,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-06-08,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-06-09,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-06-12,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-06-13,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-06-14,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-06-15,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-06-16,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-06-19,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-06-20,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-06-21,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-06-26,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-06-27,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-06-28,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-06-29,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-06-30,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-03,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-04,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-05,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-06,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-07,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-10,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-11,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-12,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-13,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-14,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-17,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-18,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-19,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-20,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-21,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-24,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-25,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-26,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-27,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-28,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-31,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-01,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-02,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-03,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-04,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-07,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-08,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-09,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-10,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-11,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-14,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-15,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-16,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-17,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-18,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-21,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-22,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-23,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-24,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-25,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-28,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-29,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-30,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-31,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-09-01,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-09-04,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-09-05,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-09-06,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-09-07,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-09-08,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-09-11,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-09-12,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-09-13,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-09-14,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-09-15,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-09-18,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-09-19,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-09-20,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-09-21,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-09-22,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-09-25,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-09-26,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-09-27,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-09-28,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-10-09,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-10-10,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-10-11,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-10-12,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-10-13,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-10-16,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-10-17,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-10-18,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-10-19,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-10-20,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-10-23,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-10-24,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-10-25,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-10-26,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-10-27,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-10-30,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-10-31,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-01,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-02,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-03,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-06,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-07,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-08,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-09,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-10,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-13,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-14,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-15,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-16,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-17,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-20,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-21,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-22,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-23,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-24,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-27,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-28,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-29,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-30,221607.94,232683.00,454290.94,0.90858187,5,0.6000,False
2023-12-01,221607.94,229684.00,451291.94,0.90258387,5,0.6000,False
2023-12-04,221607.94,227033.00,448640.94,0.89728187,5,0.6000,False
2023-12-05,221607.94,222340.00,443947.94,0.88789587,5,0.6000,False
2023-12-06,221607.94,226699.00,448306.94,0.89661387,5,0.4000,True
2023-12-07,221607.94,223028.00,444635.94,0.88927187,5,0.4000,True
2023-12-08,221607.94,226839.00,448446.94,0.89689387,5,0.4000,True
2023-12-11,221607.94,226918.00,448525.94,0.89705187,5,0.4000,True
2023-12-12,221607.94,224369.00,445976.94,0.89195387,5,0.4000,True
2023-12-13,221607.94,218405.00,440012.94,0.88002587,5,0.4000,True
2023-12-14,349665.25,123005.00,472670.25,0.94534051,4,0.4000,True
2023-12-15,349665.25,122265.00,471930.25,0.94386051,4,0.4000,True
2023-12-18,349665.25,122868.00,472533.25,0.94506651,4,0.4000,True
2023-12-19,302630.26,168172.00,470802.26,0.94160451,5,0.4000,True
2023-12-20,302630.26,167570.00,470200.26,0.94040051,5,0.4000,True
2023-12-21,302630.26,169568.00,472198.26,0.94439651,5,0.4000,True
2023-12-22,302630.26,168694.00,471324.26,0.94264851,5,0.4000,True
2023-12-25,302630.26,168183.00,470813.26,0.94162651,5,0.4000,True
2023-12-26,302630.26,167670.00,470300.26,0.94060051,5,0.4000,True
2023-12-27,302630.26,168139.00,470769.26,0.94153851,5,0.4000,True
2023-12-28,295883.11,184411.00,480294.11,0.96058822,5,0.4000,True
2023-12-29,295658.53,184386.00,480044.53,0.96008906,5,0.4000,True
2024-01-02,295658.53,177867.00,473525.53,0.94705106,5,0.4000,True
2024-01-03,292073.89,179608.00,471681.89,0.94336379,5,0.4000,True
2024-01-04,292073.89,180668.00,472741.89,0.94548379,5,0.4000,True
2024-01-05,292073.89,177345.00,469418.89,0.93883779,5,0.4000,True
2024-01-08,292073.89,176430.00,468503.89,0.93700779,5,0.4000,True
2024-01-09,292073.89,175163.00,467236.89,0.93447379,5,0.4000,True
2024-01-10,292073.89,171071.00,463144.89,0.92628979,5,0.4000,True
2024-01-11,292073.89,172586.00,464659.89,0.92931979,5,0.4000,True
2024-01-12,284482.49,170861.00,455343.49,0.91068699,5,0.4000,True
2024-01-15,283239.96,180456.00,463695.96,0.92739192,5,0.4000,True
2024-01-16,283239.96,181231.00,464470.96,0.92894192,5,0.4000,True
2024-01-17,284355.83,176160.00,460515.83,0.92103165,5,0.4000,True
2024-01-18,284355.83,179039.00,463394.83,0.92678965,5,0.4000,True
2024-01-19,284355.83,173601.00,457956.83,0.91591365,5,0.4000,True
2024-01-22,284355.83,167524.00,451879.83,0.90375965,5,0.4000,True
2024-01-23,284355.83,167639.00,451994.83,0.90398965,5,0.4000,True
2024-01-24,284355.83,170307.00,454662.83,0.90932565,5,0.4000,True
2024-01-25,284355.83,180103.00,464458.83,0.92891765,5,0.4000,True
2024-01-26,288494.44,182757.00,471251.44,0.94250288,5,0.4000,True
2024-01-29,286485.31,180138.00,466623.31,0.93324662,5,0.4000,True
2024-01-30,286485.31,177382.00,463867.31,0.92773462,5,0.4000,True
2024-01-31,281904.77,179186.00,461090.77,0.92218154,5,0.4000,True
2024-02-01,281904.77,177290.00,459194.77,0.91838954,5,0.4000,True
2024-02-02,281904.77,175923.00,457827.77,0.91565554,5,0.4000,True
2024-02-05,281904.77,174002.00,455906.77,0.91181354,5,0.4000,True
2024-02-06,281904.77,179183.00,461087.77,0.92217554,5,0.4000,True
2024-02-07,281904.77,180534.00,462438.77,0.92487754,5,0.4000,True
2024-02-08,281904.77,184589.00,466493.77,0.93298754,5,0.4000,True
2024-02-19,288171.22,176619.00,464790.22,0.92958043,5,0.4000,True
2024-02-20,287415.13,174737.00,462152.13,0.92430427,5,0.4000,True
2024-02-21,287415.13,171717.00,459132.13,0.91826427,5,0.4000,True
2024-02-22,284058.51,181059.00,465117.51,0.93023501,5,0.4000,True
2024-02-23,284058.51,181204.00,465262.51,0.93052501,5,0.4000,True
2024-02-26,284058.51,185715.00,469773.51,0.93954701,5,0.4000,True
2024-02-27,284058.51,192112.00,476170.51,0.95234101,5,0.4000,True
2024-02-28,284058.51,183152.00,467210.51,0.93442101,5,0.4000,True
2024-02-29,284058.51,188374.00,472432.51,0.94486501,5,0.4000,True
2024-03-01,284058.51,191751.00,475809.51,0.95161901,5,0.4000,True
2024-03-04,294734.49,192758.00,487492.49,0.97498499,5,0.4000,True
2024-03-05,297804.68,185715.00,483519.68,0.96703935,5,0.4000,True
2024-03-06,297804.68,185712.00,483516.68,0.96703335,5,0.4000,True
2024-03-07,293969.22,184576.00,478545.22,0.95709044,5,0.4000,True
2024-03-08,293969.22,189960.00,483929.22,0.96785844,5,0.4000,True
2024-03-11,293969.22,195183.00,489152.22,0.97830444,5,0.4000,True
2024-03-12,293969.22,192604.00,486573.22,0.97314644,5,0.4000,True
2024-03-13,293969.22,189416.00,483385.22,0.96677044,5,0.4000,True
2024-03-14,293969.22,188779.00,482748.22,0.96549644,5,0.4000,True
2024-03-15,293969.22,191035.00,485004.22,0.97000844,5,0.6000,False
2024-03-18,198969.11,288394.00,487363.11,0.97472622,5,0.6000,False
2024-03-19,199071.07,283794.00,482865.07,0.96573014,5,0.6000,False
2024-03-20,199071.07,283798.00,482869.07,0.96573814,5,0.6000,False
2024-03-21,203571.53,276718.00,480289.53,0.96057907,5,0.6000,False
2024-03-22,203571.53,269070.00,472641.53,0.94528307,5,0.6000,False
2024-03-25,203571.53,270728.00,474299.53,0.94859907,5,0.6000,False
2024-03-26,203571.53,267284.00,470855.53,0.94171107,5,0.6000,False
2024-03-27,203571.53,263079.00,466650.53,0.93330107,5,0.6000,False
2024-03-28,203571.53,268917.00,472488.53,0.94497707,5,0.6000,False
2024-03-29,203571.53,272236.00,475807.53,0.95161507,5,0.6000,False
2024-04-01,199388.93,271880.00,471268.93,0.94253786,5,0.6000,False
2024-04-02,199636.83,266149.00,465785.83,0.93157166,5,0.6000,False
2024-04-03,199636.83,260438.00,460074.83,0.92014966,5,0.6000,False
2024-04-08,193416.57,264312.00,457728.57,0.91545715,5,0.6000,False
2024-04-09,193416.57,262364.00,455780.57,0.91156115,5,0.6000,False
2024-04-10,193416.57,264882.00,458298.57,0.91659715,5,0.6000,False
2024-04-11,193416.57,262257.00,455673.57,0.91134715,5,0.6000,False
2024-04-12,193416.57,260646.00,454062.57,0.90812515,5,0.6000,False
2024-04-15,193416.57,265373.00,458789.57,0.91757915,5,0.6000,False
2024-04-16,193416.57,264973.00,458389.57,0.91677915,5,0.6000,False
2024-04-17,215683.58,253051.00,468734.58,0.93746916,5,0.6000,False
2024-04-18,196282.86,267830.00,464112.86,0.92822571,5,0.6000,False
2024-04-19,196282.86,269387.00,465669.86,0.93133971,5,0.6000,False
2024-04-22,197480.67,266402.00,463882.67,0.92776533,5,0.6000,False
2024-04-23,197135.90,263400.00,460535.90,0.92107180,5,0.6000,False
2024-04-24,197135.90,263995.00,461130.90,0.92226180,5,0.6000,False
2024-04-25,197135.90,265043.00,462178.90,0.92435780,5,0.6000,False
2024-04-26,197135.90,265535.00,462670.90,0.92534180,5,0.6000,False
2024-04-29,197135.90,268526.00,465661.90,0.93132380,5,0.6000,False
2024-04-30,197135.90,267204.00,464339.90,0.92867980,5,0.6000,False
2024-05-06,200650.68,262501.00,463151.68,0.92630336,5,0.6000,False
2024-05-07,196841.35,267226.00,464067.35,0.92813470,5,0.6000,False
2024-05-08,196841.35,265023.00,461864.35,0.92372870,5,0.6000,False
2024-05-09,196841.35,270775.00,467616.35,0.93523270,5,0.6000,False
2024-05-10,198664.76,266661.00,465325.76,0.93065152,5,0.6000,False
2024-05-13,198664.76,271832.00,470496.76,0.94099352,5,0.6000,False
2024-05-14,198664.76,268462.00,467126.76,0.93425352,5,0.6000,False
2024-05-15,198664.76,268249.00,466913.76,0.93382752,5,0.6000,False
2024-05-16,198664.76,272299.00,470963.76,0.94192752,5,0.6000,False
2024-05-17,198664.76,274094.00,472758.76,0.94551752,5,0.6000,False
2024-05-20,200133.92,279028.00,479161.92,0.95832384,5,0.6000,False
2024-05-21,196863.14,273541.00,470404.14,0.94080828,5,0.6000,False
2024-05-22,196863.14,271720.00,468583.14,0.93716628,5,0.6000,False
2024-05-23,196863.14,267345.00,464208.14,0.92841628,5,0.6000,False
2024-05-24,192371.10,269412.00,461783.10,0.92356620,5,0.6000,False
2024-05-27,192371.10,275570.00,467941.10,0.93588220,5,0.6000,False
2024-05-28,192371.10,262825.00,455196.10,0.91039220,5,0.6000,False
2024-05-29,192371.10,262632.00,455003.10,0.91000620,5,0.4000,True
2024-05-30,192371.10,253693.00,446064.10,0.89212820,5,0.4000,True
2024-05-31,192371.10,254558.00,446929.10,0.89385820,5,0.4000,True
2024-06-03,281412.54,167708.00,449120.54,0.89824107,5,0.4000,True
2024-06-04,277495.30,177831.00,455326.30,0.91065260,5,0.4000,True
2024-06-05,277495.30,179251.00,456746.30,0.91349260,5,0.4000,True
2024-06-06,277495.30,180752.00,458247.30,0.91649460,5,0.4000,True
2024-06-07,284148.91,174587.00,458735.91,0.91747183,5,0.4000,True
2024-06-11,284148.91,173618.00,457766.91,0.91553383,5,0.4000,True
2024-06-12,284148.91,173821.00,457969.91,0.91593983,5,0.4000,True
2024-06-13,284148.91,173731.00,457879.91,0.91575983,5,0.4000,True
2024-06-14,284148.91,173766.00,457914.91,0.91582983,5,0.4000,True
2024-06-17,284148.91,174379.00,458527.91,0.91705583,5,0.4000,True
2024-06-18,290306.26,173009.00,463315.26,0.92663051,5,0.4000,True
2024-06-19,287282.87,179264.00,466546.87,0.93309375,5,0.4000,True
2024-06-20,287282.87,175252.00,462534.87,0.92506975,5,0.4000,True
2024-06-21,287282.87,176441.00,463723.87,0.92744775,5,0.4000,True
2024-06-24,288140.71,170442.00,458582.71,0.91716542,5,0.4000,True
2024-06-25,288140.71,170162.00,458302.71,0.91660542,5,0.4000,True
2024-06-26,288140.71,177161.00,465301.71,0.93060342,5,0.4000,True
2024-06-27,288140.71,173172.00,461312.71,0.92262542,5,0.4000,True
2024-06-28,288140.71,172327.00,460467.71,0.92093542,5,0.4000,True
2024-07-01,288140.71,172870.00,461010.71,0.92202142,5,0.4000,True
2024-07-02,280941.19,181431.00,462372.19,0.92474439,5,0.4000,True
2024-07-03,279909.49,176110.00,456019.49,0.91203899,5,0.4000,True
2024-07-04,279909.49,174186.00,454095.49,0.90819099,5,0.4000,True
2024-07-05,279909.49,174600.00,454509.49,0.90901899,5,0.4000,True
2024-07-08,277346.32,177950.00,455296.32,0.91059264,5,0.4000,True
2024-07-09,277346.32,179976.00,457322.32,0.91464464,5,0.4000,True
2024-07-10,277346.32,178092.00,455438.32,0.91087664,5,0.4000,True
2024-07-11,277346.32,178606.00,455952.32,0.91190464,5,0.4000,True
2024-07-12,277346.32,180096.00,457442.32,0.91488464,5,0.4000,True
2024-07-15,277346.32,181607.00,458953.32,0.91790664,5,0.4000,True
2024-07-16,287398.22,170040.00,457438.22,0.91487644,5,0.4000,True
2024-07-17,281507.18,184814.00,466321.18,0.93264235,5,0.4000,True
2024-07-18,289113.98,176155.00,465268.98,0.93053797,5,0.4000,True
2024-07-19,289113.98,171998.00,461111.98,0.92222397,5,0.4000,True
2024-07-22,281971.44,174890.00,456861.44,0.91372288,5,0.4000,True
2024-07-23,281971.44,168656.00,450627.44,0.90125488,5,0.4000,True
2024-07-24,281971.44,164705.00,446676.44,0.89335288,5,0.4000,True
2024-07-25,281971.44,165095.00,447066.44,0.89413288,5,0.4000,True
2024-07-26,281971.44,165216.00,447187.44,0.89437488,5,0.4000,True
2024-07-29,281971.44,163880.00,445851.44,0.89170288,5,0.4000,True
2024-07-30,277106.21,166698.00,443804.21,0.88760841,5,0.4000,True
2024-07-31,283365.03,160777.00,444142.03,0.88828405,5,0.4000,True
2024-08-01,278027.51,166727.00,444754.51,0.88950903,5,0.4000,True
