bucket_type,bucket,strategy,cost_rate,periods,total_return,avg_return,win_rate,max_drawdown
index_bucket,index_neutral,liq_top_10_then_liq_breakout_adj,0.0,3,0.20273316972086275,0.06920514343768462,0.3333333333333333,-0.021404472734757207
index_bucket,index_neutral,liq_top_10_then_score,0.0,3,0.20273316972086275,0.06920514343768462,0.3333333333333333,-0.021404472734757207
index_bucket,index_neutral,liq_top_10_then_score_industry_cap2,0.0,3,0.20273316972086275,0.06920514343768462,0.3333333333333333,-0.021404472734757207
index_bucket,index_neutral,baseline_full_dynamic_factor,0.0,3,0.15767890071348933,0.053521903397165956,0.6666666666666666,-0.05598328810519204
index_bucket,index_neutral,baseline_full_dynamic_factor_industry_cap2,0.0,3,0.15767890071348933,0.053521903397165956,0.6666666666666666,-0.05598328810519204
index_bucket,index_neutral,liq_top_10_then_dynamic_factor,0.0,3,0.15767890071348933,0.053521903397165956,0.6666666666666666,-0.05598328810519204
index_bucket,index_neutral,liq_top_20_then_dynamic_factor,0.0,3,0.15767890071348933,0.053521903397165956,0.6666666666666666,-0.05598328810519204
index_bucket,index_neutral,liq_top_30_then_dynamic_factor,0.0,3,0.15767890071348933,0.053521903397165956,0.6666666666666666,-0.05598328810519204
index_bucket,index_neutral,tiered_liquidity_then_dynamic_factor,0.0,3,0.15767890071348933,0.053521903397165956,0.6666666666666666,-0.05598328810519204
index_bucket,index_neutral,baseline_full_liquidity,0.0,3,0.10102502430489202,0.035418799245281546,0.6666666666666666,0.0
index_bucket,index_neutral,baseline_full_liquidity_industry_cap2,0.0,3,0.10102502430489202,0.035418799245281546,0.6666666666666666,0.0
index_bucket,index_neutral,tiered_liquidity_then_liq_breakout_adj,0.0,3,0.09502016812440428,0.03251548681742238,0.3333333333333333,-0.021404472734757096
index_bucket,index_neutral,tiered_liquidity_then_score,0.0,3,0.09502016812440428,0.03251548681742238,0.3333333333333333,-0.021404472734757096
index_bucket,index_neutral,tiered_liquidity_then_score_industry_cap2,0.0,3,0.09502016812440428,0.03251548681742238,0.3333333333333333,-0.021404472734757096
index_bucket,index_neutral,liq_top_30_then_liq_breakout_adj,0.0,3,0.06767459190335523,0.0234942270041554,0.3333333333333333,-0.02043509728930648
index_bucket,index_neutral,liq_top_30_then_score,0.0,3,0.06767459190335523,0.0234942270041554,0.3333333333333333,-0.02043509728930648
index_bucket,index_neutral,liq20_score_b_bonus_5pct,0.0,3,0.021929350397187797,0.008366544719010098,0.3333333333333333,-0.02043509728930648
index_bucket,index_neutral,tiered_liquidity_then_bs_v2,0.0,3,0.021341303872141726,0.010608882050741876,0.3333333333333333,-0.08809272355636211
index_bucket,index_neutral,baseline_full_liq_breakout_adj,0.0,3,0.008761250812582944,0.005477051586482841,0.3333333333333333,-0.07448662354232416
index_bucket,index_neutral,baseline_full_score,0.0,3,0.008761250812582944,0.005477051586482841,0.3333333333333333,-0.07448662354232416
index_bucket,index_neutral,liq20_score_b_bonus_3pct,0.0,3,-0.04827948339823418,-0.013842747364088229,0.3333333333333333,-0.02043509728930648
index_bucket,index_neutral,liq20_score_b_bonus_0pct,0.0,3,-0.08041175133125145,-0.025949098492228536,0.3333333333333333,-0.02043509728930648
index_bucket,index_neutral,liq_top_20_then_liq_breakout_adj,0.0,3,-0.08041175133125145,-0.025949098492228536,0.3333333333333333,-0.02043509728930648
index_bucket,index_neutral,liq_top_20_then_score,0.0,3,-0.08041175133125145,-0.025949098492228536,0.3333333333333333,-0.02043509728930648
index_bucket,index_neutral,liq20_score_b_bonus_8pct,0.0,3,-0.08056714232788154,-0.027150642730350106,0.3333333333333333,-0.035387150938520406
index_bucket,index_neutral,liq20_bs_score_v2_b_bonus_3pct,0.0,3,-0.09614869392387648,-0.03168121670181978,0.3333333333333333,-0.10486981537196838
index_bucket,index_neutral,baseline_b_score_v2,0.0,3,-0.10943650519675208,-0.0377047499361971,0.0,-0.07203571555615984
