bucket_type,bucket,strategy,cost_rate,periods,total_return,avg_return,win_rate,max_drawdown
index_bucket,index_neutral,baseline_full_score_market_gate,0.0,50,0.02402113832965025,0.005332209059792976,0.46,-0.5033939059205444
index_bucket,index_neutral,liq20_bs_score_v2_b_bonus_5pct_market_gate,0.0,50,-0.05145748308485365,0.0023362876371011833,0.44,-0.6591874178458497
index_bucket,index_neutral,baseline_full_score_hist_mdd_position,0.0,50,-0.07192349886447025,0.003541515035025825,0.46,-0.5481694938921671
index_bucket,index_neutral,tiered_liquidity_then_bs_v2,0.0,50,-0.07570627136347663,0.002966151687091403,0.5,-0.7014902004323942
index_bucket,index_neutral,baseline_full_liquidity_detail_vol_position,0.0,50,-0.08577566994513253,-0.0016953320181734416,0.4,-0.19416514494445147
index_bucket,index_neutral,tiered_liquidity_then_bs_v2_market_gate,0.0,50,-0.09966930662818207,0.0021493761301521535,0.5,-0.7092292996302765
index_bucket,index_neutral,baseline_full_score,0.0,50,-0.13036511882713242,0.002553275944555865,0.46,-0.5481694938921673
index_bucket,index_neutral,liq30_bs_score_v2_b_bonus_5pct_market_gate,0.0,50,-0.1596339813922767,-0.0008746375025078929,0.42,-0.6123271864347892
index_bucket,index_neutral,liq20_bs_score_v2_b_bonus_3pct_market_gate,0.0,50,-0.16683879501787835,-0.0001302966118458393,0.46,-0.6792617269487028
index_bucket,index_neutral,liq20_bs_score_v2_b_bonus_5pct,0.0,50,-0.17612151732798698,-0.00033554548833004293,0.44,-0.6859951774288717
index_bucket,index_neutral,liq30_bs_score_v2_b_bonus_3pct_market_gate,0.0,50,-0.2491551324672544,-0.002829230242379696,0.44,-0.6778441684517069
index_bucket,index_neutral,baseline_b_score_v2,0.0,50,-0.25155346620958896,-0.003942048027951376,0.44,-0.5992983864329524
index_bucket,index_neutral,liq20_bs_score_v2_b_bonus_3pct,0.0,50,-0.29497847456707016,-0.0031176839223201287,0.46,-0.7285910755575788
index_bucket,index_neutral,liq_top_30_then_bs_v2,0.0,50,-0.31207104780849937,-0.003497465382901662,0.48,-0.7581673889939066
index_bucket,index_neutral,baseline_full_liquidity_detail_market_gate,0.0,50,-0.3620262754496887,-0.006223731976514602,0.42,-0.6945094103903303
index_bucket,index_neutral,baseline_full_liquidity_detail,0.0,50,-0.38659797385928807,-0.006693533569921953,0.42,-0.7062754476830896
index_bucket,index_neutral,liq_top_20_then_liquidity_detail,0.0,50,-0.38659797385928807,-0.006693533569921953,0.42,-0.7062754476830896
index_bucket,index_neutral,liq_top_30_then_liquidity_detail,0.0,50,-0.38659797385928807,-0.006693533569921953,0.42,-0.7062754476830896
index_bucket,index_neutral,liq_top_10_then_liquidity_detail,0.0,50,-0.39211489447164183,-0.006898481519510057,0.42,-0.7089171980653417
index_bucket,index_neutral,tiered_liquidity_then_liquidity_detail,0.0,50,-0.4164664511190873,-0.007661087170372219,0.42,-0.7205778215547889
index_bucket,index_neutral,baseline_full_liquidity,0.0,50,-0.4314573835169838,-0.008973463923562377,0.4,-0.7344728121292611
index_bucket,index_neutral,liq_top_10_then_score_industry_penalty_10pt,0.0,50,-0.43659361279606,-0.00569774869994152,0.42,-0.7596261225409382
index_bucket,index_neutral,liq20_bs_score_v2_b_bonus_0pct,0.0,50,-0.45747579975547825,-0.007691882013491886,0.42,-0.7832406990904737
index_bucket,index_neutral,liq_top_20_then_bs_v2,0.0,50,-0.45747579975547825,-0.007691882013491886,0.42,-0.7832406990904737
index_bucket,index_neutral,baseline_full_liquidity_detail_hist_mdd_position,0.0,50,-0.4627282343810388,-0.009847142916620415,0.44,-0.7182678449555349
index_bucket,index_neutral,liq_top_10_then_score_industry_penalty_5pt,0.0,50,-0.49465340648478184,-0.007788210020567339,0.4,-0.784396977203577
index_bucket,index_neutral,liq20_bs_score_v2_b_bonus_8pct,0.0,50,-0.5186032573309487,-0.011149112278830404,0.36,-0.7702575039750233
index_bucket,index_neutral,baseline_full_liquidity_industry_cap2,0.0,50,-0.5365743226736065,-0.013104641834406709,0.36,-0.7411741060374314
index_bucket,index_neutral,baseline_full_liq_breakout_adj_50p_50d,0.0,50,-0.555397098476806,-0.011615906054486232,0.42,-0.7488268500072452
index_bucket,index_neutral,baseline_full_liquidity_industry_penalty_0p10pt,0.0,50,-0.5887323179480648,-0.015848172762094204,0.26,-0.7696354895069599
index_bucket,index_neutral,baseline_full_liquidity_industry_penalty_0p25pt,0.0,50,-0.5887323179480648,-0.015848172762094204,0.26,-0.7696354895069599
index_bucket,index_neutral,baseline_full_liquidity_industry_penalty_0p50pt,0.0,50,-0.5887323179480648,-0.015848172762094204,0.26,-0.7696354895069599
