strategy,trade_date,symbol,shares,raw_open,raw_close,prev_raw_close
vls_mom_contrarian_v1_frozen,2025-02-05,000410,6800,6.52,6.69,6.61
vls_mom_contrarian_v1_frozen,2025-02-05,000426,3600,12.65,13.03,12.39
vls_mom_contrarian_v1_frozen,2025-02-05,002037,6200,7.33,7.4,7.33
vls_mom_contrarian_v1_frozen,2025-02-05,002170,5300,8.45,8.25,8.45
vls_mom_contrarian_v1_frozen,2025-02-05,002350,7400,6.15,6.15,6.1
vls_mom_contrarian_v1_frozen,2025-02-05,002459,3600,12.49,12.51,12.46
vls_mom_contrarian_v1_frozen,2025-02-05,002553,3200,14.16,14.44,14.13
vls_mom_contrarian_v1_frozen,2025-02-05,002875,3900,11.68,12.05,11.65
vls_mom_contrarian_v1_frozen,2025-02-05,600162,25800,1.77,1.8,1.76
vls_mom_contrarian_v1_frozen,2025-02-05,603016,1200,36.41,33.56,36.4
vls_mom_contrarian_v1_frozen,2025-02-06,000410,6800,6.62,6.71,6.69
vls_mom_contrarian_v1_frozen,2025-02-06,000426,3600,12.99,12.9,13.03
vls_mom_contrarian_v1_frozen,2025-02-06,002037,6200,7.38,7.55,7.4
vls_mom_contrarian_v1_frozen,2025-02-06,002170,5300,8.24,8.41,8.25
vls_mom_contrarian_v1_frozen,2025-02-06,002350,7400,6.18,6.25,6.15
vls_mom_contrarian_v1_frozen,2025-02-06,002459,3600,12.42,13.01,12.51
vls_mom_contrarian_v1_frozen,2025-02-06,002553,3200,14.28,15.2,14.44
vls_mom_contrarian_v1_frozen,2025-02-06,002875,3900,12.03,12.23,12.05
vls_mom_contrarian_v1_frozen,2025-02-06,600162,25800,1.79,1.79,1.8
vls_mom_contrarian_v1_frozen,2025-02-06,603016,1200,33.6,34.49,33.56
vls_mom_contrarian_v1_frozen,2025-02-07,000410,6800,6.69,6.78,6.71
vls_mom_contrarian_v1_frozen,2025-02-07,000426,3600,12.9,12.78,12.9
vls_mom_contrarian_v1_frozen,2025-02-07,002037,6200,7.53,7.62,7.55
vls_mom_contrarian_v1_frozen,2025-02-07,002170,5300,8.38,8.52,8.41
vls_mom_contrarian_v1_frozen,2025-02-07,002350,7400,6.27,6.38,6.25
vls_mom_contrarian_v1_frozen,2025-02-07,002459,3600,12.98,13.75,13.01
vls_mom_contrarian_v1_frozen,2025-02-07,002553,3200,15.05,15.11,15.2
vls_mom_contrarian_v1_frozen,2025-02-07,002875,3900,12.11,12.48,12.23
vls_mom_contrarian_v1_frozen,2025-02-07,600162,25800,1.78,1.83,1.79
vls_mom_contrarian_v1_frozen,2025-02-07,603016,1200,34.49,35.24,34.49
vls_mom_contrarian_v1_frozen,2025-02-10,000410,6800,6.88,6.87,6.78
vls_mom_contrarian_v1_frozen,2025-02-10,000426,3600,12.83,12.92,12.78
vls_mom_contrarian_v1_frozen,2025-02-10,002037,6200,7.63,7.78,7.62
vls_mom_contrarian_v1_frozen,2025-02-10,002170,5300,8.55,8.46,8.52
vls_mom_contrarian_v1_frozen,2025-02-10,002350,7400,6.38,6.48,6.38
vls_mom_contrarian_v1_frozen,2025-02-10,002459,3600,13.68,13.42,13.75
vls_mom_contrarian_v1_frozen,2025-02-10,002553,3200,15.01,15.15,15.11
vls_mom_contrarian_v1_frozen,2025-02-10,002875,3900,12.65,12.92,12.48
vls_mom_contrarian_v1_frozen,2025-02-10,600162,25800,1.82,1.88,1.83
