strategy,trade_date,symbol,shares,raw_open,raw_close,prev_raw_close
vls_mom_contrarian_v1_frozen,2025-02-05,002309,18800,2.42,2.39,2.41
vls_mom_contrarian_v1_frozen,2025-02-05,002951,7300,6.08,5.9,6.21
vls_mom_contrarian_v1_frozen,2025-02-05,600671,4700,10.0,9.65,9.52
vls_mom_contrarian_v1_frozen,2025-02-05,920263,5800,7.81,7.6,7.74
vls_mom_contrarian_v1_frozen,2025-02-05,920608,3400,13.28,13.18,13.17
vls_mom_contrarian_v1_frozen,2025-02-05,920679,2800,16.39,16.1,16.17
vls_mom_contrarian_v1_frozen,2025-02-05,920685,4300,10.5,10.36,10.41
vls_mom_contrarian_v1_frozen,2025-02-05,920810,5500,8.3,8.18,8.22
vls_mom_contrarian_v1_frozen,2025-02-05,920834,5900,7.75,7.6,7.68
vls_mom_contrarian_v1_frozen,2025-02-05,920942,3300,13.65,13.4,13.52
vls_mom_contrarian_v1_frozen,2025-02-06,002309,18800,2.39,2.39,2.39
vls_mom_contrarian_v1_frozen,2025-02-06,002951,7300,5.91,5.79,5.9
vls_mom_contrarian_v1_frozen,2025-02-06,600671,4700,9.63,9.74,9.65
vls_mom_contrarian_v1_frozen,2025-02-06,920263,5800,7.6,7.88,7.6
vls_mom_contrarian_v1_frozen,2025-02-06,920608,3400,13.05,13.67,13.18
vls_mom_contrarian_v1_frozen,2025-02-06,920679,2800,16.1,16.7,16.1
vls_mom_contrarian_v1_frozen,2025-02-06,920685,4300,10.31,10.67,10.36
vls_mom_contrarian_v1_frozen,2025-02-06,920810,5500,8.2,8.51,8.18
vls_mom_contrarian_v1_frozen,2025-02-06,920834,5900,7.6,7.94,7.6
vls_mom_contrarian_v1_frozen,2025-02-06,920942,3300,13.37,13.79,13.4
vls_mom_contrarian_v1_frozen,2025-02-07,002309,18800,2.42,2.43,2.39
vls_mom_contrarian_v1_frozen,2025-02-07,002951,7300,5.86,5.95,5.79
vls_mom_contrarian_v1_frozen,2025-02-07,600671,4700,9.68,9.81,9.74
vls_mom_contrarian_v1_frozen,2025-02-07,920263,5800,7.87,8.18,7.88
vls_mom_contrarian_v1_frozen,2025-02-07,920608,3400,13.69,14.51,13.67
vls_mom_contrarian_v1_frozen,2025-02-07,920679,2800,16.9,17.35,16.7
vls_mom_contrarian_v1_frozen,2025-02-07,920685,4300,10.65,10.99,10.67
vls_mom_contrarian_v1_frozen,2025-02-07,920810,5500,8.5,9.01,8.51
vls_mom_contrarian_v1_frozen,2025-02-07,920834,5900,7.98,8.17,7.94
