strategy,trade_date,symbol,name,industry,shares,entry_date,holding_trade_days,close,market_value,weight
vls_mom_contrarian_v1_frozen,2025-02-05,002309,,电气设备,18800,2025-02-05,1,2.39,44932.0,0.09163460546615523
vls_mom_contrarian_v1_frozen,2025-02-05,002951,,广告包装,7300,2025-02-05,1,5.9,43070.0,0.08783723086947623
vls_mom_contrarian_v1_frozen,2025-02-05,600671,,中成药,4700,2025-02-05,1,9.65,45355.0,0.09249727434606674
vls_mom_contrarian_v1_frozen,2025-02-05,920263,,环境保护,5800,2025-02-05,1,7.6,44080.0,0.0898970312683193
vls_mom_contrarian_v1_frozen,2025-02-05,920608,,机械基件,3400,2025-02-05,1,13.18,44812.0,0.09138987670589666
vls_mom_contrarian_v1_frozen,2025-02-05,920679,,机械基件,2800,2025-02-05,1,16.1,45080.00000000001,0.0919364376038075
vls_mom_contrarian_v1_frozen,2025-02-05,920685,,电器仪表,4300,2025-02-05,1,10.36,44548.0,0.09085147343332776
vls_mom_contrarian_v1_frozen,2025-02-05,920810,,专用机械,5500,2025-02-05,1,8.18,44990.0,0.09175289103361355
vls_mom_contrarian_v1_frozen,2025-02-05,920834,,塑料,5900,2025-02-05,1,7.6,44840.0,0.09144698008329032
vls_mom_contrarian_v1_frozen,2025-02-05,920942,,机械基件,3300,2025-02-05,1,13.4,44220.0,0.09018254815528765
vls_mom_contrarian_v1_frozen,2025-02-06,002309,,电气设备,18800,2025-02-05,2,2.39,44932.0,0.08961848605185885
vls_mom_contrarian_v1_frozen,2025-02-06,002951,,广告包装,7300,2025-02-05,2,5.79,42267.0,0.08430304793808238
vls_mom_contrarian_v1_frozen,2025-02-06,600671,,中成药,4700,2025-02-05,2,9.74,45778.0,0.0913058634042997
vls_mom_contrarian_v1_frozen,2025-02-06,920263,,环境保护,5800,2025-02-05,2,7.88,45704.0,0.09115826774935806
vls_mom_contrarian_v1_frozen,2025-02-06,920608,,机械基件,3400,2025-02-05,2,13.67,46478.0,0.09270203851861247
vls_mom_contrarian_v1_frozen,2025-02-06,920679,,机械基件,2800,2025-02-05,2,16.7,46760.0,0.09326449763609275
vls_mom_contrarian_v1_frozen,2025-02-06,920685,,电器仪表,4300,2025-02-05,2,10.67,45881.0,0.09151130059969144
vls_mom_contrarian_v1_frozen,2025-02-06,920810,,专用机械,5500,2025-02-05,2,8.51,46805.0,0.09335425175058429
vls_mom_contrarian_v1_frozen,2025-02-06,920834,,塑料,5900,2025-02-05,2,7.94,46846.0,0.09343602772156546
vls_mom_contrarian_v1_frozen,2025-02-06,920942,,机械基件,3300,2025-02-05,2,13.79,45507.0,0.0907653441814729
vls_mom_contrarian_v1_frozen,2025-02-07,002309,,电气设备,18800,2025-02-05,3,2.43,45684.0,0.08836316243183116
vls_mom_contrarian_v1_frozen,2025-02-07,002951,,广告包装,7300,2025-02-05,3,5.95,43435.0,0.08401308905145317
vls_mom_contrarian_v1_frozen,2025-02-07,600671,,中成药,4700,2025-02-05,3,9.81,46107.0,0.08918133986175553
vls_mom_contrarian_v1_frozen,2025-02-07,920263,,环境保护,5800,2025-02-05,3,8.18,47444.0,0.09176739949250937
