strategy,trade_date,symbol,name,industry,side,price,shares,gross_amount,cost,cash_after,reason
baseline_full_dynamic_factor_industry_cap2,2026-01-06,300058,蓝色光标,广告包装,BUY,13.6,7300,99280.0,74.46000000000001,400645.54,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-06,300136,信维通信,元器件,BUY,63.5,1500,95250.0,71.4375,305324.1025,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-06,300857,协创数据,IT设备,BUY,261.1514,300,78345.42000000001,58.759065000000014,226919.92343499995,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-06,601698,中国卫通,电信运营,BUY,39.98,2500,99949.99999999999,74.96249999999999,126894.96093499997,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-06,603667,五洲新春,机械基件,BUY,74.46,1300,96797.99999999999,72.59849999999999,30024.36243499999,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,300058,蓝色光标,广告包装,SELL,17.6,7300,128480.00000000001,96.36000000000001,158408.002435,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,300136,信维通信,元器件,SELL,81.0,1500,121500.0,91.125,279816.87743500003,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,300857,协创数据,IT设备,SELL,269.5187,300,80855.61,60.6417075,360611.84572750004,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,601698,中国卫通,电信运营,SELL,39.79,2500,99475.0,74.60625,460012.2394775,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,603667,五洲新春,机械基件,SELL,89.0,1300,115700.0,86.775,575625.4644775001,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,002028,思源电气,电气设备,BUY,202.45,500,101225.0,75.91875,474324.54572750005,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,002156,通富微电,半导体,BUY,47.7,2400,114480.0,85.86,359758.68572750007,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,300567,精测电子,电器仪表,BUY,143.03,800,114424.0,85.818,245248.86772750007,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,300751,迈为股份,专用机械,BUY,259.0,400,103600.0,77.7,141571.16772750008,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,603179,新泉股份,汽车配件,BUY,103.85,1100,114235.0,85.67625,27250.49147750008,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-27,603179,新泉股份,汽车配件,SELL,91.88,1100,101068.0,75.801,128242.69047750007,hard_stop_loss_10.0pct
baseline_full_dynamic_factor_industry_cap2,2026-01-27,601212,白银有色,铜,BUY,11.41,11200,127792.0,95.84400000000001,354.8464775000757,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,002028,思源电气,电气设备,SELL,185.2,500,92600.0,69.45,92885.39647750008,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,002156,通富微电,半导体,SELL,50.0,2400,120000.0,90.0,212795.3964775001,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,300567,精测电子,电器仪表,SELL,131.0,800,104800.0,78.60000000000001,317516.7964775001,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,300751,迈为股份,专用机械,SELL,322.0,400,128800.0,96.60000000000001,446220.19647750014,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,001330,博纳影业,影视音像,BUY,10.17,10900,110853.0,83.13975,335284.05672750017,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,002009,天奇股份,工程机械,BUY,29.81,3700,110297.0,82.72275,224904.33397750015,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,002491,通鼎互联,通信设备,BUY,8.6,12900,110940.0,83.205,113881.12897750015,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,601869,长飞光纤,通信设备,BUY,160.0,600,96000.0,72.0,17809.12897750015,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-06,601212,白银有色,铜,SELL,9.2,11200,103039.99999999999,77.27999999999999,120771.84897750014,hard_stop_loss_10.0pct
baseline_full_dynamic_factor_industry_cap2,2026-02-06,002342,巨力索具,机械基件,BUY,18.9,6300,119069.99999999999,89.3025,1612.5464775001456,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-13,002342,巨力索具,机械基件,SELL,15.44,6300,97272.0,72.95400000000001,98811.59247750015,hard_stop_loss_10.0pct
baseline_full_dynamic_factor_industry_cap2,2026-02-13,002842,翔鹭钨业,小金属,BUY,37.59,2600,97734.00000000001,73.30050000000001,1004.2919775001355,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,001330,博纳影业,影视音像,SELL,10.34,10900,112706.0,84.5295,113625.76247750013,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,002009,天奇股份,工程机械,SELL,34.44,3700,127427.99999999999,95.571,240958.19147750014,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,002491,通鼎互联,通信设备,SELL,10.18,12900,131322.0,98.4915,372181.69997750013,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,601869,长飞光纤,通信设备,SELL,240.0,600,144000.0,108.0,516073.69997750013,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,300008,天海防务,船舶,BUY,9.51,13500,128385.0,96.28875000000001,387592.4112275001,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,605289,罗曼股份,建筑工程,BUY,100.24,1200,120288.0,90.21600000000001,267214.1952275001,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,688309,恒誉环保,环境保护,BUY,37.01,3400,125834.0,94.3755,141285.81972750011,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,688702,盛科通信-U,半导体,BUY,200.62,600,120372.0,90.279,20823.54072750012,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-26,688702,盛科通信-U,半导体,SELL,180.54,600,108324.0,81.243,129066.29772750012,hard_stop_loss_10.0pct
baseline_full_dynamic_factor_industry_cap2,2026-02-26,603256,宏和科技,玻璃,BUY,81.58,1500,122370.0,91.7775,6604.520227500121,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-06,603256,宏和科技,玻璃,SELL,72.73,1500,109095.0,81.82125,115617.69897750013,hard_stop_loss_10.0pct
baseline_full_dynamic_factor_industry_cap2,2026-03-06,000988,华工科技,专用机械,BUY,106.75,1000,106750.0,80.0625,8787.636477500128,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-09,002842,翔鹭钨业,小金属,SELL,42.56,2600,110656.0,82.992,119360.64447750013,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-09,600875,东方电气,电气设备,BUY,42.11,2800,117908.0,88.431,1364.2134775001323,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-11,300008,天海防务,船舶,SELL,9.0,13500,121500.0,91.125,122773.08847750013,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-11,605289,罗曼股份,建筑工程,SELL,133.31,1200,159972.0,119.979,282625.10947750014,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-11,688309,恒誉环保,环境保护,SELL,56.37,3400,191658.0,143.7435,474139.3659775001,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-11,002015,协鑫能科,新型电力,BUY,18.01,8700,156687.0,117.51525000000001,317334.8507275001,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-11,002384,东山精密,元器件,BUY,109.33,1400,153062.0,114.79650000000001,164158.0542275001,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-11,688158,优刻得-W,软件服务,BUY,51.48,3000,154440.0,115.83,9602.224227500119,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-16,688158,优刻得-W,软件服务,SELL,42.95,3000,128850.00000000001,96.63750000000002,138355.58672750014,hard_stop_loss_10.0pct
baseline_full_dynamic_factor_industry_cap2,2026-03-16,001309,德明利,半导体,BUY,318.3352,400,127334.07999999999,95.50056,10926.006167500149,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-20,000988,华工科技,专用机械,SELL,123.09,1000,123090.0,92.3175,133923.68866750016,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-20,688498,源杰科技,半导体,BUY,992.74,100,99274.0,74.4555,34575.23316750016,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-23,600875,东方电气,电气设备,SELL,36.44,2800,102032.0,76.524,136530.70916750014,hard_stop_loss_10.0pct
baseline_full_dynamic_factor_industry_cap2,2026-03-23,300502,新易盛,通信设备,BUY,456.13,200,91226.0,68.4195,45236.28966750014,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-25,002015,协鑫能科,新型电力,SELL,19.52,8700,169824.0,127.36800000000001,214932.92166750017,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-25,002384,东山精密,元器件,SELL,113.9,1400,159460.0,119.595,374273.3266675002,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-25,300051,琏升科技,综合类,BUY,11.8,15800,186440.0,139.83,187693.4966675002,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-25,600681,百川能源,供气供热,BUY,4.8,39000,187200.0,140.4,353.0966675002128,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-30,001309,德明利,半导体,SELL,376.2763,400,150510.52,112.88288999999999,150750.7337775002,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-30,300390,天华新能,电气设备,BUY,64.0,2300,147200.0,110.4,3440.3337775002,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-03,688498,源杰科技,半导体,SELL,1065.02,100,106502.0,79.87650000000001,109862.4572775002,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-03,000001,平安银行,银行,BUY,11.28,9700,109416.0,82.062,364.39527750019624,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-07,600681,百川能源,供气供热,SELL,4.08,39000,159120.0,119.34,159365.05527750019,hard_stop_loss_10.0pct
baseline_full_dynamic_factor_industry_cap2,2026-04-07,300502,新易盛,通信设备,SELL,450.0,200,90000.0,67.5,249297.55527750019,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-07,600488,津药药业,化学制药,BUY,7.3,17000,124100.0,93.075,125104.48027750019,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-07,605056,咸亨国际,电器仪表,BUY,26.0,4700,122200.0,91.65,2812.830277500194,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-08,300390,天华新能,电气设备,SELL,57.01,2300,131123.0,98.34225,133837.4880275002,hard_stop_loss_10.0pct
baseline_full_dynamic_factor_industry_cap2,2026-04-09,300051,琏升科技,综合类,SELL,12.1,15800,191180.0,143.385,324874.1030275002,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-09,300308,中际旭创,通信设备,BUY,682.8065,200,136561.30000000002,102.42097500000001,188210.3820525002,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-09,300548,长芯博创,通信设备,BUY,200.11,800,160088.0,120.066,28002.316052500217,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-13,600488,津药药业,化学制药,SELL,6.15,17000,104550.0,78.41250000000001,132473.9035525002,hard_stop_loss_10.0pct
baseline_full_dynamic_factor_industry_cap2,2026-04-14,300502,新易盛,通信设备,BUY,522.94,200,104588.00000000001,78.44100000000002,27807.46255250019,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-23,000001,平安银行,银行,SELL,10.98,9700,106506.0,79.87950000000001,134233.5830525002,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-23,300308,中际旭创,通信设备,SELL,891.0524,200,178210.48,133.65786,312310.4051925002,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-23,300548,长芯博创,通信设备,SELL,279.33,800,223464.0,167.598,535606.8071925002,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-23,605056,咸亨国际,电器仪表,SELL,27.24,4700,128027.99999999999,96.02099999999999,663538.7861925003,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-23,300394,天孚通信,通信设备,BUY,375.6,400,150240.0,112.68,513186.1061925003,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-23,300476,胜宏科技,元器件,BUY,346.11,400,138444.0,103.833,374638.27319250023,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-23,300750,宁德时代,电气设备,BUY,443.5,300,133050.0,99.78750000000001,241488.48569250022,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-23,688521,芯原股份,半导体,BUY,253.0,600,151800.0,113.85000000000001,89574.63569250022,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-27,300394,天孚通信,通信设备,SELL,325.0,400,130000.0,97.5,219477.13569250022,hard_stop_loss_10.0pct
baseline_full_dynamic_factor_industry_cap2,2026-04-27,600487,亨通光电,通信设备,BUY,69.54,3100,215574.00000000003,161.68050000000002,3741.4551925002015,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-28,300502,新易盛,通信设备,SELL,537.34,200,107468.0,80.601,111128.8541925002,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-28,688041,海光信息,半导体,BUY,290.0,300,87000.0,65.25,24063.604192500206,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-29,300476,胜宏科技,元器件,SELL,306.0,400,122400.0,91.8,146371.8041925002,hard_stop_loss_10.0pct
baseline_full_dynamic_factor_industry_cap2,2026-04-29,688521,芯原股份,半导体,SELL,224.02,600,134412.0,100.809,280682.9951925002,hard_stop_loss_10.0pct
baseline_full_dynamic_factor_industry_cap2,2026-04-29,301308,江波龙,半导体,BUY,381.1,300,114330.0,85.7475,166267.24769250018,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-29,688012,中微公司,半导体,BUY,358.92,300,107676.0,80.757,58510.490692500185,rebalance_unlocked
