sample_split,event_date,event_date_key,event_uid,symbol,ts_code,name,event_seq_for_symbol,buy_signal_description,sell_signal_description,total_b_points,total_s_points,buy_points_count,sell_points_count,process_time,score,base_score,penalty,s_trend,s_breakout,s_volume,s_rs,s_contraction,s_liquidity,opt_score,opt_momentum,opt_value,opt_quality,opt_technical,opt_capital,opt_chip,opt_size,claude_score,industry,fund_pe_ttm,fund_pb,fund_roe,fund_netprofit_yoy,score_momentum,score_value,score_quality,score_technical,score_capital,score_chip,bs_score,bs_entry_score,bs_score_label,bs_score_v2,bs_score_v2_label,bs_research_score,bs_research_label,bs_research_reason,bs_gate_score,bs_gate_pass,bs_gate_label,bs_gate_reason,bs_model_prob,bs_model_expected_mdd,bs_model_risk_score,bs_model_rank_score,bs_model_version,bs_consensus_score,bs_consensus_label,bs_consensus_reason,dynamic_trade_threshold,dynamic_watch_threshold,bs_threshold_version,bs_threshold_reason,close_price,buy_point_close,price_change_ratio,is_limit_up,pool_type,pool_type_shadow,pool_type_shadow_reason,is_self_selected,score_opt_gap,score_claude_gap,opt_claude_gap,score_dispersion,rs_liquidity_combo,breakout_volume_combo,overextended_flag,pullback_flag,market_hs300_pct_chg,market_hs300_ret_5,market_hs300_ret_20,market_scored_count,market_bs_count,market_bs_ratio,market_limit_up_rate,market_avg_score,market_avg_v2,market_avg_research_score,market_avg_price_change,market_regime,adc_ret_5,adc_ret_20,adc_ret_60,adc_vol_20,adc_vol_60,adc_amt_ma20,adc_turnover_rate,adc_pe_ttm,adc_pb,adc_total_mv,adc_circ_mv,adc_roe,adc_grossprofit_margin,adc_debt_to_assets,adc_industry_code,adc_hma_slope,adc_rsi_14,adc_boll_width,adc_boll_upper,adc_boll_mid,adc_boll_lower,adc_main_net_ratio,adc_main_net_ma5,adc_vol_price_corr,adc_rz_buy_intensity,adc_rq_pressure_factor,adc_turnover_spike,adc_profit_ratio,adc_profit_pressure,adc_support_strength,adc_chip_peak_cross,adc_amihud_20,adc_turnover_vol_20,adc_vol_concentration,adc_bid_ask_spread,adc_downside_vol_60,adc_max_drawdown_60,adc_tech_score,adc_capital_score,adc_sentiment_score,adc_chip_score,adc_total_score,adc_score_rank,adc_macd_qfq,adc_macd_dif_qfq,adc_macd_dea_qfq,adc_kdj_qfq,adc_kdj_k_qfq,adc_kdj_d_qfq,adc_rsi_qfq_6,adc_rsi_qfq_12,adc_rsi_qfq_24,adc_boll_upper_qfq,adc_boll_mid_qfq,adc_boll_lower_qfq,adc_cci_qfq,adc_atr_qfq,adc_mfi_qfq,adc_mtm_qfq,adc_obv_qfq,adc_roc_qfq,adc_wr_qfq,adc_dmi_adx_qfq,adc_dmi_pdi_qfq,adc_dmi_mdi_qfq,adc_ma_qfq_5,adc_ma_qfq_10,adc_ma_qfq_20,adc_ma_qfq_60,adc_ma_qfq_250,adc_updays,adc_downdays,adc_lowdays,adc_topdays,adc_volume_ratio,adc_turnover_rate_f,adc_amount,adc_pct_chg,adc_signal_strength,adc_signal_quality_score,adc_confirmation_required_flag,adc_execution_ready_flag,adc_trend_context_score,adc_volume_confirm_score,adc_signal_price_confirm_flag,adc_signal_volume_confirm_flag,adc_signal_kdj_confirm_flag,adc_secondary_indicator_score,adc_signal_geometry_score,adc_trend_alignment_score,adc_price_confirmation_score,adc_volume_confirmation_detail_score,adc_volatility_penalty_score,adc_plate_confirm_flag,adc_plate_mainline_score,adc_plate_sentiment_score,adc_entry_signal_confidence,adc_exit_signal_confidence,adc_close_vs_ma20,adc_close_vs_ma60,adc_ma20_vs_ma60,adc_boll_position,adc_main_net_accel,adc_leverage_balance,adc_capital_leverage_resonance,adc_capital_short_pressure,adc_financing_turnover_resonance,adc_score_momentum_gap,split_hit_1_10pct,split_hit_3_10pct,split_hit_5_10pct,split_hit_10_10pct,split_hit_20_10pct,split_hit_60_10pct,ret_1,max_ret_1,mdd_1,hit_1_5pct,hit_1_10pct,days_to_10pct_within_1,ret_3,max_ret_3,mdd_3,hit_3_5pct,hit_3_10pct,days_to_10pct_within_3,ret_5,max_ret_5,mdd_5,hit_5_5pct,hit_5_10pct,days_to_10pct_within_5,ret_10,max_ret_10,mdd_10,hit_10_5pct,hit_10_10pct,days_to_10pct_within_10,ret_20,max_ret_20,mdd_20,hit_20_5pct,hit_20_10pct,days_to_10pct_within_20,ret_60,max_ret_60,mdd_60,hit_60_5pct,hit_60_10pct,days_to_10pct_within_60
train,2026-02-24,20260224,20260224_002559_01,002559,002559.SZ,亚威股份,1,当天出现买点,当天无卖点,2,2,1,0,2026-02-24 16:57:05,42.45,42.45,0.0,0.0,47.87,69.56,42.8,54.33,16.03,6.35,,,,,,,,46.0839,,,,,,,,,,,,53.25,75.0,等待,46.67,剔除,31.62,回避,流动性偏弱,92.06,0,观察,流动性低于门槛,,,,,,28.89,回避,交易门禁观察,,,,,10.61,10.61,0.0,0,,,,1,-21.049999999999997,-3.633899999999997,17.4161,11.251875905969339,26.19320522578327,55.4615,0,0,1.0115,-0.0024394498060513747,-0.005684201579586157,5463.0,285.0,0.05216913783635365,0.0232,42.322989,44.83903,34.292186,0.645402,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,train,train,train,train,unlabeled,-0.001885,0.0,-0.001885,0.0,0.0,,0.00377,0.010368,-0.001885,0.0,0.0,,-0.096136,0.010368,-0.096136,0.0,0.0,,-0.024505,0.010368,-0.102733,0.0,0.0,,-0.102733,0.010368,-0.130066,0.0,0.0,,,,,,,
train,2026-02-24,20260224,20260224_002628_01,002628,002628.SZ,成都路桥,1,当天出现买点,当天无卖点,3,3,1,0,2026-02-24 16:57:54,47.52,47.52,0.0,0.0,47.87,78.58,70.76,71.08,14.15,5.5,,,,,,,,41.9288,,,,,,,,,,,,54.62,75.0,等待,51.92,剔除,39.42,回避,相对强弱靠前；流动性偏弱,88.3,0,过滤,流动性低于门槛,,,,,,27.8,回避,交易门禁过滤,,,,,4.68,4.68,0.0,0,,,,1,-7.479999999999997,5.591200000000001,13.071199999999997,6.558305000531767,31.642597870592105,58.6185,0,0,1.0115,-0.0024394498060513747,-0.005684201579586157,5463.0,285.0,0.05216913783635365,0.0232,42.322989,44.83903,34.292186,0.645402,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,train,train,train,train,unlabeled,0.017094,0.017094,0.0,0.0,0.0,,0.126068,0.126068,0.0,1.0,1.0,3.0,0.17735,0.190171,0.0,1.0,1.0,3.0,0.181624,0.190171,0.0,1.0,1.0,3.0,0.064103,0.190171,0.0,1.0,1.0,3.0,,,,,,
train,2026-02-24,20260224,20260224_002756_01,002756,002756.SZ,永兴材料,1,当天出现买点,当天无卖点,2,2,1,0,2026-02-24 16:55:17,43.94,43.94,0.0,0.0,47.87,84.64,77.05,49.04,26.19,7.7,,,,,,,,55.7287,,,,,,,,,,,,65.07,75.0,可交易,58.81,观察,58.86,普通观察,V2评分较好；相对强弱靠前,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,58.84,谨慎观察,研究建议通过；V2观察以上,,,,,55.1,55.1,0.0,0,,,,1,-33.06,-11.788700000000006,21.271299999999997,16.755124844755212,44.92148149827652,60.7395,0,0,1.0115,-0.0024394498060513747,-0.005684201579586157,5463.0,285.0,0.05216913783635365,0.0232,42.322989,44.83903,34.292186,0.645402,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,train,train,train,train,unlabeled,0.034301,0.034301,0.0,0.0,0.0,,0.177858,0.177858,0.0,1.0,1.0,3.0,0.194374,0.194374,0.0,1.0,1.0,3.0,0.272777,0.272777,0.0,1.0,1.0,3.0,0.262069,0.347913,0.0,1.0,1.0,3.0,,,,,,
train,2026-02-24,20260224,20260224_300001_01,300001,300001.SZ,特锐德,1,当天出现买点,当天无卖点,2,2,1,0,2026-02-24 16:53:22,37.92,37.92,0.0,0.0,47.87,96.39,35.75,7.78,25.29,7.7,,,,,,,,59.538,,,,,,,,,,,,58.93,75.0,观察,48.69,剔除,42.09,回避,优势未形成共振,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,40.4,回避,共振不足,,,,,28.65,28.65,0.0,0,,,,1,-39.08,-21.617999999999995,17.462000000000003,19.576796503343783,30.06854668919002,64.852,0,0,1.0115,-0.0024394498060513747,-0.005684201579586157,5463.0,285.0,0.05216913783635365,0.0232,42.322989,44.83903,34.292186,0.645402,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,train,train,train,train,unlabeled,-0.001745,0.0,-0.001745,0.0,0.0,,0.053752,0.053752,-0.001745,1.0,0.0,,0.038045,0.062478,-0.001745,1.0,0.0,,0.125305,0.15637,-0.001745,1.0,1.0,8.0,-0.017452,0.160558,-0.042583,1.0,1.0,8.0,,,,,,
train,2026-02-24,20260224,20260224_300024_02,300024,300024.SZ,机器人,2,当天出现买点,当天无卖点,3,2,1,0,2026-02-24 16:54:33,50.12,50.12,0.0,0.0,47.87,96.5,37.82,93.04,25.16,5.65,,,,,,,,39.4886,,,,,,,,,,,,49.91,75.0,等待,51.48,剔除,43.9,回避,优势未形成共振,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,42.55,回避,共振不足,,,,,17.92,17.92,0.0,0,,,,1,-6.380000000000003,10.6314,17.011400000000002,8.593784536124543,30.84722353794584,64.8905,0,0,1.0115,-0.0024394498060513747,-0.005684201579586157,5463.0,285.0,0.05216913783635365,0.0232,42.322989,44.83903,34.292186,0.645402,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,train,train,train,train,unlabeled,-0.003348,0.0,-0.003348,0.0,0.0,,-0.023438,0.0,-0.023438,0.0,0.0,,-0.099888,0.0,-0.099888,0.0,0.0,,-0.073661,0.0,-0.099888,0.0,0.0,,-0.16183,0.0,-0.179129,0.0,0.0,,,,,,,
train,2026-02-24,20260224,20260224_300084_02,300084,300084.SZ,海默科技,2,当天出现买点,当天无卖点,3,1,1,0,2026-02-24 16:54:41,42.67,42.67,0.0,0.0,47.87,97.2,84.81,22.83,17.62,5.9,,,,,,,,50.6483,,,,,,,,,,,,59.38,75.0,观察,55.02,剔除,46.58,回避,V2评分较好；相对强弱靠前；流动性偏弱,95.24,0,观察,流动性低于门槛,,,,,,41.53,回避,交易门禁观察,,,,,11.38,11.38,0.0,0,,,,1,-16.33,-7.978299999999997,8.351700000000001,8.16571147930989,38.656851915281464,65.1355,0,0,1.0115,-0.0024394498060513747,-0.005684201579586157,5463.0,285.0,0.05216913783635365,0.0232,42.322989,44.83903,34.292186,0.645402,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,train,train,train,train,unlabeled,-0.005272,0.0,-0.005272,0.0,0.0,,-0.014938,0.0,-0.026362,0.0,0.0,,0.246046,0.246046,-0.026362,1.0,1.0,4.0,0.019332,0.246046,-0.026362,1.0,1.0,4.0,-0.101933,0.246046,-0.115114,1.0,1.0,4.0,,,,,,
train,2026-02-24,20260224,20260224_300175_01,300175,300175.SZ,ST朗源,1,当天出现买点,当天无卖点,2,1,1,0,2026-02-24 16:57:24,17.62,42.62,25.0,0.0,47.87,73.57,57.92,50.12,1.43,5.3,,,,,,,,39.8499,,,,,,,,,,,,47.09,75.0,等待,29.86,剔除,16.4,回避,流动性偏弱,50.0,0,过滤,流动性低于门槛；基础评分存在惩罚项,,,,,,5.11,回避,交易门禁过滤,,,,,6.48,6.48,0.0,0,,,,1,-35.379999999999995,-22.229899999999997,13.150100000000002,17.88312977836933,9.10085710249315,56.864999999999995,0,0,1.0115,-0.0024394498060513747,-0.005684201579586157,5463.0,285.0,0.05216913783635365,0.0232,42.322989,44.83903,34.292186,0.645402,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,train,train,train,train,unlabeled,0.018519,0.018519,0.0,0.0,0.0,,0.04321,0.04321,0.0,0.0,0.0,,-0.010802,0.04321,-0.010802,0.0,0.0,,0.040123,0.04321,-0.010802,0.0,0.0,,-0.084877,0.04321,-0.112654,0.0,0.0,,,,,,,
train,2026-02-24,20260224,20260224_300285_02,300285,300285.SZ,国瓷材料,2,当天出现买点,当天无卖点,3,3,1,0,2026-02-24 16:53:56,38.66,38.66,0.0,0.0,47.87,97.88,53.47,25.54,27.19,7.8,,,,,,,,60.5528,,,,,,,,,,,,62.25,75.0,观察,53.84,剔除,47.74,回避,优势未形成共振,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,45.88,回避,共振不足,,,,,33.63,33.63,0.0,0,,,,1,-39.34,-21.8928,17.447200000000002,19.711819972121635,38.12937581445571,65.37349999999999,0,0,1.0115,-0.0024394498060513747,-0.005684201579586157,5463.0,285.0,0.05216913783635365,0.0232,42.322989,44.83903,34.292186,0.645402,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,train,train,train,train,unlabeled,0.049361,0.049361,0.0,0.0,0.0,,0.137675,0.137675,0.0,1.0,1.0,3.0,0.079393,0.145109,0.0,1.0,1.0,3.0,0.13708,0.145109,0.0,1.0,1.0,3.0,-0.069283,0.180791,-0.084151,1.0,1.0,3.0,,,,,,
train,2026-02-24,20260224,20260224_300444_03,300444,300444.SZ,双杰电气,3,当天出现买点,当天无卖点,5,5,1,0,2026-02-24 16:57:00,53.83,53.83,0.0,100.0,47.87,74.85,75.71,46.0,28.71,7.35,,,,,,,,50.9438,,,,,,,,,,,,64.11,75.0,观察,58.52,观察,64.29,普通观察,V2与强势流动性共振；相对强弱靠前,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,62.27,谨慎观察,研究建议通过；V2观察以上,,,,,15.65,15.65,0.0,0,,,,1,-19.67,2.886199999999995,22.556199999999997,12.274779080700394,46.62224898050286,57.313,0,0,1.0115,-0.0024394498060513747,-0.005684201579586157,5463.0,285.0,0.05216913783635365,0.0232,42.322989,44.83903,34.292186,0.645402,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,train,train,train,train,unlabeled,-0.002556,0.0,-0.002556,0.0,0.0,,0.052396,0.052396,-0.002556,1.0,0.0,,-0.03131,0.052396,-0.03131,1.0,0.0,,0.125879,0.160383,-0.03131,1.0,1.0,7.0,-0.086262,0.160383,-0.108626,1.0,1.0,7.0,,,,,,
train,2026-02-24,20260224,20260224_300491_02,300491,300491.SZ,通合科技,2,当天出现买点,当天无卖点,3,3,1,0,2026-02-24 16:53:47,30.99,30.99,0.0,0.0,47.87,22.53,39.79,20.56,18.39,6.35,,,,,,,,43.439,,,,,,,,,,,,50.42,75.0,等待,41.1,剔除,28.86,回避,流动性偏弱,96.78,0,观察,流动性低于门槛,,,,,,25.14,回避,交易门禁观察,,,,,28.08,28.08,0.0,0,,,,1,-32.510000000000005,-12.449000000000002,20.061,16.40285250599216,27.05065803266161,39.001,0,0,1.0115,-0.0024394498060513747,-0.005684201579586157,5463.0,285.0,0.05216913783635365,0.0232,42.322989,44.83903,34.292186,0.645402,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,train,train,train,train,unlabeled,0.005699,0.005699,0.0,0.0,0.0,,0.020298,0.027065,0.0,0.0,0.0,,-0.076566,0.027065,-0.076566,0.0,0.0,,0.060539,0.060539,-0.076566,1.0,0.0,,-0.134258,0.096864,-0.134258,1.0,0.0,,,,,,,
train,2026-02-24,20260224,20260224_300693_01,300693,300693.SZ,盛弘股份,1,当天出现买点,当天无卖点,3,2,1,0,2026-02-24 16:56:04,30.23,30.23,0.0,0.0,47.87,22.53,10.12,31.5,21.7,6.25,,,,,,,,46.6677,,,,,,,,,,,,46.36,75.0,等待,37.17,剔除,30.42,回避,优势未形成共振,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,28.78,回避,共振不足,,,,,39.26,39.26,0.0,0,,,,1,-32.269999999999996,-16.437700000000003,15.832299999999996,16.135946437380113,14.81904180438128,39.001,0,0,1.0115,-0.0024394498060513747,-0.005684201579586157,5463.0,285.0,0.05216913783635365,0.0232,42.322989,44.83903,34.292186,0.645402,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,train,train,train,train,unlabeled,0.005858,0.005858,0.0,0.0,0.0,,0.069791,0.069791,0.0,1.0,0.0,,0.133979,0.171931,0.0,1.0,1.0,4.0,0.246052,0.246052,0.0,1.0,1.0,4.0,0.128375,0.279929,0.0,1.0,1.0,4.0,,,,,,
train,2026-02-24,20260224,20260224_301107_01,301107,301107.SZ,瑜欣电子,1,当天出现买点,当天无卖点,2,2,1,0,2026-02-24 16:55:49,66.88,66.88,0.0,100.0,47.87,72.16,69.39,79.57,3.94,6.4,,,,,,,,52.5168,,,,,,,,,,,,62.66,75.0,观察,50.97,剔除,30.61,回避,流动性偏弱,67.88,0,过滤,流动性低于门槛,,,,,,21.74,回避,交易门禁过滤,,,,,31.16,31.16,0.0,0,WATCH,,,1,2.8799999999999955,14.363199999999992,11.483199999999997,7.5989011977609815,16.534708948149042,56.3715,0,0,1.0115,-0.0024394498060513747,-0.005684201579586157,5463.0,285.0,0.05216913783635365,0.0232,42.322989,44.83903,34.292186,0.645402,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,train,train,train,train,unlabeled,-0.014763,0.0,-0.014763,0.0,0.0,,0.02086,0.02086,-0.014763,0.0,0.0,,-0.068678,0.02086,-0.068678,0.0,0.0,,0.032413,0.032413,-0.069961,0.0,0.0,,-0.134146,0.050706,-0.164955,1.0,0.0,,,,,,,
train,2026-02-24,20260224,20260224_301287_02,301287,301287.SZ,康力源,2,当天出现买点,当天无卖点,4,3,1,0,2026-02-24 16:56:32,60.8,60.8,0.0,100.0,47.87,73.07,66.78,35.09,2.58,6.75,,,,,,,,52.8278,,,,,,,,,,,,62.49,75.0,观察,47.06,剔除,27.26,回避,流动性偏弱,65.16,0,过滤,流动性低于门槛,,,,,,18.19,回避,交易门禁过滤,,,,,46.53,46.53,0.0,0,WATCH,,,1,-6.700000000000003,7.972199999999994,14.672199999999997,7.345286761817628,13.126019960368795,56.69,0,0,1.0115,-0.0024394498060513747,-0.005684201579586157,5463.0,285.0,0.05216913783635365,0.0232,42.322989,44.83903,34.292186,0.645402,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,train,train,train,train,unlabeled,-0.009456,0.0,-0.009456,0.0,0.0,,-0.031593,0.0,-0.031593,0.0,0.0,,-0.078444,0.0,-0.078444,0.0,0.0,,-0.03804,0.0,-0.090264,0.0,0.0,,-0.131743,0.0,-0.182033,0.0,0.0,,,,,,,
train,2026-02-24,20260224,20260224_600098_01,600098,600098.SH,广州发展,1,当天出现买点,当天无卖点,4,1,1,0,2026-02-24 16:58:01,64.93,64.93,0.0,100.0,47.87,80.93,73.22,28.3,15.49,5.55,,,,,,,,60.0949,,,,,,,,,,,,62.29,75.0,观察,54.22,剔除,41.4,回避,相对强弱靠前；流动性偏弱,90.98,0,观察,流动性低于门槛,,,,,,37.89,回避,交易门禁观察,,,,,7.08,7.08,0.0,0,WATCH,,,1,9.430000000000007,4.835100000000004,-4.594900000000003,4.715509834931252,33.677556324650396,59.441,0,0,1.0115,-0.0024394498060513747,-0.005684201579586157,5463.0,285.0,0.05216913783635365,0.0232,42.322989,44.83903,34.292186,0.645402,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,train,train,train,train,unlabeled,0.008475,0.008475,0.0,0.0,0.0,,0.042373,0.042373,0.0,0.0,0.0,,0.083333,0.09322,0.0,1.0,0.0,,0.083333,0.09322,0.0,1.0,0.0,,0.070621,0.137006,0.0,1.0,1.0,11.0,,,,,,
train,2026-02-24,20260224,20260224_600148_01,600148,600148.SH,长春一东,1,当天出现买点,当天无卖点,3,4,1,0,2026-02-24 16:56:24,37.18,37.18,0.0,0.0,47.87,98.99,51.93,7.01,2.59,6.15,,,,,,,,42.747,,,,,,,,,,,,52.4,75.0,等待,39.97,剔除,22.83,回避,流动性偏弱,65.18,0,过滤,流动性低于门槛,,,,,,12.83,回避,交易门禁过滤,,,,,21.11,21.11,0.0,0,,,,1,-24.32,-5.567,18.753,12.741852939558411,11.597357457628009,65.762,0,0,1.0115,-0.0024394498060513747,-0.005684201579586157,5463.0,285.0,0.05216913783635365,0.0232,42.322989,44.83903,34.292186,0.645402,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,train,train,train,train,unlabeled,-0.000947,0.0,-0.000947,0.0,0.0,,-0.013264,0.000474,-0.013264,0.0,0.0,,-0.0919,0.000474,-0.0919,0.0,0.0,,-0.06253,0.000474,-0.102321,0.0,0.0,,-0.149218,0.000474,-0.202748,0.0,0.0,,,,,,,
train,2026-02-24,20260224,20260224_600157_01,600157,600157.SH,永泰能源,1,当天出现买点,当天无卖点,4,3,1,0,2026-02-24 16:57:51,48.18,48.18,0.0,0.0,47.87,88.63,69.68,37.96,27.89,5.75,,,,,,,,54.6968,,,,,,,,,,,,58.5,75.0,观察,56.08,剔除,54.06,回避,V2评分较好,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,54.77,谨慎观察,共振不足,,,,,1.68,1.68,0.0,0,,,,1,-9.32,-6.5168000000000035,2.803199999999997,4.781718876443213,44.0837294248116,62.135999999999996,0,0,1.0115,-0.0024394498060513747,-0.005684201579586157,5463.0,285.0,0.05216913783635365,0.0232,42.322989,44.83903,34.292186,0.645402,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,train,train,train,train,unlabeled,0.029762,0.029762,0.0,0.0,0.0,,0.089286,0.089286,0.0,1.0,0.0,,0.095238,0.136905,0.0,1.0,1.0,4.0,0.10119,0.136905,0.0,1.0,1.0,4.0,0.125,0.208333,0.0,1.0,1.0,4.0,,,,,,
train,2026-02-24,20260224,20260224_600230_01,600230,600230.SH,沧州大化,1,当天出现买点,当天无卖点,3,3,1,0,2026-02-24 16:55:59,56.78,56.78,0.0,100.0,47.87,76.83,97.02,49.24,25.85,5.65,,,,,,,,55.416,,,,,,,,,,,,63.77,75.0,观察,61.83,观察,67.32,普通观察,V2与强势流动性共振；相对强弱靠前,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,65.4,谨慎观察,研究建议通过；V2观察以上,,,,,21.36,21.36,0.0,0,,,,1,0.28000000000000114,1.3640000000000043,1.0840000000000032,0.7204109938083977,50.07960662784803,58.006,0,0,1.0115,-0.0024394498060513747,-0.005684201579586157,5463.0,285.0,0.05216913783635365,0.0232,42.322989,44.83903,34.292186,0.645402,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,train,train,train,train,unlabeled,0.100187,0.100187,0.0,1.0,1.0,1.0,0.159176,0.159176,0.0,1.0,1.0,1.0,0.155431,0.241573,0.0,1.0,1.0,1.0,0.100655,0.241573,0.0,1.0,1.0,1.0,-0.185393,0.241573,-0.218165,1.0,1.0,1.0,,,,,,
train,2026-02-24,20260224,20260224_600435_01,600435,600435.SH,北方导航,1,当天出现买点,当天无卖点,3,2,1,0,2026-02-24 16:57:00,45.4,45.4,0.0,0.0,47.87,87.02,29.98,62.13,25.77,4.8,,,,,,,,45.2989,,,,,,,,,,,,46.93,75.0,等待,47.37,剔除,40.57,回避,优势未形成共振,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,38.95,回避,共振不足,,,,,17.15,17.15,0.0,0,,,,1,-2.6000000000000014,0.1010999999999953,2.7010999999999967,1.5311304331549718,27.795406095252503,61.5725,0,0,1.0115,-0.0024394498060513747,-0.005684201579586157,5463.0,285.0,0.05216913783635365,0.0232,42.322989,44.83903,34.292186,0.645402,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,train,train,train,train,unlabeled,0.008163,0.008163,0.0,0.0,0.0,,0.0,0.008163,0.0,0.0,0.0,,0.033236,0.100292,0.0,1.0,1.0,4.0,0.008746,0.100292,0.0,1.0,1.0,4.0,-0.150437,0.100292,-0.197085,1.0,1.0,4.0,,,,,,
