signal_date,execution_date,strategy,rank,symbol,name,industry,rank_score,raw_effective_weight,adjusted_target_weight,locked,skipped_by_position_cap
2026-01-05,2026-01-06,baseline_full_score,1,002347,泰尔股份,机械基件,83.02,0.2,0.2,0,0
2026-01-05,2026-01-06,baseline_full_score,2,002969,嘉美包装,广告包装,81.86,0.2,0.2,0,0
2026-01-05,2026-01-06,baseline_full_score,3,002931,锋龙股份,机械基件,78.98,0.2,0.2,0,0
2026-01-05,2026-01-06,baseline_full_score,4,300487,蓝晓科技,化工原料,78.82,0.2,0.2,0,0
2026-01-05,2026-01-06,baseline_full_score,5,002985,北摩高科,航空,78.51,0.2,0.2,0,0
2026-01-06,2026-01-07,baseline_full_score,1,603667,五洲新春,机械基件,78.64,0.2,0.0,0,1
2026-01-06,2026-01-07,baseline_full_score,2,688019,安集科技,半导体,77.95,0.2,0.0,0,1
2026-01-06,2026-01-07,baseline_full_score,3,002522,浙江众成,塑料,77.92,0.2,0.0,0,1
2026-01-06,2026-01-07,baseline_full_score,4,688361,中科飞测,半导体,77.74,0.2,0.0,0,1
2026-01-06,2026-01-07,baseline_full_score,5,688328,深科达,专用机械,77.43,0.2,0.0,0,1
2026-01-07,2026-01-08,baseline_full_score,1,002413,雷科防务,通信设备,81.69,0.2,0.0,0,1
2026-01-07,2026-01-08,baseline_full_score,2,300131,英唐智控,元器件,81.33,0.2,0.0,0,1
2026-01-07,2026-01-08,baseline_full_score,3,300442,润泽科技,软件服务,81.05,0.2,0.0,0,1
2026-01-07,2026-01-08,baseline_full_score,4,688167,炬光科技,元器件,80.91,0.2,0.0,0,1
2026-01-07,2026-01-08,baseline_full_score,5,002718,友邦吊顶,其他建材,80.57,0.2,0.0,0,1
2026-01-08,2026-01-09,baseline_full_score,1,002413,雷科防务,通信设备,83.3,0.2,0.0,0,1
2026-01-08,2026-01-09,baseline_full_score,2,001331,胜通能源,供气供热,83.15,0.2,0.0,0,1
2026-01-08,2026-01-09,baseline_full_score,3,300265,通光线缆,电气设备,82.24,0.2,0.0,0,1
2026-01-08,2026-01-09,baseline_full_score,4,002519,银河电子,通信设备,81.69,0.2,0.0,0,1
2026-01-08,2026-01-09,baseline_full_score,5,688682,霍莱沃,软件服务,80.92,0.2,0.0,0,1
2026-01-09,2026-01-12,baseline_full_score,1,002931,锋龙股份,机械基件,81.78,0.2,0.0,1,0
2026-01-09,2026-01-12,baseline_full_score,2,002173,创新医疗,医疗保健,81.23,0.2,0.0,0,1
2026-01-09,2026-01-12,baseline_full_score,3,002394,联发股份,纺织,80.73,0.2,0.0,0,1
2026-01-09,2026-01-12,baseline_full_score,4,002413,雷科防务,通信设备,80.2,0.2,0.0,0,1
2026-01-09,2026-01-12,baseline_full_score,5,600353,旭光电子,元器件,79.7,0.2,0.0,0,1
2026-01-12,2026-01-13,baseline_full_score,1,001400,江顺科技,专用机械,81.51,0.2,0.0,0,1
2026-01-12,2026-01-13,baseline_full_score,2,002173,创新医疗,医疗保健,80.56,0.2,0.0,0,1
2026-01-12,2026-01-13,baseline_full_score,3,601106,中国一重,工程机械,79.22,0.2,0.0,0,1
2026-01-12,2026-01-13,baseline_full_score,4,002428,云南锗业,小金属,78.69,0.2,0.0,0,1
2026-01-12,2026-01-13,baseline_full_score,5,600589,大位科技,软件服务,78.01,0.2,0.0,0,1
2026-01-13,2026-01-14,baseline_full_score,1,002792,通宇通讯,通信设备,82.84,0.2,0.0,0,1
2026-01-13,2026-01-14,baseline_full_score,2,600783,鲁信创投,专用机械,81.48,0.2,0.0,0,1
2026-01-13,2026-01-14,baseline_full_score,3,600498,烽火通信,通信设备,81.33,0.2,0.0,0,1
2026-01-13,2026-01-14,baseline_full_score,4,002931,锋龙股份,机械基件,80.99,0.2,0.0,1,0
2026-01-13,2026-01-14,baseline_full_score,5,603778,国晟科技,电气设备,80.74,0.2,0.0,0,1
2026-01-14,2026-01-15,baseline_full_score,1,002342,巨力索具,机械基件,82.85,0.2,0.0,0,1
2026-01-14,2026-01-15,baseline_full_score,2,000593,德龙汇能,供气供热,82.48,0.2,0.0,0,1
2026-01-14,2026-01-15,baseline_full_score,3,002044,美年健康,医疗保健,81.57,0.2,0.0,0,1
2026-01-14,2026-01-15,baseline_full_score,4,003007,直真科技,软件服务,81.33,0.2,0.0,0,1
2026-01-14,2026-01-15,baseline_full_score,5,600498,烽火通信,通信设备,80.78,0.2,0.0,0,1
2026-01-15,2026-01-16,baseline_full_score,1,002716,湖南白银,小金属,83.59,0.2,0.0,0,1
2026-01-15,2026-01-16,baseline_full_score,2,000593,德龙汇能,供气供热,83.25,0.2,0.0,0,1
2026-01-15,2026-01-16,baseline_full_score,3,002044,美年健康,医疗保健,80.69,0.2,0.0,0,1
2026-01-15,2026-01-16,baseline_full_score,4,002131,利欧股份,互联网,80.63,0.2,0.0,0,1
2026-01-15,2026-01-16,baseline_full_score,5,603000,人民网,互联网,79.93,0.2,0.0,0,1
2026-01-16,2026-01-19,baseline_full_score,1,688012,中微公司,半导体,81.05,0.2,0.0,0,1
2026-01-16,2026-01-19,baseline_full_score,2,000510,新金路,化工原料,80.66,0.2,0.0,0,1
2026-01-16,2026-01-19,baseline_full_score,3,688019,安集科技,半导体,80.39,0.2,0.0,0,1
2026-01-16,2026-01-19,baseline_full_score,4,002716,湖南白银,小金属,80.21,0.2,0.0,0,1
2026-01-16,2026-01-19,baseline_full_score,5,301021,英诺激光,专用机械,80.02,0.2,0.0,0,1
2026-01-19,2026-01-20,baseline_full_score,1,300599,雄塑科技,塑料,81.42,0.2,0.2,0,0
2026-01-19,2026-01-20,baseline_full_score,2,002931,锋龙股份,机械基件,80.39,0.2,0.2,0,0
2026-01-19,2026-01-20,baseline_full_score,3,300751,迈为股份,专用机械,80.36,0.2,0.2,0,0
2026-01-19,2026-01-20,baseline_full_score,4,300429,强力新材,化工原料,79.2,0.2,0.2,0,0
2026-01-19,2026-01-20,baseline_full_score,5,300806,斯迪克,塑料,79.18,0.2,0.2,0,0
2026-01-20,2026-01-21,baseline_full_score,1,600785,新华百货,百货,82.3,0.2,0.22872267818644582,0,0
2026-01-20,2026-01-21,baseline_full_score,2,600596,新安股份,化工原料,81.23,0.2,0.0,0,1
2026-01-20,2026-01-21,baseline_full_score,3,300042,朗科科技,IT设备,78.57,0.2,0.0,0,1
2026-01-20,2026-01-21,baseline_full_score,4,688766,普冉股份,半导体,78.44,0.2,0.0,0,1
2026-01-20,2026-01-21,baseline_full_score,5,600426,华鲁恒升,农药化肥,78.43,0.2,0.0,0,1
2026-01-21,2026-01-22,baseline_full_score,1,002931,锋龙股份,机械基件,82.57,0.2,0.0,0,1
2026-01-21,2026-01-22,baseline_full_score,2,603588,高能环境,环境保护,79.23,0.2,0.0,0,1
2026-01-21,2026-01-22,baseline_full_score,3,688521,芯原股份,半导体,78.72,0.2,0.0,0,1
2026-01-21,2026-01-22,baseline_full_score,4,002082,万邦德,中成药,78.45,0.2,0.0,0,1
2026-01-21,2026-01-22,baseline_full_score,5,301377,鼎泰高科,机械基件,77.6,0.2,0.0,0,1
2026-01-22,2026-01-23,baseline_full_score,1,300005,探路者,服饰,81.16,0.2,0.0,0,1
2026-01-22,2026-01-23,baseline_full_score,2,002931,锋龙股份,机械基件,80.3,0.2,0.0,0,1
2026-01-22,2026-01-23,baseline_full_score,3,603040,新坐标,汽车配件,80.28,0.2,0.0,0,1
2026-01-22,2026-01-23,baseline_full_score,4,605090,九丰能源,供气供热,80.0,0.2,0.0,0,1
2026-01-22,2026-01-23,baseline_full_score,5,002498,汉缆股份,电气设备,79.86,0.2,0.0,0,1
2026-01-23,2026-01-26,baseline_full_score,1,603078,江化微,半导体,80.76,0.2,0.0,0,1
2026-01-23,2026-01-26,baseline_full_score,2,002931,锋龙股份,机械基件,80.62,0.2,0.0,0,1
2026-01-23,2026-01-26,baseline_full_score,3,600759,洲际油气,石油开采,79.35,0.2,0.0,0,1
2026-01-23,2026-01-26,baseline_full_score,4,300005,探路者,服饰,79.31,0.2,0.0,0,1
2026-01-23,2026-01-26,baseline_full_score,5,600391,航发科技,航空,78.96,0.2,0.0,0,1
2026-01-26,2026-01-27,baseline_full_score,1,600986,浙文互联,互联网,80.15,0.2,0.0,0,1
2026-01-26,2026-01-27,baseline_full_score,2,600759,洲际油气,石油开采,80.13,0.2,0.0,0,1
2026-01-26,2026-01-27,baseline_full_score,3,600722,金牛化工,化工原料,80.13,0.2,0.0,0,1
2026-01-26,2026-01-27,baseline_full_score,4,601212,白银有色,铜,79.8,0.2,0.0,0,1
2026-01-26,2026-01-27,baseline_full_score,5,688108,赛诺医疗,医疗保健,79.32,0.2,0.0,0,1
2026-01-27,2026-01-28,baseline_full_score,1,002206,海利得,化纤,81.06,0.2,0.0,0,1
2026-01-27,2026-01-28,baseline_full_score,2,601615,明阳智能,电气设备,80.41,0.2,0.0,0,1
2026-01-27,2026-01-28,baseline_full_score,3,000603,盛达资源,铅锌,80.04,0.2,0.0,0,1
2026-01-27,2026-01-28,baseline_full_score,4,600531,豫光金铅,铅锌,79.51,0.2,0.0,0,1
2026-01-27,2026-01-28,baseline_full_score,5,688563,航材股份,航空,79.48,0.2,0.0,0,1
2026-01-28,2026-01-29,baseline_full_score,1,600877,电科芯片,半导体,80.48,0.2,0.0,0,1
2026-01-28,2026-01-29,baseline_full_score,2,000603,盛达资源,铅锌,80.11,0.2,0.0,0,1
2026-01-28,2026-01-29,baseline_full_score,3,002218,拓日新能,新型电力,80.08,0.2,0.0,0,1
2026-01-28,2026-01-29,baseline_full_score,4,002109,兴化股份,化工原料,79.5,0.2,0.0,0,1
2026-01-28,2026-01-29,baseline_full_score,5,603588,高能环境,环境保护,79.26,0.2,0.0,0,1
2026-01-29,2026-01-30,baseline_full_score,1,600531,豫光金铅,铅锌,84.49,0.2,0.0,0,1
2026-01-29,2026-01-30,baseline_full_score,2,001337,四川黄金,黄金,83.18,0.2,0.0,0,1
2026-01-29,2026-01-30,baseline_full_score,3,601212,白银有色,铜,81.43,0.2,0.0,0,1
2026-01-29,2026-01-30,baseline_full_score,4,600489,中金黄金,黄金,80.17,0.2,0.0,0,1
2026-01-29,2026-01-30,baseline_full_score,5,600230,沧州大化,化工原料,80.05,0.2,0.0,0,1
2026-01-30,2026-02-02,baseline_full_score,1,002995,天地在线,互联网,82.35,0.2,0.0,0,1
2026-01-30,2026-02-02,baseline_full_score,2,002155,湖南黄金,黄金,81.58,0.2,0.0,0,1
2026-01-30,2026-02-02,baseline_full_score,3,600916,中国黄金,服饰,81.32,0.2,0.0,0,1
2026-01-30,2026-02-02,baseline_full_score,4,002135,东南网架,钢加工,79.45,0.2,0.0,0,1
2026-01-30,2026-02-02,baseline_full_score,5,603002,宏昌电子,化工原料,78.83,0.2,0.0,0,1
2026-02-02,2026-02-03,baseline_full_score,1,002135,东南网架,钢加工,78.96,0.2,0.19820329107046464,0,0
2026-02-02,2026-02-03,baseline_full_score,2,300749,顶固集创,家居用品,78.65,0.2,0.19820329107046464,0,0
2026-02-02,2026-02-03,baseline_full_score,3,002995,天地在线,互联网,78.38,0.2,0.19820329107046464,0,0
2026-02-02,2026-02-03,baseline_full_score,4,001330,博纳影业,影视音像,78.37,0.2,0.19820329107046464,0,0
2026-02-02,2026-02-03,baseline_full_score,5,603808,歌力思,服饰,78.28,0.2,0.0,0,1
2026-02-03,2026-02-04,baseline_full_score,1,002491,通鼎互联,通信设备,83.57,0.2,0.23029258490728355,0,0
2026-02-03,2026-02-04,baseline_full_score,2,688777,中控技术,专用机械,80.6,0.2,0.0,0,1
2026-02-03,2026-02-04,baseline_full_score,3,002149,西部材料,小金属,80.02,0.2,0.0,0,1
2026-02-03,2026-02-04,baseline_full_score,4,300065,海兰信,船舶,79.05,0.2,0.0,0,1
2026-02-03,2026-02-04,baseline_full_score,5,688205,德科立,通信设备,78.82,0.2,0.0,0,1
2026-02-04,2026-02-05,baseline_full_score,1,600316,洪都航空,航空,82.3,0.2,0.0,0,1
2026-02-04,2026-02-05,baseline_full_score,2,000875,电投绿能,火力发电,82.12,0.2,0.0,0,1
2026-02-04,2026-02-05,baseline_full_score,3,300724,捷佳伟创,专用机械,81.57,0.2,0.0,0,1
2026-02-04,2026-02-05,baseline_full_score,4,002452,长高电新,电气设备,80.88,0.2,0.0,0,1
2026-02-04,2026-02-05,baseline_full_score,5,002943,宇晶股份,机床制造,80.76,0.2,0.0,0,1
2026-02-05,2026-02-06,baseline_full_score,1,002342,巨力索具,机械基件,83.27,0.2,0.0,0,1
2026-02-05,2026-02-06,baseline_full_score,2,600316,洪都航空,航空,81.19,0.2,0.0,0,1
2026-02-05,2026-02-06,baseline_full_score,3,603214,爱婴室,百货,80.35,0.2,0.0,0,1
2026-02-05,2026-02-06,baseline_full_score,4,688625,呈和科技,化工原料,80.26,0.2,0.0,0,1
