strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,locked_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_ratio,position_cap_skipped,adaptive_role,adaptive_underlying_strategy,adaptive_reason,adaptive_market_amount_ratio_20,adaptive_index_bucket,adaptive_position_scale,adaptive_target_position_ratio,adaptive_position_reason
adaptive_style_switch,2023-12-26,2023-12-25,1234.608889999974,403850.72,405085.32888999995,0.8101706577799999,5,0.9969522251191298,5.0,403725.6,5.0,0.0,404960.20888999995,5.0,1.0,5.0,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.7904649094088635,index_weak,,,
adaptive_style_switch,2023-12-27,2023-12-26,1234.608889999974,405563.5,406798.10889,0.8135962177799999,5,0.9969650574498274,5.0,404396.54000000004,5.0,0.0,405631.14889,5.0,1.0,5.0,defensive,baseline_full_liquidity_detail,hold_min_state_3_days,0.8044682114278866,index_weak,,,
adaptive_style_switch,2023-12-28,2023-12-27,15911.19931250003,393156.09,409067.28931250004,0.818134578625,5,0.9611037114719165,0.0,0.0,5.0,10.0,405736.93889,5.0,1.0,0.0,defensive,baseline_full_liquidity_detail,hold_min_state_3_days,0.8438093290787009,index_weak,,,
adaptive_style_switch,2023-12-29,2023-12-28,15911.19931250003,389305.09,405216.28931250004,0.8104325786250001,5,0.9607340580027142,5.0,383350.45999999996,5.0,0.0,399261.6593125,5.0,1.0,5.0,fallback,baseline_full_score,fallback_insufficient_completed_history,1.157771394984736,index_neutral,,,
adaptive_style_switch,2024-01-02,2023-12-29,15911.19931250003,374265.29000000004,390176.48931250005,0.7803529786250001,5,0.9592205072618909,5.0,385933.42000000004,5.0,0.0,401844.61931250006,5.0,1.0,5.0,fallback,baseline_full_score,hold_min_state_3_days,1.0798903634571604,index_neutral,,,
adaptive_style_switch,2024-01-03,2024-01-02,15911.19931250003,374119.95999999996,390031.1593125,0.780062318625,5,0.9592053123638984,5.0,374247.64999999997,5.0,0.0,390158.8493125,5.0,1.0,5.0,fallback,baseline_full_score,hold_min_state_3_days,1.0429264138762313,index_neutral,,,
adaptive_style_switch,2024-01-04,2024-01-03,15911.19931250003,382831.21,398742.40931250004,0.7974848186250001,5,0.9600965461889703,5.0,371024.61,5.0,0.0,386935.8093125,5.0,1.0,5.0,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.9789184550597545,index_neutral,,,
adaptive_style_switch,2024-01-05,2024-01-04,15911.19931250003,367407.22,383318.4193125,0.766636838625,5,0.9584909085740322,5.0,381918.78,5.0,0.0,397829.97931250004,5.0,1.0,5.0,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.900611588280296,index_neutral,,,
adaptive_style_switch,2024-01-08,2024-01-05,15911.19931250003,375556.88,391468.0793125,0.782936158625,5,0.9593550530596431,5.0,367238.96,5.0,0.0,383150.15931250004,5.0,1.0,5.0,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.9902203272011791,index_neutral,,,
adaptive_style_switch,2024-01-09,2024-01-08,15911.19931250003,373218.24,389129.4393125,0.778258878625,5,0.959110779845875,5.0,373407.0,5.0,0.0,389318.1993125,5.0,1.0,5.0,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.8970334807178175,index_neutral,,,
adaptive_style_switch,2024-01-10,2024-01-09,15911.19931250003,371780.11000000004,387691.30931250006,0.7753826186250001,5,0.9589591024345745,5.0,367873.87,5.0,0.0,383785.0693125,5.0,1.0,5.0,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.9347249497545254,index_neutral,,,
adaptive_style_switch,2024-01-11,2024-01-10,15911.19931250003,377326.72,393237.9193125,0.7864758386249999,5,0.9595379831621588,5.0,368074.51999999996,5.0,0.0,383985.7193125,5.0,1.0,5.0,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.9003675999560982,index_weak,,,
adaptive_style_switch,2024-01-12,2024-01-11,6857.5093074999895,384335.83,391193.3393075,0.782386678615,5,0.9824702810133749,0.0,0.0,5.0,10.0,391515.90931250004,5.0,1.0,0.0,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.9926769138159947,index_neutral,,,
adaptive_style_switch,2024-01-15,2024-01-12,6857.5093074999895,385294.07,392151.5793075,0.784303158615,5,0.9825131156691765,5.0,382404.36,5.0,0.0,389261.86930749996,5.0,1.0,4.0,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.9519838366519924,index_neutral,,,
adaptive_style_switch,2024-01-16,2024-01-15,6857.5093074999895,386385.81999999995,393243.3293074999,0.7864866586149999,5,0.9825616639967523,5.0,384109.82,5.0,0.0,390967.3293075,5.0,1.0,4.0,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.8631286913182384,index_neutral,,,
adaptive_style_switch,2024-01-17,2024-01-16,6857.5093074999895,380636.30000000005,387493.8093075,0.7749876186150001,5,0.9823029190588742,5.0,385385.25000000006,5.0,0.0,392242.75930750003,5.0,1.0,5.0,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.974485799892506,index_neutral,,,
adaptive_style_switch,2024-01-18,2024-01-17,6857.5093074999895,385282.05,392139.55930749996,0.7842791186149999,5,0.982512579655034,5.0,378818.52999999997,5.0,0.0,385676.03930749994,5.0,1.0,5.0,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.9089620002162069,index_neutral,,,
adaptive_style_switch,2024-01-19,2024-01-18,6857.5093074999895,386138.94999999995,392996.4593074999,0.7859929186149999,5,0.9825507096944751,5.0,383570.61,5.0,0.0,390428.11930749996,5.0,1.0,4.0,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,1.211424108094945,index_neutral,,,
adaptive_style_switch,2024-01-22,2024-01-19,6857.5093074999895,378766.47,385623.97930749995,0.7712479586149998,5,0.9822171086979222,5.0,385480.26999999996,5.0,0.0,392337.77930749994,5.0,1.0,5.0,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.9455010140832553,index_neutral,,,
adaptive_style_switch,2024-01-23,2024-01-22,6857.5093074999895,378371.45,385228.9593075,0.770457918615,5,0.9821988738338175,5.0,377391.29,5.0,0.0,384248.79930749995,5.0,1.0,5.0,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,1.1187793447900574,index_neutral,,,
adaptive_style_switch,2024-01-24,2024-01-23,6857.5093074999895,384837.89,391695.3993075,0.7833907986149999,5,0.9824927499285829,5.0,379512.55999999994,5.0,0.0,386370.0693074999,5.0,1.0,5.0,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.9845400187132184,index_neutral,,,
adaptive_style_switch,2024-01-25,2024-01-24,6857.5093074999895,395042.49,401899.99930749997,0.803799998615,5,0.9829372746471363,5.0,384781.70999999996,5.0,0.0,391639.21930749994,5.0,1.0,5.0,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,1.0624576977983777,index_neutral,,,
adaptive_style_switch,2024-01-26,2024-01-25,6374.477982500015,395880.22,402254.69798249996,0.8045093959649999,5,0.9841531298093694,0.0,0.0,5.0,10.0,401359.37930749997,5.0,1.0,0.0,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,1.211107693149397,index_neutral,,,
adaptive_style_switch,2024-01-29,2024-01-26,6374.477982500015,389215.43999999994,395589.91798249993,0.7911798359649999,5,0.9838861465049219,5.0,395006.4600000001,5.0,0.0,401380.93798250007,5.0,1.0,3.0,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,1.1294179234165913,index_neutral,,,
adaptive_style_switch,2024-01-30,2024-01-29,6374.477982500015,383785.63,390160.1079825,0.780320215965,5,0.983661891997462,5.0,386492.19999999995,5.0,0.0,392866.67798249994,5.0,1.0,5.0,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,1.100345525362232,index_neutral,,,
adaptive_style_switch,2024-01-31,2024-01-30,6374.477982500015,381284.93,387659.40798250004,0.7753188159650001,5,0.9835564986912744,5.0,382156.70999999996,5.0,0.0,388531.18798249995,5.0,1.0,4.0,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.9158538097172942,index_weak,,,
adaptive_style_switch,2024-02-01,2024-01-31,6374.477982500015,382633.25,389007.7279825,0.778015455965,5,0.9836134926790279,5.0,378740.66,5.0,0.0,385115.1379825,5.0,1.0,5.0,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,1.0449047393015625,index_weak,,,
adaptive_style_switch,2024-02-02,2024-02-01,6374.477982500015,374714.7,381089.17798250006,0.7621783559650002,5,0.9832730018305774,5.0,382500.16,5.0,0.0,388874.6379825,5.0,1.0,5.0,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.9682404520296506,index_neutral,,,
adaptive_style_switch,2024-02-05,2024-02-02,6374.477982500015,370539.77,376914.2479825,0.753828495965,5,0.9830877234898375,5.0,371258.4,5.0,0.0,377632.8779825,5.0,1.0,5.0,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,1.1050905166551075,index_weak,,,
adaptive_style_switch,2024-02-06,2024-02-05,6374.477982500015,389649.54000000004,396024.0179825,0.7920480359650001,5,0.9839038096351478,5.0,368002.95999999996,5.0,0.0,374377.43798249995,5.0,1.0,5.0,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,1.1856954636576345,index_neutral,,,
adaptive_style_switch,2024-02-07,2024-02-06,6374.477982500015,392473.27,398847.7479825,0.797695495965,5,0.9840177661407288,5.0,388359.92000000004,5.0,0.0,394734.3979825,5.0,1.0,5.0,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,1.2321969083691222,index_neutral,,,
adaptive_style_switch,2024-02-08,2024-02-07,6374.477982500015,397408.52,403782.9979825,0.807565995965,5,0.9842131094812064,5.0,395756.47000000003,5.0,0.0,402130.9479825001,5.0,1.0,5.0,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,1.3273617128533335,index_neutral,,,
adaptive_style_switch,2024-02-19,2024-02-08,20338.12106750002,385257.11999999994,405595.24106749997,0.8111904821349999,5,0.9498561151408694,0.0,0.0,5.0,10.0,404313.90798250004,5.0,1.0,0.0,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,1.2902715922268333,index_neutral,,,
adaptive_style_switch,2024-02-20,2024-02-19,20338.12106750002,383808.0,404146.12106750003,0.8082922421350001,5,0.9496763175314425,5.0,383128.6699999999,5.0,0.0,403466.79106749996,5.0,1.0,5.0,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,1.1931108591075725,index_neutral,,,
adaptive_style_switch,2024-02-21,2024-02-20,20338.12106750002,383265.32,403603.44106750004,0.807206882135,5,0.9496086529547239,5.0,381688.46,5.0,0.0,402026.58106750005,5.0,1.0,5.0,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.976418360168575,index_neutral,,,
adaptive_style_switch,2024-02-22,2024-02-21,20338.12106750002,386518.18,406856.3010675,0.8137126021350001,5,0.9500115372082543,5.0,382171.82,5.0,0.0,402509.94106750004,5.0,1.0,5.0,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,1.1883987204453756,index_strong,,,
adaptive_style_switch,2024-02-23,2024-02-22,20338.12106750002,386114.92,406453.0410675,0.812906082135,5,0.949961941448182,5.0,387711.45,5.0,0.0,408049.57106750004,5.0,1.0,5.0,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.9863327931242533,index_strong,,,
adaptive_style_switch,2024-02-26,2024-02-23,20338.12106750002,391570.33999999997,411908.4610675,0.823816922135,5,0.9506246581709153,5.0,388528.05000000005,5.0,0.0,408866.1710675001,5.0,1.0,5.0,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,1.1015230266259017,index_strong,,,
adaptive_style_switch,2024-02-27,2024-02-26,20338.12106750002,397103.41,417441.5310675,0.834883062135,5,0.9512791144295334,5.0,390529.84,5.0,0.0,410867.96106750006,5.0,1.0,5.0,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,1.1588235148904118,index_strong,,,
adaptive_style_switch,2024-02-28,2024-02-27,20338.12106750002,387862.69,408200.81106750004,0.8164016221350001,5,0.9501761865335027,5.0,397281.93,5.0,0.0,417620.0510675,5.0,1.0,5.0,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,1.1517731150637185,index_strong,,,
adaptive_style_switch,2024-02-29,2024-02-28,20338.12106750002,395963.78,416301.90106750006,0.8326038021350001,5,0.9511457405903069,5.0,384895.39,5.0,0.0,405233.51106750005,5.0,1.0,5.0,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,1.515936769188355,index_strong,,,
adaptive_style_switch,2024-03-01,2024-02-29,20338.12106750002,398021.16,418359.2810675,0.8367185621350001,5,0.9513859928824704,5.0,396759.92999999993,5.0,0.0,417098.05106749997,5.0,1.0,5.0,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,1.1592028092427857,index_strong,,,
adaptive_style_switch,2024-03-04,2024-03-01,18214.268617499998,407886.31,426100.5786175,0.852201157235,5,0.9572535933262589,0.0,0.0,5.0,10.0,418903.9910675,5.0,1.0,0.0,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,1.1529805037457834,index_strong,,,
adaptive_style_switch,2024-03-05,2024-03-04,18214.268617499998,402561.62,420775.88861749996,0.841551777235,5,0.956712660800635,5.0,403345.59,5.0,0.0,421559.85861750005,5.0,1.0,4.0,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,1.1590195155978178,index_strong,,,
adaptive_style_switch,2024-03-06,2024-03-05,18214.268617499998,415881.92000000004,434096.1886175,0.868192377235,5,0.9580409386327293,5.0,401666.11999999994,5.0,0.0,419880.38861749996,5.0,1.0,5.0,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,1.133473621984326,index_strong,,,
adaptive_style_switch,2024-03-07,2024-03-06,18214.268617499998,412831.38999999996,431045.6586175,0.862091317235,5,0.9577439924208517,5.0,416306.22000000003,5.0,0.0,434520.48861750006,5.0,1.0,5.0,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0.9756860648082398,index_strong,,,
adaptive_style_switch,2024-03-08,2024-03-07,18214.268617499998,419333.18999999994,437547.4586174999,0.8750949172349999,5,0.9583719017017015,5.0,417095.57,5.0,0.0,435309.83861750003,5.0,1.0,5.0,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,1.0147783800452066,index_strong,,,
adaptive_style_switch,2024-03-11,2024-03-08,18214.268617499998,422616.38,440830.6486175,0.881661297235,5,0.9586819367604721,5.0,412059.64999999997,5.0,0.0,430273.9186175,5.0,1.0,5.0,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0.8801382843456096,index_strong,,,
adaptive_style_switch,2024-03-12,2024-03-11,18214.268617499998,416684.87,434899.13861749996,0.8697982772349999,5,0.9581184072348332,5.0,421470.32999999996,5.0,0.0,439684.5986174999,5.0,1.0,5.0,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,1.0190926987041768,index_strong,,,
adaptive_style_switch,2024-03-13,2024-03-12,18214.268617499998,412282.65,430496.9186175,0.860993837235,5,0.9576901301036176,5.0,421783.28,5.0,0.0,439997.5486175,5.0,1.0,5.0,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,1.145173381970331,index_strong,,,
adaptive_style_switch,2024-03-14,2024-03-13,18214.268617499998,412740.83,430955.09861750004,0.8619101972350001,5,0.9577351128320996,5.0,408122.38000000006,5.0,0.0,426336.6486175001,5.0,1.0,5.0,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,1.048354838644483,index_strong,,,
adaptive_style_switch,2024-03-15,2024-03-14,18214.268617499998,416605.55000000005,434819.8186175,0.869639637235,5,0.958110767178433,5.0,411387.63,5.0,0.0,429601.8986175,5.0,1.0,5.0,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,1.002727672092339,index_strong,,,
adaptive_style_switch,2024-03-18,2024-03-15,31868.154732500057,420898.01,452766.1647325001,0.9055323294650002,5,0.9296145400985778,0.0,0.0,5.0,10.0,440134.88861749996,5.0,1.0,0.0,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0.9471015309123155,index_strong,,,
adaptive_style_switch,2024-03-19,2024-03-18,31868.154732500057,408957.08999999997,440825.24473250005,0.8816504894650001,5,0.9277079633861753,5.0,412684.68,5.0,0.0,444552.8347325,5.0,1.0,4.0,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,1.1272859560559598,index_strong,,,
adaptive_style_switch,2024-03-20,2024-03-19,31868.154732500057,405871.92000000004,437740.0747325001,0.8754801494650003,5,0.927198452753099,5.0,406495.77,5.0,0.0,438363.9247325001,5.0,1.0,5.0,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,1.052594651136191,index_strong,,,
adaptive_style_switch,2024-03-21,2024-03-20,31868.154732500057,404293.43,436161.5847325,0.872323169465,5,0.926934980410884,5.0,403752.32,5.0,0.0,435620.47473250004,5.0,1.0,5.0,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0.9742943723442854,index_neutral,,,
adaptive_style_switch,2024-03-22,2024-03-21,31868.154732500057,408909.71,440777.86473250005,0.881555729465,5,0.9277001925860314,5.0,400950.92,5.0,0.0,432819.0747325,5.0,1.0,5.0,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,1.027795695747786,index_neutral,,,
adaptive_style_switch,2024-03-25,2024-03-22,31868.154732500057,387101.71,418969.86473250005,0.8379397294650001,5,0.9239368808712605,5.0,405708.23,5.0,0.0,437576.38473250007,5.0,1.0,5.0,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,1.0463367880413852,index_neutral,,,
adaptive_style_switch,2024-03-26,2024-03-25,31868.154732500057,378749.68999999994,410617.84473250003,0.821235689465,5,0.9223897472033618,5.0,386871.56,5.0,0.0,418739.7147325,5.0,1.0,5.0,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0.9930110274959439,index_neutral,,,
adaptive_style_switch,2024-03-27,2024-03-26,31868.154732500057,363831.18,395699.3347325,0.791398669465,5,0.9194637141504333,5.0,377481.81,5.0,0.0,409349.9647325,5.0,1.0,5.0,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0.9116403868587757,index_neutral,,,
adaptive_style_switch,2024-03-28,2024-03-27,31868.154732500057,385423.83999999997,417291.99473250005,0.8345839894650001,5,0.9236310422083971,5.0,365055.57,5.0,0.0,396923.72473250004,5.0,1.0,5.0,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0.8674739894572527,index_neutral,,,
adaptive_style_switch,2024-03-29,2024-03-28,31868.154732500057,389191.79000000004,421059.9447325001,0.8421198894650003,5,0.9243144470729792,5.0,379590.35,5.0,0.0,411458.50473250006,5.0,1.0,5.0,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0.9147680264993083,index_neutral,,,
adaptive_style_switch,2024-04-01,2024-03-29,2663.8334975000616,407511.14,410174.97349750006,0.8203499469950001,5,0.9935056167011216,0.0,0.0,5.0,10.0,422236.98473250004,5.0,1.0,0.0,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0.8503984511858173,index_neutral,,,
adaptive_style_switch,2024-04-02,2024-04-01,2663.8334975000616,400805.18,403469.01349750004,0.8069380269950001,5,0.9933976751413736,5.0,405355.8,5.0,0.0,408019.63349750004,5.0,1.0,5.0,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0.9949690479643307,index_neutral,,,
adaptive_style_switch,2024-04-03,2024-04-02,2663.8334975000616,409098.57,411762.40349750005,0.8235248069950001,5,0.9935306539041119,5.0,404204.07999999996,5.0,0.0,406867.9134975,5.0,1.0,5.0,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0.9674619533056542,index_neutral,,,
adaptive_style_switch,2024-04-08,2024-04-03,2663.8334975000616,407905.67000000004,410569.5034975001,0.8211390069950002,5,0.9935118573717537,5.0,412432.37,5.0,0.0,415096.20349750004,5.0,1.0,5.0,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.9186197519681824,index_neutral,,,
adaptive_style_switch,2024-04-09,2024-04-08,2663.8334975000616,399479.94,402143.77349750005,0.804287546995,5,0.9933759175870552,5.0,405647.44000000006,5.0,0.0,408311.2734975001,5.0,1.0,3.0,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.9355305877591967,index_neutral,,,
adaptive_style_switch,2024-04-10,2024-04-09,2663.8334975000616,412349.06,415012.89349750004,0.8300257869950001,5,0.9935813235221423,5.0,400961.69,5.0,0.0,403625.52349750005,5.0,1.0,5.0,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.8019370066895456,index_neutral,,,
adaptive_style_switch,2024-04-11,2024-04-10,2663.8334975000616,404829.54000000004,407493.3734975001,0.8149867469950002,5,0.9934628789797575,5.0,399816.55,5.0,0.0,402480.38349750004,5.0,1.0,4.0,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.8473164592482731,index_neutral,,,
adaptive_style_switch,2024-04-12,2024-04-11,2663.8334975000616,412001.4099999999,414665.24349749996,0.8293304869949999,5,0.9935759421864444,5.0,408195.43,5.0,0.0,410859.26349750004,5.0,1.0,4.0,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.8431186384170665,index_neutral,,,
