strategy,cost_rate,month,monthly_return
liq20_score_b_bonus_8pct,0.0,2026-04,0.38025425521661593
liq20_score_b_bonus_8pct,0.0015,2026-02,0.03472639628787033
liq20_score_b_bonus_8pct,0.0015,2026-03,-0.74118512478611
liq20_score_b_bonus_8pct,0.0015,2026-04,0.3623289916955872
liq20_score_b_bonus_8pct,0.002,2026-02,0.032673567322436314
liq20_score_b_bonus_8pct,0.002,2026-03,-0.7440751421462528
liq20_score_b_bonus_8pct,0.002,2026-04,0.3564000256260458
liq_top_10_then_score,0.0,2026-02,0.19484988672853065
liq_top_10_then_score,0.0,2026-03,-0.6905614667212169
liq_top_10_then_score,0.0,2026-04,1.5069726005383517
liq_top_10_then_score,0.0015,2026-02,0.18797016798820132
liq_top_10_then_score,0.0015,2026-03,-0.7007316131548191
liq_top_10_then_score,0.0015,2026-04,1.4764696515760871
liq_top_10_then_score,0.002,2026-02,0.18568352106083164
liq_top_10_then_score,0.002,2026-03,-0.7040503505314808
liq_top_10_then_score,0.002,2026-04,1.466375500932588
liq_top_20_then_bs_v2,0.0,2026-02,0.07192257811697678
liq_top_20_then_bs_v2,0.0,2026-03,-0.7578473826672856
liq_top_20_then_bs_v2,0.0,2026-04,0.8617057247481057
liq_top_20_then_bs_v2,0.0015,2026-02,0.06560820271622081
liq_top_20_then_bs_v2,0.0015,2026-03,-0.7658906442789971
liq_top_20_then_bs_v2,0.0015,2026-04,0.8383247551377426
liq_top_20_then_bs_v2,0.002,2026-02,0.0635096185732349
liq_top_20_then_bs_v2,0.002,2026-03,-0.7685147238051167
liq_top_20_then_bs_v2,0.002,2026-04,0.83058927548633
liq_top_20_then_score,0.0,2026-02,-0.09546891187955253
liq_top_20_then_score,0.0,2026-03,-0.7582200998226132
liq_top_20_then_score,0.0,2026-04,0.38198568413269185
liq_top_20_then_score,0.0015,2026-02,-0.10103594029840246
liq_top_20_then_score,0.0015,2026-03,-0.7662573675818134
liq_top_20_then_score,0.0015,2026-04,0.3640592686664499
liq_top_20_then_score,0.002,2026-02,-0.1028859032899847
liq_top_20_then_score,0.002,2026-03,-0.7688794504488745
liq_top_20_then_score,0.002,2026-04,0.35812987880938163
liq_top_30_then_score,0.0,2026-02,0.28409970055667344
liq_top_30_then_score,0.0,2026-03,-0.6337587668606327
liq_top_30_then_score,0.0,2026-04,0.5306797936209342
liq_top_30_then_score,0.0015,2026-02,0.2768700195936318
liq_top_30_then_score,0.0015,2026-03,-0.6456894413718874
liq_top_30_then_score,0.0015,2026-04,0.511063657526299
liq_top_30_then_score,0.002,2026-02,0.2744669191540472
liq_top_30_then_score,0.002,2026-03,-0.649583414461899
liq_top_30_then_score,0.002,2026-04,0.5045747714821811
