strategy,trade_date,symbol,shares,raw_open,raw_close,prev_raw_close
vls_mom_contrarian_v1_frozen,2023-01-04,600246,7000,6.46,6.52,6.46
vls_mom_contrarian_v1_frozen,2023-01-04,920001,6200,7.26,7.23,7.26
vls_mom_contrarian_v1_frozen,2023-01-04,920190,2300,19.4,19.25,19.25
vls_mom_contrarian_v1_frozen,2023-01-04,920392,5900,7.21,7.38,7.59
vls_mom_contrarian_v1_frozen,2023-01-04,920429,6300,7.12,7.14,7.12
vls_mom_contrarian_v1_frozen,2023-01-04,920526,10900,4.15,4.14,4.15
vls_mom_contrarian_v1_frozen,2023-01-04,920807,7800,5.69,5.72,5.76
vls_mom_contrarian_v1_frozen,2023-01-04,920855,6500,6.95,6.88,6.89
vls_mom_contrarian_v1_frozen,2023-01-04,920879,8000,5.67,5.6,5.66
vls_mom_contrarian_v1_frozen,2023-01-04,920957,8200,5.52,5.5,5.5
vls_mom_contrarian_v1_frozen,2023-01-05,600246,7000,6.5,6.49,6.52
vls_mom_contrarian_v1_frozen,2023-01-05,920001,6200,7.29,7.22,7.23
vls_mom_contrarian_v1_frozen,2023-01-05,920190,2300,19.42,19.17,19.25
vls_mom_contrarian_v1_frozen,2023-01-05,920392,5900,7.56,7.28,7.38
vls_mom_contrarian_v1_frozen,2023-01-05,920429,6300,7.16,7.23,7.14
vls_mom_contrarian_v1_frozen,2023-01-05,920526,10900,4.15,4.11,4.14
vls_mom_contrarian_v1_frozen,2023-01-05,920807,7800,5.76,5.75,5.72
vls_mom_contrarian_v1_frozen,2023-01-05,920855,6500,6.9,6.84,6.88
vls_mom_contrarian_v1_frozen,2023-01-05,920879,8000,5.68,5.7,5.6
vls_mom_contrarian_v1_frozen,2023-01-05,920957,8200,5.5,5.49,5.5
vls_mom_contrarian_v1_frozen,2023-01-06,600246,7000,6.54,6.57,6.49
vls_mom_contrarian_v1_frozen,2023-01-06,920001,6200,7.25,7.2,7.22
vls_mom_contrarian_v1_frozen,2023-01-06,920190,2300,19.39,18.98,19.17
vls_mom_contrarian_v1_frozen,2023-01-06,920392,5900,7.28,7.07,7.28
vls_mom_contrarian_v1_frozen,2023-01-06,920429,6300,7.18,7.21,7.23
vls_mom_contrarian_v1_frozen,2023-01-06,920526,10900,4.11,4.11,4.11
vls_mom_contrarian_v1_frozen,2023-01-06,920807,7800,5.75,5.72,5.75
vls_mom_contrarian_v1_frozen,2023-01-06,920855,6500,7.0,6.92,6.84
vls_mom_contrarian_v1_frozen,2023-01-06,920879,8000,5.67,5.68,5.7
vls_mom_contrarian_v1_frozen,2023-01-06,920957,8200,5.47,5.48,5.49
vls_mom_contrarian_v1_frozen,2023-01-09,600246,7000,6.57,6.68,6.57
vls_mom_contrarian_v1_frozen,2023-01-09,920001,6200,7.2,7.18,7.2
vls_mom_contrarian_v1_frozen,2023-01-09,920190,2300,19.01,19.05,18.98
vls_mom_contrarian_v1_frozen,2023-01-09,920392,5900,7.06,6.91,7.07
vls_mom_contrarian_v1_frozen,2023-01-09,920429,6300,7.21,7.15,7.21
vls_mom_contrarian_v1_frozen,2023-01-09,920526,10900,4.11,4.09,4.11
vls_mom_contrarian_v1_frozen,2023-01-09,920807,7800,5.7,5.72,5.72
vls_mom_contrarian_v1_frozen,2023-01-09,920855,6500,7.0,7.41,6.92
vls_mom_contrarian_v1_frozen,2023-01-09,920879,8000,5.66,5.67,5.68
vls_mom_contrarian_v1_frozen,2023-01-09,920957,8200,5.47,5.48,5.48
vls_mom_contrarian_v1_frozen,2023-01-10,600246,7000,6.7,6.52,6.68
vls_mom_contrarian_v1_frozen,2023-01-10,920001,6200,7.15,7.15,7.18
vls_mom_contrarian_v1_frozen,2023-01-10,920190,2300,18.88,18.91,19.05
vls_mom_contrarian_v1_frozen,2023-01-10,920392,5900,6.9,6.82,6.91
vls_mom_contrarian_v1_frozen,2023-01-10,920429,6300,7.12,7.22,7.15
vls_mom_contrarian_v1_frozen,2023-01-10,920526,10900,4.1,4.07,4.09
vls_mom_contrarian_v1_frozen,2023-01-10,920807,7800,5.72,5.68,5.72
vls_mom_contrarian_v1_frozen,2023-01-10,920855,6500,7.28,7.21,7.41
vls_mom_contrarian_v1_frozen,2023-01-10,920879,8000,5.66,5.69,5.67
vls_mom_contrarian_v1_frozen,2023-01-10,920957,8200,5.48,5.51,5.48
vls_mom_contrarian_v1_frozen,2023-01-11,600246,7000,6.5,6.44,6.52
vls_mom_contrarian_v1_frozen,2023-01-11,920001,6200,7.15,7.17,7.15
vls_mom_contrarian_v1_frozen,2023-01-11,920190,2300,18.95,18.8,18.91
vls_mom_contrarian_v1_frozen,2023-01-11,920392,5900,6.85,6.81,6.82
vls_mom_contrarian_v1_frozen,2023-01-11,920429,6300,7.23,7.23,7.22
vls_mom_contrarian_v1_frozen,2023-01-11,920526,10900,4.09,4.16,4.07
vls_mom_contrarian_v1_frozen,2023-01-11,920807,7800,5.74,5.68,5.68
vls_mom_contrarian_v1_frozen,2023-01-11,920855,6500,7.25,6.99,7.21
