trade_date,signal_date,nav,equity,cash,position_ratio,actual_exposure,position_count,in_risk,force_sells
2023-02-16,2023-02-15,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-02-17,2023-02-16,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-02-20,2023-02-17,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-02-21,2023-02-20,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-02-22,2023-02-21,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-02-23,2023-02-22,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-02-24,2023-02-23,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-02-27,2023-02-24,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-02-28,2023-02-27,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-03-01,2023-02-28,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-03-02,2023-03-01,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-03-03,2023-03-02,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-03-06,2023-03-03,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-03-07,2023-03-06,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-03-08,2023-03-07,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-03-09,2023-03-08,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-03-10,2023-03-09,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-03-13,2023-03-10,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-03-14,2023-03-13,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-03-15,2023-03-14,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-03-16,2023-03-15,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-03-17,2023-03-16,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-03-20,2023-03-17,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-03-21,2023-03-20,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-03-22,2023-03-21,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-03-23,2023-03-22,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-03-24,2023-03-23,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-03-27,2023-03-24,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-03-28,2023-03-27,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-03-29,2023-03-28,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-03-30,2023-03-29,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-03-31,2023-03-30,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-04-03,2023-03-31,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-04-04,2023-04-03,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-04-06,2023-04-04,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-04-07,2023-04-06,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-04-10,2023-04-07,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-04-11,2023-04-10,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-04-12,2023-04-11,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-04-13,2023-04-12,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-04-14,2023-04-13,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-04-17,2023-04-14,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-04-18,2023-04-17,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-04-19,2023-04-18,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-04-20,2023-04-19,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-04-21,2023-04-20,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-04-24,2023-04-21,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-04-25,2023-04-24,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-04-26,2023-04-25,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-04-27,2023-04-26,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-04-28,2023-04-27,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-05-04,2023-04-28,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-05-05,2023-05-04,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-05-08,2023-05-05,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-05-09,2023-05-08,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-05-10,2023-05-09,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-05-11,2023-05-10,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-05-12,2023-05-11,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-05-15,2023-05-12,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-05-16,2023-05-15,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-05-17,2023-05-16,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-05-18,2023-05-17,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-05-19,2023-05-18,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-05-22,2023-05-19,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-05-23,2023-05-22,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-05-24,2023-05-23,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-05-25,2023-05-24,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-05-26,2023-05-25,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-05-29,2023-05-26,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-05-30,2023-05-29,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-05-31,2023-05-30,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-06-01,2023-05-31,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-06-02,2023-06-01,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-06-05,2023-06-02,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-06-06,2023-06-05,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-06-07,2023-06-06,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-06-08,2023-06-07,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-06-09,2023-06-08,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-06-12,2023-06-09,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-06-13,2023-06-12,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-06-14,2023-06-13,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-06-15,2023-06-14,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-06-16,2023-06-15,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-06-19,2023-06-16,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-06-20,2023-06-19,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-06-21,2023-06-20,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-06-26,2023-06-21,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-06-27,2023-06-26,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-06-28,2023-06-27,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-06-29,2023-06-28,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-06-30,2023-06-29,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-07-03,2023-06-30,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-07-04,2023-07-03,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-07-05,2023-07-04,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-07-06,2023-07-05,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-07-07,2023-07-06,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-07-10,2023-07-07,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-07-11,2023-07-10,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-07-12,2023-07-11,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-07-13,2023-07-12,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-07-14,2023-07-13,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-07-17,2023-07-14,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-07-18,2023-07-17,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-07-19,2023-07-18,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-07-20,2023-07-19,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-07-21,2023-07-20,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-07-24,2023-07-21,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-07-25,2023-07-24,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-07-26,2023-07-25,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-07-27,2023-07-26,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-07-28,2023-07-27,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-07-31,2023-07-28,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-08-01,2023-07-31,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-08-02,2023-08-01,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-08-03,2023-08-02,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-08-04,2023-08-03,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-08-07,2023-08-04,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-08-08,2023-08-07,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-08-09,2023-08-08,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-08-10,2023-08-09,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-08-11,2023-08-10,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-08-14,2023-08-11,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-08-15,2023-08-14,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-08-16,2023-08-15,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-08-17,2023-08-16,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-08-18,2023-08-17,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-08-21,2023-08-18,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-08-22,2023-08-21,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-08-23,2023-08-22,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-08-24,2023-08-23,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-08-25,2023-08-24,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-08-28,2023-08-25,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-08-29,2023-08-28,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-08-30,2023-08-29,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-08-31,2023-08-30,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-09-01,2023-08-31,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-09-04,2023-09-01,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-09-05,2023-09-04,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-09-06,2023-09-05,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-09-07,2023-09-06,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-09-08,2023-09-07,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-09-11,2023-09-08,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-09-12,2023-09-11,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-09-13,2023-09-12,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-09-14,2023-09-13,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-09-15,2023-09-14,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-09-18,2023-09-15,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-09-19,2023-09-18,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-09-20,2023-09-19,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-09-21,2023-09-20,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-09-22,2023-09-21,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-09-25,2023-09-22,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-09-26,2023-09-25,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-09-27,2023-09-26,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-09-28,2023-09-27,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-10-09,2023-09-28,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-10-10,2023-10-09,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-10-11,2023-10-10,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-10-12,2023-10-11,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-10-13,2023-10-12,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-10-16,2023-10-13,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-10-17,2023-10-16,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-10-18,2023-10-17,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-10-19,2023-10-18,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-10-20,2023-10-19,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-10-23,2023-10-20,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-10-24,2023-10-23,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-10-25,2023-10-24,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-10-26,2023-10-25,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-10-27,2023-10-26,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-10-30,2023-10-27,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-10-31,2023-10-30,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-11-01,2023-10-31,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-11-02,2023-11-01,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-11-03,2023-11-02,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-11-06,2023-11-03,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-11-07,2023-11-06,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-11-08,2023-11-07,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-11-09,2023-11-08,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-11-10,2023-11-09,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-11-13,2023-11-10,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-11-14,2023-11-13,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-11-15,2023-11-14,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-11-16,2023-11-15,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-11-17,2023-11-16,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-11-20,2023-11-17,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-11-21,2023-11-20,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-11-22,2023-11-21,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-11-23,2023-11-22,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-11-24,2023-11-23,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-11-27,2023-11-24,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-11-28,2023-11-27,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-11-29,2023-11-28,1.0,500000.0,500000.0,0.6,0.0,0,False,0
2023-11-30,2023-11-29,0.908999,454499.42,221816.42,0.6,0.512,5,False,0
2023-12-01,2023-11-30,0.903001,451500.42,221816.42,0.6,0.5087,5,False,0
2023-12-04,2023-12-01,0.897699,448849.42,221816.42,0.6,0.5058,5,False,0
2023-12-05,2023-12-04,0.888313,444156.42,221816.42,0.6,0.5006,5,False,0
2023-12-06,2023-12-05,0.897031,448515.42,221816.42,0.4,0.5054,5,True,0
2023-12-07,2023-12-06,0.889689,444844.42,221816.42,0.4,0.5014,5,True,0
2023-12-08,2023-12-07,0.897311,448655.42,221816.42,0.4,0.5056,5,True,0
2023-12-11,2023-12-08,0.897469,448734.42,221816.42,0.4,0.5057,5,True,0
2023-12-12,2023-12-11,0.892371,446185.42,221816.42,0.4,0.5029,5,True,0
2023-12-13,2023-12-12,0.880443,440221.42,221816.42,0.4,0.4961,5,True,0
2023-12-14,2023-12-13,0.946223,473111.3,349629.3,0.4,0.261,4,True,0
2023-12-15,2023-12-14,0.944735,472367.3,349629.3,0.4,0.2598,4,True,0
2023-12-18,2023-12-15,0.945949,472974.3,349629.3,0.4,0.2608,4,True,0
2023-12-19,2023-12-18,0.942561,471280.53,302629.53,0.4,0.3579,5,True,0
2023-12-20,2023-12-19,0.941357,470678.53,302629.53,0.4,0.357,5,True,0
2023-12-21,2023-12-20,0.945353,472676.53,302629.53,0.4,0.3598,5,True,0
2023-12-22,2023-12-21,0.943603,471801.53,302629.53,0.4,0.3586,5,True,0
2023-12-25,2023-12-22,0.942585,471292.53,302629.53,0.4,0.3579,5,True,0
2023-12-26,2023-12-25,0.941563,470781.53,302629.53,0.4,0.3572,5,True,0
2023-12-27,2023-12-26,0.942503,471251.53,302629.53,0.4,0.3578,5,True,0
2023-12-28,2023-12-27,0.96199,480995.24,296584.24,0.4,0.3834,5,True,0
2023-12-29,2023-12-28,0.961687,480843.26,296457.26,0.4,0.3835,5,True,0
2024-01-02,2023-12-29,0.948649,474324.26,296457.26,0.4,0.375,5,True,0
2024-01-03,2024-01-02,0.945117,472558.36,292950.36,0.4,0.3801,5,True,0
2024-01-04,2024-01-03,0.947237,473618.36,292950.36,0.4,0.3815,5,True,0
2024-01-05,2024-01-04,0.940591,470295.36,292950.36,0.4,0.3771,5,True,0
2024-01-08,2024-01-05,0.938761,469380.36,292950.36,0.4,0.3759,5,True,0
2024-01-09,2024-01-08,0.936227,468113.36,292950.36,0.4,0.3742,5,True,0
2024-01-10,2024-01-09,0.928043,464021.36,292950.36,0.4,0.3687,5,True,0
2024-01-11,2024-01-10,0.931073,465536.36,292950.36,0.4,0.3707,5,True,0
2024-01-12,2024-01-11,0.912657,456328.54,285467.54,0.4,0.3744,5,True,0
2024-01-15,2024-01-12,0.929567,464783.65,283395.65,0.4,0.3903,5,True,0
2024-01-16,2024-01-15,0.931109,465554.65,283395.65,0.4,0.3913,5,True,0
2024-01-17,2024-01-16,0.923349,461674.68,284583.68,0.4,0.3836,5,True,0
2024-01-18,2024-01-17,0.929189,464594.68,284583.68,0.4,0.3875,5,True,0
2024-01-19,2024-01-18,0.918179,459089.68,284583.68,0.4,0.3801,5,True,0
2024-01-22,2024-01-19,0.905893,452946.68,284583.68,0.4,0.3717,5,True,0
2024-01-23,2024-01-22,0.906127,453063.68,284583.68,0.4,0.3719,5,True,0
2024-01-24,2024-01-23,0.911443,455721.68,284583.68,0.4,0.3755,5,True,0
2024-01-25,2024-01-24,0.931201,465600.68,284583.68,0.4,0.3888,5,True,0
2024-01-26,2024-01-25,0.945024,472511.9,288840.9,0.4,0.3887,5,True,0
2024-01-29,2024-01-26,0.935954,467977.07,287839.07,0.4,0.3849,5,True,0
2024-01-30,2024-01-29,0.930442,465221.07,287839.07,0.4,0.3813,5,True,0
2024-01-31,2024-01-30,0.925038,462519.02,283333.02,0.4,0.3874,5,True,0
2024-02-01,2024-01-31,0.921246,460623.02,283333.02,0.4,0.3849,5,True,0
2024-02-02,2024-02-01,0.918512,459256.02,283333.02,0.4,0.3831,5,True,0
2024-02-05,2024-02-02,0.91467,457335.02,283333.02,0.4,0.3805,5,True,0
2024-02-06,2024-02-05,0.925032,462516.02,283333.02,0.4,0.3874,5,True,0
2024-02-07,2024-02-06,0.927734,463867.02,283333.02,0.4,0.3892,5,True,0
2024-02-08,2024-02-07,0.935844,467922.02,283333.02,0.4,0.3945,5,True,0
2024-02-19,2024-02-08,0.932659,466329.55,289710.55,0.4,0.3787,5,True,0
2024-02-20,2024-02-19,0.927304,463651.95,286309.95,0.4,0.3825,5,True,0
2024-02-21,2024-02-20,0.920962,460480.95,286309.95,0.4,0.3782,5,True,0
2024-02-22,2024-02-21,0.933188,466593.85,285447.85,0.4,0.3882,5,True,0
2024-02-23,2024-02-22,0.933598,466798.85,285447.85,0.4,0.3885,5,True,0
2024-02-26,2024-02-23,0.942356,471177.85,285447.85,0.4,0.3942,5,True,0
2024-02-27,2024-02-26,0.955228,477613.85,285447.85,0.4,0.4023,5,True,0
2024-02-28,2024-02-27,0.93731,468654.85,285447.85,0.4,0.3909,5,True,0
2024-02-29,2024-02-28,0.947784,473891.85,285447.85,0.4,0.3977,5,True,0
2024-03-01,2024-02-29,0.954598,477298.85,285447.85,0.4,0.402,5,True,0
2024-03-04,2024-03-01,0.977855,488927.26,296225.26,0.4,0.3941,5,True,0
2024-03-05,2024-03-04,0.970252,485125.97,299748.97,0.4,0.3821,5,True,0
2024-03-06,2024-03-05,0.97029,485144.97,299748.97,0.4,0.3821,5,True,0
2024-03-07,2024-03-06,0.96076,480379.82,295123.82,0.4,0.3856,5,True,0
2024-03-08,2024-03-07,0.971434,485716.82,295123.82,0.4,0.3924,5,True,0
2024-03-11,2024-03-08,0.981664,490831.82,295123.82,0.4,0.3987,5,True,0
2024-03-12,2024-03-11,0.976448,488223.82,295123.82,0.4,0.3955,5,True,0
2024-03-13,2024-03-12,0.969962,484980.82,295123.82,0.4,0.3915,5,True,0
2024-03-14,2024-03-13,0.968562,484280.82,295123.82,0.4,0.3906,5,True,0
2024-03-15,2024-03-14,0.973036,486517.82,295123.82,0.6,0.3934,5,False,0
2024-03-18,2024-03-15,0.977956,488977.8,200296.8,0.6,0.5904,5,False,0
2024-03-19,2024-03-18,0.968723,484361.36,199571.36,0.6,0.588,5,False,0
2024-03-20,2024-03-19,0.968607,484303.36,199571.36,0.6,0.5879,5,False,0
2024-03-21,2024-03-20,0.963832,481915.83,202101.83,0.6,0.5806,5,False,0
2024-03-22,2024-03-21,0.948328,474163.83,202101.83,0.6,0.5738,5,False,0
2024-03-25,2024-03-22,0.951916,475957.83,202101.83,0.6,0.5754,5,False,0
2024-03-26,2024-03-25,0.944996,472497.83,202101.83,0.6,0.5723,5,False,0
2024-03-27,2024-03-26,0.936674,468336.83,202101.83,0.6,0.5685,5,False,0
2024-03-28,2024-03-27,0.948574,474286.83,202101.83,0.6,0.5739,5,False,0
2024-03-29,2024-03-28,0.955332,477665.83,202101.83,0.6,0.5769,5,False,0
2024-04-01,2024-03-29,0.947417,473708.61,201454.61,0.6,0.5747,5,False,0
2024-04-02,2024-04-01,0.937276,468637.79,205292.79,0.6,0.5619,5,False,0
2024-04-03,2024-04-02,0.92612,463059.79,205292.79,0.6,0.5567,5,False,0
2024-04-08,2024-04-03,0.92089,460445.18,194693.18,0.6,0.5772,5,False,0
2024-04-09,2024-04-08,0.916852,458426.18,194693.18,0.6,0.5753,5,False,0
2024-04-10,2024-04-09,0.921836,460918.18,194693.18,0.6,0.5776,5,False,0
2024-04-11,2024-04-10,0.916912,458456.18,194693.18,0.6,0.5753,5,False,0
2024-04-12,2024-04-11,0.913814,456907.18,194693.18,0.6,0.5739,5,False,0
2024-04-15,2024-04-12,0.923628,461814.18,194693.18,0.6,0.5784,5,False,0
2024-04-16,2024-04-15,0.923174,461587.18,194693.18,0.6,0.5782,5,False,0
2024-04-17,2024-04-16,0.943998,471998.8,216268.8,0.6,0.5418,5,False,0
2024-04-18,2024-04-17,0.934792,467396.19,197567.19,0.6,0.5773,5,False,0
2024-04-19,2024-04-18,0.938148,469074.19,197567.19,0.6,0.5788,5,False,0
2024-04-22,2024-04-19,0.934376,467187.91,198765.91,0.6,0.5745,5,False,0
2024-04-23,2024-04-22,0.928148,464073.91,199608.91,0.6,0.5699,5,False,0
2024-04-24,2024-04-23,0.929318,464658.91,199608.91,0.6,0.5704,5,False,0
2024-04-25,2024-04-24,0.931416,465707.91,199608.91,0.6,0.5714,5,False,0
2024-04-26,2024-04-25,0.932478,466238.91,199608.91,0.6,0.5719,5,False,0
2024-04-29,2024-04-26,0.93853,469264.91,199608.91,0.6,0.5746,5,False,0
2024-04-30,2024-04-29,0.935866,467932.91,199608.91,0.6,0.5734,5,False,0
2024-05-06,2024-04-30,0.934036,467018.03,202885.03,0.6,0.5656,5,False,0
2024-05-07,2024-05-06,0.935984,467992.11,198610.11,0.6,0.5756,5,False,0
2024-05-08,2024-05-07,0.931372,465686.11,198610.11,0.6,0.5735,5,False,0
2024-05-09,2024-05-08,0.942714,471357.11,198610.11,0.6,0.5786,5,False,0
2024-05-10,2024-05-09,0.93799,468994.98,199936.98,0.6,0.5737,5,False,0
2024-05-13,2024-05-10,0.948362,474180.98,199936.98,0.6,0.5784,5,False,0
2024-05-14,2024-05-13,0.941236,470617.98,199936.98,0.6,0.5752,5,False,0
