strategy,trade_date,symbol,name,industry,side,price,shares,gross_amount,cost,cash_after,reason
baseline_full_dynamic_factor_industry_cap2,2026-01-06,300058,蓝色光标,广告包装,BUY,13.6,7300,99280.0,74.46000000000001,400645.54,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-06,300136,信维通信,元器件,BUY,63.5,1500,95250.0,71.4375,305324.1025,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-06,300857,协创数据,IT设备,BUY,261.1514,300,78345.42000000001,58.759065000000014,226919.92343499995,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-06,601698,中国卫通,电信运营,BUY,39.98,2500,99949.99999999999,74.96249999999999,126894.96093499997,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-06,603667,五洲新春,机械基件,BUY,74.46,1300,96797.99999999999,72.59849999999999,30024.36243499999,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-27,300058,蓝色光标,广告包装,SELL,20.74,7300,151402.0,113.5515,181312.810935,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-27,300136,信维通信,元器件,SELL,82.28,1500,123420.0,92.565,304640.245935,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-27,300857,协创数据,IT设备,SELL,306.0992,300,91829.76,68.87232,396401.133615,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-27,601698,中国卫通,电信运营,SELL,36.9,2500,92250.0,69.1875,488581.946115,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-27,603667,五洲新春,机械基件,SELL,82.95,1300,107835.0,80.87625,596336.069865,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-27,002716,湖南白银,小金属,BUY,18.08,6600,119327.99999999999,89.496,476918.573865,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-27,300751,迈为股份,专用机械,BUY,329.01,300,98703.0,74.02725,378141.546615,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-27,600986,浙文互联,互联网,BUY,14.18,8400,119112.0,89.334,258940.212615,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-27,601212,白银有色,铜,BUY,11.41,10400,118664.0,88.998,140187.214615,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-27,688521,芯原股份,半导体,BUY,221.8,500,110900.0,83.175,29204.039615,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,002716,湖南白银,小金属,SELL,15.39,6600,101574.0,76.1805,130701.859115,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,300751,迈为股份,专用机械,SELL,276.14,300,82842.0,62.1315,213481.72761499998,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,600986,浙文互联,互联网,SELL,12.25,8400,102900.0,77.175,316304.552615,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,601212,白银有色,铜,SELL,10.65,10400,110760.0,83.07000000000001,426981.482615,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,688521,芯原股份,半导体,SELL,250.0,500,125000.0,93.75,551887.732615,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,002455,百川股份,化工原料,BUY,15.32,7200,110304.0,82.72800000000001,441501.004615,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,300394,天孚通信,通信设备,BUY,352.31,300,105693.0,79.26975,335728.734865,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,301526,国际复材,玻璃,BUY,15.8,6900,109020.0,81.765,226626.969865,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,601869,长飞光纤,通信设备,BUY,240.0,400,96000.0,72.0,130554.96986499999,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,688167,炬光科技,元器件,BUY,390.0,200,78000.0,58.5,52496.46986499999,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-18,002455,百川股份,化工原料,SELL,14.37,7200,103464.0,77.598,155882.871865,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-18,300394,天孚通信,通信设备,SELL,293.99,300,88197.0,66.14775,244013.724115,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-18,301526,国际复材,玻璃,SELL,11.57,6900,79833.0,59.87475,323786.849365,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-18,601869,长飞光纤,通信设备,SELL,221.0,400,88400.0,66.3,412120.549365,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-18,688167,炬光科技,元器件,SELL,300.0,200,60000.0,45.0,472075.549365,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-18,000890,法尔胜,环境保护,BUY,13.76,6800,93568.0,70.176,378437.373365,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-18,300042,朗科科技,IT设备,BUY,53.0,1700,90100.0,67.575,288269.798365,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-18,600227,赤天化,农药化肥,BUY,5.29,17800,94162.0,70.6215,194037.176865,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-18,603778,国晟科技,电气设备,BUY,24.69,3800,93822.0,70.3665,100144.81036499998,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-18,603929,亚翔集成,装修装饰,BUY,173.81,500,86905.0,65.17875000000001,13174.631614999977,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-09,000890,法尔胜,环境保护,SELL,15.39,6800,104652.0,78.489,117748.14261499998,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-09,300042,朗科科技,IT设备,SELL,44.94,1700,76398.0,57.298500000000004,194088.84411499999,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-09,600227,赤天化,农药化肥,SELL,3.94,17800,70132.0,52.599000000000004,264168.245115,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-09,603778,国晟科技,电气设备,SELL,32.0,900,28800.0,21.6,292946.645115,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-09,603929,亚翔集成,装修装饰,SELL,177.29,500,88645.0,66.48375,381525.161365,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-09,300308,中际旭创,通信设备,BUY,682.8065,100,68280.65000000001,51.210487500000006,313193.3008775,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-09,300548,长芯博创,通信设备,BUY,200.11,400,80044.0,60.033,233089.26787749998,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-09,300757,罗博特科,专用机械,BUY,478.0,100,47800.0,35.85,185253.41787749997,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-09,301396,宏景科技,软件服务,BUY,188.04,500,94020.0,70.515,91162.90287749998,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-10,603778,国晟科技,电气设备,SELL,33.0,2900,95700.0,71.775,186791.12787749997,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-10,300502,新易盛,通信设备,BUY,493.0,300,147900.0,110.925,38780.20287749998,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-30,300308,中际旭创,通信设备,SELL,863.66,100,86366.0,64.7745,125081.42837749998,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-30,300548,长芯博创,通信设备,SELL,254.5,400,101800.0,76.35000000000001,226805.07837749997,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-30,300757,罗博特科,专用机械,SELL,489.02,100,48902.0,36.6765,275670.4018775,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-30,301396,宏景科技,软件服务,SELL,322.99,500,161495.0,121.12125,437044.28062750003,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-30,002709,天赐材料,化工原料,BUY,59.59,1800,107262.0,80.4465,329701.8341275,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-30,301308,江波龙,半导体,BUY,410.0,200,82000.0,61.5,247640.3341275,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-30,601138,工业富联,通信设备,BUY,65.9,1600,105440.00000000001,79.08000000000001,142121.2541275,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-30,688041,海光信息,半导体,BUY,284.9,300,85470.0,64.1025,56587.1516275,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-05-06,300502,新易盛,通信设备,SELL,539.9,300,161970.0,121.4775,218435.67412749998,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-05-06,688256,寒武纪-U,半导体,BUY,1784.78,100,178478.0,133.8585,39823.81562749998,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-05-26,002709,天赐材料,化工原料,SELL,51.95,1800,93510.0,70.13250000000001,133263.68312749997,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-05-26,301308,江波龙,半导体,SELL,557.2,200,111440.00000000001,83.58000000000001,244620.10312749998,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-05-26,601138,工业富联,通信设备,SELL,69.86,1600,111776.0,83.83200000000001,356312.2711275,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-05-26,688041,海光信息,半导体,SELL,323.0,300,96900.0,72.675,453139.5961275,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-05-26,002436,兴森科技,元器件,BUY,37.5,3000,112500.0,84.375,340555.2211275,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-05-26,600183,生益科技,元器件,BUY,115.68,900,104112.0,78.084,236365.1371275,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-05-26,600584,长电科技,半导体,BUY,83.0,1300,107900.0,80.925,128384.2121275,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-05-26,688981,中芯国际,半导体,BUY,150.73,700,105511.0,79.13325,22794.078877499996,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-05-27,688256,寒武纪-U,半导体,SELL,1385.0,100,138500.0,103.875,161190.2038775,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-05-27,002156,通富微电,半导体,BUY,72.97,2200,160534.0,120.40050000000001,535.8033775000076,rebalance_unlocked
