trade_date,signal_date,cash,gross_market_value,equity,nav,actual_exposure,position_count,position_ratio,risk_state,total_commission,total_stamp_tax,total_slippage,total_cost,unfilled_notional,target_exposure
2023-02-28,2023-02-27,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-03-01,2023-02-28,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-03-02,2023-03-01,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-03-03,2023-03-02,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-03-06,2023-03-03,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-03-07,2023-03-06,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-03-08,2023-03-07,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-03-09,2023-03-08,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-03-10,2023-03-09,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-03-13,2023-03-10,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-03-14,2023-03-13,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-03-15,2023-03-14,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-03-16,2023-03-15,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-03-17,2023-03-16,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-03-20,2023-03-17,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-03-21,2023-03-20,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-03-22,2023-03-21,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-03-23,2023-03-22,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-03-24,2023-03-23,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-03-27,2023-03-24,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-03-28,2023-03-27,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-03-29,2023-03-28,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-03-30,2023-03-29,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-03-31,2023-03-30,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-04-03,2023-03-31,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-04-04,2023-04-03,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-04-06,2023-04-04,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-04-07,2023-04-06,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-04-10,2023-04-07,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-04-11,2023-04-10,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-04-12,2023-04-11,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-04-13,2023-04-12,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-04-14,2023-04-13,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-04-17,2023-04-14,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-04-18,2023-04-17,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-04-19,2023-04-18,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-04-20,2023-04-19,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-04-21,2023-04-20,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-04-24,2023-04-21,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-04-25,2023-04-24,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-04-26,2023-04-25,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-04-27,2023-04-26,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-04-28,2023-04-27,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-05-04,2023-04-28,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-05-05,2023-05-04,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-05-08,2023-05-05,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-05-09,2023-05-08,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-05-10,2023-05-09,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-05-11,2023-05-10,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-05-12,2023-05-11,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-05-15,2023-05-12,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-05-16,2023-05-15,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-05-17,2023-05-16,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-05-18,2023-05-17,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-05-19,2023-05-18,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-05-22,2023-05-19,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-05-23,2023-05-22,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-05-24,2023-05-23,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-05-25,2023-05-24,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-05-26,2023-05-25,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-05-29,2023-05-26,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-05-30,2023-05-29,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-05-31,2023-05-30,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-06-01,2023-05-31,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-06-02,2023-06-01,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-06-05,2023-06-02,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-06-06,2023-06-05,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-06-07,2023-06-06,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-06-08,2023-06-07,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-06-09,2023-06-08,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-06-12,2023-06-09,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-06-13,2023-06-12,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-06-14,2023-06-13,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-06-15,2023-06-14,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-06-16,2023-06-15,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-06-19,2023-06-16,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-06-20,2023-06-19,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-06-21,2023-06-20,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-06-26,2023-06-21,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-06-27,2023-06-26,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-06-28,2023-06-27,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-06-29,2023-06-28,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-06-30,2023-06-29,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-07-03,2023-06-30,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-07-04,2023-07-03,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-07-05,2023-07-04,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-07-06,2023-07-05,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-07-07,2023-07-06,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-07-10,2023-07-07,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-07-11,2023-07-10,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-07-12,2023-07-11,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-07-13,2023-07-12,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-07-14,2023-07-13,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-07-17,2023-07-14,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-07-18,2023-07-17,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-07-19,2023-07-18,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-07-20,2023-07-19,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-07-21,2023-07-20,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-07-24,2023-07-21,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-07-25,2023-07-24,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-07-26,2023-07-25,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-07-27,2023-07-26,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-07-28,2023-07-27,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-07-31,2023-07-28,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-08-01,2023-07-31,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-08-02,2023-08-01,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-08-03,2023-08-02,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-08-04,2023-08-03,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-08-07,2023-08-04,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-08-08,2023-08-07,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-08-09,2023-08-08,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-08-10,2023-08-09,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-08-11,2023-08-10,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-08-14,2023-08-11,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-08-15,2023-08-14,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-08-16,2023-08-15,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-08-17,2023-08-16,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-08-18,2023-08-17,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-08-21,2023-08-18,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-08-22,2023-08-21,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-08-23,2023-08-22,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-08-24,2023-08-23,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-08-25,2023-08-24,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-08-28,2023-08-25,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-08-29,2023-08-28,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-08-30,2023-08-29,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-08-31,2023-08-30,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-09-01,2023-08-31,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-09-04,2023-09-01,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-09-05,2023-09-04,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-09-06,2023-09-05,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-09-07,2023-09-06,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-09-08,2023-09-07,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-09-11,2023-09-08,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-09-12,2023-09-11,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-09-13,2023-09-12,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-09-14,2023-09-13,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-09-15,2023-09-14,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-09-18,2023-09-15,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-09-19,2023-09-18,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-09-20,2023-09-19,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-09-21,2023-09-20,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-09-22,2023-09-21,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-09-25,2023-09-22,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-09-26,2023-09-25,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-09-27,2023-09-26,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-09-28,2023-09-27,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-10-09,2023-09-28,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-10-10,2023-10-09,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-10-11,2023-10-10,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-10-12,2023-10-11,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-10-13,2023-10-12,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-10-16,2023-10-13,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-10-17,2023-10-16,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-10-18,2023-10-17,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-10-19,2023-10-18,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-10-20,2023-10-19,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-10-23,2023-10-20,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-10-24,2023-10-23,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-10-25,2023-10-24,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-10-26,2023-10-25,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-10-27,2023-10-26,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-10-30,2023-10-27,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-10-31,2023-10-30,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-11-01,2023-10-31,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-11-02,2023-11-01,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-11-03,2023-11-02,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-11-06,2023-11-03,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-11-07,2023-11-06,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
