strategy,trade_date,symbol,name,industry,side,price,shares,gross_amount,cost,cash_after,reason
baseline_full_dynamic_factor_industry_cap2,2026-01-06,300058,蓝色光标,广告包装,BUY,13.6,7300,99280.0,74.46000000000001,400645.54,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-06,300136,信维通信,元器件,BUY,63.5,1500,95250.0,71.4375,305324.1025,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-06,300857,协创数据,IT设备,BUY,261.1514,300,78345.42000000001,58.759065000000014,226919.92343499995,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-06,601698,中国卫通,电信运营,BUY,39.98,2500,99949.99999999999,74.96249999999999,126894.96093499997,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-06,603667,五洲新春,机械基件,BUY,74.46,1300,96797.99999999999,72.59849999999999,30024.36243499999,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,300058,蓝色光标,广告包装,SELL,17.6,7300,128480.00000000001,96.36000000000001,158408.002435,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,300136,信维通信,元器件,SELL,81.0,1500,121500.0,91.125,279816.87743500003,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,300857,协创数据,IT设备,SELL,269.5187,300,80855.61,60.6417075,360611.84572750004,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,601698,中国卫通,电信运营,SELL,39.79,2500,99475.0,74.60625,460012.2394775,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,603667,五洲新春,机械基件,SELL,89.0,1300,115700.0,86.775,575625.4644775001,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,002028,思源电气,电气设备,BUY,202.45,500,101225.0,75.91875,474324.54572750005,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,002156,通富微电,半导体,BUY,47.7,2400,114480.0,85.86,359758.68572750007,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,300567,精测电子,电器仪表,BUY,143.03,800,114424.0,85.818,245248.86772750007,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,300751,迈为股份,专用机械,BUY,259.0,400,103600.0,77.7,141571.16772750008,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,603179,新泉股份,汽车配件,BUY,103.85,1100,114235.0,85.67625,27250.49147750008,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,002028,思源电气,电气设备,SELL,185.2,500,92600.0,69.45,119781.04147750008,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,002156,通富微电,半导体,SELL,50.0,2400,120000.0,90.0,239691.04147750008,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,300567,精测电子,电器仪表,SELL,131.0,800,104800.0,78.60000000000001,344412.4414775001,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,300751,迈为股份,专用机械,SELL,322.0,400,128800.0,96.60000000000001,473115.84147750004,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,603179,新泉股份,汽车配件,SELL,86.27,1100,94897.0,71.17275000000001,567941.6687275,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,001330,博纳影业,影视音像,BUY,10.17,11100,112887.0,84.66525,454970.0034775,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,002009,天奇股份,工程机械,BUY,29.81,3800,113278.0,84.9585,341607.0449775,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,002491,通鼎互联,通信设备,BUY,8.6,13200,113520.0,85.14,228001.90497749997,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,601869,长飞光纤,通信设备,BUY,160.0,700,112000.0,84.0,115917.90497749997,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,603629,利通电子,元器件,BUY,40.0,2800,112000.0,84.0,3833.904977499973,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,001330,博纳影业,影视音像,SELL,10.34,11100,114774.0,86.0805,118521.82447749998,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,002009,天奇股份,工程机械,SELL,34.44,3800,130871.99999999999,98.154,249295.67047749995,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,002491,通鼎互联,通信设备,SELL,10.18,13200,134376.0,100.782,383570.88847749995,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,601869,长飞光纤,通信设备,SELL,240.0,700,168000.0,126.0,551444.8884775,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,603629,利通电子,元器件,SELL,55.99,2800,156772.0,117.57900000000001,708099.3094774999,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,002008,大族激光,专用机械,BUY,58.6,2400,140640.0,105.48,567353.8294774999,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,603163,圣晖集成,建筑工程,BUY,131.99,1000,131990.0,98.9925,435264.83697749994,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,603331,百达精工,专用机械,BUY,19.99,7000,139930.0,104.9475,295229.88947749994,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,605289,罗曼股份,建筑工程,BUY,100.24,1400,140336.0,105.252,154788.63747749993,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,688309,恒誉环保,环境保护,BUY,37.01,3800,140638.0,105.4785,14045.15897749993,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-11,002008,大族激光,专用机械,SELL,73.27,2400,175848.0,131.886,189761.27297749993,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-11,603163,圣晖集成,建筑工程,SELL,111.0,1000,111000.0,83.25,300678.02297749993,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-11,603331,百达精工,专用机械,SELL,17.28,7000,120960.00000000001,90.72000000000001,421547.30297749996,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-11,605289,罗曼股份,建筑工程,SELL,133.31,1400,186634.0,139.9755,608041.3274775,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-11,688309,恒誉环保,环境保护,SELL,56.37,3800,214206.0,160.6545,822086.6729774999,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-11,001267,汇绿生态,建筑工程,BUY,48.0,3400,163200.0,122.4,658764.2729774999,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-11,002335,科华数据,电气设备,BUY,69.82,2300,160585.99999999997,120.43949999999998,498057.8334774999,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-11,002384,东山精密,元器件,BUY,109.33,1500,163995.0,122.99625,333939.8372274999,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-11,601778,晶科科技,新型电力,BUY,5.78,28400,164152.0,123.114,169664.72322749993,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-11,688158,优刻得-W,软件服务,BUY,51.48,3100,159588.0,119.691,9957.032227499934,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-25,001267,汇绿生态,建筑工程,SELL,42.0,3400,142800.0,107.10000000000001,152649.93222749993,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-25,002335,科华数据,电气设备,SELL,59.75,2300,137425.0,103.06875000000001,289971.8634774999,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-25,002384,东山精密,元器件,SELL,113.9,1500,170850.0,128.1375,460693.7259774999,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-25,601778,晶科科技,新型电力,SELL,5.53,28400,157052.0,117.789,617627.9369774999,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-25,688158,优刻得-W,软件服务,SELL,44.0,3100,136400.0,102.3,753925.6369774998,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-25,300051,琏升科技,综合类,BUY,11.8,12700,149860.0,112.395,603953.2419774998,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-25,300939,秋田微,元器件,BUY,45.91,3200,146912.0,110.184,456931.0579774998,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-25,600681,百川能源,供气供热,BUY,4.8,31400,150720.0,113.04,306098.01797749975,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-25,601016,节能风电,新型电力,BUY,4.98,30300,150894.0,113.1705,155090.84747749974,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-25,603105,芯能科技,电气设备,BUY,12.85,11700,150345.0,112.75875,4633.088727499737,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-09,300051,琏升科技,综合类,SELL,12.1,12700,153670.0,115.2525,158187.83622749973,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-09,300939,秋田微,元器件,SELL,38.2,3200,122240.00000000001,91.68,280336.15622749977,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-09,600681,百川能源,供气供热,SELL,4.15,31400,130310.00000000001,97.73250000000002,410548.4237274998,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-09,601016,节能风电,新型电力,SELL,4.07,30300,123321.00000000001,92.49075000000002,533776.9329774998,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-09,603105,芯能科技,电气设备,SELL,10.72,11700,125424.00000000001,94.06800000000001,659106.8649774998,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-09,300308,中际旭创,通信设备,BUY,682.8065,100,68280.65000000001,51.210487500000006,590775.0044899998,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-09,300548,长芯博创,通信设备,BUY,200.11,600,120066.00000000001,90.04950000000001,470618.9549899998,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-09,300757,罗博特科,专用机械,BUY,478.0,200,95600.0,71.7,374947.2549899998,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-09,301396,宏景科技,软件服务,BUY,188.04,700,131628.0,98.721,243220.53398999982,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-09,603778,国晟科技,电气设备,BUY,32.0,4100,131200.0,98.4,111922.13398999983,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-23,300308,中际旭创,通信设备,SELL,891.0524,100,89105.24,66.82893,200960.54505999983,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-23,300548,长芯博创,通信设备,SELL,279.33,600,167598.0,125.6985,368432.84655999986,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-23,300757,罗博特科,专用机械,SELL,559.69,200,111938.00000000001,83.95350000000002,480286.89305999986,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-23,301396,宏景科技,软件服务,SELL,318.0,700,222600.0,166.95000000000002,702719.9430599998,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-23,603778,国晟科技,电气设备,SELL,26.8,4100,109880.0,82.41,812517.5330599998,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-23,300394,天孚通信,通信设备,BUY,375.6,400,150240.0,112.68,662164.8530599999,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-23,300476,胜宏科技,元器件,BUY,346.11,400,138444.0,103.833,523617.0200599999,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-23,300502,新易盛,通信设备,BUY,619.0,200,123800.0,92.85000000000001,399724.1700599999,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-23,300750,宁德时代,电气设备,BUY,443.5,300,133050.0,99.78750000000001,266574.38255999994,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-23,688521,芯原股份,半导体,BUY,253.0,600,151800.0,113.85000000000001,114660.53255999993,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-05-12,300394,天孚通信,通信设备,SELL,340.0,400,136000.0,102.0,250558.53255999993,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-05-12,300476,胜宏科技,元器件,SELL,377.87,400,151148.0,113.361,401593.17155999993,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-05-12,300502,新易盛,通信设备,SELL,575.0,200,115000.0,86.25,516506.92155999993,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-05-12,300750,宁德时代,电气设备,SELL,446.59,300,133977.0,100.48275,650383.43881,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-05-12,688521,芯原股份,半导体,SELL,263.6,600,158160.0,118.62,808424.81881,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-05-12,002008,大族激光,专用机械,BUY,134.2,1200,161040.0,120.78,647264.0388099999,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-05-12,002281,光迅科技,通信设备,BUY,200.0,800,160000.0,120.0,487144.03880999994,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-05-12,300604,长川科技,半导体,BUY,219.99,700,153993.0,115.49475,333035.5440599999,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-05-12,600522,中天科技,通信设备,BUY,44.0,3600,158400.0,118.8,174516.74405999994,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-05-12,688008,澜起科技,半导体,BUY,240.85,600,144510.0,108.38250000000001,29898.361559999932,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-05-26,002008,大族激光,专用机械,SELL,142.18,1200,170616.0,127.962,200386.39955999993,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-05-26,002281,光迅科技,通信设备,SELL,218.18,800,174544.0,130.90800000000002,374799.49155999994,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-05-26,300604,长川科技,半导体,SELL,243.54,700,170478.0,127.8585,545149.6330599999,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-05-26,600522,中天科技,通信设备,SELL,42.0,3600,151200.0,113.4,696236.2330599999,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-05-26,688008,澜起科技,半导体,SELL,286.0,600,171600.0,128.7,867707.5330599998,rebalance_unlocked
