strategy,trade_date,symbol,shares,raw_open,raw_close,prev_raw_close
vls_mom_contrarian_v1_frozen,2025-02-05,002133,19200,2.39,2.41,2.36
vls_mom_contrarian_v1_frozen,2025-02-05,002798,12300,3.71,3.69,3.68
vls_mom_contrarian_v1_frozen,2025-02-05,002963,4200,10.95,11.26,10.8
vls_mom_contrarian_v1_frozen,2025-02-05,603001,9000,5.1,5.04,5.03
vls_mom_contrarian_v1_frozen,2025-02-05,603359,10000,4.55,4.61,4.51
vls_mom_contrarian_v1_frozen,2025-02-05,603898,5100,8.93,8.46,8.81
vls_mom_contrarian_v1_frozen,2025-02-05,920057,8200,5.61,5.47,5.52
vls_mom_contrarian_v1_frozen,2025-02-05,920266,5000,8.98,8.87,9.06
vls_mom_contrarian_v1_frozen,2025-02-05,920719,5100,8.99,8.79,8.81
vls_mom_contrarian_v1_frozen,2025-02-05,920819,14400,3.15,3.1,3.15
vls_mom_contrarian_v1_frozen,2025-02-06,002133,19200,2.41,2.42,2.41
vls_mom_contrarian_v1_frozen,2025-02-06,002798,12300,3.67,3.75,3.69
vls_mom_contrarian_v1_frozen,2025-02-06,002963,4200,11.29,11.35,11.26
vls_mom_contrarian_v1_frozen,2025-02-06,603001,9000,5.06,5.04,5.04
vls_mom_contrarian_v1_frozen,2025-02-06,603359,10000,4.63,4.63,4.61
vls_mom_contrarian_v1_frozen,2025-02-06,603898,5100,8.48,8.5,8.46
vls_mom_contrarian_v1_frozen,2025-02-06,920057,8200,5.49,5.72,5.47
vls_mom_contrarian_v1_frozen,2025-02-06,920266,5000,8.81,9.15,8.87
vls_mom_contrarian_v1_frozen,2025-02-06,920719,5100,8.8,9.33,8.79
vls_mom_contrarian_v1_frozen,2025-02-06,920819,14400,3.11,3.21,3.1
vls_mom_contrarian_v1_frozen,2025-02-07,002133,19200,2.42,2.46,2.42
vls_mom_contrarian_v1_frozen,2025-02-07,002798,12300,3.78,3.85,3.75
