strategy,trade_date,symbol,name,industry,side,price,shares,gross_amount,cost,cash_after,reason
baseline_full_dynamic_factor_industry_cap2,2026-01-06,300058,蓝色光标,广告包装,BUY,13.6,7300,99280.0,74.46000000000001,400645.54,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-06,300136,信维通信,元器件,BUY,63.5,1500,95250.0,71.4375,305324.1025,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-06,300857,协创数据,IT设备,BUY,261.1514,300,78345.42000000001,58.759065000000014,226919.92343499995,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-06,601698,中国卫通,电信运营,BUY,39.98,2500,99949.99999999999,74.96249999999999,126894.96093499997,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-06,603667,五洲新春,机械基件,BUY,74.46,1300,96797.99999999999,72.59849999999999,30024.36243499999,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-13,300058,蓝色光标,广告包装,SELL,22.5,7300,164250.0,123.1875,194151.174935,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-13,300136,信维通信,元器件,SELL,78.02,1500,117030.0,87.77250000000001,311093.402435,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-13,300857,协创数据,IT设备,SELL,271.5649,300,81469.47,61.1021025,392501.7703325,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-13,601698,中国卫通,电信运营,SELL,53.87,2500,134675.0,101.00625000000001,527075.7640825,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-13,603667,五洲新春,机械基件,SELL,78.6,1300,102179.99999999999,76.63499999999999,629179.1290825,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-13,000547,航天发展,通信设备,BUY,38.19,3200,122208.0,91.656,506879.4730825,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-13,002173,创新医疗,医疗保健,BUY,36.99,3400,125766.0,94.3245,381019.1485825,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-13,300418,昆仑万维,互联网,BUY,70.0,1700,119000.0,89.25,261929.8985825,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-13,300442,润泽科技,软件服务,BUY,83.3,1500,124950.0,93.7125,136886.1860825,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-13,688122,西部超导,小金属,BUY,105.0,1100,115500.0,86.625,21299.561082500004,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,000547,航天发展,通信设备,SELL,29.0,3200,92800.0,69.60000000000001,114029.9610825,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,002173,创新医疗,医疗保健,SELL,29.3,3400,99620.0,74.715,213575.2460825,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,300418,昆仑万维,互联网,SELL,55.0,1700,93500.0,70.125,307005.1210825,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,300442,润泽科技,软件服务,SELL,77.0,1500,115500.0,86.625,422418.4960825,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,688122,西部超导,小金属,SELL,90.39,1100,99429.0,74.57175000000001,521772.92433249997,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,000338,潍柴动力,汽车配件,BUY,22.1,4700,103870.0,77.9025,417825.0218325,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,002028,思源电气,电气设备,BUY,202.45,500,101225.0,75.91875,316524.1030825,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,002119,康强电子,半导体,BUY,23.07,4500,103815.0,77.86125,212631.24183249997,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,300567,精测电子,电器仪表,BUY,143.03,700,100121.0,75.09075,112435.15108249997,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,603179,新泉股份,汽车配件,BUY,103.85,1000,103850.0,77.8875,8507.263582499974,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-27,000338,潍柴动力,汽车配件,SELL,24.05,4700,113035.0,84.77625,121457.48733249998,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-27,002028,思源电气,电气设备,SELL,190.5,500,95250.0,71.4375,216636.0498325,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-27,002119,康强电子,半导体,SELL,22.17,4500,99765.00000000001,74.82375000000002,316326.2260825,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-27,300567,精测电子,电器仪表,SELL,141.0,700,98700.0,74.025,414952.20108250005,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-27,603179,新泉股份,汽车配件,SELL,91.88,1000,91880.0,68.91,506763.2910825,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-27,000657,中钨高新,小金属,BUY,49.51,2000,99020.0,74.265,407669.0260825,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-27,001337,四川黄金,黄金,BUY,55.26,1800,99468.0,74.601,308126.4250825,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-27,002716,湖南白银,小金属,BUY,18.08,5600,101247.99999999999,75.93599999999999,206802.4890825,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-27,300139,晓程科技,黄金,BUY,51.48,1900,97812.0,73.359,108917.13008249999,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-27,601212,白银有色,铜,BUY,11.41,8800,100408.0,75.306,8433.824082499996,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,000657,中钨高新,小金属,SELL,47.87,2000,95740.0,71.805,104102.0190825,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,001337,四川黄金,黄金,SELL,53.6,1800,96480.0,72.36,200509.6590825,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,002716,湖南白银,小金属,SELL,15.43,5600,86408.0,64.806,286852.8530825,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,300139,晓程科技,黄金,SELL,56.84,1900,107996.0,80.997,394767.85608249996,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,601212,白银有色,铜,SELL,11.07,8800,97416.0,73.062,492110.7940824999,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,001330,博纳影业,影视音像,BUY,10.17,9600,97632.0,73.224,394405.57008249994,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,002009,天奇股份,工程机械,BUY,29.81,3300,98373.0,73.77975,295958.79033249995,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,002491,通鼎互联,通信设备,BUY,8.6,11400,98040.0,73.53,197845.26033249995,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,601869,长飞光纤,通信设备,BUY,160.0,600,96000.0,72.0,101773.26033249995,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,603629,利通电子,元器件,BUY,40.0,2400,96000.0,72.0,5701.260332499951,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-10,001330,博纳影业,影视音像,SELL,12.3,9600,118080.0,88.56,123692.70033249995,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-10,002009,天奇股份,工程机械,SELL,32.68,3300,107844.0,80.883,231455.81733249995,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-10,002491,通鼎互联,通信设备,SELL,9.39,11400,107046.0,80.28450000000001,338421.53283249994,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-10,601869,长飞光纤,通信设备,SELL,198.37,100,19837.0,14.87775,358243.65508249996,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-10,603629,利通电子,元器件,SELL,50.56,200,10112.0,7.5840000000000005,368348.0710825,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-10,002218,拓日新能,新型电力,BUY,7.85,14700,115395.0,86.54625,252866.52483249997,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-10,600487,亨通光电,通信设备,BUY,39.0,2900,113100.0,84.825,139681.69983249996,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-10,688167,炬光科技,元器件,BUY,336.26,300,100878.0,75.6585,38728.04133249995,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-11,601869,长飞光纤,通信设备,SELL,208.08,500,104040.0,78.03,142690.01133249997,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-11,603629,利通电子,元器件,SELL,52.39,2200,115258.0,86.4435,257861.56783249998,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-11,002506,协鑫集成,电气设备,BUY,5.27,24400,128587.99999999999,96.44099999999999,129177.12683249998,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-11,300251,光线传媒,影视音像,BUY,26.1,4900,127890.0,95.9175,1191.2093324999878,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,002218,拓日新能,新型电力,SELL,6.87,14700,100989.0,75.74175,102104.46758249999,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,600487,亨通光电,通信设备,SELL,42.23,2900,122466.99999999999,91.85024999999999,224479.61733249997,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,688167,炬光科技,元器件,SELL,390.0,300,117000.0,87.75,341391.86733249994,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,000338,潍柴动力,汽车配件,BUY,29.39,3800,111682.0,83.7615,229626.10583249995,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,300394,天孚通信,通信设备,BUY,352.31,300,105693.0,79.26975,123853.83608249994,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,600893,航发动力,航空,BUY,58.58,1900,111302.0,83.4765,12468.359582499936,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-26,002506,协鑫集成,电气设备,SELL,4.93,24400,120292.0,90.21900000000001,132670.14058249994,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-26,300251,光线传媒,影视音像,SELL,20.56,4900,100744.0,75.558,233338.58258249995,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-26,300395,菲利华,玻璃,BUY,123.02,900,110718.0,83.0385,122537.54408249995,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-26,603256,宏和科技,玻璃,BUY,81.58,1400,114212.0,85.659,8239.885082499954,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-04,000338,潍柴动力,汽车配件,SELL,26.18,3800,99484.0,74.613,107649.27208249996,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-04,300394,天孚通信,通信设备,SELL,328.3,300,98490.0,73.8675,206065.40458249996,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-04,600893,航发动力,航空,SELL,55.54,1900,105526.0,79.14450000000001,311512.26008249994,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-04,002384,东山精密,元器件,BUY,91.0,1100,100100.0,75.075,211337.18508249993,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-04,002491,通鼎互联,通信设备,BUY,11.01,9400,103494.0,77.6205,107765.56458249992,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-04,601872,招商轮船,水运,BUY,18.8,5500,103400.0,77.55,4288.01458249992,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-05,300395,菲利华,玻璃,SELL,114.93,900,103437.0,77.57775,107647.43683249992,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-05,603256,宏和科技,玻璃,SELL,75.76,1400,106064.0,79.548,213631.8888324999,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-05,000988,华工科技,专用机械,BUY,105.0,1000,105000.0,78.75,108553.13883249991,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-05,300164,通源石油,石油开采,BUY,22.0,4800,105600.0,79.2,2873.9388324999163,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-11,002384,东山精密,元器件,SELL,109.33,200,21866.0,16.3995,24723.539332499917,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-11,002491,通鼎互联,通信设备,SELL,12.11,9400,113834.0,85.3755,138472.16383249994,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-11,601872,招商轮船,水运,SELL,16.35,5500,89925.00000000001,67.44375000000001,228329.72008249996,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-11,002015,协鑫能科,新型电力,BUY,18.01,6000,108060.00000000001,81.04500000000002,120188.67508249995,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-11,688158,优刻得-W,软件服务,BUY,51.48,2100,108108.0,81.081,11999.594082499942,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-12,000988,华工科技,专用机械,SELL,133.74,200,26748.0,20.061,38727.53308249994,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-12,002384,东山精密,元器件,SELL,106.09,900,95481.0,71.61075,134136.92233249993,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-12,300164,通源石油,石油开采,SELL,20.7,4800,99360.0,74.52,233422.4023324999,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-12,001267,汇绿生态,建筑工程,BUY,47.99,2300,110377.0,82.78275000000001,122962.61958249992,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-12,002281,光迅科技,通信设备,BUY,91.54,1200,109848.00000000001,82.38600000000001,13032.233582499903,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-13,000988,华工科技,专用机械,SELL,125.3,800,100240.0,75.18,113197.05358249991,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-13,601868,中国能建,建筑工程,BUY,3.8,29766,113110.79999999999,84.83309999999999,1.4204824999178527,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-18,002015,协鑫能科,新型电力,SELL,20.43,6000,122580.0,91.935,122489.48548249992,rebalance_unlocked
